Quantum AI Pro 分析報告 (20260318)
==============================================================================================================
        ID                            Name  Score    Price  Status WinRate                                   Reason
  3088.TWO                              艾訊    6.5    84.10 🚀 極強勢攻擊   50.0% 趨勢強勁 / 【EPS連2成長 | 營收爆發(50.04%) | 董監持股增加】
  3663.TWO                              鑫科    5.5    74.30 🚀 極強勢攻擊   38.5%         趨勢強勁 / 【EPS連2成長 | 營收爆發(157.91%)】
   2353.TW                             宏��    5.5    28.90 🚀 極強勢攻擊   33.3%          趨勢強勁 / 【EPS連2成長 | 營收爆發(39.83%)】
   4770.TW                              上品    5.5   241.50 🚀 極強勢攻擊   33.3%          趨勢強勁 / 【EPS連2成長 | 營收爆發(51.15%)】
  4556.TWO                              旭然    5.5    29.20 🚀 極強勢攻擊   61.1%          趨勢強勁 / 【EPS連2成長 | 營收爆發(31.02%)】
  5498.TWO                              凱崴    5.5    67.20 🚀 極強勢攻擊   53.8%          趨勢強勁 / 【EPS連2成長 | 營收爆發(54.92%)】
  4973.TWO                              廣穎    5.5    89.30 🚀 極強勢攻擊   70.0%          趨勢強勁 / 【EPS連2成長 | 營收爆發(42.53%)】
   8462.TW                              柏文    5.5   147.50 🚀 極強勢攻擊   50.0%          趨勢強勁 / 【EPS連2成長 | 營收爆發(30.55%)】
  4542.TWO                              科嶠    5.0   188.50 🚀 極強勢攻擊   60.0%           趨勢強勁 / 【營收爆發(96.66%) | 董監持股增加】
   3036.TW                              文曄    5.0   256.00 🚀 極強勢攻擊   89.5%          趨勢強勁 / 【營收爆發(151.67%) | 董監持股增加】
  3093.TWO                             港建*    5.0    50.00 🚀 極強勢攻擊   63.2%            趨勢強勁 / 【營收爆發(90.8%) | 董監持股增加】
  5536.TWO                             聖暉*    4.5   683.00 🚀 極強勢攻擊   45.0%        【EPS連2成長 | 營收爆發(38.79%) | 董監持股增加】
  8299.TWO                              群聯    4.5  1975.00 🚀 極強勢攻擊   36.8%       【EPS連2成長 | 營收爆發(169.43%) | 董監持股增加】
   6120.TW                              達運    4.5    13.55 🚀 極強勢攻擊   53.8%                趨勢強勁 / 【EPS連2成長 | 董監持股增加】
   5706.TW                              鳳凰    4.5    52.00 🚀 極強勢攻擊   33.3%                趨勢強勁 / 【EPS連2成長 | 董監持股增加】
  5345.TWO                              馥鴻    4.0    22.50 🚀 極強勢攻擊    0.0%                   趨勢強勁 / 【營收爆發(214.64%)】
  5514.TWO                              三豐    4.0    16.10 🚀 極強勢攻擊   40.0%                  趨勢強勁 / 【營收爆發(6851.87%)】
  7781.TWO                            昕力資*    4.0    29.95 🚀 極強勢攻擊   25.0%                    趨勢強勁 / 【營收爆發(42.08%)】
   8112.TW                              至上    4.0    94.60 🚀 極強勢攻擊   50.0%                   趨勢強勁 / 【營收爆發(136.81%)】
  8472.TWO                             夠麻吉    4.0    80.20 🚀 極強勢攻擊   75.0%                    趨勢強勁 / 【營收爆發(30.76%)】
  6016.TWO                             康和證    4.0    18.15 🚀 極強勢攻擊   44.4%                   趨勢強勁 / 【營收爆發(151.85%)】
   6477.TW                              安集    4.0    38.10 🚀 極強勢攻擊   66.7%                    趨勢強勁 / 【營收爆發(78.94%)】
   2425.TW                              承啟    4.0    30.95 🚀 極強勢攻擊    0.0%                    趨勢強勁 / 【營收爆發(43.93%)】
   8105.TW                              凌巨    4.0    13.70 🚀 極強勢攻擊   28.6%                外資買1338張 / 趨勢強勁 / 【無財報資料】
   6531.TW                             愛普*    4.0   572.00 🚀 極強勢攻擊   85.7%                   趨勢強勁 / 【營收爆發(146.68%)】
   3706.TW                              神達    4.0    84.50 🚀 極強勢攻擊   50.0%                    趨勢強勁 / 【營收爆發(34.35%)】
   2010.TW                              春源    4.0    24.95 🚀 極強勢攻擊   46.7%                    趨勢強勁 / 【營收爆發(30.29%)】
  3066.TWO                              李洲    4.0    21.85 🚀 極強勢攻擊   54.5%                    趨勢強勁 / 【營收爆發(42.57%)】
   2451.TW                              創見    4.0   313.50 🚀 極強勢攻擊   45.5%                   趨勢強勁 / 【營收爆發(246.28%)】
  5386.TWO                              青雲    4.0   417.00 🚀 極強勢攻擊   80.0%                  趨勢強勁 / 【營收爆發(1025.37%)】
  6788.TWO                             華景電    4.0   385.00 🚀 極強勢攻擊   62.5%                    趨勢強勁 / 【營收爆發(35.54%)】
   3702.TW                             大聯大    4.0    93.10 🚀 極強勢攻擊   70.6%                    趨勢強勁 / 【營收爆發(44.57%)】
  3555.TWO                             博士旺    4.0   204.50 🚀 極強勢攻擊   66.7%                  趨勢強勁 / 【營收爆發(3727.37%)】
  6637.TWO                              醫影    4.0    74.70 🚀 極強勢攻擊   60.0%                   趨勢強勁 / 【營收爆發(196.31%)】
  5351.TWO                              鈺創    4.0    84.80 🚀 極強勢攻擊   53.3%                   趨勢強勁 / 【營收爆發(310.99%)】
  1294.TWO                            漢田生技    4.0    86.20 🚀 極強勢攻擊   21.4%                   趨勢強勁 / 【營收爆發(117.94%)】
  6265.TWO                             方土昶    4.0    46.90 🚀 極強勢攻擊   77.8%                   趨勢強勁 / 【營收爆發(435.72%)】
   2414.TW                              精技    4.0    44.30 🚀 極強勢攻擊   50.0%                    趨勢強勁 / 【營收爆發(54.11%)】
  7583.TWO                            國際海洋    4.0    72.00 🚀 極強勢攻擊   60.0%                    趨勢強勁 / 【營收爆發(64.81%)】
  3664.TWO                           安瑞-KY    4.0    13.50 🚀 極強勢攻擊   50.0%                    趨勢強勁 / 【營收爆發(43.94%)】
  4721.TWO                             美琪瑪    4.0    71.50 🚀 極強勢攻擊    0.0%                     趨勢強勁 / 【營收爆發(31.1%)】
  6727.TWO                            亞泰金屬    4.0   290.00 🚀 極強勢攻擊   58.3%                    趨勢強勁 / 【營收爆發(265.8%)】
   8271.TW                              宇瞻    4.0   204.50 🚀 極強勢攻擊   70.6%                   趨勢強勁 / 【營收爆發(193.82%)】
  5205.TWO                              中茂    4.0    27.25 🚀 極強勢攻擊   40.0%                   趨勢強勁 / 【營收爆發(204.44%)】
   6024.TW                             群益期    4.0    55.10 🚀 極強勢攻擊   50.0%                   趨勢強勁 / 【營收爆發(152.89%)】
   2308.TW                             台達電    4.0  1465.00 🚀 極強勢攻擊   54.5%                    趨勢強勁 / 【營收爆發(32.87%)】
  00963.TW                         中信全球高股息    0.0    12.43 ☁️ 區間整理   50.0%                                  【無財報資料】
   2474.TW                              可成    0.0   187.50 ☁️ 區間整理   50.0%                                  【無財報資料】
  5278.TWO                             尚凡*    0.0    24.65 ☁️ 區間整理   45.0%                                  【無財報資料】
   2031.TW                             新光鋼    0.0    40.10 ☁️ 區間整理   66.7%                                         
  3317.TWO                             尼克森    0.0    47.90 ☁️ 區間整理   50.0%                                         
 00664R.TW                        國泰臺灣加權反1    0.0     2.23 ☁️ 區間整理  100.0%                                         
   6969.TW                         成信實業*-創    0.0    28.45 ☁️ 區間整理   55.6%                                  【無財報資料】
   2023.TW                              燁輝    0.0    14.50 ☁️ 區間整理   77.8%                                         
   6526.TW                              達發    0.0   516.00 ☁️ 區間整理   45.5%                                         
   2905.TW                              三商    0.0    14.60 ☁️ 區間整理   28.6%                                  【無財報資料】
  6499.TWO                              益安    0.0   122.50 ☁️ 區間整理   47.1%                                         
  8240.TWO                              華宏    0.0    59.60 ☁️ 區間整理   77.8%                                         
   6933.TW                         AMAX-KY    0.0   132.00 ☁️ 區間整理   38.5%                                         
  2061.TWO                              風青    0.0    17.55 ☁️ 區間整理   35.3%                           【營收爆發(43.27%)】
   6108.TW                              競國    0.0    17.10 ☁️ 區間整理   50.0%                                         
00764B.TWO                         群益25年美債    0.0    28.52 ☁️ 區間整理   46.7%                                         
  6961.TWO                             旅天下    0.0    59.90 ☁️ 區間整理   60.0%                                         
 00633L.TW                          富邦上証正2    0.0    47.09 ☁️ 區間整理   52.9%                                         
  4121.TWO                              優盛    0.0    18.00 ☁️ 區間整理   16.7%                                  【無財報資料】
   1535.TW                              中宇    0.0    52.90 ☁️ 區間整理   53.3%                                  【無財報資料】
  3310.TWO                              佳穎    0.0    76.30 ☁️ 區間整理   53.8%                                  【無財報資料】
  3297.TWO                              杭特    0.0    37.25 ☁️ 區間整理   40.0%                                  【無財報資料】
  3498.TWO                              陽程    0.0    74.00 ☁️ 區間整理   40.0%                                         
  7719.TWO                              碳基    0.0    36.85 ☁️ 區間整理   66.7%                                         
  7402.TWO                              邑錡    0.0   119.50 ☁️ 區間整理   33.3%                                         
   6794.TW                            向榮生技    0.0    80.70 ☁️ 區間整理   80.0%                                         
   3056.TW                             富華新    0.0    14.70 ☁️ 區間整理   62.5%                                  【無財報資料】
   2365.TW                              昆盈    0.0    35.65 ☁️ 區間整理   55.0%                                         
  3625.TWO                              西勝    0.0    16.95 ☁️ 區間整理   66.7%                                         
  3379.TWO                              彬台    0.0    40.25 ☁️ 區間整理   75.0%                                         
   1808.TW                              潤隆    0.0    31.35 ☁️ 區間整理  100.0%                                  【無財報資料】
  3709.TWO                           鑫聯大投控    0.0    71.50 ☁️ 區間整理   53.8%                          【營收爆發(132.66%)】
   6756.TW                            威鋒電子    0.0    78.30 ☁️ 區間整理   50.0%                                         
  3540.TWO                              曜越    0.0    29.75 ☁️ 區間整理   57.1%                                  【無財報資料】
  3211.TWO                              順達    0.0   305.00 ☁️ 區間整理   28.6%                                         
  6175.TWO                              立敦    0.0    49.30 ☁️ 區間整理   50.0%                                  【無財報資料】
 00708L.TW                      期元大S&P黃金正2    0.0   113.35 ☁️ 區間整理    0.0%                                  【無財報資料】
   3008.TW                             大立光    0.0  2440.00 ☁️ 區間整理   33.3%                                         
   6128.TW                              上福    0.0    22.85 ☁️ 區間整理   50.0%                                         
  6129.TWO                              普誠    0.0    17.60 ☁️ 區間整理   50.0%                                  【無財報資料】
  4138.TWO                              曜亞    0.0    61.90 ☁️ 區間整理   40.0%                                         
   6472.TW                              保瑞    0.0   516.00 ☁️ 區間整理   63.6%                                         
  7810.TWO                            捷創科技    0.0   215.00 ☁️ 區間整理   60.0%                                         
  00713.TW                        元大台灣高息低波    0.0    53.00 ☁️ 區間整理   75.0%                                         
  5314.TWO                             世紀*    0.0    77.20 ☁️ 區間整理  100.0%                          【營收爆發(265.41%)】
 00980A.TW                        主動野村臺灣優選    0.0    17.81 ☁️ 區間整理   27.3%                                         
  6548.TWO                             長科*    0.0    47.60 ☁️ 區間整理   70.6%                                         
  5013.TWO                              強新    0.0    28.70 ☁️ 區間整理   33.3%                                         
  6180.TWO                              橘子    0.0    44.60 ☁️ 區間整理   40.0%                                  【無財報資料】
   3094.TW                              聯傑    0.0    24.05 ☁️ 區間整理   50.0%                                         
  3632.TWO                              研勤    0.0     9.43 ☁️ 區間整理   52.6%                                         
  6284.TWO                              佳邦    0.0    83.30 ☁️ 區間整理   57.1%                                         
   1623.TW                             大東電    0.0   208.50 ☁️ 區間整理   88.9%                                         
  4908.TWO                              前鼎    0.0   103.00 ☁️ 區間整理   62.5%                           【營收爆發(66.88%)】
  3558.TWO                              神準    0.0   129.50 ☁️ 區間整理   64.7%                                         
   3029.TW                              零壹    0.0   118.00 ☁️ 區間整理   46.7%                            【營收爆發(31.5%)】
  3071.TWO                              協禧    0.0    26.95 ☁️ 區間整理   30.8%                                         
  4741.TWO                              泓瀚    0.0    26.95 ☁️ 區間整理   27.8%                                  【無財報資料】
   6955.TW                          邦睿生技-創    0.0   167.00 ☁️ 區間整理   62.5%                                  【無財報資料】
  6124.TWO                              業強    0.0    34.15 ☁️ 區間整理   43.8%                                         
   2504.TW                              國產    0.0    38.20 ☁️ 區間整理    8.3%                                  【無財報資料】
  3629.TWO                            地心引力    0.0    17.45 ☁️ 區間整理   50.0%                       【營收爆發(123766.67%)】
   2867.TW                             三商壽    0.0     7.69 ☁️ 區間整理   50.0%                                         
00933B.TWO                       國泰10Y+金融債    0.0    16.16 ☁️ 區間整理   46.7%                                         
   7823.TW                        奧義賽博-KY創    0.0    82.60 ☁️ 區間整理   50.0%                                         
  1784.TWO                              訊聯    0.0    87.90 ☁️ 區間整理   40.0%                                         
00984B.TWO                       大華優利美A債15    0.0    16.48 ☁️ 區間整理   36.4%                                         
   1616.TW                              億泰    0.0    24.95 ☁️ 區間整理   80.0%                                  【無財報資料】
   2812.TW                             台中銀    0.0    20.50 ☁️ 區間整理   35.7%                                         
  9949.TWO                              琉園    0.0    27.25 ☁️ 區間整理   50.0%                                  【無財報資料】
  4510.TWO                              高鋒    0.0    43.90 ☁️ 區間整理   33.3%                           【營收爆發(38.66%)】
  8064.TWO                              東捷    0.0    67.20 ☁️ 區間整理   38.9%                                  【無財報資料】
   2408.TW                             南亞科    0.0   276.00 ☁️ 區間整理   53.3%                          【營收爆發(586.71%)】
 009803.TW                       保德信市值動能50    0.0    15.79 ☁️ 區間整理   50.0%                                         
  6624.TWO                             萬年清    0.0    59.80 ☁️ 區間整理   41.7%                           【營收爆發(46.35%)】
   1409.TW                              新纖    0.0    16.85 ☁️ 區間整理   33.3%                                         
  7584.TWO                              樂意    0.0    34.70 ☁️ 區間整理   40.0%                                         
 00685L.TW                        群益臺灣加權正2    0.0   176.75 ☁️ 區間整理   25.0%                                         
  00712.TW                         復華富時不動產    0.0     8.85 ☁️ 區間整理   70.6%                                         
   6446.TW                             藥華藥    0.0   673.00 ☁️ 區間整理   66.7%                           【營收爆發(56.65%)】
   1522.TW                             堤維西    0.0    34.25 ☁️ 區間整理   75.0%                           【營收爆發(37.02%)】
  3455.TWO                              由田    0.0   128.00 ☁️ 區間整理   60.0%                                         
   3703.TW                              欣陸    0.0    22.60 ☁️ 區間整理   44.4%                                         
   4912.TW                         聯德控股-KY    0.0    92.50 ☁️ 區間整理   50.0%                                         
  6103.TWO                              合邦    0.0    49.55 ☁️ 區間整理   50.0%                                  【無財報資料】
   4906.TW                              正文    0.0    33.45 ☁️ 區間整理   12.5%                                         
   6585.TW                              鼎基    0.0    85.00 ☁️ 區間整理   75.0%                                  【無財報資料】
   6924.TW                          榮惠-KY創    0.0    79.50 ☁️ 區間整理   52.9%                                         
   2108.TW                              南帝    0.0    25.55 ☁️ 區間整理    0.0%                                         
   8261.TW                              富鼎    0.0   114.00 ☁️ 區間整理   50.0%                                         
  5457.TWO                              宣德    0.0    36.40 ☁️ 區間整理   62.5%                                  【無財報資料】
 00631L.TW                        元大台灣50正2    0.0   496.05 ☁️ 區間整理    0.0%                                         
 020030.TW                        統一智慧電動車N    0.0    11.68 ☁️ 區間整理   50.0%                                         
   6205.TW                              詮欣    0.0    56.80 ☁️ 區間整理   60.0%                                         
  4533.TWO                             協易機    0.0    33.00 ☁️ 區間整理  100.0%                                         
   1466.TW                              聚隆    0.0    18.25 ☁️ 區間整理   50.0%                                         
   9136.TW                           巨騰-DR    0.0     9.79 ☁️ 區間整理   45.5%                                         
   4560.TW                           強信-KY    0.0    33.50 ☁️ 區間整理    0.0%                                         
  3171.TWO                            炎洲流通    0.0    61.50 ☁️ 區間整理   60.0%                                  【無財報資料】
   2002.TW                              中鋼    0.0    19.30 ☁️ 區間整理   28.6%                                         
 00635U.TW                        期元大S&P黃金    0.0    52.80 ☁️ 區間整理   20.0%                                         
  3465.TWO                            進泰電子    0.0    42.80 ☁️ 區間整理   71.4%                                         
   8011.TW                              台通    0.0    20.60 ☁️ 區間整理    0.0%                                  【無財報資料】
   4961.TW                              天鈺    0.0   143.00 ☁️ 區間整理   46.2%                                         
  6996.TWO                            力領科技    0.0   172.00 ☁️ 區間整理   50.0%                                         
   8996.TW                              高力    0.0   952.00 ☁️ 區間整理   52.9%                          【營收爆發(205.73%)】
   2012.TW                              春雨    0.0    16.70 ☁️ 區間整理   50.0%                                         
   8114.TW                             振樺電    0.0   185.50 ☁️ 區間整理   44.4%                                         
   6525.TW                           捷敏-KY    0.0    83.90 ☁️ 區間整理   50.0%                                         
  6877.TWO                             鏵友益    0.0   116.00 ☁️ 區間整理   21.4%                                         
   1802.TW                              台玻    0.0    64.10 ☁️ 區間整理   50.0%                                         
   1513.TW                             中興電    0.0   162.00 ☁️ 區間整理   27.3%                                         
 02001L.TW                FUBON SECURITIES    0.0    68.75 ☁️ 區間整理   50.0%                                         
   7722.TW                         LINEPAY    0.0   346.00 ☁️ 區間整理   77.8%                                  【無財報資料】
   8045.TW                            達運光電    0.0    78.60 ☁️ 區間整理   58.3%                          【營收爆發(134.92%)】
  3219.TWO                             倚強科    0.0    67.80 ☁️ 區間整理   29.4%                                  【無財報資料】
  5230.TWO                           雷笛克光學    0.0    16.55 ☁️ 區間整理   66.7%                                         
  7728.TWO                            光焱科技    0.0   695.00 ☁️ 區間整理   44.4%                           【營收爆發(46.31%)】
  6418.TWO                              詠昇    0.0    31.95 ☁️ 區間整理   50.0%                                         
  6509.TWO                              聚和    0.0    46.20 ☁️ 區間整理  100.0%                                         
   2489.TW                              瑞軒    0.0    39.00 ☁️ 區間整理   54.5%                                         
   4562.TW                              穎漢    0.0    33.35 ☁️ 區間整理   64.7%                                         
  6261.TWO                              久元    0.0    68.20 ☁️ 區間整理   50.0%                                  【無財報資料】
   6658.TW                              聯策    0.0    68.20 ☁️ 區間整理   50.0%                                  【無財報資料】
   1605.TW                              華新    0.0    33.90 ☁️ 區間整理   50.0%                                         
  2743.TWO                              山富    0.0    72.10 ☁️ 區間整理   60.0%                                  【無財報資料】
  8489.TWO                             三貝德    0.0    25.85 ☁️ 區間整理    0.0%                            【營收爆發(53.1%)】
   2401.TW                              凌陽    0.0    21.15 ☁️ 區間整理   21.4%                                         
00749B.TWO                        凱基新興債10+    0.0    32.15 ☁️ 區間整理   44.4%                                  【無財報資料】
   3376.TW                             新日興    0.0   221.00 ☁️ 區間整理   35.3%                                  【無財報資料】
  6279.TWO                              胡連    0.0   115.00 ☁️ 區間整理   50.0%                                         
   6909.TW                              創控    0.0    49.15 ☁️ 區間整理   58.3%                                  【無財報資料】
  6904.TWO                              伯鑫    0.0   124.50 ☁️ 區間整理   66.7%                           【營收爆發(76.93%)】
   1773.TW                              勝一    0.0   148.00 ☁️ 區間整理   28.6%                                         
   2412.TW                             中華電    0.0   137.50 ☁️ 區間整理   50.0%                                         
   8422.TW                            可寧衛*    0.0    30.25 ☁️ 區間整理   58.3%                                         
   6191.TW                             精成科    0.0   100.50 ☁️ 區間整理   53.3%                           【營收爆發(93.36%)】
  6173.TWO                             信昌電    0.0    66.80 ☁️ 區間整理   56.2%                                         
  3499.TWO                             環天科    0.0    19.40 ☁️ 區間整理   83.3%                                         
   2388.TW                              威盛    0.0    51.70 ☁️ 區間整理   28.6%                                         
   5243.TW                           乙盛-KY    0.0    75.80 ☁️ 區間整理   50.0%                                         
   2543.TW                              皇昌    0.0    69.70 ☁️ 區間整理   33.3%                           【營收爆發(34.97%)】
   2303.TW                              聯電    0.0    61.10 ☁️ 區間整理   46.7%                                         
   2201.TW                              裕隆    0.0    28.10 ☁️ 區間整理   44.4%                                         
  4167.TWO                             松瑞藥    0.0    21.55 ☁️ 區間整理   61.1%                                         
   3432.TW                              台端    0.0    16.40 ☁️ 區間整理   50.0%                          【營收爆發(451.09%)】
   3550.TW                              聯穎    0.0    19.80 ☁️ 區間整理   50.0%                                         
   8476.TW                             台境*    0.0    19.35 ☁️ 區間整理   50.0%                          【營收爆發(126.49%)】
   2254.TW                          巨鎧精密-創    0.0    69.50 ☁️ 區間整理   50.0%                                         
  6530.TWO                              創威    0.0    77.30 ☁️ 區間整理  100.0%                                         
  3105.TWO                              穩懋    0.0   322.50 ☁️ 區間整理   70.0%                                         
   4977.TW                           眾達-KY    0.0   187.50 ☁️ 區間整理   44.4%                                         
   8039.TW                              台虹    0.0   119.50 ☁️ 區間整理   50.0%                                         
  3169.TWO                              亞信    0.0   100.50 ☁️ 區間整理   44.4%                                         
  1295.TWO                              生合    0.0    72.00 ☁️ 區間整理   60.0%                                  【無財報資料】
   2420.TW                              新巨    0.0    52.70 ☁️ 區間整理   46.7%                                         
  2755.TWO                              揚秦    0.0   146.00 ☁️ 區間整理   50.0%                                         
   1256.TW                         鮮活果汁-KY    0.0   156.00 ☁️ 區間整理   36.4%                           【營收爆發(87.61%)】
   3092.TW                              鴻碩   -0.5    34.00 ☁️ 區間整理   66.7%                                【EPS連2成長】
  4580.TWO                            捷流閥業   -0.5    80.50 ☁️ 區間整理   50.0%                                【EPS連2成長】
  6884.TWO                             海柏特   -0.5    34.35 ☁️ 區間整理   50.0%                                【EPS連2成長】
   2332.TW                              友訊   -0.5    15.55 ☁️ 區間整理   60.0%                                【EPS連2成長】
   8131.TW                             福懋科   -0.5    68.00 ☁️ 區間整理   20.0%                                【EPS連2成長】
  4950.TWO                            金耘國際   -0.5    15.00 ☁️ 區間整理   50.0%                                【EPS連2成長】
   4583.TW                            台灣精銳   -0.5   639.00 ☁️ 區間整理   50.0%                                【EPS連2成長】
  8921.TWO                              沈氏   -0.5    17.20 ☁️ 區間整理   50.0%                                【EPS連2成長】
   6579.TW                              研揚   -0.5   116.50 ☁️ 區間整理   33.3%                                【EPS連2成長】
   9937.TW                              全國   -0.5    56.70 ☁️ 區間整理   20.0%                                【EPS連2成長】
  6642.TWO                              富致   -0.5    56.00 ☁️ 區間整理   28.6%                                【EPS連2成長】
   8046.TW                              南電   -0.5   567.00 ☁️ 區間整理   33.3%                                【EPS連2成長】
  5474.TWO                              聰泰   -0.5   142.00 ☁️ 區間整理   50.0%                                【EPS連2成長】
   6854.TW                        錼創科技-KY創   -0.5   140.50 ☁️ 區間整理   75.0%                                【EPS連2成長】
   1102.TW                              亞泥   -0.5    34.50 ☁️ 區間整理   80.0%                                【EPS連2成長】
   2455.TW                              全新   -0.5   227.50 ☁️ 區間整理   55.6%                                【EPS連2成長】
   1323.TW                              永裕   -0.5    19.10 ☁️ 區間整理   50.0%                                【EPS連2成長】
  8436.TWO                              大江   -0.5   125.00 ☁️ 區間整理   50.0%                                【EPS連2成長】
   3004.TW                             豐達科   -0.5   106.50 ☁️ 區間整理   33.3%                                【EPS連2成長】
   4551.TW                             智伸科   -0.5   122.50 ☁️ 區間整理   50.0%                                【EPS連2成長】
   6931.TW                            青松健康   -0.5    54.50 ☁️ 區間整理   50.0%                                【EPS連2成長】
  6844.TWO                             諾貝兒   -0.5    64.30 ☁️ 區間整理   50.0%                                【EPS連2成長】
  8099.TWO                             大世科   -0.5    58.80 ☁️ 區間整理   50.0%                                【EPS連2成長】
  8069.TWO                              元太   -0.5   148.50 ☁️ 區間整理   50.0%                                【EPS連2成長】
   1220.TW                              台榮   -0.5    12.75 ☁️ 區間整理   50.0%                                【EPS連2成長】
   5521.TW                              工信   -0.5    14.00 ☁️ 區間整理   22.2%                                【EPS連2成長】
   1504.TW                              東元   -0.5    71.10 ☁️ 區間整理   60.0%                                【EPS連2成長】
  4979.TWO                             華星光   -0.5   383.00 ☁️ 區間整理   57.1%                                【EPS連2成長】
   6830.TW                              汎銓   -0.5   384.50 ☁️ 區間整理   73.3%                                【EPS連2成長】
   2606.TW                              裕民   -0.5    61.00 ☁️ 區間整理   28.6%                                【EPS連2成長】
  4192.TWO                              杏國   -0.5    20.50 ☁️ 區間整理   50.0%                                【EPS連2成長】
   8162.TW                          微矽電子-創   -0.5    38.75 ☁️ 區間整理   12.5%                                【EPS連2成長】
   6202.TW                              盛群   -0.5    57.00 ☁️ 區間整理   42.9%                                【EPS連2成長】
  5223.TWO                           安力-KY   -0.5    28.80 ☁️ 區間整理   50.0%                                【EPS連2成長】
  5432.TWO                              新門   -0.5   147.00 ☁️ 區間整理   50.0%                                【EPS連2成長】
   3035.TW                              智原   -0.5   164.00 ☁️ 區間整理   33.3%                                【EPS連2成長】
  3264.TWO                              欣銓   -0.5   155.50 ☁️ 區間整理   50.0%                                【EPS連2成長】
  3521.TWO                            台鋼建設   -1.0    13.85 ☁️ 區間整理   50.0%                 【營收爆發(301.67%) | ⚠️毛利負值】
  6461.TWO                              益得   -1.0    19.40 ☁️ 區間整理   75.0%                 【營收爆發(394.18%) | ⚠️毛利負值】
  6588.TWO                            東典光電   -1.0    90.80 ☁️ 區間整理   50.0%                 【營收爆發(634.31%) | ⚠️毛利負值】
  5426.TWO                              振發   -1.0    20.25 ☁️ 區間整理   16.7%                                 【董監持股增加】
   2208.TW                              台船   -1.0    21.60 ☁️ 區間整理    0.0%                  【營收爆發(74.86%) | ⚠️毛利負值】
   1203.TW                              味王   -1.0    38.95 ☁️ 區間整理   22.2%                                 【董監持股增加】
  6125.TWO                              廣運   -1.0    62.90 ☁️ 區間整理  100.0%                                 【董監持股增加】
  3206.TWO                              志豐   -1.0    38.55 ☁️ 區間整理   50.0%                                 【董監持股增加】
   1101.TW                              台泥   -1.0    24.55 ☁️ 區間整理   25.0%                                 【董監持股增加】
  6187.TWO                              萬潤   -1.0   700.00 ☁️ 區間整理   73.3%                                 【董監持股增加】
   3543.TW                              州巧   -1.0    50.40 ☁️ 區間整理   28.6%                                 【董監持股增加】
  6612.TWO                            奈米醫材   -1.0    70.80 ☁️ 區間整理   50.0%                                 【董監持股增加】
   3149.TW                              正達   -1.0    45.55 ☁️ 區間整理   50.0%                  【營收爆發(72.58%) | ⚠️毛利負值】
   2460.TW                              建通   -1.0    26.25 ☁️ 區間整理   50.0%                 【營收爆發(138.55%) | ⚠️毛利負值】
   1710.TW                              東聯   -1.0    13.50 ☁️ 區間整理   56.2%                          趨勢強勁 / 【⚠️毛利負值】
   2316.TW                             楠梓電   -1.0   112.50 ☁️ 區間整理    0.0%                  【營收爆發(37.15%) | ⚠️毛利負值】
   6282.TW                              康舒   -1.0    52.80 ☁️ 區間整理   71.4%                                 【董監持股增加】
   1225.TW                             福懋油   -1.0    31.20 ☁️ 區間整理   53.8%                                 【董監持股增加】
   1736.TW                              喬山   -1.0   130.00 ☁️ 區間整理   50.0%                                 【董監持股增加】
   6796.TW                              晉弘   -1.0    75.40 ☁️ 區間整理   50.0%                                 【董監持股增加】
   1216.TW                              統一   -1.0    71.40 ☁️ 區間整理    0.0%                                 【董監持股增加】
  8937.TWO                              合騏   -1.0   151.50 ☁️ 區間整理   28.6%                【營收爆發(1258.71%) | ⚠️毛利負值】
  3221.TWO                             台嘉碩   -1.0    30.45 ☁️ 區間整理   50.0%                                 【董監持股增加】
   2612.TW                              中航   -1.0    58.10 ☁️ 區間整理   12.5%                                 【董監持股增加】
   1568.TW                              倉佑   -1.0    22.60 ☁️ 區間整理   50.0%                                 【董監持股增加】
   6116.TW                              彩晶   -1.0     8.85 ☁️ 區間整理   43.8%                          趨勢強勁 / 【⚠️毛利負值】
   1418.TW                              東華   -1.0    18.90 ☁️ 區間整理   50.0%                                 【董監持股增加】
  5309.TWO                             系統電   -1.0    60.80 ☁️ 區間整理   50.0%                                 【董監持股增加】
   2027.TW                             大成鋼   -1.0    37.90 ☁️ 區間整理   50.0%                                 【董監持股增加】
   4960.TW                             誠美材   -1.0    27.00 ☁️ 區間整理   44.4%                          趨勢強勁 / 【⚠️毛利負值】
   6541.TW                           泰福-KY   -1.5    43.35  📉 弱勢回測    0.0%       【EPS連2成長 | 營收爆發(428.89%) | ⚠️毛利負值】
  8291.TWO                              尚茂   -1.5    13.95  📉 弱勢回測   50.0%       【EPS連2成長 | 營收爆發(213.51%) | ⚠️毛利負值】
   6757.TW                            台灣虎航   -2.0    53.10  📉 弱勢回測   73.7%                                         
   3019.TW                              亞光   -2.0   137.50  📉 弱勢回測   43.8%                                         
   2250.TW                         IKKA-KY   -2.0    67.20  📉 弱勢回測   60.0%                                  【無財報資料】
     ^TWII                         Unknown   -2.0 34348.58  📉 弱勢回測   50.0%                                 【財報解析出錯】
   3545.TW                              敦泰   -2.0    45.70  📉 弱勢回測   50.0%                                         
  6221.TWO                              晉泰   -2.0    27.65  📉 弱勢回測   50.0%                                  【無財報資料】
   9908.TW                             大台北   -2.0    30.00  📉 弱勢回測   40.0%                                         
