Quantum AI Pro 分析報告 (20260326)
==============================================================================================================
        ID                            Name  Score    Price  Status WinRate                             Reason
   8996.TW                              高力    5.5   845.00 🚀 極強勢攻擊   41.2%   趨勢強勁 / 【EPS連2成長 | 營收爆發(205.73%)】
  6574.TWO                              霈方    5.5   120.00 🚀 極強勢攻擊   36.4%    趨勢強勁 / 【EPS連2成長 | 營收爆發(56.66%)】
   6805.TW                             富世達    5.5  1905.00 🚀 極強勢攻擊   47.1%    趨勢強勁 / 【EPS連2成長 | 營收爆發(51.13%)】
  6163.TWO                             華電網    5.5    66.30 🚀 極強勢攻擊   57.1%   趨勢強勁 / 【EPS連2成長 | 營收爆發(136.48%)】
   2425.TW                              承啟    5.5    28.50 🚀 極強勢攻擊    0.0%   趨勢強勁 / 【EPS連2成長 | 營收爆發(113.51%)】
  6693.TWO                             廣閎科    5.5   104.50 🚀 極強勢攻擊   56.2%    趨勢強勁 / 【EPS連2成長 | 營收爆發(42.95%)】
  4973.TWO                              廣穎    5.5    64.10 🚀 極強勢攻擊   45.5%    趨勢強勁 / 【EPS連2成長 | 營收爆發(42.53%)】
  6584.TWO                            南俊國際    5.5   558.00 🚀 極強勢攻擊   37.5%    趨勢強勁 / 【EPS連2成長 | 營收爆發(47.92%)】
   3530.TW                             晶相光    5.5    59.00 🚀 極強勢攻擊   45.0%    趨勢強勁 / 【EPS連2成長 | 營收爆發(33.12%)】
  6727.TWO                            亞泰金屬    5.5   280.50 🚀 極強勢攻擊   56.2%   趨勢強勁 / 【EPS連2成長 | 營收爆發(482.36%)】
  3546.TWO                              宇峻    5.5    71.10 🚀 極強勢攻擊   45.0%   趨勢強勁 / 【EPS連2成長 | 營收爆發(127.43%)】
  4923.TWO                              力士    5.5    35.25 🚀 極強勢攻擊   11.1%    趨勢強勁 / 【EPS連2成長 | 營收爆發(39.63%)】
  8923.TWO                              時報    5.5    19.80 🚀 極強勢攻擊   40.0%     趨勢強勁 / 【EPS連2成長 | 營收爆發(32.9%)】
  3663.TWO                              鑫科    5.5    72.70 🚀 極強勢攻擊   38.5%   趨勢強勁 / 【EPS連2成長 | 營收爆發(133.68%)】
  8059.TWO                              凱碩    5.5    18.00 🚀 極強勢攻擊    0.0%   趨勢強勁 / 【EPS連2成長 | 營收爆發(604.49%)】
  6026.TWO                             福邦證    5.5    14.80 🚀 極強勢攻擊   33.3%   趨勢強勁 / 【EPS連2成長 | 營收爆發(191.85%)】
   8021.TW                              尖點    5.0   256.50 🚀 極強勢攻擊   46.2%     趨勢強勁 / 【營收爆發(42.47%) | 董監持股增加】
  7718.TWO                              友鋮    5.0    48.45 🚀 極強勢攻擊   57.1%     趨勢強勁 / 【營收爆發(40.26%) | 董監持股增加】
  5351.TWO                              鈺創    4.5    71.60 🚀 極強勢攻擊   55.6% 【EPS連2成長 | 營收爆發(310.99%) | 董監持股增加】
  8299.TWO                              群聯    4.5  1650.00 🚀 極強勢攻擊   31.6% 【EPS連2成長 | 營收爆發(169.43%) | 董監持股增加】
   2481.TW                              強茂    4.5    99.70 🚀 極強勢攻擊   56.2%          趨勢強勁 / 【EPS連2成長 | 董監持股增加】
   6120.TW                              達運    4.5    12.90 🚀 極強勢攻擊   40.0%          趨勢強勁 / 【EPS連2成長 | 董監持股增加】
   4956.TW                              光鋐    4.5    35.10 🚀 極強勢攻擊   56.2%          趨勢強勁 / 【EPS連2成長 | 董監持股增加】
  6218.TWO                              豪勉    4.0    25.80 🚀 極強勢攻擊   50.0%              趨勢強勁 / 【營收爆發(38.05%)】
  7781.TWO                            昕力資*    4.0    30.00 🚀 極強勢攻擊   50.0%              趨勢強勁 / 【營收爆發(42.08%)】
   2465.TW                              麗臺    4.0    54.20 🚀 極強勢攻擊   41.7%             趨勢強勁 / 【營收爆發(127.43%)】
   6531.TW                             愛普*    4.0   509.00 🚀 極強勢攻擊   53.8%             趨勢強勁 / 【營收爆發(146.68%)】
  6199.TWO                              天品    4.0   107.50 🚀 極強勢攻擊   50.0%             趨勢強勁 / 【營收爆發(587.51%)】
  3555.TWO                             博士旺    4.0   161.50 🚀 極強勢攻擊   14.3%            趨勢強勁 / 【營收爆發(4102.23%)】
  6640.TWO                              均華    4.0  1295.00 🚀 極強勢攻擊   75.0%               趨勢強勁 / 【營收爆發(52.0%)】
   2348.TW                              海悅    4.0    79.10 🚀 極強勢攻擊   45.5%             趨勢強勁 / 【營收爆發(239.77%)】
  3489.TWO                              森寶    4.0    23.05 🚀 極強勢攻擊   42.9%            趨勢強勁 / 【營收爆發(7783.71%)】
   5706.TW                              鳳凰    4.0    51.90 🚀 極強勢攻擊   50.0%              趨勢強勁 / 【營收爆發(74.55%)】
  7751.TWO                              竑騰    4.0  1620.00 🚀 極強勢攻擊   65.0%              趨勢強勁 / 【營收爆發(73.86%)】
   8476.TW                             台境*    4.0    19.80 🚀 極強勢攻擊   54.5%              趨勢強勁 / 【營收爆發(43.43%)】
  5514.TWO                              三豐    4.0    16.00 🚀 極強勢攻擊   45.5%           趨勢強勁 / 【營收爆發(21437.63%)】
   2442.TW                             新美齊    4.0    20.40 🚀 極強勢攻擊   43.8%            趨勢強勁 / 【營收爆發(9886.17%)】
  3466.TWO                              德晉    4.0    34.50 🚀 極強勢攻擊   37.5%             趨勢強勁 / 【營收爆發(140.62%)】
  7728.TWO                            光焱科技    4.0   747.00 🚀 極強勢攻擊   41.7%              趨勢強勁 / 【營收爆發(51.95%)】
   2243.TW                           宏旭-KY    4.0    20.65 🚀 極強勢攻擊   57.9%             趨勢強勁 / 【營收爆發(739.37%)】
   2605.TW                              新興    4.0    42.75 🚀 極強勢攻擊   50.0%              趨勢強勁 / 【營收爆發(87.46%)】
  7734.TWO                            印能科技    4.0  1820.00 🚀 極強勢攻擊   50.0%              趨勢強勁 / 【營收爆發(55.59%)】
  6874.TWO                              倍力    4.0    88.80 🚀 極強勢攻擊   75.0%               趨勢強勁 / 【營收爆發(89.2%)】
   2308.TW                             台達電    4.0  1515.00 🚀 極強勢攻擊   38.5%               趨勢強勁 / 【營收爆發(31.0%)】
  1799.TWO                              易威    4.0    38.80 🚀 極強勢攻擊   22.2%              趨勢強勁 / 【營收爆發(38.58%)】
  3490.TWO                              單井    4.0    27.20 🚀 極強勢攻擊   50.0%              趨勢強勁 / 【營收爆發(58.94%)】
  7547.TWO                              碩網    4.0    78.90 🚀 極強勢攻擊   66.7%              趨勢強勁 / 【營收爆發(49.76%)】
   2855.TW                             統一證    4.0    32.45 🚀 極強勢攻擊   35.3%             趨勢強勁 / 【營收爆發(221.36%)】
   3416.TW                             融程電    4.0   148.00 🚀 極強勢攻擊   56.2%              趨勢強勁 / 【營收爆發(37.85%)】
  3339.TWO                              泰谷    4.0    37.20 🚀 極強勢攻擊   57.9%              趨勢強勁 / 【營收爆發(31.83%)】
  7738.TWO                            東聯互動    4.0   185.00 🚀 極強勢攻擊   53.3%              趨勢強勁 / 【營收爆發(30.63%)】
   6589.TW                            台康生技    0.0    56.90 ☁️ 區間整理   50.0%                    【營收爆發(100.63%)】
  8034.TWO                              榮群    0.0    24.30 ☁️ 區間整理   25.0%                                   
   2460.TW                              建通    0.0    24.70 ☁️ 區間整理   50.0%                                   
  4402.TWO                            郡都開發    0.0    17.10 ☁️ 區間整理    0.0%                     【營收爆發(37.45%)】
  00752.TW                          中信中國50    0.0    23.82 ☁️ 區間整理   56.2%                            【無財報資料】
   2801.TW                              彰銀    0.0    20.75 ☁️ 區間整理   38.5%                                   
   2458.TW                              義隆    0.0   126.50 ☁️ 區間整理   50.0%                                   
 020012.TW                         富邦行動通訊N    0.0    18.18 ☁️ 區間整理   50.0%                            【無財報資料】
  6725.TWO                            矽科宏晟    0.0   274.50 ☁️ 區間整理   60.0%                                   
 00945B.TW                        凱基美國非投等債    0.0    14.43 ☁️ 區間整理   53.8%                            【無財報資料】
  4130.TWO                              健亞    0.0    32.00 ☁️ 區間整理   12.5%                                   
  3205.TWO                              佰研    0.0    52.20 ☁️ 區間整理   55.0%                                   
   2491.TW                             吉祥全    0.0    16.10 ☁️ 區間整理   46.7%                                   
  3093.TWO                             港建*    0.0    43.10 ☁️ 區間整理   61.1%                                   
   7788.TW                            松川精密    0.0   148.00 ☁️ 區間整理   50.0%                                   
  8917.TWO                              欣泰    0.0    55.10 ☁️ 區間整理   50.0%                                   
   7722.TW                         LINEPAY    0.0   320.00 ☁️ 區間整理   87.5%                                   
  7805.TWO                             威聯通    0.0   696.00 ☁️ 區間整理   27.8%                                   
 00982D.TW                        主動富邦動態入息    0.0    10.03 ☁️ 區間整理   16.7%                            【無財報資料】
 00637L.TW                       元大滬深300正2    0.0    18.76 ☁️ 區間整理   20.0%                            【無財報資料】
  5348.TWO                           正能量智能    0.0    17.10 ☁️ 區間整理   66.7%                     【營收爆發(30.74%)】
  5371.TWO                             中光電    0.0    75.00 ☁️ 區間整理   66.7%                                   
  9949.TWO                              琉園    0.0    27.50 ☁️ 區間整理   50.0%                                   
  3541.TWO                              西柏    0.0    23.90 ☁️ 區間整理   57.1%                                   
   1512.TW                              瑞利    0.0     7.46 ☁️ 區間整理   40.0%                     【營收爆發(77.18%)】
  00939.TW                        統一台灣高息動能    0.0    15.62 ☁️ 區間整理   25.0%                            【無財報資料】
   3062.TW                              建漢    0.0    25.45 ☁️ 區間整理   50.0%                                   
  4711.TWO                              永純    0.0    16.05 ☁️ 區間整理   76.9%                                   
  6488.TWO                             環球晶    0.0   454.50 ☁️ 區間整理   53.8%                                   
  6961.TWO                             旅天下    0.0    58.30 ☁️ 區間整理   44.4%                                   
   5388.TW                              中磊    0.0    75.20 ☁️ 區間整理   80.0%                                   
   3419.TW                              譁裕    0.0    16.25 ☁️ 區間整理   50.0%                                   
   5222.TW                              全訊    0.0   132.50 ☁️ 區間整理   72.7%                                   
 00633L.TW                          富邦上証正2    0.0    45.35 ☁️ 區間整理   38.5%                            【無財報資料】
00937B.TWO                     群益ESG投等債20+    0.0    14.82 ☁️ 區間整理   50.0%                            【無財報資料】
  6220.TWO                              岳豐    0.0    31.55 ☁️ 區間整理   50.0%                                   
   3504.TW                             揚明光    0.0    55.50 ☁️ 區間整理   28.6%                                   
  4939.TWO                              亞電    0.0    29.15 ☁️ 區間整理   58.3%                                   
   6669.TW                              緯穎    0.0  3465.00 ☁️ 區間整理   54.5%                    【營收爆發(103.44%)】
  8401.TWO                             白紗科    0.0    26.60 ☁️ 區間整理   75.0%                                   
   2421.TW                              建準    0.0   136.00 ☁️ 區間整理   66.7%                                   
 00995A.TW                        主動中信台灣卓越    0.0    12.10 ☁️ 區間整理   66.7%                            【無財報資料】
  00891.TW                         中信關鍵半導體    0.0    24.38 ☁️ 區間整理   46.2%                            【無財報資料】
   3010.TW                              華立    0.0   124.50 ☁️ 區間整理   60.0%                                   
  3081.TWO                              聯亞    0.0  1690.00 ☁️ 區間整理   50.0%                     【營收爆發(91.44%)】
  2640.TWO                             大車隊    0.0   180.00 ☁️ 區間整理   37.5%                                   
   6412.TW                              群電    0.0    77.30 ☁️ 區間整理   94.1%                                   
   4720.TW                              德淵    0.0    18.00 ☁️ 區間整理   57.1%                                   
   3019.TW                              亞光    0.0   128.50 ☁️ 區間整理   57.1%                                   
  6134.TWO                              萬旭    0.0    29.00 ☁️ 區間整理   55.6%                     【營收爆發(47.63%)】
   6283.TW                              淳安    0.0    20.60 ☁️ 區間整理   58.3%                                   
   6446.TW                             藥華藥    0.0   643.00 ☁️ 區間整理  100.0%                     【營收爆發(56.65%)】
   3447.TW                              展達    0.0    39.50 ☁️ 區間整理   33.3%                                   
   6757.TW                            台灣虎航    0.0    53.30 ☁️ 區間整理   75.0%                     【營收爆發(36.73%)】
   2429.TW                             銘旺科    0.0    44.85 ☁️ 區間整理  100.0%                                   
00725B.TWO                        國泰投資級公司債    0.0    35.27 ☁️ 區間整理   46.7%                            【無財報資料】
   1809.TW                              中釉    0.0    27.45 ☁️ 區間整理   61.5%                                   
  6922.TWO                              宸曜    0.0   162.00 ☁️ 區間整理   35.3%                                   
  4744.TWO                              皇將    0.0    35.15 ☁️ 區間整理  100.0%                                   
  4416.TWO                              三圓    0.0    13.35 ☁️ 區間整理   50.0%                                   
  3317.TWO                             尼克森    0.0    47.35 ☁️ 區間整理   50.0%                                   
 009801.TW                        中信美國創新科技    0.0    10.27 ☁️ 區間整理  100.0%                            【無財報資料】
   2031.TW                             新光鋼    0.0    40.40 ☁️ 區間整理    0.0%                                   
   6908.TW                         宏�砦C戲-創    0.0    45.00 ☁️ 區間整理   50.0%                                   
  3580.TWO                             友威科    0.0    76.90 ☁️ 區間整理   50.0%                                   
   6243.TW                              迅杰    0.0    30.10 ☁️ 區間整理   58.3%                                   
   9941.TW                              裕融    0.0    77.90 ☁️ 區間整理   31.2%                                   
  2949.TWO                             欣新網    0.0    61.10 ☁️ 區間整理   50.0%                                   
  3207.TWO                              耀勝    0.0    67.70 ☁️ 區間整理   45.0%                                   
 912000.TW                          晨訊科-DR    0.0     2.52 ☁️ 區間整理   77.8%                                   
   4766.TW                              南寶    0.0   325.00 ☁️ 區間整理   14.3%                                   
  4806.TWO                            桂田文創    0.0    11.25 ☁️ 區間整理   23.5%                    【營收爆發(218.62%)】
   6526.TW                              達發    0.0   496.00 ☁️ 區間整理   55.6%                                   
  3105.TWO                              穩懋    0.0   358.50 ☁️ 區間整理   57.1%                                   
   7750.TW                              新代    0.0  1290.00 ☁️ 區間整理   50.0%                                   
  2235.TWO                              謚源    0.0    33.75 ☁️ 區間整理   41.7%                                   
   1307.TW                              三芳    0.0    34.15 ☁️ 區間整理   35.7%                                   
00931B.TWO                         統一美債20年    0.0    13.74 ☁️ 區間整理   50.0%                            【無財報資料】
  6130.TWO                            上亞科技    0.0    28.75 ☁️ 區間整理   75.0%                                   
  1784.TWO                              訊聯    0.0    81.00 ☁️ 區間整理   50.0%                                   
  2948.TWO                              寶陞    0.0    39.60 ☁️ 區間整理   66.7%                                   
   1616.TW                              億泰    0.0    23.80 ☁️ 區間整理   80.0%                                   
   2419.TW                              仲琦    0.0    33.25 ☁️ 區間整理   42.9%                                   
  5299.TWO                              杰力    0.0    78.50 ☁️ 區間整理   46.7%                                   
   6776.TW                           展�眥篕�    0.0    60.20 ☁️ 區間整理   50.0%                                   
   6955.TW                          邦睿生技-創    0.0   166.00 ☁️ 區間整理   64.3%                                   
  00712.TW                         復華富時不動產    0.0     8.63 ☁️ 區間整理   58.8%                            【無財報資料】
   3703.TW                              欣陸    0.0    22.75 ☁️ 區間整理   25.0%                                   
  6821.TWO                              聯寶    0.0    50.90 ☁️ 區間整理   50.0%                                   
   1514.TW                              亞力    0.0   110.50 ☁️ 區間整理   55.6%                                   
   2413.TW                              環科    0.0    55.70 ☁️ 區間整理   40.0%                                   
   3432.TW                              台端    0.0    17.15 ☁️ 區間整理   50.0%                    【營收爆發(477.03%)】
   3550.TW                              聯穎    0.0    17.50 ☁️ 區間整理   50.0%                                   
   8478.TW                            東哥遊艇    0.0   162.00 ☁️ 區間整理   28.6%                    【營收爆發(151.13%)】
   8039.TW                              台虹    0.0   111.00 ☁️ 區間整理   64.3%                                   
  6509.TWO                              聚和    0.0    45.35 ☁️ 區間整理   80.0%                                   
   2489.TW                              瑞軒    0.0    31.90 ☁️ 區間整理   72.7%                                   
   8045.TW                            達運光電    0.0    76.40 ☁️ 區間整理   50.0%                                   
  5703.TWO                              亞都    0.0    13.85 ☁️ 區間整理   50.0%                     【營收爆發(38.89%)】
   1726.TW                              永記    0.0    75.60 ☁️ 區間整理   45.0%                                   
   6958.TW                            日盛台駿    0.0    17.20 ☁️ 區間整理   50.0%                                   
  3444.TWO                              利機    0.0    61.10 ☁️ 區間整理   56.2%                                   
  6904.TWO                              伯鑫    0.0   124.00 ☁️ 區間整理   33.3%                     【營收爆發(76.93%)】
   4562.TW                              穎漢    0.0    31.40 ☁️ 區間整理   63.6%                                   
   8422.TW                            可寧衛*    0.0    29.50 ☁️ 區間整理   64.3%                                   
   6024.TW                             群益期    0.0    54.70 ☁️ 區間整理   35.7%                    【營收爆發(152.89%)】
   2201.TW                              裕隆    0.0    28.55 ☁️ 區間整理   37.5%                                   
   2637.TW                           慧洋-KY    0.0    69.00 ☁️ 區間整理   46.7%                                   
  3290.TWO                              東浦    0.0    43.20 ☁️ 區間整理   16.7%                     【營收爆發(68.52%)】
00696B.TWO                         富邦美債20年    0.0    29.58 ☁️ 區間整理   30.0%                            【無財報資料】
  6207.TWO                              雷科    0.0    54.00 ☁️ 區間整理  100.0%                                   
  3615.TWO                              安可    0.0    32.60 ☁️ 區間整理   83.3%                                   
  2755.TWO                              揚秦    0.0   140.50 ☁️ 區間整理   50.0%                                   
   1605.TW                              華新    0.0    31.20 ☁️ 區間整理   54.5%                                   
 00753L.TW                        中信中國50正2    0.0    10.15 ☁️ 區間整理   58.3%                            【無財報資料】
   1442.TW                              名軒    0.0    27.10 ☁️ 區間整理   54.5%                                   
   3376.TW                             新日興    0.0   210.00 ☁️ 區間整理   40.0%                                   
  00909.TW                        國泰數位支付服務    0.0    39.65 ☁️ 區間整理   63.6%                            【無財報資料】
   5471.TW                              松翰    0.0    40.40 ☁️ 區間整理   50.0%                                   
   6934.TW                             心誠鎂    0.0    71.70 ☁️ 區間整理   50.0%                                   
   2633.TW                            台灣高鐵    0.0    26.25 ☁️ 區間整理   55.6%                                   
  3288.TWO                              點晶    0.0    14.70 ☁️ 區間整理   50.0%                      【營收爆發(34.8%)】
  1593.TWO                              祺驊    0.0    34.45 ☁️ 區間整理   41.2%                                   
  6982.TWO                            大井泵浦    0.0    52.00 ☁️ 區間整理   70.0%                                   
  1295.TWO                              生合    0.0    69.00 ☁️ 區間整理  100.0%                                   
   2353.TW                             宏��    0.0    27.35 ☁️ 區間整理   38.5%                                   
   9105.TW                          泰金寶-DR    0.0     5.62 ☁️ 區間整理   50.0%                                   
 00993A.TW                          主動安聯台灣    0.0    10.56 ☁️ 區間整理   50.0%                            【無財報資料】
   1409.TW                              新纖    0.0    15.80 ☁️ 區間整理   54.5%                                   
  6418.TWO                              詠昇    0.0    31.25 ☁️ 區間整理   50.0%                                   
 00631L.TW YUANTA SECURITIES INV TRUST CO     0.0   443.15 ☁️ 區間整理   50.0%                            【無財報資料】
  4533.TWO                             協易機    0.0    33.15 ☁️ 區間整理  100.0%                                   
  3169.TWO                              亞信    0.0    97.30 ☁️ 區間整理   50.0%                                   
  6246.TWO                              臺龍    0.0    16.05 ☁️ 區間整理   41.7%                                   
  3465.TWO                            進泰電子    0.0    39.05 ☁️ 區間整理   50.0%                                   
   8011.TW                              台通    0.0    20.00 ☁️ 區間整理    0.0%                                   
   3038.TW                              全台    0.0    20.90 ☁️ 區間整理   30.8%                                   
   1513.TW                             中興電    0.0   153.50 ☁️ 區間整理   33.3%                                   
   6191.TW                             精成科    0.0    92.40 ☁️ 區間整理   60.0%                     【營收爆發(71.02%)】
   6415.TW                          矽力*-KY    0.0   296.00 ☁️ 區間整理   56.2%                                   
  7782.TWO                            光速火箭    0.0    25.90 ☁️ 區間整理   30.8%                                   
   2390.TW                              云辰    0.0    10.50 ☁️ 區間整理   53.8%                                   
   6128.TW                              上福    0.0    21.45 ☁️ 區間整理   50.0%                                   
  8047.TWO                              星雲    0.0    58.50 ☁️ 區間整理    9.1%                                   
  4138.TWO                              曜亞    0.0    60.90 ☁️ 區間整理   25.0%                                   
   3056.TW                             富華新    0.0    14.80 ☁️ 區間整理   83.3%                                   
   2365.TW                              昆盈    0.0    32.60 ☁️ 區間整理   64.3%                                   
   6472.TW                              保瑞    0.0   455.00 ☁️ 區間整理   80.0%                                   
   6756.TW                            威鋒電子    0.0    75.10 ☁️ 區間整理   50.0%                                   
  5314.TWO                             世紀*    0.0    76.10 ☁️ 區間整理   80.0%                    【營收爆發(136.76%)】
  6548.TWO                             長科*    0.0    47.60 ☁️ 區間整理   66.7%                                   
   3057.TW                              喬鼎    0.0    16.75 ☁️ 區間整理   50.0%                                   
  3211.TWO                              順達    0.0   362.00 ☁️ 區間整理   27.3%                                   
   2360.TW                              致茂    0.0  1640.00 ☁️ 區間整理   53.3%                     【營收爆發(86.04%)】
  8436.TWO                              大江    0.0   125.00 ☁️ 區間整理   64.7%                                   
   3094.TW                              聯傑    0.0    23.15 ☁️ 區間整理   50.0%                                   
  6284.TWO                              佳邦    0.0    82.50 ☁️ 區間整理   66.7%                                   
   6794.TW                            向榮生技    0.0    79.20 ☁️ 區間整理   40.0%                    【營收爆發(186.18%)】
  7402.TWO                              邑錡    0.0   124.00 ☁️ 區間整理   75.0%                                   
  6903.TWO                              巨漢    0.0   300.50 ☁️ 區間整理   50.0%                    【營收爆發(236.18%)】
   6235.TW                              華孚    0.0    46.80 ☁️ 區間整理   58.3%                                   
   6781.TW                          AES-KY    0.0  1075.00 ☁️ 區間整理   50.0%                                   
  3310.TWO                              佳穎    0.0    83.90 ☁️ 區間整理   42.9%                                   
  3297.TWO                              杭特    0.0    34.35 ☁️ 區間整理   44.4%                                   
  7717.TWO                         萊德光電-KY    0.0   701.00 ☁️ 區間整理   50.0%                                   
  00963.TW                         中信全球高股息    0.0    12.26 ☁️ 區間整理   50.0%                            【無財報資料】
  3064.TWO                              泰偉    0.0    26.80 ☁️ 區間整理   62.5%                                   
  6588.TWO                            東典光電    0.0   107.50 ☁️ 區間整理   50.0%                                   
  7702.TWO                            前端風電    0.0    25.10 ☁️ 區間整理   47.4%                                   
  7719.TWO                              碳基    0.0    40.00 ☁️ 區間整理   77.8%                                   
   2415.TW                              錩新    0.0    29.75 ☁️ 區間整理   14.3%                                   
  6167.TWO                              久正    0.0    14.10 ☁️ 區間整理  100.0%                                   
  6175.TWO                              立敦    0.0    44.65 ☁️ 區間整理   75.0%                                   
   2382.TW                              廣達    0.0   287.00 ☁️ 區間整理   41.7%                     【營收爆發(43.18%)】
  3540.TWO                              曜越    0.0    27.75 ☁️ 區間整理   57.1%                                   
  6637.TWO                              醫影    0.0    73.40 ☁️ 區間整理   41.7%                    【營收爆發(196.31%)】
  3556.TWO                             禾瑞亞    0.0    44.05 ☁️ 區間整理   72.7%                                   
   6719.TW                              力智    0.0   166.50 ☁️ 區間整理   50.0%                                   
   4526.TW                              東台    0.0    34.00 ☁️ 區間整理   62.5%                                   
  3710.TWO                            連展投控    0.0     5.87 ☁️ 區間整理   75.0%                                   
   0050.TW                          元大台灣50    0.0    75.80 ☁️ 區間整理   20.0%                            【無財報資料】
00970B.TWO                     新光BBB投等債20+    0.0     9.35 ☁️ 區間整理    0.0%                            【無財報資料】
  3289.TWO                              宜特    0.0   137.00 ☁️ 區間整理   41.7%                                   
  3236.TWO                              千如    0.0    29.70 ☁️ 區間整理   47.1%                                   
  8176.TWO                              智捷    0.0    12.00 ☁️ 區間整理   62.5%                                   
  6104.TWO                              創惟    0.0    94.10 ☁️ 區間整理   64.7%                                   
 910322.TW                          康師傅-DR    0.0    25.70 ☁️ 區間整理   50.0%                                   
   3321.TW                              同泰    0.0    16.25 ☁️ 區間整理   61.5%                                   
   5515.TW                              建國    0.0    37.60 ☁️ 區間整理   43.8%                                   
  4933.TWO                              友輝    0.0    58.10 ☁️ 區間整理   23.1%                                   
   8926.TW                             台汽電    0.0    46.60 ☁️ 區間整理   30.8%                    【營收爆發(300.39%)】
  6203.TWO                             海韻電    0.0    66.00 ☁️ 區間整理   50.0%                                   
  3322.TWO                             建舜電    0.0    12.90 ☁️ 區間整理   50.0%                                   
   2457.TW                              飛宏    0.0    26.35 ☁️ 區間整理   44.4%                                   
  6264.TWO                              富裔    0.0     6.37 ☁️ 區間整理   66.7%                                   
   7721.TW                             微程式    0.0    55.70 ☁️ 區間整理   33.3%                     【營收爆發(30.21%)】
 02001R.TW                FUBON SECURITIES    0.0     0.70 ☁️ 區間整理   50.0%                            【無財報資料】
  4192.TWO                              杏國    0.0    20.05 ☁️ 區間整理   50.0%                     【營收爆發(33.86%)】
   4949.TW                            有成精密    0.0    64.00 ☁️ 區間整理   64.7%                     【營收爆發(38.12%)】
 00994A.TW                        主動第一金台股優    0.0    12.64 ☁️ 區間整理   66.7%                            【無財報資料】
  6140.TWO                              訊達    0.0    19.75 ☁️ 區間整理   80.0%                                   
   9904.TW                              寶成    0.0    28.60 ☁️ 區間整理   61.5%                                   
   7740.TW                           熙特爾-創    0.0   185.00 ☁️ 區間整理   57.1%                    【營收爆發(515.18%)】
  3625.TWO                              西勝    0.0    18.05 ☁️ 區間整理   61.5%                                   
 02001L.TW                FUBON SECURITIES    0.0    66.95 ☁️ 區間整理   50.0%                            【無財報資料】
  6432.TWO                             今展科    0.0    34.30 ☁️ 區間整理   44.4%                                   
  8111.TWO                             立��    0.0    62.70 ☁️ 區間整理   25.0%                                   
   4137.TW                           麗豐-KY    0.0   107.00 ☁️ 區間整理   38.5%                                   
  3234.TWO                              光環    0.0    95.00 ☁️ 區間整理  100.0%                                   
00795B.TWO                       中信美國公債20年    0.0    27.41 ☁️ 區間整理   35.3%                            【無財報資料】
  5468.TWO                              凱鈺    0.0    18.50 ☁️ 區間整理   55.6%                                   
  3455.TWO                              由田    0.0   128.00 ☁️ 區間整理   60.0%                                   
   2739.TW                              寒舍    0.0    34.05 ☁️ 區間整理   50.0%                                   
   2404.TW                              漢唐    0.0   905.00 ☁️ 區間整理   58.8%                      【營收爆發(68.9%)】
   1438.TW                            三地開發    0.0    29.40 ☁️ 區間整理   50.0%                                   
   6592.TW                            和潤企業    0.0    64.60 ☁️ 區間整理   30.0%                                   
   2312.TW                              金寶    0.0    22.80 ☁️ 區間整理   71.4%                                   
  8089.TWO                            康全電訊    0.0    23.60 ☁️ 區間整理   60.0%                                   
  6996.TWO                            力領科技    0.0   169.00 ☁️ 區間整理  100.0%                                   
  8050.TWO                              廣積    0.0    40.55 ☁️ 區間整理   68.4%                                   
00981B.TWO                        第一金優選非投債    0.0     9.26 ☁️ 區間整理   30.8%                            【無財報資料】
   6166.TW                              凌華    0.0    59.80 ☁️ 區間整理   50.0%                                   
   6890.TW                           來億-KY    0.0   165.50 ☁️ 區間整理   76.9%                                   
   3694.TW                              海華    0.0    54.90 ☁️ 區間整理   63.6%                                   
   3023.TW                              信邦    0.0   247.00 ☁️ 區間整理   52.9%                                   
   2028.TW                              威致    0.0    18.55 ☁️ 區間整理   72.7%                                   
 009803.TW                       保德信市值動能50    0.0    15.63 ☁️ 區間整理   50.0%                            【無財報資料】
   2317.TW                              鴻海    0.0   200.50 ☁️ 區間整理   50.0%                                   
   6451.TW                           訊芯-KY    0.0   332.00 ☁️ 區間整理   50.0%                                   
  6103.TWO                              合邦    0.0    48.45 ☁️ 區間整理   50.0%                                   
   9921.TW                              巨大    0.0    71.40 ☁️ 區間整理   68.8%                                   
  7584.TWO                              樂意    0.0    32.85 ☁️ 區間整理   25.0%                                   
   3308.TW                              聯德    0.0    21.00 ☁️ 區間整理   66.7%                                   
  8084.TWO                              巨虹    0.0    43.60 ☁️ 區間整理   50.0%                     【營收爆發(34.21%)】
   2492.TW                             華新科    0.0   126.50 ☁️ 區間整理   38.5%                                   
  6997.TWO                              博弘   -0.5    83.00 ☁️ 區間整理   50.0%                          【EPS連2成長】
  4109.TWO                            加捷生醫   -0.5    12.95 ☁️ 區間整理   50.0%                          【EPS連2成長】
   1402.TW                             遠東新   -0.5    26.40 ☁️ 區間整理   61.5%                          【EPS連2成長】
   1470.TW                            大統新創   -0.5    22.35 ☁️ 區間整理   50.0%                          【EPS連2成長】
  4510.TWO                              高鋒   -0.5    43.20 ☁️ 區間整理   50.0%                          【EPS連2成長】
   6796.TW                              晉弘   -0.5    72.80 ☁️ 區間整理   50.0%                          【EPS連2成長】
   1435.TW                              中福   -0.5    19.20 ☁️ 區間整理    0.0%                          【EPS連2成長】
