date,prev_rev_yoy,rev_yoy,eps_yoy,est_price,symbol,pe,gm,advice,price,om,prev_eps,name,eps,prev_year,status,expansion,prev_eps_yoy
2025-12,-24.86,-17.06,-34.78,117.75,2637.TW,10.305732678458599,37.77%,⚪ 中性觀察,80.9000015259,36.66%,2.44,慧洋-KY,5.27,2025,🌑 雙重衰退,-17.720000000000002,-61.76
2025-12,10.16,12.79,-4.98,66.60000000000001,8438.TW,19.211712399054054,N/A,❌ 暫避觀望,85.3000030518,N/A,1.21,昶昕,2.1,2025,📉 獲利侵蝕,-17.77,-31.64
2025-12,-9.55,-3.95,-21.74,-36.6,5355.TWO,0.0,N/A,⚪ 數據不足,6.7600002289,N/A,-0.82,佳總,-1.12,2025,🌑 雙重衰退,-17.79,-28.12
2025-12,25.9,20.5,2.69,157.95,2364.TW,6.733143544719848,39.87%,⚪ 中性觀察,70.9000015259,7.82%,3.14,倫飛,4.2,2025,⚠️ 獲利稀釋,-17.81,-4.85
2025-12,24.72,27.79,9.84,242.7,4760.TWO,24.258343634116194,22.01%,❌ 暫避觀望,392.5,15.04%,4.61,勤凱,7.05,2025,⚠️ 獲利稀釋,-17.95,11.3
2025-12,24.12,27.49,9.52,81.3,8099.TWO,11.439114391143912,N/A,⚪ 中性觀察,62.0,N/A,1.52,大世科,2.53,2025,⚠️ 獲利稀釋,-17.97,0.66
2025-12,0.55,-3.38,-21.36,78.0,2497.TW,12.653846740730769,25.76%,⚪ 中性觀察,65.8000030518,10.08%,1.49,怡利電,2.37,2025,🌑 雙重衰退,-17.98,-29.38
2025-12,7.51,-2.91,-20.89,604.9499999999999,4536.TW,4.054054054054054,32.65%,⚪ 中性觀察,163.5,10.54%,12.08,拓凱,14.92,2025,🌑 雙重衰退,-17.98,-0.58
2025-12,-3.67,-4.72,-22.93,73.2,2115.TW,4.497950976004098,18.21%,⚪ 中性觀察,21.9500007629,6.19%,1.48,六暉-KY,1.58,2025,🌑 雙重衰退,-18.21,-1.99
2025-12,20.49,15.94,-2.48,245.39999999999998,9958.TW,6.9376528117359415,N/A,⚪ 中性觀察,113.5,N/A,4.78,世紀鋼,6.57,2025,📉 獲利侵蝕,-18.419999999999998,-23.95
2025-12,2.03,6.75,-11.69,62.55,8039.TW,32.014388489208635,N/A,❌ 暫避觀望,133.5,N/A,1.33,台虹,2.07,2025,📉 獲利侵蝕,-18.439999999999998,-41.96
2025-12,-4.67,-0.48,-19.0,181.05,2248.TW,4.672742462792047,31.94%,⚪ 中性觀察,56.4000015259,17.40%,3.36,華勝-KY,5.32,2025,🌑 雙重衰退,-18.52,-30.34
2025-12,-7.04,-8.15,-26.71,106.2,9924.TW,5.706214904788136,N/A,⚪ 中性觀察,40.4000015259,N/A,2.14,福興,3.08,2025,🌑 雙重衰退,-18.560000000000002,-30.54
2025-12,6.64,11.04,-7.56,78.30000000000001,6843.TWO,7.758620689655172,N/A,⚪ 中性觀察,40.5,N/A,1.52,進典,2.2,2025,📉 獲利侵蝕,-18.599999999999998,-1.94
2025-12,-10.54,-14.48,-33.16,163.8,6720.TWO,13.965201465201465,N/A,⚪ 中性觀察,152.5,N/A,2.98,久昌,3.89,2025,🌑 雙重衰退,-18.679999999999996,-37.15
2025-12,1.91,4.48,-14.2,-73.35000000000001,6770.TW,0.0,N/A,⚪ 數據不足,71.5,N/A,-1.71,力積電,-1.86,2025,📉 獲利侵蝕,-18.68,-33.86
2025-12,37.75,30.49,11.79,0.0,7792.TWO,0.0,N/A,⚪ 數據不足,266.0,N/A,6.03,安葆,8.72,2025,⚠️ 獲利稀釋,-18.7,14.64
2025-12,75.55,59.94,41.2,0.0,7744.TWO,0.0,N/A,⚪ 數據不足,475.0,N/A,12.91,崴寶,16.28,2025,⚠️ 獲利稀釋,-18.739999999999995,74.46
2025-12,9.03,8.55,-10.24,244.04999999999998,8938.TWO,3.2452365849477567,N/A,⚪ 中性觀察,52.7999992371,N/A,3.56,明安,6.18,2025,📉 獲利侵蝕,-18.79,-26.95
2025-12,-51.26,-29.22,-48.08,0.0,6934.TW,0.0,N/A,⚪ 數據不足,70.1999969482,N/A,-4.17,心誠鎂,-3.92,2025,🌑 雙重衰退,-18.86,-37.5
2025-12,-43.41,-28.43,-47.37,4.050000000000001,2867.TW,30.629631325185183,3.78%,❌ 暫避觀望,8.2700004578,0.03%,0.16,三商壽,0.2,2025,🌑 雙重衰退,-18.939999999999998,-68.0
2025-12,54.5,47.13,28.04,864.6000000000001,6691.TW,11.051353226925745,N/A,⚪ 中性觀察,637.0,N/A,16.64,洋基工程,24.76,2025,⚠️ 獲利稀釋,-19.090000000000003,27.98
2025-12,4.82,3.75,-15.42,120.6,2504.TW,4.45895503409204,27.76%,⚪ 中性觀察,35.8499984741,22.79%,2.45,國產,3.3,2025,📉 獲利侵蝕,-19.17,-20.71
2025-12,19.53,19.26,0.0,157.95,6791.TWO,9.971509971509972,N/A,⚪ 中性觀察,105.0,N/A,3.37,虎門科技,4.16,2025,📉 獲利侵蝕,-19.26,-2.88
2025-12,-8.87,-9.24,-28.57,-63.3,9919.TW,0.0,N/A,⚪ 數據不足,14.0500001907,N/A,-1.49,康那香,-2.43,2025,🌑 雙重衰退,-19.33,-0.68
2025-12,11.06,11.78,-7.65,109.50000000000001,6117.TW,10.89041095890411,N/A,⚪ 中性觀察,79.5,N/A,2.21,迎廣,3.77,2025,📉 獲利侵蝕,-19.43,-26.01
2025-12,7.39,11.23,-8.26,179.4,6997.TWO,6.229096989966555,N/A,⚪ 中性觀察,74.5,N/A,3.18,博弘,5.11,2025,📉 獲利侵蝕,-19.490000000000002,-38.85
2025-12,7.55,23.29,3.78,1148.25,8299.TWO,30.829523187459177,N/A,❌ 暫避觀望,2360.0,N/A,19.9,群聯,41.98,2025,⚠️ 獲利稀釋,-19.509999999999998,-27.04
2025-12,-10.95,-2.97,-22.56,67.5,2070.TWO,14.066666497133333,45.13%,⚪ 中性觀察,63.2999992371,17.87%,1.25,精湛,2.3,2025,🌑 雙重衰退,-19.59,-44.93
2025-12,16.0,19.99,0.37,364.35,2597.TW,7.863318237958007,18.77%,⚪ 中性觀察,191.0,15.81%,7.25,潤弘,10.75,2025,⚠️ 獲利稀釋,-19.619999999999997,7.57
2025-12,9.06,15.04,-4.63,221.4,8109.TWO,8.197831978319783,N/A,⚪ 中性觀察,121.0,N/A,4.41,博大,6.18,2025,📉 獲利侵蝕,-19.669999999999998,-14.37
2025-12,-9.94,-10.51,-30.29,111.75000000000001,6411.TWO,12.308724422577178,N/A,⚪ 中性觀察,91.6999969482,N/A,2.46,晶焱,3.18,2025,🌑 雙重衰退,-19.78,-25.46
2025-12,24.69,27.05,7.23,129.75,6899.TWO,7.22543352601156,N/A,⚪ 中性觀察,62.5,N/A,2.65,創為精密,3.59,2025,⚠️ 獲利稀釋,-19.82,6.94
2025-12,-3.47,-4.71,-24.63,151.5,9904.TW,2.623762376237624,N/A,⚪ 中性觀察,26.5,N/A,3.03,寶成,4.1,2025,🌑 雙重衰退,-19.919999999999998,-35.26
2025-12,8.16,5.05,-14.96,494.40000000000003,6890.TW,8.313106796116505,N/A,⚪ 中性觀察,274.0,N/A,9.16,來億-KY,13.02,2025,📉 獲利侵蝕,-20.01,-12.51
2025-12,5.39,3.15,-16.94,732.9,1476.TW,7.1326238231682355,30.19%,⚪ 中性觀察,348.5,19.16%,14.33,儒鴻,20.1,2025,📉 獲利侵蝕,-20.09,-20.3
2025-12,8.42,5.64,-14.53,48.900000000000006,3645.TW,30.3680981595092,31.33%,❌ 暫避觀望,99.0,12.18%,0.94,達邁,1.54,2025,📉 獲利侵蝕,-20.169999999999998,-42.24
2025-12,-11.06,-13.25,-33.63,381.90000000000003,2615.TW,3.3267869971798896,23.92%,⚪ 中性觀察,84.6999969482,18.94%,7.64,萬海,11.21,2025,🌑 雙重衰退,-20.380000000000003,-38.09
2025-12,-0.64,-5.92,-26.4,306.45000000000005,6523.TWO,4.821341164953499,N/A,⚪ 中性觀察,98.5,N/A,5.84,達爾膚,7.78,2025,🌑 雙重衰退,-20.479999999999997,-21.61
2025-12,10.26,10.54,-10.04,86.85,3444.TWO,17.23661538027634,18.10%,❌ 暫避觀望,99.8000030518,4.42%,1.64,利機,2.15,2025,📉 獲利侵蝕,-20.58,3.14
2025-12,-6.88,-4.74,-25.35,278.85,6957.TW,10.328133405056482,N/A,⚪ 中性觀察,192.0,N/A,5.41,裕慶-KY,10.18,2025,🌑 雙重衰退,-20.61,-29.25
2025-12,3.67,0.36,-20.27,43.949999999999996,6204.TWO,38.05460750853243,N/A,❌ 暫避觀望,111.5,N/A,0.98,艾華,1.18,2025,📉 獲利侵蝕,-20.63,-8.41
2025-12,42.64,27.53,6.88,-59.7,3508.TWO,0.0,1.54%,⚪ 數據不足,19.2000007629,-34.06%,-1.14,位速,-1.51,2025,⚠️ 獲利稀釋,-20.650000000000002,18.25
2025-12,-4.79,2.2,-18.46,253.49999999999997,6239.TW,18.99408284023669,N/A,❌ 暫避觀望,321.0,N/A,4.96,力成,7.48,2025,📉 獲利侵蝕,-20.66,-30.26
2025-12,-36.93,-45.66,-66.41,-81.14999999999999,3018.TW,0.0,-18.95%,⚪ 數據不足,12.1000003815,-73.69%,-2.36,隆銘綠能,-2.16,2025,🌑 雙重衰退,-20.75,-161.36
2025-12,6.5,2.84,-17.91,5591.4,3008.TW,10.422255606824766,47.97%,⚪ 中性觀察,3885.0,36.75%,109.06,大立光,159.41,2025,📉 獲利侵蝕,-20.75,-15.56
2025-12,11.19,2.41,-18.35,199.5,4933.TWO,5.233082592037594,28.71%,⚪ 中性觀察,69.5999984741,12.48%,3.81,友輝,5.77,2025,📉 獲利侵蝕,-20.76,-26.64
2025-12,-7.59,-6.57,-27.39,449.85,5288.TW,5.86862287429143,N/A,⚪ 中性觀察,176.0,N/A,8.74,豐祥-KY,12.25,2025,🌑 雙重衰退,-20.82,-18.99
2025-12,55.99,45.1,24.26,214.04999999999998,7714.TWO,9.635599159074983,N/A,⚪ 中性觀察,137.5,N/A,4.34,創泓科技,6.33,2025,⚠️ 獲利稀釋,-20.84,60.59
2025-12,60.07,66.0,45.15,2596.8,5269.TW,8.317929759704251,N/A,⚪ 中性觀察,1440.0,N/A,52.62,祥碩,72.7,2025,⚠️ 獲利稀釋,-20.85,40.25
2025-12,-12.22,-11.82,-32.69,150.3,4138.TWO,5.139720558882235,44.64%,⚪ 中性觀察,51.5,12.42%,2.89,曜亞,3.81,2025,🌑 雙重衰退,-20.869999999999997,-27.93
2025-12,7.28,5.34,-15.57,196.05,3042.TW,17.482785003825555,32.18%,❌ 暫避觀望,228.5,14.07%,3.95,晶技,5.28,2025,📉 獲利侵蝕,-20.91,-13.57
2025-12,-24.68,-19.66,-40.68,12.15,3285.TWO,38.45678965246913,28.61%,❌ 暫避觀望,31.1499996185,8.69%,0.32,微端,0.7,2025,🌑 雙重衰退,-21.02,-56.16
2025-12,-1.72,-1.89,-23.02,215.10000000000002,5483.TWO,10.704323570432356,N/A,⚪ 中性觀察,153.5,N/A,4.07,中美晶,6.71,2025,🌑 雙重衰退,-21.13,18.54
2025-12,1.46,3.73,-17.45,88.64999999999999,8213.TW,6.099830666175975,N/A,⚪ 中性觀察,36.0499992371,N/A,1.77,志超,2.27,2025,📉 獲利侵蝕,-21.18,-8.29
2025-12,-1.5,2.53,-18.86,162.6,3374.TWO,22.232472324723247,32.82%,❌ 暫避觀望,241.0,27.31%,3.09,精材,4.99,2025,📉 獲利侵蝕,-21.39,-30.87
2025-12,-3.53,-5.73,-27.23,366.00000000000006,2385.TW,5.717213114754098,16.76%,⚪ 中性觀察,139.5,6.72%,8.01,群光,9.05,2025,🌑 雙重衰退,-21.5,-12.04
2025-12,22.78,21.03,-0.48,154.04999999999998,5493.TWO,9.785783836416748,N/A,⚪ 中性觀察,100.5,N/A,3.44,三聯,4.18,2025,📉 獲利侵蝕,-21.51,3.3
2025-12,-8.33,-9.51,-31.07,81.75,2020.TW,3.954128300385321,19.71%,⚪ 中性觀察,21.5499992371,12.02%,1.66,美亞,2.13,2025,🌑 雙重衰退,-21.560000000000002,-41.75
2025-12,-6.36,-4.59,-26.32,94.64999999999999,6208.TWO,13.359746917876388,N/A,⚪ 中性觀察,84.3000030518,N/A,1.78,日揚,2.52,2025,🌑 雙重衰退,-21.73,-28.8
2025-12,4.37,-0.23,-22.0,61.2,2328.TW,12.965686648504903,12.48%,⚪ 中性觀察,52.9000015259,4.05%,1.22,廣宇,1.56,2025,🌑 雙重衰退,-21.77,-13.48
2025-12,-1.49,-1.73,-23.53,91.95,6546.TWO,12.446982553311583,N/A,⚪ 中性觀察,76.3000030518,N/A,1.72,正基,2.73,2025,🌑 雙重衰退,-21.8,-32.02
2025-12,-37.61,-31.16,-52.99,70.05,7709.TWO,24.839400428265524,N/A,❌ 暫避觀望,116.0,N/A,0.91,榮田,2.48,2025,🌑 雙重衰退,-21.830000000000002,-75.62
2025-12,10.72,6.3,-15.66,-39.300000000000004,3322.TWO,0.0,12.86%,⚪ 數據不足,15.6499996185,-5.35%,-0.75,建舜電,-0.96,2025,📉 獲利侵蝕,-21.96,-2.74
2025-12,-1.42,-0.53,-22.62,156.45,2049.TW,33.077660594439116,27.05%,❌ 暫避觀望,345.0,4.85%,3.01,上銀,4.31,2025,🌑 雙重衰退,-22.09,-35.13
2025-12,0.68,7.77,-14.37,1092.9,3406.TW,9.868240461158386,34.25%,⚪ 中性觀察,719.0,20.51%,22.41,玉晶光,32.84,2025,📉 獲利侵蝕,-22.14,-27.07
2025-12,41.35,43.24,21.08,-281.84999999999997,6499.TWO,0.0,N/A,⚪ 數據不足,78.3000030518,N/A,-5.76,益安,-7.24,2025,⚠️ 獲利稀釋,-22.160000000000004,10.97
2025-12,28.6,28.36,5.88,0.0,6908.TW,0.0,N/A,⚪ 數據不足,39.4000015259,N/A,1.05,宏碁遊戲-創,1.44,2025,⚠️ 獲利稀釋,-22.48,41.89
2025-12,-0.4,-3.24,-25.74,533.6999999999999,6488.TWO,22.56885890949972,N/A,❌ 暫避觀望,803.0,N/A,10.68,環球晶,15.29,2025,🌑 雙重衰退,-22.5,-45.48
2025-12,1.48,1.36,-21.14,93.0,6844.TWO,10.38709702030645,N/A,⚪ 中性觀察,64.4000015259,N/A,1.44,諾貝兒,2.35,2025,📉 獲利侵蝕,-22.5,-32.39
2025-12,-6.32,-6.13,-28.68,184.20000000000002,7712.TWO,11.929967426710096,N/A,⚪ 中性觀察,146.5,N/A,3.57,博盛半導體,5.42,2025,🌑 雙重衰退,-22.55,-47.73
2025-12,7.33,2.98,-19.59,310.5,6862.TW,9.830917874396135,N/A,⚪ 中性觀察,203.5,N/A,6.02,三集瑞-KY,8.29,2025,📉 獲利侵蝕,-22.57,-29.18
2025-12,-1.21,-5.0,-27.57,82.35000000000001,8240.TWO,10.437158330983607,N/A,⚪ 中性觀察,57.2999992371,N/A,1.54,華宏,2.18,2025,🌑 雙重衰退,-22.57,-45.77
2025-12,1.29,3.86,-18.72,133.5,6655.TW,13.651685393258427,N/A,⚪ 中性觀察,121.5,N/A,2.48,科定,3.92,2025,📉 獲利侵蝕,-22.58,-33.88
2025-12,-48.42,-51.34,-73.98,-66.3,2258.TW,0.0,19.82%,⚪ 數據不足,30.4500007629,-262.93%,-1.29,鴻華先進-創,-2.15,2025,🌑 雙重衰退,-22.64,-74.32
2025-12,-0.59,-3.02,-25.66,76.35,6205.TW,16.05107995053045,N/A,❌ 暫避觀望,81.6999969482,N/A,1.51,詮欣,2.0,2025,🌑 雙重衰退,-22.64,-32.58
2025-12,24.0,13.67,-8.99,274.95000000000005,6922.TWO,11.183851609383524,N/A,⚪ 中性觀察,205.0,N/A,5.79,宸曜,6.9,2025,📉 獲利侵蝕,-22.66,-0.69
2025-12,-5.97,-7.95,-30.65,132.14999999999998,1341.TW,7.1396142481157785,23.43%,⚪ 中性觀察,62.9000015259,12.74%,2.32,富林-KY,3.71,2025,🌑 雙重衰退,-22.7,-36.61
2025-12,-3.9,4.29,-18.46,101.85,2455.TW,58.17378497790869,37.27%,❌ 暫避觀望,395.0,21.78%,1.92,全新,2.97,2025,📉 獲利侵蝕,-22.75,-34.36
2025-12,-28.87,-26.68,-49.48,99.45,5222.TW,17.647058823529413,N/A,❌ 暫避觀望,117.0,N/A,1.89,全訊,2.51,2025,🌑 雙重衰退,-22.799999999999997,-50.93
2025-12,17.25,14.84,-8.03,156.0,6776.TW,5.894230695875,N/A,⚪ 中性觀察,61.2999992371,N/A,3.18,展�眥篕�,4.2,2025,📉 獲利侵蝕,-22.869999999999997,2.91
2025-12,60.19,64.2,41.25,1107.15,6944.TW,12.559273811136702,N/A,⚪ 中性觀察,927.0,N/A,22.26,兆聯實業,32.29,2025,⚠️ 獲利稀釋,-22.950000000000003,39.26
2025-12,-89.05,-89.32,-112.33,-71.25,4909.TWO,0.0,-26.90%,⚪ 數據不足,48.5,-63.96%,-1.46,新復興,-1.25,2025,🌑 雙重衰退,-23.010000000000005,-117.3
2025-12,-16.8,-16.78,-39.91,53.25,2324.TW,10.830986130394367,5.82%,⚪ 中性觀察,38.4500007629,1.38%,1.06,仁寶,1.38,2025,🌑 雙重衰退,-23.129999999999995,-42.93
2025-12,-5.13,4.02,-19.33,172.35,1294.TWO,7.214969671531766,37.68%,⚪ 中性觀察,82.9000015259,21.70%,3.37,漢田生技,4.6,2025,📉 獲利侵蝕,-23.349999999999998,-27.88
2025-12,-0.04,-2.1,-25.47,78.6,6671.TW,5.047710069255726,N/A,⚪ 中性觀察,26.4500007629,N/A,1.65,三能-KY,2.37,2025,🌑 雙重衰退,-23.369999999999997,-24.66
2025-12,5.21,5.35,-18.02,137.10000000000002,2375.TW,18.052516411378555,19.39%,❌ 暫避觀望,165.0,7.43%,2.77,凱美,3.73,2025,📉 獲利侵蝕,-23.369999999999997,-20.4
2025-12,17.04,-0.82,-24.32,-149.25000000000003,2939.TW,0.0,8.14%,⚪ 數據不足,21.25,-46.94%,-3.2,永邑-KY,-3.68,2025,🌑 雙重衰退,-23.5,-25.49
2025-12,57.65,53.42,29.9,0.0,7786.TW,0.0,N/A,⚪ 數據不足,120.5,N/A,9.06,東方風能,11.11,2025,⚠️ 獲利稀釋,-23.520000000000003,49.5
2025-12,10.78,11.55,-12.04,194.25,3265.TWO,13.552123552123552,25.97%,⚪ 中性觀察,175.5,19.26%,3.73,台星科,5.48,2025,📉 獲利侵蝕,-23.59,-20.3
2025-12,-87.01,-89.32,-112.91,-7.800000000000001,4113.TWO,0.0,37.85%,⚪ 數據不足,15.0,-47.25%,-0.16,聯上,-0.43,2025,🌑 雙重衰退,-23.590000000000003,-105.26
2025-12,-24.42,-27.63,-51.27,241.05,2348.TW,4.418170504044804,34.04%,⚪ 中性觀察,71.0,22.47%,3.61,海悅,6.85,2025,🌑 雙重衰退,-23.640000000000004,-70.84
2025-12,87.79,38.76,15.09,50.099999999999994,3093.TWO,18.922155917035926,40.97%,❌ 暫避觀望,63.2000007629,11.18%,1.04,港建*,1.22,2025,⚠️ 獲利稀釋,-23.669999999999998,100.0
2025-12,0.47,0.33,-23.39,103.49999999999999,1307.TW,5.014492532478261,31.96%,⚪ 中性觀察,34.5999984741,13.66%,2.01,三芳,2.85,2025,📉 獲利侵蝕,-23.72,-27.17
2025-12,-8.68,-5.82,-29.63,24.0,3071.TWO,20.125000476812495,30.11%,❌ 暫避觀望,32.2000007629,7.94%,0.53,協禧,0.57,2025,🌑 雙重衰退,-23.81,10.42
2025-12,20.85,25.77,1.86,68.85,8032.TWO,9.389977881067537,N/A,⚪ 中性觀察,43.0999984741,N/A,1.45,光菱,2.19,2025,⚠️ 獲利稀釋,-23.91,-11.59
2025-12,-1.39,-4.92,-28.85,-69.75,4737.TW,0.0,39.56%,⚪ 數據不足,54.5999984741,-24.14%,-1.31,華廣,-2.68,2025,🌑 雙重衰退,-23.93,16.13
2025-12,-2.96,-1.49,-25.6,115.80000000000001,6277.TW,9.727979076955958,N/A,⚪ 中性觀察,75.0999984741,N/A,2.29,宏正,3.08,2025,🌑 雙重衰退,-24.110000000000003,-15.81
2025-12,0.15,-10.07,-34.28,90.75000000000001,6482.TWO,4.942148697272727,N/A,⚪ 中性觀察,29.8999996185,N/A,1.59,弘煜科,2.32,2025,🌑 雙重衰退,-24.21,-21.29
2025-12,26.61,10.19,-14.04,433.79999999999995,6640.TWO,37.171507607192254,N/A,❌ 暫避觀望,1075.0,N/A,9.4,均華,12.75,2025,📉 獲利侵蝕,-24.229999999999997,0.87
2025-12,-49.07,-44.61,-68.84,1.0499999999999998,2101.TW,463.57143947,20.96%,❌ 暫避觀望,32.4500007629,4.39%,-0.37,南港,1.01,2025,🔄 轉虧為盈,-24.230000000000004,-111.11
2025-12,-6.27,-6.36,-30.72,169.64999999999998,2393.TW,6.1007957559681705,30.24%,⚪ 中性觀察,69.0,9.23%,3.34,億光,4.6,2025,🌑 雙重衰退,-24.36,-29.98
2025-12,-16.15,-15.03,-39.39,141.45000000000002,6962.TW,3.685047720042417,N/A,⚪ 中性觀察,34.75,N/A,2.6,奕力-KY,2.87,2025,🌑 雙重衰退,-24.36,-35.9
2025-12,3.44,3.39,-21.15,65.4,1609.TW,8.658256880733944,13.61%,⚪ 中性觀察,37.75,8.70%,1.62,大亞,1.65,2025,📉 獲利侵蝕,-24.54,-11.48
2025-12,-3.19,-3.53,-28.08,152.25,6245.TWO,8.541871620512314,N/A,⚪ 中性觀察,86.6999969482,N/A,2.89,立端,4.38,2025,🌑 雙重衰退,-24.549999999999997,-32.55
2025-12,23.4,25.63,1.06,53.7,2432.TW,7.974860122094972,14.91%,⚪ 中性觀察,28.5499992371,7.25%,0.96,倚天酷��-創,1.88,2025,⚠️ 獲利稀釋,-24.57,-15.52
2025-12,29.26,21.66,-2.92,160.79999999999998,6913.TWO,12.686567164179106,N/A,⚪ 中性觀察,136.0,N/A,3.41,鴻呈,4.34,2025,📉 獲利侵蝕,-24.58,32.81
2025-12,49.53,41.88,17.08,233.55,6227.TWO,8.509955041746949,N/A,⚪ 中性觀察,132.5,N/A,4.69,茂綸,7.54,2025,⚠️ 獲利稀釋,-24.800000000000004,12.47
2025-12,49.49,50.54,25.55,714.6,2382.TW,7.871536523929471,6.33%,⚪ 中性觀察,375.0,3.76%,13.7,廣達,19.45,2025,⚠️ 獲利稀釋,-24.99,20.44
2025-12,2.96,3.42,-21.62,49.05,6151.TWO,12.721712071590215,N/A,⚪ 中性觀察,41.5999984741,N/A,1.06,晉倫,1.16,2025,📉 獲利侵蝕,-25.04,-10.17
2025-12,2.59,9.81,-15.24,26.1,1597.TW,91.95402298850574,38.83%,❌ 暫避觀望,160.0,9.16%,0.5,直得,0.91,2025,📉 獲利侵蝕,-25.05,-36.36
2025-12,4.91,6.99,-18.15,92.55000000000001,1504.TW,11.84764967165316,23.29%,⚪ 中性觀察,73.0999984741,6.47%,1.98,東元,2.42,2025,📉 獲利侵蝕,-25.14,-17.76
2025-12,15.7,15.03,-10.28,194.55,6143.TWO,7.047031729059367,N/A,⚪ 中性觀察,91.4000015259,N/A,3.72,振曜,6.46,2025,📉 獲利侵蝕,-25.31,-24.7
2025-12,47.68,50.25,24.8,217.79999999999998,2535.TW,6.246556263650137,12.33%,⚪ 中性觀察,90.6999969482,8.34%,4.37,達欣工,6.5,2025,⚠️ 獲利稀釋,-25.45,25.0
2025-12,-5.59,-8.12,-33.62,158.39999999999998,2250.TW,5.804924170179925,16.71%,⚪ 中性觀察,61.2999992371,2.64%,3.19,IKKA-KY,3.99,2025,🌑 雙重衰退,-25.5,-40.86
2025-12,-22.96,-23.4,-48.92,110.1,1723.TW,11.416894148746595,17.58%,⚪ 中性觀察,83.8000030518,7.03%,2.14,中碳,2.65,2025,🌑 雙重衰退,-25.520000000000003,-48.53
2025-12,42.57,64.37,38.43,284.1,8996.TW,70.22175290390707,N/A,❌ 暫避觀望,1330.0,N/A,5.62,高力,9.07,2025,⚠️ 獲利稀釋,-25.940000000000005,1.46
2025-12,-8.48,-8.12,-34.08,719.0999999999999,3592.TW,5.5277430120984565,29.04%,⚪ 中性觀察,265.0,5.17%,14.09,瑞鼎,18.24,2025,🌑 雙重衰退,-25.96,-36.42
2025-12,-24.07,-26.81,-52.93,398.25000000000006,4770.TW,8.22975517890772,28.63%,⚪ 中性觀察,218.5,14.44%,8.4,上品,10.2,2025,🌑 雙重衰退,-26.12,-48.81
2025-12,-0.17,-3.48,-29.66,124.95,4549.TWO,13.385354141656663,54.86%,⚪ 中性觀察,111.5,13.53%,2.43,桓達,3.32,2025,🏰 高護城河,-26.18,-27.89
2025-12,25.83,-31.39,-57.58,16.5,3024.TW,11.545454372090907,24.73%,⚪ 中性觀察,12.6999998093,-2.71%,0.33,憶聲,0.28,2025,🌑 雙重衰退,-26.189999999999998,65.0
2025-12,6.74,-0.51,-26.77,51.75,8183.TWO,9.289854851333335,N/A,⚪ 中性觀察,32.0499992371,N/A,0.96,精星,2.39,2025,🌑 雙重衰退,-26.259999999999998,-46.02
2025-12,-2.17,-3.8,-30.16,47.7,1227.TW,8.993710811792452,23.19%,⚪ 中性觀察,28.6000003815,4.10%,0.94,佳格,1.33,2025,🌑 雙重衰退,-26.36,-32.61
2025-12,17.03,12.58,-13.89,60.6,3015.TW,15.272277416559405,17.44%,❌ 暫避觀望,61.7000007629,-0.45%,1.58,全漢,1.86,2025,📉 獲利侵蝕,-26.47,-21.39
2025-12,37.75,27.29,0.71,361.5,5292.TW,8.589211618257261,N/A,⚪ 中性觀察,207.0,N/A,6.88,華懋,9.93,2025,⚠️ 獲利稀釋,-26.58,2.53
2025-12,-5.96,-11.96,-38.69,689.6999999999999,3693.TWO,11.63549369290996,29.12%,⚪ 中性觀察,535.0,0.48%,13.32,營邦,15.5,2025,🌑 雙重衰退,-26.729999999999997,-36.05
2025-12,-37.28,-34.55,-61.35,70.8,3580.TWO,21.398305084745765,63.82%,❌ 暫避觀望,101.0,13.96%,1.46,友威科,1.94,2025,🏰 高護城河,-26.800000000000004,-66.67
2025-12,9.61,3.91,-22.95,227.1,6651.TWO,8.982826948480847,N/A,⚪ 中性觀察,136.0,N/A,4.35,全宇昕,6.32,2025,📉 獲利侵蝕,-26.86,-27.55
2025-12,18.73,33.95,6.99,60.300000000000004,2427.TW,5.895522577835821,16.95%,⚪ 中性觀察,23.7000007629,3.22%,1.11,三商電,1.53,2025,⚠️ 獲利稀釋,-26.96,8.91
2025-12,14.3,36.32,9.24,1016.8499999999999,3443.TW,63.57869892314501,19.04%,❌ 暫避觀望,4310.0,10.13%,19.48,創意,28.13,2025,⚠️ 獲利稀釋,-27.08,0.26
2025-12,13.16,11.63,-15.51,360.5999999999999,6279.TWO,5.137271214642264,N/A,⚪ 中性觀察,123.5,N/A,6.27,胡連,10.74,2025,📉 獲利侵蝕,-27.14,-32.23
2025-12,25.2,20.89,-6.3,463.50000000000006,1519.TW,27.28155339805825,42.20%,❌ 暫避觀望,843.0,19.22%,8.68,華城,13.99,2025,📉 獲利侵蝕,-27.19,-8.44
2025-12,-33.93,-8.54,-35.83,-356.70000000000005,3691.TWO,0.0,10.51%,⚪ 數據不足,167.0,-1.93%,-8.15,碩禾,-7.62,2025,🌑 雙重衰退,-27.29,-436.18
2025-12,-16.86,-15.47,-42.86,97.64999999999999,9921.TW,10.952381421167436,N/A,⚪ 中性觀察,71.3000030518,N/A,2.31,巨大,1.84,2025,🌑 雙重衰退,-27.39,-58.3
2025-12,12.55,12.28,-15.21,2474.55,3533.TW,14.15408862217373,51.54%,⚪ 中性觀察,2335.0,29.92%,47.64,嘉澤,70.17,2025,🏰 高護城河,-27.490000000000002,-16.1
