股號,名稱,收盤價,隔日勝率%,累積獲利%,交易次數,目前ATR,目前狀態,專家分析原因
4305.TWO,世坤,44.00,0.00,0.00,0,0.39,觀望中,DMA 趨勢尚在整理階段，目前無明確轉強訊號。
4413.TWO,飛寶企業,19.35,0.00,0.14,5,0.46,持股中,📈 趨勢續強。目前防禦位設於 17.32，與現價緩衝空間為 10.5%。
4927.TW,泰鼎-KY,53.20,25.00,21.35,7,3.50,持股中,📈 趨勢續強。目前防禦位設於 41.50，與現價緩衝空間為 22.0%。
7704.TWO,明遠精密,62.20,66.67,27.42,5,4.25,持股中,📈 趨勢續強。目前防禦位設於 60.60，與現價緩衝空間為 2.6%。
3221.TWO,台嘉碩,53.60,0.00,0.00,0,3.09,觀望中,DMA 趨勢尚在整理階段，目前無明確轉強訊號。
6441.TWO,廣錠,22.70,100.00,-1.59,3,1.04,持股中,📈 趨勢續強。目前防禦位設於 18.60，與現價緩衝空間為 18.1%。
00830.TW,國泰費城半導體,67.20,100.00,10.96,5,1.56,持股中,📈 趨勢續強。目前防禦位設於 55.95，與現價緩衝空間為 16.7%。
8150.TW,南茂,74.10,100.00,20.06,3,4.24,持股中,📈 趨勢續強。目前防禦位設於 56.10，與現價緩衝空間為 24.3%。
6438.TW,迅得,183.50,33.33,4.39,5,8.75,持股中,📈 趨勢續強。目前防禦位設於 180.50，與現價緩衝空間為 1.6%。
2359.TW,所羅門,116.00,50.00,-10.02,3,4.32,持股中,📈 趨勢續強。目前防禦位設於 106.29，與現價緩衝空間為 8.4%。
2891.TW,中信金,53.00,100.00,-1.89,1,1.46,持股中,📈 趨勢續強。目前防禦位設於 52.50，與現價緩衝空間為 0.9%。
6706.TW,惠特,148.50,0.00,-1.49,3,10.79,持股中,📈 趨勢續強。目前防禦位設於 118.75，與現價緩衝空間為 20.0%。
2455.TW,全新,340.00,0.00,77.88,1,20.07,持股中,📈 趨勢續強。目前防禦位設於 275.00，與現價緩衝空間為 19.1%。
6151.TWO,晉倫,36.95,100.00,21.92,3,1.81,持股中,📈 趨勢續強。目前防禦位設於 35.05，與現價緩衝空間為 5.1%。
5478.TWO,智冠,99.00,75.00,0.47,8,1.30,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 100.50，建議耐心等待突破。
8111.TWO,立��,80.90,50.00,6.71,3,4.42,持股中,📈 趨勢續強。目前防禦位設於 57.66，與現價緩衝空間為 28.7%。
2492.TW,華新科,149.00,100.00,-2.68,3,8.00,持股中,📈 趨勢續強。目前防禦位設於 113.54，與現價緩衝空間為 23.8%。
2347.TW,聯強,84.80,0.00,0.00,0,1.99,觀望中,DMA 趨勢尚在整理階段，目前無明確轉強訊號。
3531.TWO,先益,22.50,25.00,-5.60,7,0.75,持股中,📈 趨勢續強。目前防禦位設於 21.00，與現價緩衝空間為 6.7%。
00981B.TWO,第一金優選非投債,9.34,33.33,-3.06,5,0.03,持股中,📈 趨勢續強。目前防禦位設於 9.33，與現價緩衝空間為 0.1%。
3252.TWO,海灣,20.35,0.00,-1.28,3,0.47,持股中,📈 趨勢續強。目前防禦位設於 19.80，與現價緩衝空間為 2.7%。
2332.TW,友訊,15.15,16.67,-25.72,11,0.43,持股中,📈 趨勢續強。目前防禦位設於 14.70，與現價緩衝空間為 3.0%。
6789.TW,采鈺,504.00,33.33,62.08,5,26.71,持股中,📈 趨勢續強。目前防禦位設於 314.00，與現價緩衝空間為 37.7%。
2404.TW,漢唐,1000.00,66.67,2.25,5,43.21,持股中,📈 趨勢續強。目前防禦位設於 865.57，與現價緩衝空間為 13.4%。
1722.TW,台肥,45.10,33.33,-11.05,6,0.69,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 46.10，建議耐心等待突破。
4916.TW,事欣科,67.20,50.00,4.54,3,3.04,持股中,📈 趨勢續強。目前防禦位設於 52.86，與現價緩衝空間為 21.3%。
00953B.TW,群益優選非投等債,9.64,50.00,-1.60,4,0.03,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 9.62，建議耐心等待突破。
3093.TWO,港建*,69.30,100.00,168.56,1,5.87,持股中,📈 趨勢續強。目前防禦位設於 66.50，與現價緩衝空間為 4.0%。
7822.TW,倍利科,1550.00,0.00,-1.24,1,140.36,持股中,📈 趨勢續強。目前防禦位設於 1510.00，與現價緩衝空間為 2.6%。
8076.TWO,伍豐,23.65,50.00,-11.04,4,0.69,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 24.50，建議耐心等待突破。
6482.TWO,弘煜科,31.05,50.00,-11.23,3,0.88,持股中,📈 趨勢續強。目前防禦位設於 30.18，與現價緩衝空間為 2.8%。
00984A.TW,主動安聯台灣高息,14.10,100.00,8.23,1,0.26,持股中,📈 趨勢續強。目前防禦位設於 12.39，與現價緩衝空間為 12.1%。
00724B.TWO,群益投資級金融債,33.77,66.67,-2.51,5,0.19,持股中,📈 趨勢續強。目前防禦位設於 33.76，與現價緩衝空間為 0.0%。
00969B.TWO,元大零息超長美債,8.44,46.15,-9.79,26,0.09,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 8.45，建議耐心等待突破。
1418.TW,東華,18.40,100.00,-3.74,1,0.46,持股中,📈 趨勢續強。目前防禦位設於 18.19，與現價緩衝空間為 1.1%。
6138.TWO,茂達,237.00,50.00,0.09,3,5.29,持股中,📈 趨勢續強。目前防禦位設於 211.14，與現價緩衝空間為 10.9%。
00663L.TW,國泰臺灣加權正2,77.00,0.00,1.37,3,2.88,持股中,📈 趨勢續強。目前防禦位設於 60.43，與現價緩衝空間為 21.5%。
5529.TWO,鉅陞,22.95,100.00,-10.58,2,0.69,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 26.40，建議耐心等待突破。
6965.TW,中傑-KY,88.70,50.00,-4.61,3,1.65,持股中,📈 趨勢續強。目前防禦位設於 87.70，與現價緩衝空間為 1.1%。
7812.TWO,稜研科技*,90.00,50.00,2.32,3,5.08,持股中,📈 趨勢續強。目前防禦位設於 79.00，與現價緩衝空間為 12.2%。
2923.TW,鼎固-KY,26.90,50.00,38.41,3,1.74,持股中,📈 趨勢續強。目前防禦位設於 17.07，與現價緩衝空間為 36.6%。
8477.TWO,創業家,13.25,30.00,-18.45,19,0.35,建議買入,🚀 今日收盤 13.25 突破關鍵高點 12.15，啟動波段漲勢。
8936.TWO,國統,50.90,25.00,-8.91,7,0.97,建議買入,🚀 今日收盤 50.90 突破關鍵高點 50.40，啟動波段漲勢。
1453.TW,大將,12.05,33.33,-12.39,6,0.31,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 12.35，建議耐心等待突破。
6508.TWO,惠光,25.95,66.67,10.35,6,0.65,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 27.75，建議耐心等待突破。
8097.TWO,常珵,51.60,33.33,-3.93,6,1.31,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 55.70，建議耐心等待突破。
1538.TW,正峰,12.80,0.00,-0.21,1,0.28,持股中,📈 趨勢續強。目前防禦位設於 11.86，與現價緩衝空間為 7.3%。
4543.TWO,萬在,38.30,0.00,-7.53,5,2.34,持股中,📈 趨勢續強。目前防禦位設於 32.00，與現價緩衝空間為 16.4%。
2466.TW,冠西電,61.50,100.00,18.02,1,4.03,持股中,📈 趨勢續強。目前防禦位設於 61.50，與現價緩衝空間為 0.0%。
2612.TW,中航,58.60,0.00,-2.92,1,1.86,持股中,📈 趨勢續強。目前防禦位設於 53.60，與現價緩衝空間為 8.5%。
00740B.TWO,富邦全球投等債,38.86,40.00,-4.53,9,0.23,持股中,📈 趨勢續強。目前防禦位設於 38.85，與現價緩衝空間為 0.0%。
2367.TW,燿華,70.30,0.00,0.00,0,4.81,觀望中,DMA 趨勢尚在整理階段，目前無明確轉強訊號。
00401A.TW,未知,11.64,0.00,0.00,0,nan,觀望中,DMA 趨勢尚在整理階段，目前無明確轉強訊號。
3131.TWO,弘塑,3280.00,60.00,97.92,9,217.86,建議買入,🚀 今日收盤 3280.00 突破關鍵高點 1625.00，啟動波段漲勢。
2230.TWO,泰茂,30.50,100.00,-9.23,1,1.18,持股中,📈 趨勢續強。目前防禦位設於 22.90，與現價緩衝空間為 24.9%。
2426.TW,鼎元,53.40,66.67,97.20,5,4.17,持股中,📈 趨勢續強。目前防禦位設於 33.50，與現價緩衝空間為 37.3%。
1796.TWO,金穎生技,40.60,0.00,-1.81,1,1.84,持股中,📈 趨勢續強。目前防禦位設於 39.00，與現價緩衝空間為 3.9%。
3031.TW,佰鴻,31.85,55.56,37.88,17,2.10,持股中,📈 趨勢續強。目前防禦位設於 23.35，與現價緩衝空間為 26.7%。
3675.TWO,德微,213.00,100.00,15.94,11,10.68,持股中,📈 趨勢續強。目前防禦位設於 194.00，與現價緩衝空間為 8.9%。
8431.TWO,匯鑽科,70.40,0.00,-5.16,3,4.51,持股中,📈 趨勢續強。目前防禦位設於 56.64，與現價緩衝空間為 19.5%。
3189.TW,景碩,473.50,0.00,0.00,0,28.71,觀望中,DMA 趨勢尚在整理階段，目前無明確轉強訊號。
2206.TW,三陽工業,57.10,50.00,-4.33,4,0.94,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 58.40，建議耐心等待突破。
3122.TWO,笙泉,28.40,100.00,-3.35,3,1.07,持股中,📈 趨勢續強。目前防禦位設於 23.76，與現價緩衝空間為 16.3%。
8937.TWO,合騏,37.25,11.11,-9.47,17,1.53,建議買入,🚀 今日收盤 37.25 突破關鍵高點 35.00，啟動波段漲勢。
6486.TWO,互動,88.00,100.00,5.90,1,1.82,持股中,📈 趨勢續強。目前防禦位設於 87.70，與現價緩衝空間為 0.3%。
2030.TW,彰源,16.45,0.00,-1.20,1,0.36,持股中,📈 趨勢續強。目前防禦位設於 15.85，與現價緩衝空間為 3.6%。
2881.TW,富邦金,87.70,33.33,-11.47,5,1.34,持股中,📈 趨勢續強。目前防禦位設於 84.69，與現價緩衝空間為 3.4%。
6928.TW,攸泰科技,48.00,50.00,-12.85,3,1.69,持股中,📈 趨勢續強。目前防禦位設於 43.30，與現價緩衝空間為 9.8%。
3443.TW,創意,3735.00,33.33,25.04,5,196.79,持股中,📈 趨勢續強。目前防禦位設於 2250.00，與現價緩衝空間為 39.8%。
5328.TWO,華容,26.25,54.55,-5.06,21,1.50,持股中,📈 趨勢續強。目前防禦位設於 21.67，與現價緩衝空間為 17.4%。
00952.TW,凱基台灣AI50,15.99,100.00,13.53,5,0.39,持股中,📈 趨勢續強。目前防禦位設於 12.97，與現價緩衝空間為 18.9%。
2329.TW,華泰,62.00,66.67,4.86,5,3.30,持股中,📈 趨勢續強。目前防禦位設於 53.10，與現價緩衝空間為 14.4%。
6163.TWO,華電網,70.30,0.00,11.92,3,4.81,持股中,📈 趨勢續強。目前防禦位設於 57.60，與現價緩衝空間為 18.1%。
2316.TW,楠梓電,115.50,80.00,-14.56,9,7.07,持股中,📈 趨勢續強。目前防禦位設於 102.00，與現價緩衝空間為 11.7%。
7547.TWO,碩網,77.30,57.14,8.40,13,5.59,持股中,📈 趨勢續強。目前防禦位設於 71.10，與現價緩衝空間為 8.0%。
6244.TWO,茂迪,28.85,100.00,6.41,1,1.46,持股中,📈 趨勢續強。目前防禦位設於 24.14，與現價緩衝空間為 16.3%。
2834.TW,臺企銀,16.55,100.00,3.52,3,0.28,持股中,📈 趨勢續強。目前防禦位設於 14.80，與現價緩衝空間為 10.6%。
2022.TW,聚亨,8.62,0.00,-3.30,2,0.20,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 9.22，建議耐心等待突破。
8088.TWO,品安,55.10,50.00,-10.78,3,2.75,建議買入,🚀 今日收盤 55.10 突破關鍵高點 51.40，啟動波段漲勢。
1310.TW,台苯,9.91,0.00,0.00,0,0.63,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 10.50，建議耐心等待突破。
2072.TWO,未知,184.50,0.00,0.00,0,8.23,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 186.50，建議耐心等待突破。
5386.TWO,青雲,365.50,0.00,7.17,1,29.54,持股中,📈 趨勢續強。目前防禦位設於 291.07，與現價緩衝空間為 20.4%。
00703.TW,台新MSCI中國,20.97,100.00,1.43,1,0.37,持股中,📈 趨勢續強。目前防禦位設於 20.86，與現價緩衝空間為 0.5%。
4551.TW,智伸科,140.50,25.00,-4.57,7,4.93,持股中,📈 趨勢續強。目前防禦位設於 128.00，與現價緩衝空間為 8.9%。
5608.TW,四維航,15.95,0.00,-11.41,2,0.41,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 16.60，建議耐心等待突破。
5203.TW,訊連,64.70,0.00,-1.06,1,1.74,持股中,📈 趨勢續強。目前防禦位設於 60.53，與現價緩衝空間為 6.4%。
00865B.TW,國泰US短期公債,47.66,28.57,-5.14,13,0.20,建議買入,🚀 今日收盤 47.66 突破關鍵高點 47.56，啟動波段漲勢。
3438.TWO,類比科,48.40,25.00,-19.82,7,1.58,持股中,📈 趨勢續強。目前防禦位設於 42.41，與現價緩衝空間為 12.4%。
4743.TWO,合一,51.80,0.00,-4.60,2,1.83,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 53.90，建議耐心等待突破。
7795.TW,長廣,428.00,57.14,29.03,41,31.89,持股中,📈 趨勢續強。目前防禦位設於 411.00，與現價緩衝空間為 4.0%。
6840.TWO,東研信超,73.00,50.00,-3.57,3,2.88,持股中,📈 趨勢續強。目前防禦位設於 58.90，與現價緩衝空間為 19.3%。
4904.TW,遠傳,95.60,25.00,-4.11,7,1.72,持股中,📈 趨勢續強。目前防禦位設於 89.94，與現價緩衝空間為 5.9%。
4946.TWO,辣椒,111.00,25.00,-1.25,16,6.25,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 116.50，建議耐心等待突破。
6695.TW,芯鼎,43.80,50.00,-16.16,7,1.60,持股中,📈 趨勢續強。目前防禦位設於 36.85，與現價緩衝空間為 15.9%。
8215.TW,明基材,26.55,66.67,12.09,5,1.58,持股中,📈 趨勢續強。目前防禦位設於 23.00，與現價緩衝空間為 13.4%。
3209.TW,全科,48.60,100.00,17.26,7,1.88,持股中,📈 趨勢續強。目前防禦位設於 42.75，與現價緩衝空間為 12.0%。
1305.TW,華夏,14.45,25.00,10.34,16,1.26,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 11.55，建議耐心等待突破。
00900.TW,富邦特選高股息30,15.20,66.67,-4.60,5,0.21,持股中,📈 趨勢續強。目前防禦位設於 13.86，與現價緩衝空間為 8.8%。
3532.TW,台勝科,182.50,66.67,32.63,5,11.96,持股中,📈 趨勢續強。目前防禦位設於 138.50，與現價緩衝空間為 24.1%。
1314.TW,中石化,7.76,62.50,-2.97,16,0.21,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 7.98，建議耐心等待突破。
6885.TW,全福生技,23.45,100.00,-4.27,1,0.77,持股中,📈 趨勢續強。目前防禦位設於 22.56，與現價緩衝空間為 3.8%。
1603.TW,華電,32.90,0.00,0.00,0,0.52,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 33.40，建議耐心等待突破。
00719B.TWO,元大美債1-3,31.12,62.50,-5.23,16,0.10,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 31.13，建議耐心等待突破。
1304.TW,台聚,14.55,33.33,11.08,12,1.16,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 11.60，建議耐心等待突破。
5274.TWO,信驊,15245.00,0.00,0.00,0,902.14,觀望中,DMA 趨勢尚在整理階段，目前無明確轉強訊號。
00923.TW,群益台ESG低碳50,33.39,50.00,2.23,3,0.70,持股中,📈 趨勢續強。目前防禦位設於 28.72，與現價緩衝空間為 14.0%。
6873.TW,泓德能源,89.20,50.00,-9.35,8,3.54,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 91.30，建議耐心等待突破。
2752.TWO,豆府,189.50,66.67,-6.07,6,2.55,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 194.75，建議耐心等待突破。
4909.TWO,新復興,64.60,50.00,8.44,11,3.04,持股中,📈 趨勢續強。目前防禦位設於 51.70，與現價緩衝空間為 20.0%。
6016.TWO,康和證,17.90,0.00,4.05,1,0.44,持股中,📈 趨勢續強。目前防禦位設於 16.06，與現價緩衝空間為 10.3%。
9906.TW,欣巴巴,40.70,100.00,-15.97,3,1.68,持股中,📈 趨勢續強。目前防禦位設於 38.97，與現價緩衝空間為 4.2%。
1227.TW,佳格,30.10,33.33,-8.81,11,0.48,持股中,📈 趨勢續強。目前防禦位設於 30.10，與現價緩衝空間為 0.0%。
8069.TWO,元太,154.00,33.33,-17.61,5,5.32,持股中,📈 趨勢續強。目前防禦位設於 140.43，與現價緩衝空間為 8.8%。
2340.TW,台亞,39.05,57.14,30.48,13,2.02,持股中,📈 趨勢續強。目前防禦位設於 28.25，與現價緩衝空間為 27.7%。
00982A.TW,主動群益台灣強棒,20.65,0.00,0.00,0,0.56,觀望中,DMA 趨勢尚在整理階段，目前無明確轉強訊號。
3138.TW,耀登,198.00,0.00,8.14,1,12.29,持股中,📈 趨勢續強。目前防禦位設於 146.75，與現價緩衝空間為 25.9%。
5347.TWO,世界,138.50,100.00,5.09,1,7.71,持股中,📈 趨勢續強。目前防禦位設於 134.00，與現價緩衝空間為 3.2%。
3017.TW,奇鋐,2565.00,100.00,50.92,5,130.00,持股中,📈 趨勢續強。目前防禦位設於 2065.00，與現價緩衝空間為 19.5%。
3037.TW,欣興,710.00,100.00,13.83,1,41.18,持股中,📈 趨勢續強。目前防禦位設於 644.00，與現價緩衝空間為 9.3%。
6680.TWO,鑫創電子,57.90,50.00,-9.42,3,2.36,建議買入,🚀 今日收盤 57.90 突破關鍵高點 57.80，啟動波段漲勢。
3060.TW,銘異,30.45,100.00,-18.19,3,1.45,持股中,📈 趨勢續強。目前防禦位設於 27.31，與現價緩衝空間為 10.3%。
1503.TW,士電,198.00,100.00,-11.03,3,6.46,持股中,📈 趨勢續強。目前防禦位設於 174.89，與現價緩衝空間為 11.7%。
6143.TWO,振曜,92.30,100.00,-9.23,2,2.52,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 95.87，建議耐心等待突破。
3441.TWO,聯一光,35.70,33.33,-4.16,5,1.34,持股中,📈 趨勢續強。目前防禦位設於 28.40，與現價緩衝空間為 20.5%。
8080.TWO,泰霖,28.65,0.00,-9.59,1,0.65,持股中,📈 趨勢續強。目前防禦位設於 26.68，與現價緩衝空間為 6.9%。
2883B.TW,凱基金乙特,8.27,50.00,3.29,3,0.05,持股中,📈 趨勢續強。目前防禦位設於 8.25，與現價緩衝空間為 0.2%。
5490.TWO,同亨,26.85,57.14,1.31,13,0.64,持股中,📈 趨勢續強。目前防禦位設於 25.36，與現價緩衝空間為 5.5%。
6542.TWO,隆中,52.70,18.18,-2.37,22,1.15,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 52.70，建議耐心等待突破。
8482.TW,商億-KY,50.10,50.00,-12.70,7,1.49,持股中,📈 趨勢續強。目前防禦位設於 46.06，與現價緩衝空間為 8.1%。
2607.TW,榮運,50.20,33.33,-10.61,5,0.76,持股中,📈 趨勢續強。目前防禦位設於 49.54，與現價緩衝空間為 1.3%。
4768.TWO,晶呈科技,532.00,50.00,9.86,7,32.21,持股中,📈 趨勢續強。目前防禦位設於 465.00，與現價緩衝空間為 12.6%。
4755.TW,三福化,166.00,100.00,14.59,1,8.07,持股中,📈 趨勢續強。目前防禦位設於 129.50，與現價緩衝空間為 22.0%。
5469.TW,瀚宇博,96.00,60.00,-15.24,9,4.25,持股中,📈 趨勢續強。目前防禦位設於 76.97，與現價緩衝空間為 19.8%。
3305.TW,昇貿,117.50,50.00,-9.50,3,5.82,持股中,📈 趨勢續強。目前防禦位設於 96.67，與現價緩衝空間為 17.7%。
6236.TWO,中湛,19.00,9.52,11.32,42,0.33,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 21.55，建議耐心等待突破。
6214.TW,精誠,127.50,50.00,3.45,3,2.86,持股中,📈 趨勢續強。目前防禦位設於 104.68，與現價緩衝空間為 17.9%。
00640L.TW,富邦日本正2,94.00,20.00,-7.72,9,2.67,持股中,📈 趨勢續強。目前防禦位設於 93.60，與現價緩衝空間為 0.4%。
2641.TWO,正德,18.00,50.00,-9.66,3,0.33,持股中,📈 趨勢續強。目前防禦位設於 17.41，與現價緩衝空間為 3.3%。
8432.TWO,東生華,52.50,0.00,-7.49,3,0.89,建議買入,🚀 今日收盤 52.50 突破關鍵高點 52.10，啟動波段漲勢。
6218.TWO,豪勉,35.40,0.00,42.75,1,2.43,持股中,📈 趨勢續強。目前防禦位設於 34.60，與現價緩衝空間為 2.3%。
6552.TW,易華電,30.40,50.00,2.36,3,1.29,持股中,📈 趨勢續強。目前防禦位設於 24.15，與現價緩衝空間為 20.5%。
1216.TW,統一,72.00,50.00,-3.50,3,0.99,持股中,📈 趨勢續強。目前防禦位設於 71.40，與現價緩衝空間為 0.8%。
2887.TW,台新新光金,23.95,0.00,-4.58,2,0.57,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 24.70，建議耐心等待突破。
1471.TW,首利,13.05,100.00,1.34,1,0.49,持股中,📈 趨勢續強。目前防禦位設於 11.20，與現價緩衝空間為 14.2%。
2493.TW,揚博,135.50,66.67,-10.14,5,9.29,持股中,📈 趨勢續強。目前防禦位設於 106.00，與現價緩衝空間為 21.8%。
1590.TW,亞德客-KY,1265.00,0.00,16.97,1,60.21,持股中,📈 趨勢續強。目前防禦位設於 956.71，與現價緩衝空間為 24.4%。
6614.TW,資拓宏宇,41.35,50.00,-9.02,3,0.97,持股中,📈 趨勢續強。目前防禦位設於 39.22，與現價緩衝空間為 5.1%。
4127.TWO,天良,39.70,100.00,14.26,9,1.09,持股中,📈 趨勢續強。目前防禦位設於 35.80，與現價緩衝空間為 9.8%。
00916.TW,國泰全球品牌50,26.99,33.33,0.10,5,0.32,持股中,📈 趨勢續強。目前防禦位設於 24.49，與現價緩衝空間為 9.2%。
00638R.TW,元大滬深300反1,6.68,44.44,-10.12,18,0.09,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 6.73，建議耐心等待突破。
7821.TW,未知,49.25,0.00,0.00,0,nan,觀望中,DMA 趨勢尚在整理階段，目前無明確轉強訊號。
00919.TW,群益台灣精選高息,23.64,33.33,-5.96,5,0.28,持股中,📈 趨勢續強。目前防禦位設於 22.03，與現價緩衝空間為 6.8%。
6217.TWO,中探針,283.00,75.00,205.91,7,21.68,持股中,📈 趨勢續強。目前防禦位設於 268.00，與現價緩衝空間為 5.3%。
1710.TW,東聯,13.55,0.00,-11.59,8,0.66,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 13.95，建議耐心等待突破。
6213.TW,聯茂,286.00,100.00,119.21,3,17.86,持股中,📈 趨勢續強。目前防禦位設於 137.50，與現價緩衝空間為 51.9%。
9103.TW,美德醫療-DR,4.83,50.00,-1.87,15,0.13,持股中,📈 趨勢續強。目前防禦位設於 4.83，與現價緩衝空間為 0.0%。
1452.TW,宏益,11.90,33.33,1.06,5,0.31,持股中,📈 趨勢續強。目前防禦位設於 11.80，與現價緩衝空間為 0.8%。
4746.TW,台耀,52.70,0.00,-16.32,3,1.65,持股中,📈 趨勢續強。目前防禦位設於 49.39，與現價緩衝空間為 6.3%。
6569.TWO,醫揚,100.50,0.00,3.41,1,2.37,持股中,📈 趨勢續強。目前防禦位設於 99.50，與現價緩衝空間為 1.0%。
2337.TW,旺宏,132.50,0.00,-22.97,2,12.71,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 154.00，建議耐心等待突破。
6796.TW,晉弘,72.20,0.00,-5.07,1,2.61,持股中,📈 趨勢續強。目前防禦位設於 70.83，與現價緩衝空間為 1.9%。
6133.TW,金橋,23.10,46.67,-15.37,29,0.88,建議買入,🚀 今日收盤 23.10 突破關鍵高點 21.85，啟動波段漲勢。
3466.TWO,德晉,43.70,50.00,2.59,3,2.08,持股中,📈 趨勢續強。目前防禦位設於 32.57，與現價緩衝空間為 25.5%。
4569.TW,六方科-KY,196.00,100.00,-3.35,7,10.46,持股中,📈 趨勢續強。目前防禦位設於 137.18，與現價緩衝空間為 30.0%。
7799.TW,禾榮科,407.00,37.50,12.57,15,24.00,持股中,📈 趨勢續強。目前防禦位設於 344.43，與現價緩衝空間為 15.4%。
3036.TW,文曄,217.50,66.67,57.01,12,9.75,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 236.50，建議耐心等待突破。
8921.TWO,沈氏,17.95,0.00,-11.94,5,0.34,建議買入,🚀 今日收盤 17.95 突破關鍵高點 17.85，啟動波段漲勢。
3163.TWO,波若威,1260.00,100.00,148.32,3,91.00,持股中,📈 趨勢續強。目前防禦位設於 1165.00，與現價緩衝空間為 7.5%。
3518.TW,柏騰,31.00,66.67,22.25,5,1.51,持股中,📈 趨勢續強。目前防禦位設於 19.34，與現價緩衝空間為 37.6%。
2495.TW,普安,44.45,66.67,15.78,5,2.65,持股中,📈 趨勢續強。目前防禦位設於 33.65，與現價緩衝空間為 24.3%。
1341.TW,富林-KY,60.50,50.00,-4.52,8,0.76,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 58.50，建議耐心等待突破。
6225.TW,天瀚,17.30,70.00,1.14,20,1.42,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 17.80，建議耐心等待突破。
1444.TW,力麗,6.43,0.00,-3.09,3,0.18,持股中,📈 趨勢續強。目前防禦位設於 6.20，與現價緩衝空間為 3.6%。
0056.TW,元大高股息,41.97,100.00,5.86,1,0.60,持股中,📈 趨勢續強。目前防禦位設於 38.04，與現價緩衝空間為 9.4%。
8463.TW,潤泰材,23.00,25.00,-15.66,7,0.38,持股中,📈 趨勢續強。目前防禦位設於 21.64，與現價緩衝空間為 5.9%。
2364.TW,倫飛,63.30,0.00,-5.37,2,2.05,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 66.20，建議耐心等待突破。
8109.TWO,博大,110.00,100.00,9.89,1,2.96,持股中,📈 趨勢續強。目前防禦位設於 105.50，與現價緩衝空間為 4.1%。
8077.TWO,洛��,41.60,0.00,-9.70,4,0.71,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 44.20，建議耐心等待突破。
6512.TWO,啟發電,19.60,0.00,-21.85,8,0.35,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 19.70，建議耐心等待突破。
00882.TW,中信中國高股息,15.81,100.00,0.10,1,0.18,持股中,📈 趨勢續強。目前防禦位設於 15.53，與現價緩衝空間為 1.8%。
6684.TWO,安格,51.10,0.00,14.45,3,2.08,持股中,📈 趨勢續強。目前防禦位設於 40.42，與現價緩衝空間為 20.9%。
3546.TWO,宇峻,69.90,50.00,0.01,11,1.39,持股中,📈 趨勢續強。目前防禦位設於 68.11，與現價緩衝空間為 2.6%。
00987A.TW,主動台新優勢成長,15.72,0.00,0.00,0,0.51,觀望中,DMA 趨勢尚在整理階段，目前無明確轉強訊號。
3552.TWO,同致,61.20,66.67,-7.02,5,3.73,持股中,📈 趨勢續強。目前防禦位設於 53.00，與現價緩衝空間為 13.4%。
2377.TW,微星,93.80,33.33,-8.13,5,2.49,建議買入,🚀 今日收盤 93.80 突破關鍵高點 92.70，啟動波段漲勢。
