                    股號           名稱       現價  指標(DMA)  累計損益(%)  交易次數    目前狀態 短 中 長                                               專業建議
                  8937           合騏    36.38    -1.34    1.71%    76   ⏳ 觀察中 ▼ ▼ ▼            🔍 準備起飛：指標已翻正，等待收盤價突破關鍵高點 164.5 (景氣壓力點)。
                  6486           互動    86.10     0.52   25.24%    56  🚫 建議賣出 ▲ ▲ ▲       🚨 價格防衛：收盤價 85.0 跌破移動支撐位 86.1。 優先鎖利落袋，等待下次訊號。
                  2030           彰源    16.00     0.24  -16.81%    56   ⏳ 觀察中 ▼ ▲ ▲            🔍 準備起飛：指標已翻正，等待收盤價突破關鍵高點 16.55 (景氣壓力點)。
                  2881          富邦金    87.80    -0.98    -0.8%   112  🚫 建議賣出 ▼ ▼ ▼       🚨 價格防衛：收盤價 94.1 跌破移動支撐位 95.2。 優先鎖利落袋，等待下次訊號。
                  6928         攸泰科技    47.30    -1.35   46.19%     8  🚫 建議賣出 ▼ ▼ ▼       🚨 價格防衛：收盤價 71.0 跌破移動支撐位 71.6。 優先鎖利落袋，等待下次訊號。
                  3443           創意  2355.00   -26.25   57.03%    94  🚫 建議賣出 ▼ ▼ ▲   🚨 價格防衛：收盤價 2365.0 跌破移動支撐位 2435.0。 優先鎖利落袋，等待下次訊號。
                  5328           華容    23.85    -1.90   38.51%    78  🚫 建議賣出 ▼ ▼ ▼      🚨 價格防衛：收盤價 27.5 跌破移動支撐位 28.15。 優先鎖利落袋，等待下次訊號。
                 00952     凱基台灣AI50    12.83    -0.02   -5.81%     6  🚫 建議賣出 ▼ ▼ ▲     🚨 價格防衛：收盤價 12.83 跌破移動支撐位 13.32。 優先鎖利落袋，等待下次訊號。
                  2329           華泰    50.50    -2.34   -4.62%    76  🚫 建議賣出 ▼ ▼ ▼       🚨 價格防衛：收盤價 56.8 跌破移動支撐位 60.2。 優先鎖利落袋，等待下次訊號。
                  6163          華電網    62.20     4.51  -38.21%    58  🚫 建議賣出 ▼ ▲ ▲       🚨 價格防衛：收盤價 59.5 跌破移動支撐位 60.9。 優先鎖利落袋，等待下次訊號。
                  2316          楠梓電    99.50     1.57   -4.26%    76  🚫 建議賣出 ▼ ▲ ▲     🚨 價格防衛：收盤價 102.0 跌破移動支撐位 102.5。 優先鎖利落袋，等待下次訊號。
                  7547           碩網    85.70    16.05   16.36%    20  🚫 建議賣出 ▲ ▲ ▲       🚨 價格防衛：收盤價 66.7 跌破移動支撐位 66.9。 優先鎖利落袋，等待下次訊號。
                  6244           茂迪    26.45    -2.98    7.38%    60  🚫 建議賣出 ▼ ▼ ▲      🚨 價格防衛：收盤價 19.45 跌破移動支撐位 21.0。 優先鎖利落袋，等待下次訊號。
                  2834          臺企銀    15.20    -0.03    9.22%    98  🚫 建議賣出 ▲ ▼ ▼      🚨 價格防衛：收盤價 15.8 跌破移動支撐位 15.95。 優先鎖利落袋，等待下次訊號。
                  2022           聚亨     9.00     0.01   30.65%    64   ⏳ 觀察中 ▼ ▲ ▲             🔍 準備起飛：指標已翻正，等待收盤價突破關鍵高點 9.95 (景氣壓力點)。
                  8088           品安    51.20    -2.50   26.53%    60  🚫 建議賣出 ▼ ▼ ▼       🚨 價格防衛：收盤價 55.1 跌破移動支撐位 57.4。 優先鎖利落袋，等待下次訊號。
                  1310           台苯    10.90    -0.09   22.23%    72  🚫 建議賣出 ▼ ▼ ▲      🚨 價格防衛：收盤價 11.1 跌破移動支撐位 11.15。 優先鎖利落袋，等待下次訊號。
                  2072         世紀風電   176.18   -38.82   23.97%    28  🚫 建議賣出 ▼ ▼ ▼   🚨 價格防衛：收盤價 273.39 跌破移動支撐位 275.84。 優先鎖利落袋，等待下次訊號。
                  5386           青雲   287.00   -42.27  -21.07%    60  🚫 建議賣出 ▼ ▼ ▲       🚨 價格防衛：收盤價 89.8 跌破移動支撐位 92.3。 優先鎖利落袋，等待下次訊號。
                 00703     台新MSCI中國    20.22    -0.42    59.8%    56   ⏳ 觀察中 ▼ ▼ ▼            🔍 準備起飛：指標已翻正，等待收盤價突破關鍵高點 22.76 (景氣壓力點)。
                  4551          智伸科   131.50     6.28  -30.08%    62  🚫 建議賣出 ▲ ▲ ▲     🚨 價格防衛：收盤價 120.0 跌破移動支撐位 125.0。 優先鎖利落袋，等待下次訊號。
                  5608          四維航    16.45    -0.46   20.59%    44   ⏳ 觀察中 ▼ ▼ ▼             🔍 準備起飛：指標已翻正，等待收盤價突破關鍵高點 19.1 (景氣壓力點)。
                  5203           訊連    63.20    -0.23   16.08%    60   ⏳ 觀察中 ▼ ▼ ▼            🔍 準備起飛：指標已翻正，等待收盤價突破關鍵高點 101.0 (景氣壓力點)。
                00865B     國泰US短期公債    48.35     0.16   -2.45%    36  🚫 建議賣出 ▲ ▲ ▲     🚨 價格防衛：收盤價 47.85 跌破移動支撐位 47.86。 優先鎖利落袋，等待下次訊號。
                  3438          類比科    44.35    -1.08   25.17%    74  🚫 建議賣出 ▼ ▼ ▼       🚨 價格防衛：收盤價 53.0 跌破移動支撐位 54.4。 優先鎖利落袋，等待下次訊號。
                  7795           長廣   339.50   -31.00  -13.96%    10  🚫 建議賣出 ▼ ▼ ▲     🚨 價格防衛：收盤價 379.0 跌破移動支撐位 406.0。 優先鎖利落袋，等待下次訊號。
                  6840         東研信超    59.80    -0.65   13.89%    20   ⏳ 觀察中 ▼ ▼ ▼             🔍 準備起飛：指標已翻正，等待收盤價突破關鍵高點 64.8 (景氣壓力點)。
                  4904           遠傳    93.50    -0.34  -24.08%    94  🚫 建議賣出 ▼ ▼ ▲       🚨 價格防衛：收盤價 92.0 跌破移動支撐位 94.1。 優先鎖利落袋，等待下次訊號。
                  4946           辣椒   111.50   -21.12  -73.09%    64  🚫 建議賣出 ▼ ▼ ▼     🚨 價格防衛：收盤價 118.0 跌破移動支撐位 121.0。 優先鎖利落袋，等待下次訊號。
                  6695           芯鼎    39.25    -0.91  -31.25%    36  🚫 建議賣出 ▼ ▼ ▼      🚨 價格防衛：收盤價 44.55 跌破移動支撐位 45.4。 優先鎖利落袋，等待下次訊號。
                  1305           華夏    16.90     2.04    5.43%    88  🚫 建議賣出 ▲ ▲ ▲      🚨 價格防衛：收盤價 12.05 跌破移動支撐位 12.2。 優先鎖利落袋，等待下次訊號。
                 00900    富邦特選高股息30    13.90    -0.22   45.51%    38  🚫 建議賣出 ▼ ▼ ▼     🚨 價格防衛：收盤價 14.75 跌破移動支撐位 14.79。 優先鎖利落袋，等待下次訊號。
                  3532          台勝科   135.00     5.45   76.45%    86  🚫 建議賣出 ▼ ▲ ▲     🚨 價格防衛：收盤價 135.0 跌破移動支撐位 141.0。 優先鎖利落袋，等待下次訊號。
                  1314          中石化     8.24    -0.33   29.87%    70  🚫 建議賣出 ▼ ▼ ▲       🚨 價格防衛：收盤價 7.89 跌破移動支撐位 8.02。 優先鎖利落袋，等待下次訊號。
                  6885         全福生技    24.35    -0.54   28.64%     4   ⏳ 觀察中 ▲ ▼ ▼             🔍 準備起飛：指標已翻正，等待收盤價突破關鍵高點 30.5 (景氣壓力點)。
                00719B      元大美債1-3    31.48     0.05    1.05%    42  🚫 建議賣出 ▲ ▲ ▲     🚨 價格防衛：收盤價 31.27 跌破移動支撐位 31.28。 優先鎖利落袋，等待下次訊號。
                  1304           台聚    17.25     2.59   -1.86%    82  🚫 建議賣出 ▲ ▲ ▲     🚨 價格防衛：收盤價 11.95 跌破移動支撐位 12.25。 優先鎖利落袋，等待下次訊號。
                  5274           信驊 11315.00   421.75  -19.85%    72  🚫 建議賣出 ▼ ▲ ▲ 🚨 價格防衛：收盤價 11750.0 跌破移動支撐位 11820.0。 優先鎖利落袋，等待下次訊號。
                 00923   群益台ESG低碳50    28.75    -0.24   12.77%    28  🚫 建議賣出 ▼ ▼ ▲     🚨 價格防衛：收盤價 25.86 跌破移動支撐位 25.86。 優先鎖利落袋，等待下次訊號。
                  6873         泓德能源    84.20    -9.46   14.74%    16  🚫 建議賣出 ▼ ▼ ▼     🚨 價格防衛：收盤價 114.5 跌破移動支撐位 117.5。 優先鎖利落袋，等待下次訊號。
                  2752           豆府   193.82    -2.36  -21.02%    44  🚫 建議賣出 ▼ ▼ ▼     🚨 價格防衛：收盤價 209.5 跌破移動支撐位 210.0。 優先鎖利落袋，等待下次訊號。
                  4909          新復興    54.90    -4.29  -44.46%    74  🚫 建議賣出 ▼ ▼ ▼       🚨 價格防衛：收盤價 65.3 跌破移動支撐位 66.0。 優先鎖利落袋，等待下次訊號。
                  6016          康和證    16.85    -0.30   51.06%    72  🚫 建議賣出 ▼ ▼ ▲      🚨 價格防衛：收盤價 17.05 跌破移動支撐位 17.5。 優先鎖利落袋，等待下次訊號。
                  9906          欣巴巴    41.55     0.57  161.29%    54   ⏳ 觀察中 ▼ ▲ ▼             🔍 準備起飛：指標已翻正，等待收盤價突破關鍵高點 45.3 (景氣壓力點)。
                  1227           佳格    31.05     0.50  -19.02%    63   🍀 持股中 ▲ ▲ ▲                   🚀 三期共振強勢：目前為強勢推升中。守穩移動支撐位 30.65。
                  8069           元太   144.00    -7.98   -0.55%    90  🚫 建議賣出 ▼ ▼ ▼     🚨 價格防衛：收盤價 185.5 跌破移動支撐位 187.0。 優先鎖利落袋，等待下次訊號。
                  2340           台亞    25.30    -1.03   40.31%    68  🚫 建議賣出 ▼ ▼ ▲       🚨 價格防衛：收盤價 28.4 跌破移動支撐位 28.5。 優先鎖利落袋，等待下次訊號。
                  3138           耀登   170.50    -2.75   40.61%    28   ⏳ 觀察中 ▼ ▼ ▲            🔍 準備起飛：指標已翻正，等待收盤價突破關鍵高點 217.5 (景氣壓力點)。
                  5347           世界   118.00     1.58   10.76%    84   ⏳ 觀察中 ▼ ▲ ▼            🔍 準備起飛：指標已翻正，等待收盤價突破關鍵高點 122.0 (景氣壓力點)。
                  3017           奇鋐  2110.00   190.00  -16.87%   108  🚫 建議賣出 ▼ ▲ ▲   🚨 價格防衛：收盤價 1595.0 跌破移動支撐位 1630.0。 優先鎖利落袋，等待下次訊號。
                  3037           欣興   488.50    -6.03   -3.41%    88  🚫 建議賣出 ▼ ▼ ▲     🚨 價格防衛：收盤價 221.5 跌破移動支撐位 224.5。 優先鎖利落袋，等待下次訊號。
                  6680         鑫創電子    55.80    -2.26   -3.05%    38  🚫 建議賣出 ▼ ▼ ▼       🚨 價格防衛：收盤價 67.8 跌破移動支撐位 68.9。 優先鎖利落袋，等待下次訊號。
                  3060           銘異    28.90    -0.41  -20.37%    66   ⏳ 觀察中 ▼ ▼ ▼            🔍 準備起飛：指標已翻正，等待收盤價突破關鍵高點 36.35 (景氣壓力點)。
                  1503           士電   182.50   -13.28   14.95%    98   ⏳ 觀察中 ▼ ▼ ▼            🔍 準備起飛：指標已翻正，等待收盤價突破關鍵高點 242.5 (景氣壓力點)。
                  6143           振曜    90.23    -2.51    1.08%    62   ⏳ 觀察中 ▼ ▼ ▼            🔍 準備起飛：指標已翻正，等待收盤價突破關鍵高點 133.0 (景氣壓力點)。
                  3441          聯一光    30.05    -1.54   45.92%    78   ⏳ 觀察中 ▼ ▼ ▼             🔍 準備起飛：指標已翻正，等待收盤價突破關鍵高點 39.5 (景氣壓力點)。
                  8080           泰霖    28.90    -0.86   68.47%    66  🚫 建議賣出 ▼ ▼ ▼       📉 趨勢反轉：中期指標由正轉負 (-0.07)，動能消失。 優先鎖利落袋，等待下次訊號。
                 2883B        凱基金乙特     8.24     0.06    8.36%    24  🚫 建議賣出 ▲ ▲ ▲       🚨 價格防衛：收盤價 8.03 跌破移動支撐位 8.04。 優先鎖利落袋，等待下次訊號。
                  5490           同亨    27.85     0.42  -53.16%    70  🚫 建議賣出 ▼ ▲ ▲       🚨 價格防衛：收盤價 28.3 跌破移動支撐位 28.6。 優先鎖利落袋，等待下次訊號。
                  6542           隆中    56.00     3.90  -12.87%    40   ⏳ 觀察中 ▲ ▲ ▲             🔍 準備起飛：指標已翻正，等待收盤價突破關鍵高點 57.5 (景氣壓力點)。
                  8482        商億-KY    47.35    -0.10    3.66%    44   ⏳ 觀察中 ▼ ▼ ▼             🔍 準備起飛：指標已翻正，等待收盤價突破關鍵高點 49.4 (景氣壓力點)。
                  2607           榮運    52.00    -1.89   -38.0%    82  🚫 建議賣出 ▼ ▼ ▼       🚨 價格防衛：收盤價 57.8 跌破移動支撐位 58.0。 優先鎖利落袋，等待下次訊號。
                  4768         晶呈科技   440.00     0.65    8.06%    30  🚫 建議賣出 ▼ ▲ ▲     🚨 價格防衛：收盤價 454.5 跌破移動支撐位 500.0。 優先鎖利落袋，等待下次訊號。
                  4755          三福化   141.00    -5.43    -4.4%    72  🚫 建議賣出 ▼ ▼ ▲     🚨 價格防衛：收盤價 114.0 跌破移動支撐位 114.5。 優先鎖利落袋，等待下次訊號。
                  5469          瀚宇博    81.80    -3.13   27.81%    68  🚫 建議賣出 ▼ ▼ ▼       🚨 價格防衛：收盤價 99.4 跌破移動支撐位 99.5。 優先鎖利落袋，等待下次訊號。
                  3305           昇貿   105.00     0.65   -4.14%    68   ⏳ 觀察中 ▲ ▲ ▼            🔍 準備起飛：指標已翻正，等待收盤價突破關鍵高點 112.0 (景氣壓力點)。
                  6236           中湛    21.60     0.00  -26.52%    30  🚫 建議賣出 ▼ ▼ ▼       📉 趨勢反轉：中期指標由正轉負 (-0.29)，動能消失。 優先鎖利落袋，等待下次訊號。
                  6214           精誠   107.50    -2.92   -8.18%    72  🚫 建議賣出 ▼ ▼ ▼     🚨 價格防衛：收盤價 109.5 跌破移動支撐位 112.0。 優先鎖利落袋，等待下次訊號。
                00640L       富邦日本正2    88.35    -0.88   17.35%    84  🚫 建議賣出 ▲ ▼ ▼      🚨 價格防衛：收盤價 53.3 跌破移動支撐位 53.35。 優先鎖利落袋，等待下次訊號。
                  2641           正德    18.10    -0.63  -29.15%    54   ⏳ 觀察中 ▼ ▼ ▼             🔍 準備起飛：指標已翻正，等待收盤價突破關鍵高點 21.1 (景氣壓力點)。
                  8432          東生華    51.50    -0.29  -11.37%    40   ⏳ 觀察中 ▲ ▼ ▼             🔍 準備起飛：指標已翻正，等待收盤價突破關鍵高點 56.7 (景氣壓力點)。
                  6218           豪勉    24.80     0.97   56.01%    76  🚫 建議賣出 ▼ ▲ ▲      🚨 價格防衛：收盤價 26.0 跌破移動支撐位 26.95。 優先鎖利落袋，等待下次訊號。
                  6552          易華電    25.85    -0.33   27.73%    46   ⏳ 觀察中 ▼ ▼ ▼             🔍 準備起飛：指標已翻正，等待收盤價突破關鍵高點 27.1 (景氣壓力點)。
                  1216           統一    71.90     0.81  -12.95%    82   ⏳ 觀察中 ▲ ▲ ▼             🔍 準備起飛：指標已翻正，等待收盤價突破關鍵高點 72.3 (景氣壓力點)。
                  2887        台新新光金    24.05    -0.48   13.96%    88  🚫 建議賣出 ▼ ▼ ▲       🚨 價格防衛：收盤價 20.9 跌破移動支撐位 21.2。 優先鎖利落袋，等待下次訊號。
                  1471           首利    12.25    -0.26   34.66%    68   ⏳ 觀察中 ▼ ▼ ▲             🔍 準備起飛：指標已翻正，等待收盤價突破關鍵高點 14.2 (景氣壓力點)。
                  2493           揚博   109.00     0.75   43.39%    68   ⏳ 觀察中 ▼ ▲ ▼            🔍 準備起飛：指標已翻正，等待收盤價突破關鍵高點 120.0 (景氣壓力點)。
                  1590       亞德客-KY  1025.00    -5.20   20.95%    70  🚫 建議賣出 ▲ ▼ ▼        📉 趨勢反轉：中期指標由正轉負 (-2.0)，動能消失。 優先鎖利落袋，等待下次訊號。
                  4127           天良    35.65    -0.16  116.75%    74  🚫 建議賣出 ▲ ▼ ▲     🚨 價格防衛：收盤價 37.35 跌破移動支撐位 40.35。 優先鎖利落袋，等待下次訊號。
                 00916     國泰全球品牌50    25.04    -0.70    2.88%    28  🚫 建議賣出 ▼ ▼ ▼     🚨 價格防衛：收盤價 27.04 跌破移動支撐位 27.24。 優先鎖利落袋，等待下次訊號。
                00638R    元大滬深300反1     7.04     0.01  -10.46%    68   ⏳ 觀察中 ▼ ▲ ▲             🔍 準備起飛：指標已翻正，等待收盤價突破關鍵高點 7.36 (景氣壓力點)。
                 00919     群益台灣精選高息    22.50    -0.35   16.72%    28  🚫 建議賣出 ▼ ▼ ▼     🚨 價格防衛：收盤價 22.69 跌破移動支撐位 23.42。 優先鎖利落袋，等待下次訊號。
                  6217          中探針   179.50    26.88   21.47%    68  🚫 建議賣出 ▼ ▲ ▲       🚨 價格防衛：收盤價 62.2 跌破移動支撐位 64.7。 優先鎖利落袋，等待下次訊號。
                  1710           東聯    14.55     0.55   -4.99%    80  🚫 建議賣出 ▼ ▲ ▲       🚨 價格防衛：收盤價 13.3 跌破移動支撐位 13.5。 優先鎖利落袋，等待下次訊號。
                  6213           聯茂   163.00    11.97   43.25%    98  🚫 建議賣出 ▲ ▲ ▲     🚨 價格防衛：收盤價 113.5 跌破移動支撐位 116.5。 優先鎖利落袋，等待下次訊號。
                  9103      美德醫療-DR     5.20    -0.03  -63.67%    46  🚫 建議賣出 ▼ ▼ ▲       🚨 價格防衛：收盤價 5.03 跌破移動支撐位 5.08。 優先鎖利落袋，等待下次訊號。
                  1452           宏益    11.70     0.15   16.56%    66   ⏳ 觀察中 ▲ ▲ ▼             🔍 準備起飛：指標已翻正，等待收盤價突破關鍵高點 12.3 (景氣壓力點)。
                  6569           醫揚    95.30    -0.16   64.02%    48   ⏳ 觀察中 ▲ ▼ ▼            🔍 準備起飛：指標已翻正，等待收盤價突破關鍵高點 112.0 (景氣壓力點)。
                  2337           旺宏   127.00     1.67   12.88%    72  🚫 建議賣出 ▼ ▲ ▲      🚨 價格防衛：收盤價 30.95 跌破移動支撐位 31.2。 優先鎖利落袋，等待下次訊號。
                  6796           晉弘    73.80    -1.41   25.33%    22  🚫 建議賣出 ▲ ▼ ▼       🚨 價格防衛：收盤價 91.1 跌破移動支撐位 91.5。 優先鎖利落袋，等待下次訊號。
                  6133           金橋    22.65    -1.45    38.0%    80   ⏳ 觀察中 ▼ ▼ ▼            🔍 準備起飛：指標已翻正，等待收盤價突破關鍵高點 26.05 (景氣壓力點)。
                  3466           德晉    33.10    -1.52     2.0%    70  🚫 建議賣出 ▼ ▼ ▼      🚨 價格防衛：收盤價 46.0 跌破移動支撐位 46.45。 優先鎖利落袋，等待下次訊號。
                  4569       六方科-KY   128.50   -12.10  -28.48%    18  🚫 建議賣出 ▼ ▼ ▼    🚨 價格防衛：收盤價 146.02 跌破移動支撐位 149.4。 優先鎖利落袋，等待下次訊號。
                  7799          禾榮科   348.00   -43.95       0%     0   ⏳ 觀察中 ▼ ▼ ▼            🔍 準備起飛：指標已翻正，等待收盤價突破關鍵高點 747.0 (景氣壓力點)。
                  3036           文曄   225.00    -7.43   77.78%   106  🚫 建議賣出 ▼ ▼ ▲     🚨 價格防衛：收盤價 150.5 跌破移動支撐位 151.0。 優先鎖利落袋，等待下次訊號。
                  8921           沈氏    17.80     0.26  -47.22%    42  🚫 建議賣出 ▲ ▲ ▼       🚨 價格防衛：收盤價 17.7 跌破移動支撐位 17.8。 優先鎖利落袋，等待下次訊號。
                  3163          波若威   866.00     8.40   39.34%    72  🚫 建議賣出 ▼ ▲ ▲     🚨 價格防衛：收盤價 456.0 跌破移動支撐位 464.5。 優先鎖利落袋，等待下次訊號。
                  2495           普安    34.20     0.53   31.92%    68  🚫 建議賣出 ▼ ▲ ▲     🚨 價格防衛：收盤價 30.65 跌破移動支撐位 32.65。 優先鎖利落袋，等待下次訊號。
                  1341        富林-KY    58.00    -0.43     2.9%    46  🚫 建議賣出 ▼ ▼ ▼        📉 趨勢反轉：中期指標由正轉負 (-0.0)，動能消失。 優先鎖利落袋，等待下次訊號。
                  6225           天瀚    19.10    -1.97  -10.88%    74  🚫 建議賣出 ▼ ▼ ▲      🚨 價格防衛：收盤價 17.15 跌破移動支撐位 18.2。 優先鎖利落袋，等待下次訊號。
                  1444           力麗     6.25     0.04  -25.11%    64   ⏳ 觀察中 ▼ ▲ ▲             🔍 準備起飛：指標已翻正，等待收盤價突破關鍵高點 6.53 (景氣壓力點)。
                  0056        元大高股息    38.11    -0.38   36.34%    82  🚫 建議賣出 ▼ ▼ ▲     🚨 價格防衛：收盤價 35.51 跌破移動支撐位 35.74。 優先鎖利落袋，等待下次訊號。
                  8463          潤泰材    22.30    -1.96   52.82%    48  🚫 建議賣出 ▼ ▼ ▼     🚨 價格防衛：收盤價 26.95 跌破移動支撐位 27.25。 優先鎖利落袋，等待下次訊號。
                  2364           倫飛    60.20    -1.75  -19.37%    60  🚫 建議賣出 ▼ ▼ ▼       📉 趨勢反轉：中期指標由正轉負 (-0.15)，動能消失。 優先鎖利落袋，等待下次訊號。
                  8109           博大   105.50     4.44   24.12%    77  🚩 建議買入 ▲ ▲ ▼                🔥 突破確認：成功站穩壓力位，指標呈 🌀 趨勢分歧震盪，具備攻擊動能。
                  8077          洛��    44.20    -0.20  -43.97%    50   ⏳ 觀察中 ▲ ▼ ▼            🔍 準備起飛：指標已翻正，等待收盤價突破關鍵高點 47.35 (景氣壓力點)。
                  6512          啟發電    20.00     0.01  -22.79%    44   ⏳ 觀察中 ▲ ▲ ▼             🔍 準備起飛：指標已翻正，等待收盤價突破關鍵高點 20.4 (景氣壓力點)。
                 00882      中信中國高股息    15.53    -0.36    22.1%    34  🚫 建議賣出 ▼ ▼ ▲      🚨 價格防衛：收盤價 15.03 跌破移動支撐位 15.1。 優先鎖利落袋，等待下次訊號。
                  6684           安格    43.00    -1.60     5.8%    32   ⏳ 觀察中 ▼ ▼ ▼             🔍 準備起飛：指標已翻正，等待收盤價突破關鍵高點 62.5 (景氣壓力點)。
                  3546           宇峻    70.10     0.55   81.92%    76  🚫 建議賣出 ▼ ▲ ▼       🚨 價格防衛：收盤價 70.3 跌破移動支撐位 71.5。 優先鎖利落袋，等待下次訊號。
                  3552           同致    59.60     4.01  -11.45%    61  🚩 建議買入 ▲ ▲ ▼                🔥 突破確認：成功站穩壓力位，指標呈 🌀 趨勢分歧震盪，具備攻擊動能。
                  2377           微星    88.10    -3.85    7.82%    66   ⏳ 觀察中 ▼ ▼ ▼             🔍 準備起飛：指標已翻正，等待收盤價突破關鍵高點 99.8 (景氣壓力點)。
                  6241          易通展    11.55    -0.11   19.45%    70   ⏳ 觀察中 ▼ ▼ ▼             🔍 準備起飛：指標已翻正，等待收盤價突破關鍵高點 12.6 (景氣壓力點)。
                  4583         台灣精銳   642.00    15.21   -7.99%    24   ⏳ 觀察中 ▼ ▲ ▼           🔍 準備起飛：指標已翻正，等待收盤價突破關鍵高點 689.69 (景氣壓力點)。
                  3293           鈊象   767.00    35.00    44.8%    64  🚫 建議賣出 ▲ ▲ ▲     🚨 價格防衛：收盤價 750.0 跌破移動支撐位 769.0。 優先鎖利落袋，等待下次訊號。
                  7711           永擎   265.50    29.83   10.08%     8  🚫 建議賣出 ▼ ▲ ▲     🚨 價格防衛：收盤價 270.5 跌破移動支撐位 278.0。 優先鎖利落袋，等待下次訊號。
                 00910      第一金太空衛星    57.45     1.26     7.1%    26  🚫 建議賣出 ▼ ▲ ▲      🚨 價格防衛：收盤價 56.75 跌破移動支撐位 57.4。 優先鎖利落袋，等待下次訊號。
                  2397           友通    54.20    -0.74    82.0%    70  🚫 建議賣出 ▼ ▼ ▼       📉 趨勢反轉：中期指標由正轉負 (-0.21)，動能消失。 優先鎖利落袋，等待下次訊號。
                 00678     群益那斯達克生技    35.94    -0.13    9.75%    64  🚫 建議賣出 ▲ ▼ ▼     🚨 價格防衛：收盤價 35.94 跌破移動支撐位 36.61。 優先鎖利落袋，等待下次訊號。
                  9960          邁達康    24.75     1.00  -28.76%    88  🚫 建議賣出 ▲ ▲ ▲      🚨 價格防衛：收盤價 21.25 跌破移動支撐位 21.3。 優先鎖利落袋，等待下次訊號。
                  1608           華榮    31.80    -1.18  -67.03%    70  🚫 建議賣出 ▼ ▼ ▼     🚨 價格防衛：收盤價 26.75 跌破移動支撐位 27.25。 優先鎖利落袋，等待下次訊號。
                  8279           生展   108.50    -1.38  -17.28%    52  🚫 建議賣出 ▼ ▼ ▼     🚨 價格防衛：收盤價 132.0 跌破移動支撐位 133.5。 優先鎖利落袋，等待下次訊號。
                  2006         東和鋼鐵    68.60    -3.24   31.66%    86  🚫 建議賣出 ▼ ▼ ▲       🚨 價格防衛：收盤價 67.4 跌破移動支撐位 68.1。 優先鎖利落袋，等待下次訊號。
                  6715           嘉基   329.50    30.73  -62.42%    50  🚫 建議賣出 ▲ ▲ ▲     🚨 價格防衛：收盤價 109.0 跌破移動支撐位 112.0。 優先鎖利落袋，等待下次訊號。
                 00946     群益科技高息成長    10.05     0.08   -1.18%     8  🚫 建議賣出 ▼ ▲ ▲       🚨 價格防衛：收盤價 9.89 跌破移動支撐位 10.1。 優先鎖利落袋，等待下次訊號。
                  3034           聯詠   391.50     8.00  -19.99%    80   ⏳ 觀察中 ▲ ▲ ▲            🔍 準備起飛：指標已翻正，等待收盤價突破關鍵高點 406.5 (景氣壓力點)。
                  1595           川寶    41.40     0.54    4.68%    66  🚫 建議賣出 ▼ ▲ ▲       🚨 價格防衛：收盤價 42.2 跌破移動支撐位 42.3。 優先鎖利落袋，等待下次訊號。
                  3588           通嘉    47.15    -0.97   10.85%    82   ⏳ 觀察中 ▼ ▼ ▼             🔍 準備起飛：指標已翻正，等待收盤價突破關鍵高點 51.9 (景氣壓力點)。
                  4994           傳奇    98.90    -1.31   11.18%    46  🚫 建議賣出 ▲ ▼ ▼     🚨 價格防衛：收盤價 91.11 跌破移動支撐位 93.96。 優先鎖利落袋，等待下次訊號。
                  2603           長榮   204.50    -6.40    6.89%    82  🚫 建議賣出 ▼ ▼ ▲     🚨 價格防衛：收盤價 209.5 跌破移動支撐位 212.5。 優先鎖利落袋，等待下次訊號。
                  3528           安馳    64.50    -0.03   -2.64%    68  🚫 建議賣出 ▲ ▼ ▼     🚨 價格防衛：收盤價 75.98 跌破移動支撐位 82.32。 優先鎖利落袋，等待下次訊號。
                  6643          M31   486.00     8.02    99.5%    34  🚫 建議賣出 ▲ ▲ ▲     🚨 價格防衛：收盤價 469.0 跌破移動支撐位 478.0。 優先鎖利落袋，等待下次訊號。
                  6854     錼創科技-KY創   141.00     5.65    6.24%    20  🚫 建議賣出 ▼ ▲ ▲     🚨 價格防衛：收盤價 143.0 跌破移動支撐位 144.5。 優先鎖利落袋，等待下次訊號。
                  1459           聯發    11.70    -0.06  -37.25%    74  🚫 建議賣出 ▼ ▼ ▼     🚨 價格防衛：收盤價 11.95 跌破移動支撐位 12.25。 優先鎖利落袋，等待下次訊號。
                  4903          聯光通    44.85     1.62  166.39%    66  🚫 建議賣出 ▼ ▲ ▲      🚨 價格防衛：收盤價 47.8 跌破移動支撐位 48.35。 優先鎖利落袋，等待下次訊號。
                  8444        綠河-KY     9.30     0.17   50.85%    58  🚫 建議賣出 ▲ ▲ ▼      🚨 價格防衛：收盤價 11.9 跌破移動支撐位 12.05。 優先鎖利落袋，等待下次訊號。
                  3016           嘉晶    52.80    -3.77   54.22%    68  🚫 建議賣出 ▼ ▼ ▼       🚨 價格防衛：收盤價 62.5 跌破移動支撐位 63.9。 優先鎖利落袋，等待下次訊號。
                00852L     國泰美國道瓊正2    28.05    -0.97    4.03%    38   ⏳ 觀察中 ▼ ▼ ▼            🔍 準備起飛：指標已翻正，等待收盤價突破關鍵高點 32.97 (景氣壓力點)。
                  6533          晶心科   179.00    -8.75    42.9%    54   ⏳ 觀察中 ▼ ▼ ▼            🔍 準備起飛：指標已翻正，等待收盤價突破關鍵高點 253.0 (景氣壓力點)。
                00985A     主動野村台灣50    16.20     0.02       0%     0   ⚪ 觀望中 ▼ ▲ ▲                    ⚪ 觀望為宜：不符合進場模型，保持耐心等待指標翻正與紅K出現。
