Quantum AI Pro 分析報告 (20260315)
==============================================================================================================
        ID                            Name  Score    Price  Status WinRate                                            Reason
   3036.TW                              文曄    8.5   235.50 🚀 極強勢攻擊   78.9% 外資買1442張 / 投信加碼 / 趨勢強勁 / 【營收爆發(151.67%) | 董監持股增加】
   6531.TW                             愛普*    6.0   531.00 🚀 極強勢攻擊   60.0%                 外資買2988張 / 趨勢強勁 / 【營收爆發(146.68%)】
   3706.TW                              神達    6.0    82.70 🚀 極強勢攻擊   37.5%                  外資買1733張 / 趨勢強勁 / 【營收爆發(34.35%)】
  3211.TWO                              順達    5.5   307.50 🚀 極強勢攻擊   14.3%                            外資買1002張 / 投信加碼 / 趨勢強勁
   6415.TW                          矽力*-KY    5.5   280.00 🚀 極強勢攻擊   33.3%               外資買1130張 / 【EPS連2成長 | 營收爆發(46.42%)】
   2337.TW                              旺宏    5.5   108.50 🚀 極強勢攻擊   70.0%                 外資買34433張 / 投信加碼 / 【營收爆發(59.98%)】
   9933.TW                              中鼎    5.5    33.85 🚀 極強勢攻擊    0.0%                       外資買2743張 / 趨勢強勁 / 【EPS連2成長】
  4973.TWO                              廣穎    5.5    67.20 🚀 極強勢攻擊   50.0%                   趨勢強勁 / 【EPS連2成長 | 營收爆發(42.53%)】
  3093.TWO                             港建*    5.0    40.55 🚀 極強勢攻擊   57.9%                     趨勢強勁 / 【營收爆發(90.8%) | 董監持股增加】
  5536.TWO                             聖暉*    4.5   679.00 🚀 極強勢攻擊   45.0%                 【EPS連2成長 | 營收爆發(38.79%) | 董監持股增加】
  8027.TWO                              鈦昇    4.0   109.00 🚀 極強勢攻擊   43.8%                          外資買817張 / 【營收爆發(62.78%)】
   1256.TW                         鮮活果汁-KY    4.0   161.00 🚀 極強勢攻擊   45.5%                             趨勢強勁 / 【營收爆發(87.61%)】
   2543.TW                              皇昌    4.0    73.50 🚀 極強勢攻擊   36.4%                             趨勢強勁 / 【營收爆發(34.97%)】
   2376.TW                              技嘉    4.0   233.00 🚀 極強勢攻擊   77.8%                          外資買1385張 / 【營收爆發(47.4%)】
   6024.TW                             群益期    4.0    56.00 🚀 極強勢攻擊   57.1%                            趨勢強勁 / 【營收爆發(152.89%)】
  3066.TWO                              李洲    4.0    17.80 🚀 極強勢攻擊   37.5%                             趨勢強勁 / 【營收爆發(42.57%)】
   3380.TW                              明泰    4.0    36.15 🚀 極強勢攻擊   42.9%                                    外資買901張 / 趨勢強勁
   4943.TW                           康控-KY    4.0    12.00 🚀 極強勢攻擊    0.0%                              趨勢強勁 / 【營收爆發(38.5%)】
   6197.TW                             佳必琪    4.0   175.50 🚀 極強勢攻擊   83.3%                         外資買1003張 / 趨勢強勁 / 【無財報資料】
 00642U.TW                        期元大S&P石油    4.0    25.50 🚀 極強勢攻擊   60.0%                                   外資買4488張 / 趨勢強勁
  6223.TWO                              旺矽    4.0  3550.00 🚀 極強勢攻擊   25.0%                             趨勢強勁 / 【營收爆發(33.06%)】
  8472.TWO                             夠麻吉    4.0    79.60 🚀 極強勢攻擊    0.0%                             趨勢強勁 / 【營收爆發(30.76%)】
   3231.TW                              緯創    4.0   134.00 🚀 極強勢攻擊   33.3%                        外資買3895張 / 【營收爆發(177.37%)】
   1529.TW                            樂事綠能    4.0    28.85 🚀 極強勢攻擊   62.5%                            趨勢強勁 / 【營收爆發(277.22%)】
  3260.TWO                              威剛    4.0   359.50 🚀 極強勢攻擊   70.0%                         外資買2294張 / 【營收爆發(114.3%)】
  1294.TWO                            漢田生技    4.0    87.60 🚀 極強勢攻擊   28.6%                            趨勢強勁 / 【營收爆發(117.94%)】
 00953B.TW                        群益優選非投等債    4.0     9.65 🚀 極強勢攻擊   68.8%                                   外資買1542張 / 趨勢強勁
   8271.TW                              宇瞻    4.0   173.50 🚀 極強勢攻擊   64.3%                            趨勢強勁 / 【營收爆發(193.82%)】
  5345.TWO                              馥鴻    4.0    23.10 🚀 極強勢攻擊    0.0%                            趨勢強勁 / 【營收爆發(214.64%)】
  1785.TWO                             光洋科    4.0    82.00 🚀 極強勢攻擊   66.7%                             趨勢強勁 / 【營收爆發(67.72%)】
  5205.TWO                              中茂    4.0    29.45 🚀 極強勢攻擊   50.0%                            趨勢強勁 / 【營收爆發(204.44%)】
  5301.TWO                             寶得利    0.0     9.13 ☁️ 區間整理   11.1%                                                  
   3406.TW                             玉晶光    0.0   429.50 ☁️ 區間整理   50.0%                                                  
  3285.TWO                              微端    0.0    28.90 ☁️ 區間整理   55.6%                                    【營收爆發(36.71%)】
  8240.TWO                              華宏    0.0    45.90 ☁️ 區間整理   83.3%                                                  
   5243.TW                           乙盛-KY    0.0    73.00 ☁️ 區間整理   38.5%                                                  
   3703.TW                              欣陸    0.0    22.30 ☁️ 區間整理   41.7%                                                  
  3310.TWO                              佳穎    0.0    74.70 ☁️ 區間整理   50.0%                                           【無財報資料】
   4912.TW                         聯德控股-KY    0.0    87.50 ☁️ 區間整理   50.0%                                                  
  3499.TWO                             環天科    0.0    17.30 ☁️ 區間整理   66.7%                                                  
  6261.TWO                              久元    0.0    67.00 ☁️ 區間整理   50.0%                                           【無財報資料】
   6658.TW                              聯策    0.0    69.30 ☁️ 區間整理   60.0%                                           【無財報資料】
   3432.TW                              台端    0.0    16.55 ☁️ 區間整理   50.0%                                   【營收爆發(451.09%)】
00749B.TWO                        凱基新興債10+    0.0    32.17 ☁️ 區間整理   33.3%                                           【無財報資料】
  3219.TWO                             倚強科    0.0    65.40 ☁️ 區間整理   35.0%                                           【無財報資料】
  4167.TWO                             松瑞藥    0.0    20.50 ☁️ 區間整理   75.0%                                                  
   6933.TW                         AMAX-KY    0.0   133.00 ☁️ 區間整理   43.8%                                                  
   6526.TW                              達發    0.0   533.00 ☁️ 區間整理   45.5%                                                  
   2453.TW                              凌群    0.0    56.20 ☁️ 區間整理   52.6%                                                  
   3550.TW                              聯穎    0.0    18.35 ☁️ 區間整理   50.0%                                                  
  6735.TWO                            美達科技    0.0    55.70 ☁️ 區間整理   60.0%                                                  
  8923.TWO                              時報    0.0    20.30 ☁️ 區間整理    0.0%                                                  
  3105.TWO                              穩懋    0.0   313.00 ☁️ 區間整理   70.0%                                                  
   9958.TW                             世紀鋼    0.0   127.50 ☁️ 區間整理   60.0%                                                  
  1584.TWO                              精剛    0.0    22.65 ☁️ 區間整理   66.7%                                           【無財報資料】
   3501.TW                              維熹    0.0    49.05 ☁️ 區間整理   56.2%                                                  
   2838.TW                             聯邦銀    0.0    19.95 ☁️ 區間整理   30.8%                                                  
   6446.TW                             藥華藥    0.0   657.00 ☁️ 區間整理   33.3%                                    【營收爆發(56.65%)】
 00685L.TW                        群益臺灣加權正2    0.0   166.10 ☁️ 區間整理   25.0%                                                  
  3710.TWO                            連展投控    0.0     6.43 ☁️ 區間整理   80.0%                                                  
  6877.TWO                             鏵友益    0.0   113.00 ☁️ 區間整理   29.4%                                                  
  7719.TWO                              碳基    0.0    38.60 ☁️ 區間整理   66.7%                                                  
  5425.TWO                              台半    0.0    60.00 ☁️ 區間整理   80.0%                                                  
  4721.TWO                             美琪瑪    0.0    68.30 ☁️ 區間整理    0.0%                                     【營收爆發(31.1%)】
   7823.TW                        奧義賽博-KY創    0.0    82.00 ☁️ 區間整理   50.0%                                                  
  4749.TWO                             新應材    0.0   925.00 ☁️ 區間整理   54.5%                                    【營收爆發(40.63%)】
   6924.TW                          榮惠-KY創    0.0    74.80 ☁️ 區間整理   65.0%                                                  
   4961.TW                              天鈺    0.0   144.50 ☁️ 區間整理   46.2%                                                  
  1784.TWO                              訊聯    0.0    86.60 ☁️ 區間整理   53.8%                                                  
   2012.TW                              春雨    0.0    15.05 ☁️ 區間整理   50.0%                                                  
   6525.TW                           捷敏-KY    0.0    84.70 ☁️ 區間整理   50.0%                                                  
   1802.TW                              台玻    0.0    57.70 ☁️ 區間整理   57.1%                                                  
  8064.TWO                              東捷    0.0    56.20 ☁️ 區間整理   36.8%                                           【無財報資料】
 00635U.TW                        期元大S&P黃金    0.0    54.15 ☁️ 區間整理   20.0%                                                  
   1616.TW                              億泰    0.0    25.50 ☁️ 區間整理   80.0%                                           【無財報資料】
   2504.TW                              國產    0.0    37.70 ☁️ 區間整理   20.0%                                           【無財報資料】
  2061.TWO                              風青    0.0    17.35 ☁️ 區間整理   30.0%                                    【營收爆發(43.27%)】
  3498.TWO                              陽程    0.0    72.80 ☁️ 區間整理   29.4%                                                  
  9949.TWO                              琉園    0.0    27.40 ☁️ 區間整理   50.0%                                           【無財報資料】
  4510.TWO                              高鋒    0.0    43.20 ☁️ 區間整理   37.5%                                    【營收爆發(38.66%)】
   1612.TW                              宏泰    0.0    34.15 ☁️ 區間整理   50.0%                                                  
  6624.TWO                             萬年清    0.0    60.80 ☁️ 區間整理   53.3%                                    【營收爆發(46.35%)】
   6196.TW                              帆宣    0.0   276.00 ☁️ 區間整理   36.4%                                                  
   2489.TW                              瑞軒    0.0    41.35 ☁️ 區間整理   58.3%                                                  
  5314.TWO                             世紀*    0.0    73.70 ☁️ 區間整理   66.7%                                   【營收爆發(265.41%)】
  6904.TWO                              伯鑫    0.0   125.00 ☁️ 區間整理   66.7%                                    【營收爆發(76.93%)】
  3317.TWO                             尼克森    0.0    49.80 ☁️ 區間整理   50.0%                                                  
   6285.TW                             啟��    0.0   167.50 ☁️ 區間整理   40.0%                                           外資買932張
   6645.TW                           金萬林-創    0.0    14.15 ☁️ 區間整理   17.6%                                    【營收爆發(35.79%)】
   2324.TW                              仁寶    0.0    32.20 ☁️ 區間整理   66.7%                                              趨勢強勁
   1535.TW                              中宇    0.0    53.80 ☁️ 區間整理   58.8%                                           【無財報資料】
  00963.TW                         中信全球高股息    0.0    12.35 ☁️ 區間整理  100.0%                                           【無財報資料】
   7722.TW                         LINEPAY    0.0   337.00 ☁️ 區間整理   77.8%                                           【無財報資料】
  7744.TWO                              崴寶    0.0   472.00 ☁️ 區間整理   50.0%                                                  
  7717.TWO                         萊德光電-KY    0.0   600.00 ☁️ 區間整理   50.0%                                                  
    TXF.TW      TAIWAN FUTURES EXCHANGE TX    0.0 33315.00 ☁️ 區間整理   12.5%                                          【財報解析出錯】
  6961.TWO                             旅天下    0.0    59.80 ☁️ 區間整理   55.6%                                                  
   2308.TW                             台達電    0.0  1385.00 ☁️ 區間整理   54.5%                                    【營收爆發(32.87%)】
  3339.TWO                              泰谷    0.0    33.80 ☁️ 區間整理   66.7%                                           【無財報資料】
  7402.TWO                              邑錡    0.0   118.00 ☁️ 區間整理   50.0%                                                  
  6637.TWO                              醫影    0.0    74.30 ☁️ 區間整理   62.5%                                   【營收爆發(196.31%)】
 00637L.TW                       元大滬深300正2    0.0    19.57 ☁️ 區間整理   45.5%                                         外資買10496張
 00664R.TW                        國泰臺灣加權反1    0.0     2.30 ☁️ 區間整理   75.0%                                                  
  8091.TWO                              翔名    0.0   135.50 ☁️ 區間整理   50.0%                                                  
   2301.TW                             光寶科    0.0   167.00 ☁️ 區間整理   30.8%                                           外資買942張
  3556.TWO                             禾瑞亞    0.0    41.80 ☁️ 區間整理   72.2%                                                  
   4562.TW                              穎漢    0.0    32.85 ☁️ 區間整理   72.2%                                                  
  7810.TWO                            捷創科技    0.0   200.00 ☁️ 區間整理   69.2%                                                  
   6719.TW                              力智    0.0   173.50 ☁️ 區間整理    0.0%                                                  
   2031.TW                             新光鋼    0.0    39.15 ☁️ 區間整理   66.7%                                                  
   2013.TW                             中鋼構    0.0    43.90 ☁️ 區間整理   60.0%                                                  
   8045.TW                            達運光電    0.0    76.00 ☁️ 區間整理   46.7%                                   【營收爆發(134.92%)】
   1714.TW                              和桐    0.0     9.23 ☁️ 區間整理   42.9%                                          外資買2332張
   1808.TW                              潤隆    0.0    31.40 ☁️ 區間整理  100.0%                                           【無財報資料】
  3709.TWO                           鑫聯大投控    0.0    65.70 ☁️ 區間整理   53.3%                                   【營收爆發(132.66%)】
   2352.TW                             佳世達    0.0    24.15 ☁️ 區間整理   50.0%                                                  
  6788.TWO                             華景電    0.0   338.00 ☁️ 區間整理   71.4%                                    【營收爆發(35.54%)】
   6108.TW                              競國    0.0    15.75 ☁️ 區間整理   50.0%                                                  
   2345.TW                              智邦    0.0  1420.00 ☁️ 區間整理   44.4%                                     【營收爆發(82.7%)】
   6794.TW                            向榮生技    0.0    78.60 ☁️ 區間整理   80.0%                                                  
  5475.TWO                              德宏    0.0   224.00 ☁️ 區間整理   65.0%                                   【營收爆發(101.73%)】
 00980A.TW                        主動野村臺灣優選    0.0    17.06 ☁️ 區間整理   23.1%                                                  
  00927.TW                         群益半導體收益    0.0    24.39 ☁️ 區間整理   60.0%                                                  
   3029.TW                              零壹    0.0   115.00 ☁️ 區間整理   44.4%                                     【營收爆發(31.5%)】
   4958.TW                           臻鼎-KY    0.0   188.50 ☁️ 區間整理   61.1%                                          外資買3984張
   1623.TW                             大東電    0.0   196.50 ☁️ 區間整理   88.9%                                                  
   3583.TW                              辛耘    0.0   384.00 ☁️ 區間整理   23.1%                                                  
  00940.TW                        元大台灣價值高息    0.0     9.65 ☁️ 區間整理   61.1%                                          外資買1968張
   4148.TW                         全宇生技-KY   -0.5    39.85 ☁️ 區間整理   50.0%                                         【EPS連2成長】
   9937.TW                              全國   -0.5    56.90 ☁️ 區間整理    0.0%                                         【EPS連2成長】
  4192.TWO                              杏國   -0.5    20.90 ☁️ 區間整理   50.0%                                         【EPS連2成長】
   2887.TW                           台新新光金   -0.5    24.75 ☁️ 區間整理   53.8%                            投信加碼 / 【營收爆發(117.67%)】
   4583.TW                            台灣精銳   -0.5   631.00 ☁️ 區間整理   50.0%                                         【EPS連2成長】
  4580.TWO                            捷流閥業   -0.5    79.80 ☁️ 區間整理   50.0%                                         【EPS連2成長】
   2474.TW                              可成   -0.5   185.50 ☁️ 區間整理   80.0%                                    投信加碼 / 【無財報資料】
  8436.TWO                              大江   -0.5   122.00 ☁️ 區間整理   50.0%                                         【EPS連2成長】
  6643.TWO                             M31   -0.5   468.50 ☁️ 區間整理   50.0%                                         【EPS連2成長】
  5432.TWO                              新門   -0.5   147.00 ☁️ 區間整理   50.0%                                         【EPS連2成長】
   6202.TW                              盛群   -0.5    53.90 ☁️ 區間整理   50.0%                                         【EPS連2成長】
  6844.TWO                             諾貝兒   -0.5    64.80 ☁️ 區間整理   50.0%                                         【EPS連2成長】
   2369.TW                              菱生   -0.5    27.85 ☁️ 區間整理   57.1%                          【EPS連2成長 | 營收爆發(61.87%)】
   2353.TW                             宏��   -0.5    27.35 ☁️ 區間整理   33.3%                          【EPS連2成長 | 營收爆發(39.83%)】
   2455.TW                              全新   -0.5   237.50 ☁️ 區間整理   50.0%                                         【EPS連2成長】
  8921.TWO                              沈氏   -0.5    17.20 ☁️ 區間整理   50.0%                                         【EPS連2成長】
   5521.TW                              工信   -0.5    14.80 ☁️ 區間整理   22.2%                                         【EPS連2成長】
   2885.TW                             元大金   -0.5    43.30 ☁️ 區間整理   44.4%                          【EPS連2成長 | 營收爆發(36.23%)】
   6931.TW                            青松健康   -0.5    51.10 ☁️ 區間整理   50.0%                                         【EPS連2成長】
   6005.TW                             群益證   -0.5    27.80 ☁️ 區間整理   50.0%                         【EPS連2成長 | 營收爆發(129.99%)】
   3004.TW                             豐達科   -0.5   106.50 ☁️ 區間整理   33.3%                                         【EPS連2成長】
  5474.TWO                              聰泰   -0.5   142.50 ☁️ 區間整理   50.0%                                         【EPS連2成長】
  5223.TWO                           安力-KY   -0.5    30.20 ☁️ 區間整理   50.0%                                         【EPS連2成長】
   8162.TW                          微矽電子-創   -0.5    37.25 ☁️ 區間整理   12.5%                                         【EPS連2成長】
  3083.TWO                              網龍   -0.5    28.40 ☁️ 區間整理   50.0%                                         【EPS連2成長】
  4950.TWO                            金耘國際   -0.5    15.50 ☁️ 區間整理   50.0%                                         【EPS連2成長】
   8131.TW                             福懋科   -0.5    63.20 ☁️ 區間整理   33.3%                                         【EPS連2成長】
   2317.TW                              鴻海   -0.5   214.50 ☁️ 區間整理   45.5%                                         【EPS連2成長】
  6642.TWO                              富致   -0.5    55.30 ☁️ 區間整理   28.6%                                         【EPS連2成長】
   3092.TW                              鴻碩   -0.5    32.10 ☁️ 區間整理   55.6%                                         【EPS連2成長】
   2332.TW                              友訊   -0.5    15.10 ☁️ 區間整理   60.0%                                         【EPS連2成長】
  6884.TWO                             海柏特   -0.5    34.90 ☁️ 區間整理   50.0%                                         【EPS連2成長】
   2344.TW                             華邦電   -0.5   109.00 ☁️ 區間整理   46.7%                          【EPS連2成長 | 營收爆發(88.45%)】
   8046.TW                              南電   -0.5   515.00 ☁️ 區間整理   40.0%                                         【EPS連2成長】
   4904.TW                              遠傳   -0.5    91.80 ☁️ 區間整理   33.3%                                         【EPS連2成長】
   6579.TW                              研揚   -0.5   110.00 ☁️ 區間整理   16.7%                                         【EPS連2成長】
   1323.TW                              永裕   -0.5    18.55 ☁️ 區間整理   50.0%                                         【EPS連2成長】
   4551.TW                             智伸科   -0.5   121.50 ☁️ 區間整理   50.0%                                         【EPS連2成長】
   4142.TW                             國光生   -0.5    17.50 ☁️ 區間整理   50.0%                                         【EPS連2成長】
   2303.TW                              聯電   -0.5    59.50 ☁️ 區間整理   50.0%                                              投信加碼
   2881.TW                             富邦金   -0.5    88.10 ☁️ 區間整理   38.5%                                              投信加碼
  4979.TWO                             華星光   -0.5   401.50 ☁️ 區間整理   53.3%                                         【EPS連2成長】
   3035.TW                              智原   -0.5   151.50 ☁️ 區間整理   33.3%                                         【EPS連2成長】
   1504.TW                              東元   -0.5    69.90 ☁️ 區間整理   50.0%                                         【EPS連2成長】
  8099.TWO                             大世科   -0.5    59.80 ☁️ 區間整理   50.0%                                         【EPS連2成長】
   2371.TW                              大同   -0.5    31.80 ☁️ 區間整理   50.0%                                         【EPS連2成長】
   1337.TW                           再生-KY   -1.0     5.83 ☁️ 區間整理   66.7%                                   趨勢強勁 / 【⚠️毛利負值】
   6153.TW                             嘉聯益   -1.0    16.85 ☁️ 區間整理   33.3%                               外資買2484張 / 【⚠️毛利負值】
  5355.TWO                              佳總   -1.0     7.58 ☁️ 區間整理    0.0%                           【營收爆發(32.23%) | ⚠️毛利負值】
   1568.TW                              倉佑   -1.0    22.15 ☁️ 區間整理   50.0%                                          【董監持股增加】
   3543.TW                              州巧   -1.0    51.50 ☁️ 區間整理   28.6%                                          【董監持股增加】
  4966.TWO                           譜瑞-KY   -1.0   522.00 ☁️ 區間整理   50.0%                                          【董監持股增加】
   2442.TW                             新美齊   -1.0    19.70 ☁️ 區間整理    0.0%                                          【董監持股增加】
  6461.TWO                              益得   -1.0    19.50 ☁️ 區間整理   42.9%                          【營收爆發(394.18%) | ⚠️毛利負值】
   2017.TW                             官田鋼   -1.0     9.58 ☁️ 區間整理   36.4%                                   趨勢強勁 / 【⚠️毛利負值】
  6170.TWO                              統振   -1.0    50.70 ☁️ 區間整理   50.0%                                          【董監持股增加】
  3521.TWO                            台鋼建設   -1.0    14.10 ☁️ 區間整理   50.0%                          【營收爆發(301.67%) | ⚠️毛利負值】
   1101.TW                              台泥   -1.0    24.60 ☁️ 區間整理   30.0%                                          【董監持股增加】
   1203.TW                              味王   -1.0    38.60 ☁️ 區間整理   20.0%                                          【董監持股增加】
  6612.TWO                            奈米醫材   -1.0    72.20 ☁️ 區間整理   50.0%                                          【董監持股增加】
  6125.TWO                              廣運   -1.0    59.60 ☁️ 區間整理   33.3%                                          【董監持股增加】
  5426.TWO                              振發   -1.0    19.70 ☁️ 區間整理   16.7%                                          【董監持股增加】
   2208.TW                              台船   -1.0    21.50 ☁️ 區間整理    9.1%                           【營收爆發(74.86%) | ⚠️毛利負值】
   2460.TW                              建通   -1.0    23.75 ☁️ 區間整理   50.0%                          【營收爆發(138.55%) | ⚠️毛利負值】
  3206.TWO                              志豐   -1.0    35.55 ☁️ 區間整理   50.0%                                          【董監持股增加】
  8349.TWO                             �矬�   -1.0    43.25 ☁️ 區間整理   50.0%                                          【董監持股增加】
  6588.TWO                            東典光電   -1.0    83.00 ☁️ 區間整理   50.0%                          【營收爆發(634.31%) | ⚠️毛利負值】
   4960.TW                             誠美材   -1.0    23.25 ☁️ 區間整理   50.0%                                   趨勢強勁 / 【⚠️毛利負值】
  4946.TWO                              辣椒   -1.0   146.50 ☁️ 區間整理   45.5%                                          【董監持股增加】
   6796.TW                              晉弘   -1.0    76.30 ☁️ 區間整理   50.0%                                          【董監持股增加】
  5011.TWO                              久陽   -1.0    14.30 ☁️ 區間整理   38.5%                                   趨勢強勁 / 【⚠️毛利負值】
  8937.TWO                              合騏   -1.0   156.00 ☁️ 區間整理   30.0%                         【營收爆發(1258.71%) | ⚠️毛利負值】
   1736.TW                              喬山   -1.0   129.50 ☁️ 區間整理   50.0%                                          【董監持股增加】
   1216.TW                              統一   -1.0    70.00 ☁️ 區間整理    0.0%                                          【董監持股增加】
   6965.TW                           中傑-KY   -1.0    82.50 ☁️ 區間整理    0.0%                                          【董監持股增加】
   1418.TW                              東華   -1.0    18.50 ☁️ 區間整理   50.0%                                          【董監持股增加】
   2316.TW                             楠梓電   -1.0    91.40 ☁️ 區間整理   14.3%                           【營收爆發(37.15%) | ⚠️毛利負值】
  5309.TWO                             系統電   -1.0    59.60 ☁️ 區間整理   50.0%                                          【董監持股增加】
   1312.TW                              國喬   -1.0    13.65 ☁️ 區間整理   41.7%                    趨勢強勁 / 【營收爆發(84.42%) | ⚠️毛利負值】
  3221.TWO                             台嘉碩   -1.0    28.60 ☁️ 區間整理   50.0%                                          【董監持股增加】
   2027.TW                             大成鋼   -1.5    36.55  📉 弱勢回測   40.0%                                   投信加碼 / 【董監持股增加】
   6541.TW                           泰福-KY   -1.5    42.05  📉 弱勢回測   25.0%                【EPS連2成長 | 營收爆發(428.89%) | ⚠️毛利負值】
  3372.TWO                              典範   -1.5    20.70  📉 弱勢回測   41.7%                                【EPS連2成長 | ⚠️毛利負值】
   6799.TW                              來頡   -2.0    76.80  📉 弱勢回測   61.5%                                                  
  5015.TWO                              華祺   -2.0    26.30  📉 弱勢回測   76.5%                                           【無財報資料】
  6811.TWO                           宏�硌穈T   -2.0   195.00  📉 弱勢回測   76.9%                                                  
  6692.TWO                             進能服   -2.0    30.70  📉 弱勢回測   58.3%                                           【無財報資料】
   0050.TW                          元大台灣50   -2.0    75.95  📉 弱勢回測   50.0%                                                  
   2406.TW                              國碩   -2.0    33.95  📉 弱勢回測   62.5%                                   【營收爆發(188.65%)】
  00700.TW                         富邦�琤肭磪�   -2.0    17.69  📉 弱勢回測   66.7%                                                  
  4401.TWO                             東隆興   -2.0    14.90  📉 弱勢回測   66.7%                                           【無財報資料】
  6716.TWO                              應廣   -2.0    75.00  📉 弱勢回測   50.0%                                                  
00722B.TWO                        群益投資級電信債   -2.0    36.29  📉 弱勢回測   37.5%                                                  
  00646.TW                        元大S&P500   -2.0    67.10  📉 弱勢回測   63.2%                                                  
   1536.TW                              和大   -2.0    52.50  📉 弱勢回測   50.0%                                                  
   7749.TW                           意騰-KY   -2.0   390.50  📉 弱勢回測   50.0%                                                  
  3236.TWO                              千如   -2.0    27.40  📉 弱勢回測   52.6%                                                  
 00674R.TW                      期元大S&P黃金反1   -2.0     4.88  📉 弱勢回測   66.7%                                                  
  8059.TWO                              凱碩   -2.0    17.35  📉 弱勢回測   58.3%                                           【無財報資料】
   1519.TW                              華城   -2.0   921.00  📉 弱勢回測   57.1%                                                  
   2355.TW                              敬鵬   -2.0    42.30  📉 弱勢回測   60.0%                                                  
   4906.TW                              正文   -2.0    26.15  📉 弱勢回測   14.3%                                                  
   2483.TW                              百容   -2.0    21.45  📉 弱勢回測   50.0%                                                  
  8234.TWO                              新漢   -2.0    63.80  📉 弱勢回測   53.3%                                                  
  3234.TWO                              光環   -2.0    88.10  📉 弱勢回測   75.0%                                                  
  6785.TWO                            昱展新藥   -2.0   182.00  📉 弱勢回測   71.4%                                                  
   6890.TW                           來億-KY   -2.0   162.50  📉 弱勢回測   80.0%                                                  
   6962.TW                           奕力-KY   -2.0    30.00  📉 弱勢回測   63.2%                                                  
  3323.TWO                             加百裕   -2.0    35.40  📉 弱勢回測   53.3%                                                  
  6124.TWO                              業強   -2.0    33.50  📉 弱勢回測   28.6%                                                  
   9921.TW                              巨大   -2.0    71.00  📉 弱勢回測   84.2%                                                  
  3526.TWO                              凡甲   -2.0   288.50  📉 弱勢回測   30.8%                                                  
   9914.TW                             美利達   -2.0    69.20  📉 弱勢回測   85.0%                                                  
  00770.TW                          國泰北美科技   -2.0    51.65  📉 弱勢回測   55.0%                                                  
   1219.TW                              福壽   -2.0    13.55  📉 弱勢回測   40.0%                                                  
  00929.TW                        復華台灣科技優息   -2.0    19.56  📉 弱勢回測   62.5%                                                  
  4417.TWO                              金洲   -2.0    51.70  📉 弱勢回測   35.0%                                           【無財報資料】
 009816.TW                       凱基台灣TOP50   -2.0    10.75  📉 弱勢回測   53.3%                                                  
   6534.TW                            正瀚-創   -2.0    81.90  📉 弱勢回測   70.0%                                                  
   8249.TW                              菱光   -2.0    50.90  📉 弱勢回測   66.7%                                           【無財報資料】
   4526.TW                              東台   -2.0    33.75  📉 弱勢回測   61.1%                                                  
  2252.TWO                             為昇科   -2.0    14.00  📉 弱勢回測   65.0%                                                  
   2034.TW                              允強   -2.0    20.00  📉 弱勢回測   60.0%                                                  
  00947.TW                        台新臺灣IC設計   -2.0    23.46  📉 弱勢回測   50.0%                                                  
   8081.TW                              致新   -2.0   241.50  📉 弱勢回測   25.0%                                                  
   6957.TW                           裕慶-KY   -2.0   165.00  📉 弱勢回測   85.7%                                                  
  5487.TWO                              通泰   -2.0    27.65  📉 弱勢回測   33.3%                                                  
  00936.TW                        台新永續高息中小   -2.0    17.60  📉 弱勢回測   53.8%                                                  
  5228.TWO                              鈺鎧   -2.0    21.60  📉 弱勢回測   50.0%                                                  
  3218.TWO                             大學光   -2.0   142.50  📉 弱勢回測   54.5%                                                  
  4577.TWO                            達航科技   -2.0    95.50  📉 弱勢回測   66.7%                                                  
   3019.TW                              亞光   -2.0   130.50  📉 弱勢回測   50.0%                                                  
  6616.TWO                           特昇-KY   -2.0    10.40  📉 弱勢回測   65.0%                                                  
   6412.TW                              群電   -2.0    80.40  📉 弱勢回測   73.7%                                                  
   6176.TW                              瑞儀   -2.0    97.00  📉 弱勢回測   66.7%                                                  
 00632R.TW                        元大台灣50反1   -2.0    14.20  📉 弱勢回測   55.6%                                                  
  8935.TWO                              邦泰   -2.0    19.10  📉 弱勢回測   65.0%                                                  
   8213.TW                              志超   -2.0    33.60  📉 弱勢回測   36.8%                                           【無財報資料】
  3548.TWO                              兆利   -2.0    83.00  📉 弱勢回測   66.7%                                           【無財報資料】
  3564.TWO                              其陽   -2.0    44.10  📉 弱勢回測   45.0%                                                  
  6419.TWO                             京晨科   -2.0    80.20  📉 弱勢回測   45.0%                                                  
 00887.TWO                       永豐中國科技50大   -2.0    12.94  📉 弱勢回測   53.3%                                                  
   1805.TW                              寶徠   -2.0    10.25  📉 弱勢回測   71.4%                                                  
  00830.TW                         國泰費城半導體   -2.0    54.55  📉 弱勢回測   50.0%                                                  
  8401.TWO                             白紗科   -2.0    27.00  📉 弱勢回測   80.0%                                           【無財報資料】
  4939.TWO                              亞電   -2.0    33.80  📉 弱勢回測   47.4%                                                  
   5515.TW                              建國   -2.0    35.70  📉 弱勢回測   45.0%                                           【無財報資料】
  4933.TWO                              友輝   -2.0    55.30  📉 弱勢回測   30.8%                                           【無財報資料】
   3504.TW                             揚明光   -2.0    58.10  📉 弱勢回測   30.0%                                                  
   2359.TW                             所羅門   -2.0   116.00  📉 弱勢回測   57.9%                                                  
 912000.TW                          晨訊科-DR   -2.0     2.61  📉 弱勢回測   70.0%                                                  
