pe,expansion,date,symbol,est_price,prev_rev_yoy,eps,rev_yoy,prev_eps_yoy,eps_yoy,prev_year,status,om,gm,prev_eps,price,name,advice
2.6070038168287937,-14.39,2025-12,3056.TW,77.10000000000001,1491.72,1.07,-68.21,417.65,-82.6,2025,🌑 雙重衰退,-1.56%,21.31%,1.08,13.3999996185,富華新,⚪ 中性觀察
10.46048891415577,-14.510000000000002,2025-12,3416.TW,263.85,18.44,7.39,19.07,-2.6,4.56,2025,⚠️ 獲利稀釋,18.05%,38.51%,5.3,184.0,融程電,⚪ 中性觀察
0.0,-14.57,2025-12,4938.TW,0.0,-0.09,5.39,-0.73,-30.83,-15.3,2025,🌑 雙重衰退,1.39%,4.09%,3.42,0.0,和碩,⚪ 數據不足
0.0,-14.67,2025-12,2752.TWO,0.0,12.18,15.04,11.58,1.18,-3.09,2025,🏰 高護城河,11.29%,52.30%,11.18,0.0,豆府,⚪ 數據不足
5.193133210944206,-14.91,2025-12,2845.TW,34.95,-3.1,0.93,0.06,-24.1,-14.85,2025,🏰 高護城河,38.22%,102.49%,0.7,12.1000003815,遠東銀,⚪ 中性觀察
7.614006514657981,-15.050000000000004,2025-12,3706.TW,184.2,97.96,5.15,72.06,50.82,57.01,2025,⚠️ 獲利稀釋,3.96%,10.03%,3.68,93.5,神達,⚪ 中性觀察
4.7538676845428975,-15.149999999999999,2025-12,1102.TW,106.65,-4.13,3.0,-6.89,-10.94,-22.04,2025,🌑 雙重衰退,10.05%,14.02%,2.42,33.7999992371,亞泥,⚪ 中性觀察
0.0,-15.219999999999999,2025-12,1725.TW,0.0,2.13,1.53,-4.68,-17.96,-19.9,2025,🌑 雙重衰退,0.97%,4.14%,1.37,0.0,元禎,⚪ 數據不足
0.0,-15.37,2025-12,6855.TWO,0.0,4.61,7.85,0.7,-29.26,-14.67,2025,📉 獲利侵蝕,N/A,N/A,4.81,0.0,數泓科,⚪ 數據不足
0.0,-15.41,2025-09,1589.TW,0.0,18.73,-5.06,16.77,65.91,1.36,2025,⚠️ 獲利稀釋,-5.22%,7.87%,-2.71,0.0,永冠-KY,⚪ 數據不足
14.76744163872093,-15.45,2025-12,1219.TW,12.9,0.36,0.45,0.36,-30.56,-15.09,2025,📉 獲利侵蝕,1.10%,9.65%,0.25,12.6999998093,福壽,⚪ 中性觀察
0.0,-15.609999999999998,2025-12,7631.TW,0.0,2.0,6.56,29.58,-16.19,13.97,2025,⚠️ 獲利稀釋,N/A,N/A,3.07,0.0,聚賢研發-創,⚪ 數據不足
0.0,-15.66,2025-12,6278.TW,0.0,13.01,9.39,10.13,-8.37,-5.53,2025,📉 獲利侵蝕,N/A,N/A,6.9,0.0,台表科,⚪ 數據不足
0.0,-15.689999999999998,2025-12,6949.TW,0.0,69.11,-7.23,60.07,7.24,44.38,2025,⚠️ 獲利稀釋,N/A,N/A,-4.65,0.0,沛爾生醫-創,⚪ 數據不足
6.67999979656,-15.69,2025-12,1402.TW,56.25,-7.44,1.55,-6.24,-22.9,-21.93,2025,🌑 雙重衰退,6.69%,19.14%,1.08,25.0499992371,遠東新,⚪ 中性觀察
0.0,-15.690000000000005,2025-12,6598.TW,0.0,38.99,-1.96,38.52,28.11,22.83,2025,⚠️ 獲利稀釋,N/A,N/A,-1.33,0.0,ABC-KY,⚪ 數據不足
0.0,-15.73,2025-12,9938.TW,0.0,3.55,4.1,2.05,-11.78,-13.68,2025,📉 獲利侵蝕,N/A,N/A,3.37,0.0,百和,⚪ 數據不足
0.0,-15.76,2025-12,8383.TWO,0.0,16.5,3.41,13.17,-22.31,-2.59,2025,📉 獲利侵蝕,N/A,N/A,1.89,0.0,千附,⚪ 數據不足
0.0,-15.849999999999998,2025-12,6754.TW,0.0,-30.5,3.41,-30.87,-54.2,-46.72,2025,🌑 雙重衰退,N/A,N/A,2.29,0.0,匯僑設計,⚪ 數據不足
0.0,-15.969999999999999,2025-12,8342.TWO,0.0,-2.74,5.97,-5.89,-24.29,-21.86,2025,🌑 雙重衰退,N/A,N/A,4.02,0.0,益張,⚪ 數據不足
0.0,-15.99,2025-12,6024.TW,0.0,14.8,5.48,9.98,-15.38,-6.01,2025,📉 獲利侵蝕,N/A,N/A,4.0,0.0,群益期,⚪ 數據不足
0.0,-16.07,2025-12,6235.TW,0.0,5.83,2.9,13.71,-13.92,-2.36,2025,📉 獲利侵蝕,N/A,N/A,2.35,0.0,華孚,⚪ 數據不足
0.0,-16.37,2025-12,6789.TW,0.0,-9.08,4.01,-10.64,-25.2,-27.01,2025,🌑 雙重衰退,N/A,N/A,2.8,0.0,采鈺,⚪ 數據不足
0.0,-16.4,2025-12,6679.TWO,0.0,-6.83,6.81,-7.01,-43.52,-23.41,2025,🌑 雙重衰退,N/A,N/A,3.84,0.0,鈺太,⚪ 數據不足
0.0,-16.419999999999998,2025-12,1304.TW,-96.6,-10.84,-2.6,-13.41,-51.82,-29.83,2025,🌑 雙重衰退,-4.30%,5.34%,-1.85,13.0,台聚,⚪ 數據不足
0.0,-16.689999999999998,2025-12,3526.TWO,0.0,24.44,16.97,22.33,9.74,5.64,2025,⚠️ 獲利稀釋,32.41%,48.09%,12.33,0.0,凡甲,⚪ 數據不足
0.0,-16.81,2025-12,4908.TWO,0.0,-4.58,1.98,-12.98,-22.03,-29.79,2025,🌑 雙重衰退,17.75%,46.40%,1.39,0.0,前鼎,⚪ 數據不足
0.0,-16.88,2025-12,7747.TWO,0.0,12.71,4.04,9.7,-10.23,-7.18,2025,📉 獲利侵蝕,N/A,N/A,3.01,0.0,昕奇雲端,⚪ 數據不足
4.096668374087283,-16.93,2025-12,2546.TW,319.65000000000003,58.45,9.52,51.01,67.26,34.08,2025,⚠️ 獲利稀釋,7.58%,9.56%,6.59,87.3000030518,根基,⚪ 中性觀察
12.948327803677811,-16.990000000000002,2025-12,2542.TW,49.35,-41.9,2.1,-15.9,-37.41,-32.89,2025,🌑 雙重衰退,27.38%,33.40%,0.95,42.5999984741,興富發,⚪ 中性觀察
0.0,-17.020000000000003,2025-12,3067.TWO,0.0,16.84,-0.84,33.85,-38.98,16.83,2025,⚠️ 獲利稀釋,-17.20%,28.85%,-0.82,0.0,全域,⚪ 數據不足
0.0,-17.049999999999997,2025-12,3491.TWO,0.0,-6.01,7.83,5.02,-25.66,-12.03,2025,🏰 高護城河,27.57%,58.57%,4.6,0.0,昇達科,⚪ 數據不足
0.0,-17.25,2025-12,3360.TWO,0.0,7.82,-0.48,17.25,-58.54,0.0,2025,📉 獲利侵蝕,0.87%,3.88%,-0.65,0.0,尚立,⚪ 數據不足
0.0,-17.27,2025-12,8917.TWO,0.0,16.23,2.23,11.76,-11.4,-5.51,2025,📉 獲利侵蝕,N/A,N/A,1.71,0.0,欣泰,⚪ 數據不足
0.0,-17.349999999999994,2025-12,7749.TW,0.0,106.86,11.77,85.22,113.1,67.87,2025,⚠️ 獲利稀釋,N/A,N/A,9.12,0.0,意騰-KY,⚪ 數據不足
0.0,-17.379999999999995,2025-12,5523.TWO,0.0,-99.19,-0.09,-98.98,-115.09,-116.36,2025,🌑 雙重衰退,N/A,N/A,-0.08,0.0,豐謙,⚪ 數據不足
0.0,-17.43,2025-12,3158.TWO,0.0,10.44,7.27,7.07,-5.06,-10.36,2025,🏰 高護城河,24.73%,63.24%,4.7,0.0,嘉實,⚪ 數據不足
8.579952449391408,-17.45,2025-12,2606.TW,125.69999999999999,-9.08,4.31,-4.75,-37.98,-22.2,2025,🌑 雙重衰退,30.49%,35.36%,2.76,71.9000015259,裕民,⚪ 中性觀察
4.3416447944007,-17.5,2025-12,1795.TW,685.8,0.51,18.14,10.36,-8.92,-7.14,2025,🏰 高護城河,23.84%,55.31%,13.82,198.5,美時,⚪ 中性觀察
6.981158605174353,-17.55,2025-12,3034.TW,1066.8000000000002,0.41,26.87,-2.07,-18.56,-19.62,2025,🌑 雙重衰退,16.92%,38.19%,20.8,496.5,聯詠,⚪ 中性觀察
6.247484755945674,-17.56,2025-12,2891.TW,149.1,23.13,4.08,29.29,3.78,11.73,2025,🏰 高護城河,31.38%,70.98%,3.06,62.0999984741,中信金,⚪ 中性觀察
0.0,-17.66,2025-12,6730.TWO,0.0,4.58,2.14,7.33,0.61,-10.33,2025,📉 獲利侵蝕,N/A,N/A,1.66,0.0,常廣,⚪ 數據不足
0.0,-17.66,2025-12,8931.TWO,0.0,2.2,1.87,-1.74,8.24,-19.4,2025,🌑 雙重衰退,N/A,N/A,1.84,0.0,大汽電,⚪ 數據不足
10.038216949273886,-17.720000000000002,2025-12,2637.TW,117.75,-24.86,5.27,-17.06,-61.76,-34.78,2025,🌑 雙重衰退,36.66%,37.77%,2.44,78.8000030518,慧洋-KY,⚪ 中性觀察
0.0,-17.77,2025-12,8438.TW,0.0,10.16,2.1,12.79,-31.64,-4.98,2025,📉 獲利侵蝕,N/A,N/A,1.21,0.0,昶昕,⚪ 數據不足
0.0,-17.79,2025-12,5355.TWO,0.0,-9.55,-1.12,-3.95,-28.12,-21.74,2025,🌑 雙重衰退,N/A,N/A,-0.82,0.0,佳總,⚪ 數據不足
6.799619988043686,-17.81,2025-12,2364.TW,157.95,25.9,4.2,20.5,-4.85,2.69,2025,⚠️ 獲利稀釋,7.82%,39.87%,3.14,71.5999984741,倫飛,⚪ 中性觀察
0.0,-17.95,2025-12,4760.TWO,0.0,24.72,7.05,27.79,11.3,9.84,2025,⚠️ 獲利稀釋,15.04%,22.01%,4.61,0.0,勤凱,⚪ 數據不足
0.0,-17.97,2025-12,8099.TWO,0.0,24.12,2.53,27.49,0.66,9.52,2025,⚠️ 獲利稀釋,N/A,N/A,1.52,0.0,大世科,⚪ 數據不足
12.615384321942308,-17.98,2025-12,2497.TW,78.0,0.55,2.37,-3.38,-29.38,-21.36,2025,🌑 雙重衰退,10.08%,25.76%,1.49,65.5999984741,怡利電,⚪ 中性觀察
0.0,-17.98,2025-12,4536.TW,0.0,7.51,14.92,-2.91,-0.58,-20.89,2025,🌑 雙重衰退,10.54%,32.65%,12.08,0.0,拓凱,⚪ 數據不足
4.436475331659836,-18.21,2025-12,2115.TW,73.2,-3.67,1.58,-4.72,-1.99,-22.93,2025,🌑 雙重衰退,6.19%,18.21%,1.48,21.6499996185,六暉-KY,⚪ 中性觀察
0.0,-18.419999999999998,2025-12,9958.TW,0.0,20.49,6.57,15.94,-23.95,-2.48,2025,📉 獲利侵蝕,N/A,N/A,4.78,0.0,世紀鋼,⚪ 數據不足
0.0,-18.439999999999998,2025-12,8039.TW,0.0,2.03,2.07,6.75,-41.96,-11.69,2025,📉 獲利侵蝕,N/A,N/A,1.33,0.0,台虹,⚪ 數據不足
4.5650371560977625,-18.52,2025-12,2248.TW,181.05,-4.67,5.32,-0.48,-30.34,-19.0,2025,🌑 雙重衰退,17.40%,31.94%,3.36,55.0999984741,華勝-KY,⚪ 中性觀察
0.0,-18.560000000000002,2025-12,9924.TW,0.0,-7.04,3.08,-8.15,-30.54,-26.71,2025,🌑 雙重衰退,N/A,N/A,2.14,0.0,福興,⚪ 數據不足
0.0,-18.599999999999998,2025-12,6843.TWO,0.0,6.64,2.2,11.04,-1.94,-7.56,2025,📉 獲利侵蝕,N/A,N/A,1.52,0.0,進典,⚪ 數據不足
0.0,-18.679999999999996,2025-12,6720.TWO,0.0,-10.54,3.89,-14.48,-37.15,-33.16,2025,🌑 雙重衰退,N/A,N/A,2.98,0.0,久昌,⚪ 數據不足
0.0,-18.68,2025-12,6770.TW,0.0,1.91,-1.86,4.48,-33.86,-14.2,2025,📉 獲利侵蝕,N/A,N/A,-1.71,0.0,力積電,⚪ 數據不足
0.0,-18.7,2025-12,7792.TWO,0.0,37.75,8.72,30.49,14.64,11.79,2025,⚠️ 獲利稀釋,N/A,N/A,6.03,0.0,安葆,⚪ 數據不足
0.0,-18.739999999999995,2025-12,7744.TWO,0.0,75.55,16.28,59.94,74.46,41.2,2025,⚠️ 獲利稀釋,N/A,N/A,12.91,0.0,崴寶,⚪ 數據不足
0.0,-18.79,2025-12,8938.TWO,0.0,9.03,6.18,8.55,-26.95,-10.24,2025,📉 獲利侵蝕,N/A,N/A,3.56,0.0,明安,⚪ 數據不足
0.0,-18.86,2025-12,6934.TW,0.0,-51.26,-3.92,-29.22,-37.5,-48.08,2025,🌑 雙重衰退,N/A,N/A,-4.17,0.0,心誠鎂,⚪ 數據不足
28.25925968296296,-18.939999999999998,2025-12,2867.TW,4.050000000000001,-43.41,0.2,-28.43,-68.0,-47.37,2025,🌑 雙重衰退,0.03%,3.78%,0.16,7.6300001144,三商壽,❌ 暫避觀望
0.0,-19.090000000000003,2025-12,6691.TW,0.0,54.5,24.76,47.13,27.98,28.04,2025,⚠️ 獲利稀釋,N/A,N/A,16.64,0.0,洋基工程,⚪ 數據不足
4.41542288557214,-19.17,2025-12,2504.TW,120.6,4.82,3.3,3.75,-20.71,-15.42,2025,📉 獲利侵蝕,22.79%,27.76%,2.45,35.5,國產,⚪ 中性觀察
0.0,-19.26,2025-12,6791.TWO,0.0,19.53,4.16,19.26,-2.88,0.0,2025,📉 獲利侵蝕,N/A,N/A,3.37,0.0,虎門科技,⚪ 數據不足
0.0,-19.33,2025-12,9919.TW,0.0,-8.87,-2.43,-9.24,-0.68,-28.57,2025,🌑 雙重衰退,N/A,N/A,-1.49,0.0,康那香,⚪ 數據不足
0.0,-19.43,2025-12,6117.TW,0.0,11.06,3.77,11.78,-26.01,-7.65,2025,📉 獲利侵蝕,N/A,N/A,2.21,0.0,迎廣,⚪ 數據不足
0.0,-19.490000000000002,2025-12,6997.TWO,0.0,7.39,5.11,11.23,-38.85,-8.26,2025,📉 獲利侵蝕,N/A,N/A,3.18,0.0,博弘,⚪ 數據不足
0.0,-19.509999999999998,2025-12,8299.TWO,0.0,7.55,41.98,23.29,-27.04,3.78,2025,⚠️ 獲利稀釋,N/A,N/A,19.9,0.0,群聯,⚪ 數據不足
16.77777777777778,-19.59,2025-12,2070.TWO,67.5,-10.95,2.3,-2.97,-44.93,-22.56,2025,🌑 雙重衰退,17.87%,45.13%,1.25,75.5,精湛,❌ 暫避觀望
6.854672704816796,-19.619999999999997,2025-12,2597.TW,364.35,16.0,10.75,19.99,7.57,0.37,2025,⚠️ 獲利稀釋,15.81%,18.77%,7.25,166.5,潤弘,⚪ 中性觀察
0.0,-19.669999999999998,2025-12,8109.TWO,0.0,9.06,6.18,15.04,-14.37,-4.63,2025,📉 獲利侵蝕,N/A,N/A,4.41,0.0,博大,⚪ 數據不足
0.0,-19.78,2025-12,6411.TWO,0.0,-9.94,3.18,-10.51,-25.46,-30.29,2025,🌑 雙重衰退,N/A,N/A,2.46,0.0,晶焱,⚪ 數據不足
0.0,-19.82,2025-12,6899.TWO,0.0,24.69,3.59,27.05,6.94,7.23,2025,⚠️ 獲利稀釋,N/A,N/A,2.65,0.0,創為精密,⚪ 數據不足
0.0,-19.919999999999998,2025-12,9904.TW,0.0,-3.47,4.1,-4.71,-35.26,-24.63,2025,🌑 雙重衰退,N/A,N/A,3.03,0.0,寶成,⚪ 數據不足
0.0,-20.01,2025-12,6890.TW,0.0,8.16,13.02,5.05,-12.51,-14.96,2025,📉 獲利侵蝕,N/A,N/A,9.16,0.0,來億-KY,⚪ 數據不足
7.2247237003684,-20.09,2025-12,1476.TW,732.9,5.39,20.1,3.15,-20.3,-16.94,2025,📉 獲利侵蝕,19.16%,30.19%,14.33,353.0,儒鴻,⚪ 中性觀察
32.82208588957055,-20.169999999999998,2025-12,3645.TW,48.900000000000006,8.42,1.54,5.64,-42.24,-14.53,2025,📉 獲利侵蝕,12.18%,31.33%,0.94,107.0,達邁,❌ 暫避觀望
3.3150039876630006,-20.380000000000003,2025-12,2615.TW,381.90000000000003,-11.06,11.21,-13.25,-38.09,-33.63,2025,🌑 雙重衰退,18.94%,23.92%,7.64,84.4000015259,萬海,⚪ 中性觀察
0.0,-20.479999999999997,2025-12,6523.TWO,0.0,-0.64,7.78,-5.92,-21.61,-26.4,2025,🌑 雙重衰退,N/A,N/A,5.84,0.0,達爾膚,⚪ 數據不足
0.0,-20.58,2025-12,3444.TWO,0.0,10.26,2.15,10.54,3.14,-10.04,2025,📉 獲利侵蝕,4.42%,18.10%,1.64,0.0,利機,⚪ 數據不足
0.0,-20.61,2025-12,6957.TW,0.0,-6.88,10.18,-4.74,-29.25,-25.35,2025,🌑 雙重衰退,N/A,N/A,5.41,0.0,裕慶-KY,⚪ 數據不足
0.0,-20.63,2025-12,6204.TWO,0.0,3.67,1.18,0.36,-8.41,-20.27,2025,📉 獲利侵蝕,N/A,N/A,0.98,0.0,艾華,⚪ 數據不足
0.0,-20.650000000000002,2025-12,3508.TWO,0.0,42.64,-1.51,27.53,18.25,6.88,2025,⚠️ 獲利稀釋,-34.06%,1.54%,-1.14,0.0,位速,⚪ 數據不足
0.0,-20.66,2025-12,6239.TW,0.0,-4.79,7.48,2.2,-30.26,-18.46,2025,📉 獲利侵蝕,N/A,N/A,4.96,0.0,力成,⚪ 數據不足
0.0,-20.75,2025-12,3018.TW,-81.14999999999999,-36.93,-2.16,-45.66,-161.36,-66.41,2025,🌑 雙重衰退,-73.69%,-18.95%,-2.36,9.5399999619,隆銘綠能,⚪ 數據不足
10.288121043030369,-20.75,2025-12,3008.TW,5591.4,6.5,159.41,2.84,-15.56,-17.91,2025,📉 獲利侵蝕,36.75%,47.97%,109.06,3835.0,大立光,⚪ 中性觀察
0.0,-20.76,2025-12,4933.TWO,0.0,11.19,5.77,2.41,-26.64,-18.35,2025,📉 獲利侵蝕,12.48%,28.71%,3.81,0.0,友輝,⚪ 數據不足
0.0,-20.82,2025-12,5288.TW,0.0,-7.59,12.25,-6.57,-18.99,-27.39,2025,🌑 雙重衰退,N/A,N/A,8.74,0.0,豐祥-KY,⚪ 數據不足
0.0,-20.84,2025-12,7714.TWO,0.0,55.99,6.33,45.1,60.59,24.26,2025,⚠️ 獲利稀釋,N/A,N/A,4.34,0.0,創泓科技,⚪ 數據不足
0.0,-20.85,2025-12,5269.TW,0.0,60.07,72.7,66.0,40.25,45.15,2025,⚠️ 獲利稀釋,N/A,N/A,52.62,0.0,祥碩,⚪ 數據不足
0.0,-20.869999999999997,2025-12,4138.TWO,0.0,-12.22,3.81,-11.82,-27.93,-32.69,2025,🌑 雙重衰退,12.42%,44.64%,2.89,0.0,曜亞,⚪ 數據不足
15.493496557000764,-20.91,2025-12,3042.TW,196.05,7.28,5.28,5.34,-13.57,-15.57,2025,📉 獲利侵蝕,14.07%,32.18%,3.95,202.5,晶技,❌ 暫避觀望
0.0,-21.02,2025-12,3285.TWO,0.0,-24.68,0.7,-19.66,-56.16,-40.68,2025,🌑 雙重衰退,8.69%,28.61%,0.32,0.0,微端,⚪ 數據不足
0.0,-21.13,2025-12,5483.TWO,0.0,-1.72,6.71,-1.89,18.54,-23.02,2025,🌑 雙重衰退,N/A,N/A,4.07,0.0,中美晶,⚪ 數據不足
0.0,-21.18,2025-12,8213.TW,0.0,1.46,2.27,3.73,-8.29,-17.45,2025,📉 獲利侵蝕,N/A,N/A,1.77,0.0,志超,⚪ 數據不足
0.0,-21.39,2025-12,3374.TWO,0.0,-1.5,4.99,2.53,-30.87,-18.86,2025,📉 獲利侵蝕,27.31%,32.82%,3.09,0.0,精材,⚪ 數據不足
5.799180327868852,-21.5,2025-12,2385.TW,366.00000000000006,-3.53,9.05,-5.73,-12.04,-27.23,2025,🌑 雙重衰退,6.72%,16.76%,8.01,141.5,群光,⚪ 中性觀察
0.0,-21.51,2025-12,5493.TWO,0.0,22.78,4.18,21.03,3.3,-0.48,2025,📉 獲利侵蝕,N/A,N/A,3.44,0.0,三聯,⚪ 數據不足
3.8990825688073394,-21.560000000000002,2025-12,2020.TW,81.75,-8.33,2.13,-9.51,-41.75,-31.07,2025,🌑 雙重衰退,12.02%,19.71%,1.66,21.25,美亞,⚪ 中性觀察
0.0,-21.73,2025-12,6208.TWO,0.0,-6.36,2.52,-4.59,-28.8,-26.32,2025,🌑 雙重衰退,N/A,N/A,1.78,0.0,日揚,⚪ 數據不足
14.950980392156863,-21.77,2025-12,2328.TW,61.2,4.37,1.56,-0.23,-13.48,-22.0,2025,🌑 雙重衰退,4.05%,12.48%,1.22,61.0,廣宇,⚪ 中性觀察
0.0,-21.8,2025-12,6546.TWO,0.0,-1.49,2.73,-1.73,-32.02,-23.53,2025,🌑 雙重衰退,N/A,N/A,1.72,0.0,正基,⚪ 數據不足
0.0,-21.830000000000002,2025-12,7709.TWO,0.0,-37.61,2.48,-31.16,-75.62,-52.99,2025,🌑 雙重衰退,N/A,N/A,0.91,0.0,榮田,⚪ 數據不足
0.0,-21.96,2025-12,3322.TWO,0.0,10.72,-0.96,6.3,-2.74,-15.66,2025,📉 獲利侵蝕,-5.35%,12.86%,-0.75,0.0,建舜電,⚪ 數據不足
37.152444870565674,-22.09,2025-12,2049.TW,156.45,-1.42,4.31,-0.53,-35.13,-22.62,2025,🌑 雙重衰退,4.85%,27.05%,3.01,387.5,上銀,❌ 暫避觀望
8.276146033488883,-22.14,2025-12,3406.TW,1092.9,0.68,32.84,7.77,-27.07,-14.37,2025,📉 獲利侵蝕,20.51%,34.25%,22.41,603.0,玉晶光,⚪ 中性觀察
0.0,-22.160000000000004,2025-12,6499.TWO,0.0,41.35,-7.24,43.24,10.97,21.08,2025,⚠️ 獲利稀釋,N/A,N/A,-5.76,0.0,益安,⚪ 數據不足
0.0,-22.48,2025-12,6908.TW,0.0,28.6,1.44,28.36,41.89,5.88,2025,⚠️ 獲利稀釋,N/A,N/A,1.05,0.0,宏碁遊戲-創,⚪ 數據不足
0.0,-22.5,2025-12,6488.TWO,0.0,-0.4,15.29,-3.24,-45.48,-25.74,2025,🌑 雙重衰退,N/A,N/A,10.68,0.0,環球晶,⚪ 數據不足
0.0,-22.5,2025-12,6844.TWO,0.0,1.48,2.35,1.36,-32.39,-21.14,2025,📉 獲利侵蝕,N/A,N/A,1.44,0.0,諾貝兒,⚪ 數據不足
0.0,-22.55,2025-12,7712.TWO,0.0,-6.32,5.42,-6.13,-47.73,-28.68,2025,🌑 雙重衰退,N/A,N/A,3.57,0.0,博盛半導體,⚪ 數據不足
0.0,-22.57,2025-12,6862.TW,0.0,7.33,8.29,2.98,-29.18,-19.59,2025,📉 獲利侵蝕,N/A,N/A,6.02,0.0,三集瑞-KY,⚪ 數據不足
0.0,-22.57,2025-12,8240.TWO,0.0,-1.21,2.18,-5.0,-45.77,-27.57,2025,🌑 雙重衰退,N/A,N/A,1.54,0.0,華宏,⚪ 數據不足
0.0,-22.58,2025-12,6655.TW,0.0,1.29,3.92,3.86,-33.88,-18.72,2025,📉 獲利侵蝕,N/A,N/A,2.48,0.0,科定,⚪ 數據不足
0.0,-22.64,2025-12,2258.TW,-66.3,-48.42,-2.15,-51.34,-74.32,-73.98,2025,🌑 雙重衰退,-262.93%,19.82%,-1.29,32.9500007629,鴻華先進-創,⚪ 數據不足
0.0,-22.64,2025-12,6205.TW,0.0,-0.59,2.0,-3.02,-32.58,-25.66,2025,🌑 雙重衰退,N/A,N/A,1.51,0.0,詮欣,⚪ 數據不足
0.0,-22.66,2025-12,6922.TWO,0.0,24.0,6.9,13.67,-0.69,-8.99,2025,📉 獲利侵蝕,N/A,N/A,5.79,0.0,宸曜,⚪ 數據不足
7.037457434733259,-22.7,2025-12,1341.TW,132.14999999999998,-5.97,3.71,-7.95,-36.61,-30.65,2025,🌑 雙重衰退,12.74%,23.43%,2.32,62.0,富林-KY,⚪ 中性觀察
61.19293078055965,-22.75,2025-12,2455.TW,101.85,-3.9,2.97,4.29,-34.36,-18.46,2025,📉 獲利侵蝕,21.78%,37.27%,1.92,415.5,全新,❌ 暫避觀望
0.0,-22.799999999999997,2025-12,5222.TW,0.0,-28.87,2.51,-26.68,-50.93,-49.48,2025,🌑 雙重衰退,N/A,N/A,1.89,0.0,全訊,⚪ 數據不足
0.0,-22.869999999999997,2025-12,6776.TW,0.0,17.25,4.2,14.84,2.91,-8.03,2025,📉 獲利侵蝕,N/A,N/A,3.18,0.0,展�眥篕�,⚪ 數據不足
0.0,-22.950000000000003,2025-12,6944.TW,0.0,60.19,32.29,64.2,39.26,41.25,2025,⚠️ 獲利稀釋,N/A,N/A,22.26,0.0,兆聯實業,⚪ 數據不足
0.0,-23.010000000000005,2025-12,4909.TWO,0.0,-89.05,-1.25,-89.32,-117.3,-112.33,2025,🌑 雙重衰退,-63.96%,-26.90%,-1.46,0.0,新復興,⚪ 數據不足
11.366196753267605,-23.129999999999995,2025-12,2324.TW,53.25,-16.8,1.38,-16.78,-42.93,-39.91,2025,🌑 雙重衰退,1.38%,5.82%,1.06,40.3499984741,仁寶,⚪ 中性觀察
6.788511749347259,-23.349999999999998,2025-12,1294.TWO,172.35,-5.13,4.6,4.02,-27.88,-19.33,2025,📉 獲利侵蝕,21.70%,37.68%,3.37,78.0,漢田生技,⚪ 中性觀察
0.0,-23.369999999999997,2025-12,6671.TW,0.0,-0.04,2.37,-2.1,-24.66,-25.47,2025,🌑 雙重衰退,N/A,N/A,1.65,0.0,三能-KY,⚪ 數據不足
17.943107221006564,-23.369999999999997,2025-12,2375.TW,137.10000000000002,5.21,3.73,5.35,-20.4,-18.02,2025,📉 獲利侵蝕,7.43%,19.39%,2.77,164.0,凱美,❌ 暫避觀望
0.0,-23.5,2025-12,2939.TW,-149.25000000000003,17.04,-3.68,-0.82,-25.49,-24.32,2025,🌑 雙重衰退,-46.94%,8.14%,-3.2,21.0,永邑-KY,⚪ 數據不足
0.0,-23.520000000000003,2025-12,7786.TW,0.0,57.65,11.11,53.42,49.5,29.9,2025,⚠️ 獲利稀釋,N/A,N/A,9.06,0.0,東方風能,⚪ 數據不足
0.0,-23.59,2025-12,3265.TWO,0.0,10.78,5.48,11.55,-20.3,-12.04,2025,📉 獲利侵蝕,19.26%,25.97%,3.73,0.0,台星科,⚪ 數據不足
0.0,-23.590000000000003,2025-12,4113.TWO,0.0,-87.01,-0.43,-89.32,-105.26,-112.91,2025,🌑 雙重衰退,-47.25%,37.85%,-0.16,0.0,聯上,⚪ 數據不足
4.349720070062228,-23.640000000000004,2025-12,2348.TW,241.05,-24.42,6.85,-27.63,-70.84,-51.27,2025,🌑 雙重衰退,22.47%,34.04%,3.61,69.9000015259,海悅,⚪ 中性觀察
0.0,-23.669999999999998,2025-12,3093.TWO,0.0,87.79,1.22,38.76,100.0,15.09,2025,⚠️ 獲利稀釋,11.18%,40.97%,1.04,0.0,港建*,⚪ 數據不足
4.710144927536232,-23.72,2025-12,1307.TW,103.49999999999999,0.47,2.85,0.33,-27.17,-23.39,2025,📉 獲利侵蝕,13.66%,31.96%,2.01,32.5,三芳,⚪ 中性觀察
0.0,-23.81,2025-12,3071.TWO,0.0,-8.68,0.57,-5.82,10.42,-29.63,2025,🌑 雙重衰退,7.94%,30.11%,0.53,0.0,協禧,⚪ 數據不足
0.0,-23.91,2025-12,8032.TWO,0.0,20.85,2.19,25.77,-11.59,1.86,2025,⚠️ 獲利稀釋,N/A,N/A,1.45,0.0,光菱,⚪ 數據不足
0.0,-23.93,2025-12,4737.TW,0.0,-1.39,-2.68,-4.92,16.13,-28.85,2025,🌑 雙重衰退,-24.14%,39.56%,-1.31,0.0,華廣,⚪ 數據不足
0.0,-24.110000000000003,2025-12,6277.TW,0.0,-2.96,3.08,-1.49,-15.81,-25.6,2025,🌑 雙重衰退,N/A,N/A,2.29,0.0,宏正,⚪ 數據不足
0.0,-24.21,2025-12,6482.TWO,0.0,0.15,2.32,-10.07,-21.29,-34.28,2025,🌑 雙重衰退,N/A,N/A,1.59,0.0,弘煜科,⚪ 數據不足
