股號,名稱,收盤價,隔日勝率%,累積獲利%,交易次數,目前ATR,目前狀態,專家分析原因
7820.TWO,立盈,184.00,42.86,-11.38,13,11.64,建議買入,🚀 今日收盤 184.00 突破關鍵高點 163.00，啟動波段漲勢。
5223.TWO,安力-KY,26.45,0.00,1.52,2,1.14,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 27.15，建議耐心等待突破。
3083.TWO,網龍,27.10,50.00,-2.14,3,0.75,持股中,📈 趨勢續強。目前防禦位設於 25.99，與現價緩衝空間為 4.1%。
5345.TWO,馥鴻,23.40,50.00,-3.73,4,0.30,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 23.40，建議耐心等待突破。
4438.TW,廣越,59.20,0.00,-12.61,5,1.52,持股中,📈 趨勢續強。目前防禦位設於 54.35，與現價緩衝空間為 8.2%。
1414.TW,東和,16.80,0.00,-3.08,2,0.52,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 17.30，建議耐心等待突破。
6609.TWO,瀧澤科,39.00,100.00,2.15,1,2.45,持股中,📈 趨勢續強。目前防禦位設於 37.05，與現價緩衝空間為 5.0%。
7777.TWO,能率亞洲,26.55,26.67,-2.12,29,1.20,持股中,📈 趨勢續強。目前防禦位設於 24.03，與現價緩衝空間為 9.5%。
2393.TW,億光,72.60,0.00,0.00,0,1.99,觀望中,DMA 趨勢尚在整理階段，目前無明確轉強訊號。
3615.TWO,安可,32.45,0.00,-0.90,1,1.79,持股中,📈 趨勢續強。目前防禦位設於 28.87，與現價緩衝空間為 11.0%。
6269.TW,台郡,63.60,66.67,-7.45,5,2.76,持股中,📈 趨勢續強。目前防禦位設於 57.20，與現價緩衝空間為 10.1%。
6207.TWO,雷科,57.20,100.00,-5.48,3,2.83,持股中,📈 趨勢續強。目前防禦位設於 46.51，與現價緩衝空間為 18.7%。
009811.TW,統一美國50,11.88,0.00,-0.52,3,0.18,持股中,📈 趨勢續強。目前防禦位設於 10.84，與現價緩衝空間為 8.8%。
5205.TWO,中茂,26.00,20.00,-13.06,10,1.49,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 27.70，建議耐心等待突破。
6937.TW,天虹,303.50,60.00,31.88,9,17.00,持股中,📈 趨勢續強。目前防禦位設於 262.00，與現價緩衝空間為 13.7%。
2305.TW,全友,17.75,100.00,33.67,1,1.45,持股中,📈 趨勢續強。目前防禦位設於 16.50，與現價緩衝空間為 7.0%。
6411.TWO,晶焱,77.50,25.00,-20.57,15,2.27,持股中,📈 趨勢續強。目前防禦位設於 72.10，與現價緩衝空間為 7.0%。
1611.TW,中電,12.40,33.33,-10.77,5,0.24,建議買入,🚀 今日收盤 12.40 突破關鍵高點 12.35，啟動波段漲勢。
6856.TWO,鑫傳,51.70,0.00,-9.54,6,0.64,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 52.70，建議耐心等待突破。
2913.TW,農林,12.35,0.00,-16.10,6,0.28,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 12.40，建議耐心等待突破。
1457.TW,宜進,15.00,50.00,-4.40,12,0.34,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 14.41，建議耐心等待突破。
00989B.TWO,台新美國非投等債,10.05,0.00,0.00,0,nan,觀望中,DMA 趨勢尚在整理階段，目前無明確轉強訊號。
6230.TW,尼得科超眾,155.00,45.45,17.29,21,7.32,持股中,📈 趨勢續強。目前防禦位設於 132.75，與現價緩衝空間為 14.4%。
2413.TW,環科,50.60,42.86,-4.81,13,3.66,建議買入,🚀 今日收盤 50.60 突破關鍵高點 48.20，啟動波段漲勢。
6887.TW,寶綠特-KY,42.40,0.00,-12.33,2,2.37,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 45.00，建議耐心等待突破。
6188.TWO,廣明,87.50,100.00,-3.62,2,2.64,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 89.40，建議耐心等待突破。
3535.TW,晶彩科,126.00,14.29,-10.92,13,7.86,持股中,📈 趨勢續強。目前防禦位設於 110.54，與現價緩衝空間為 12.3%。
2726.TWO,雅茗-KY,10.00,0.00,-7.28,3,0.25,持股中,📈 趨勢續強。目前防禦位設於 9.79，與現價緩衝空間為 2.1%。
00908.TW,富邦入息REITs+,14.16,100.00,2.07,1,0.14,持股中,📈 趨勢續強。目前防禦位設於 13.34，與現價緩衝空間為 5.8%。
2103.TW,台橡,19.35,50.00,12.20,3,0.75,持股中,📈 趨勢續強。目前防禦位設於 19.05，與現價緩衝空間為 1.6%。
6980.TWO,鐳洋科技,198.00,0.00,6.44,3,19.00,持股中,📈 趨勢續強。目前防禦位設於 137.00，與現價緩衝空間為 30.8%。
2317.TW,鴻海,207.00,50.00,-6.31,3,6.07,持股中,📈 趨勢續強。目前防禦位設於 188.82，與現價緩衝空間為 8.8%。
3268.TWO,海德威,17.25,66.67,-3.08,5,0.79,持股中,📈 趨勢續強。目前防禦位設於 14.77，與現價緩衝空間為 14.4%。
8089.TWO,康全電訊,21.75,0.00,-2.62,4,0.86,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 22.80，建議耐心等待突破。
1815.TWO,富喬,115.50,55.56,-13.37,17,8.59,持股中,📈 趨勢續強。目前防禦位設於 97.69，與現價緩衝空間為 15.4%。
5468.TWO,凱鈺,18.35,66.67,4.38,5,0.91,持股中,📈 趨勢續強。目前防禦位設於 18.10，與現價緩衝空間為 1.4%。
5534.TW,長虹,79.60,0.00,-0.22,1,2.29,持股中,📈 趨勢續強。目前防禦位設於 75.30，與現價緩衝空間為 5.4%。
6890.TW,來億-KY,172.00,50.00,-4.22,3,7.29,持股中,📈 趨勢續強。目前防禦位設於 142.32，與現價緩衝空間為 17.3%。
4707.TWO,磐亞,14.25,100.00,33.92,3,0.65,持股中,📈 趨勢續強。目前防禦位設於 10.25，與現價緩衝空間為 28.1%。
2431.TW,聯昌,11.65,0.00,-19.16,2,0.34,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 11.90，建議耐心等待突破。
2924.TWO,宏太-KY,20.45,100.00,3.36,3,0.72,持股中,📈 趨勢續強。目前防禦位設於 16.60，與現價緩衝空間為 18.8%。
9921.TW,巨大,71.40,0.00,-5.24,2,1.82,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 75.70，建議耐心等待突破。
6640.TWO,均華,1625.00,0.00,81.29,1,120.00,持股中,📈 趨勢續強。目前防禦位設於 1375.00，與現價緩衝空間為 15.4%。
2451.TW,創見,247.00,42.86,-9.57,13,16.00,建議買入,🚀 今日收盤 247.00 突破關鍵高點 230.50，啟動波段漲勢。
3526.TWO,凡甲,266.50,0.00,0.00,0,9.02,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 279.84，建議耐心等待突破。
2010.TW,春源,25.10,50.00,5.17,20,0.49,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 21.10，建議耐心等待突破。
6199.TWO,天品,112.50,50.00,5.15,7,6.07,持股中,📈 趨勢續強。目前防禦位設於 107.50，與現價緩衝空間為 4.4%。
00770.TW,國泰北美科技,56.05,33.33,-5.35,5,1.06,持股中,📈 趨勢續強。目前防禦位設於 51.30，與現價緩衝空間為 8.5%。
3234.TWO,光環,112.50,75.00,89.11,7,8.11,持股中,📈 趨勢續強。目前防禦位設於 88.20，與現價緩衝空間為 21.6%。
2516.TW,新建,13.65,0.00,-20.51,5,0.40,持股中,📈 趨勢續強。目前防禦位設於 13.38，與現價緩衝空間為 2.0%。
00795B.TWO,中信美國公債20年,27.31,33.33,-11.78,30,0.16,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 27.19，建議耐心等待突破。
2063.TWO,世鎧,27.40,22.22,-2.09,17,0.39,持股中,📈 趨勢續強。目前防禦位設於 27.15，與現價緩衝空間為 0.9%。
2302.TW,麗正,18.30,33.33,-12.97,5,0.56,建議買入,🚀 今日收盤 18.30 突破關鍵高點 18.15，啟動波段漲勢。
6957.TW,裕慶-KY,166.50,0.00,-10.04,3,6.04,建議買入,🚀 今日收盤 166.50 突破關鍵高點 164.50，啟動波段漲勢。
3025.TW,星通,63.20,100.00,-2.36,3,2.56,持股中,📈 趨勢續強。目前防禦位設於 59.90，與現價緩衝空間為 5.2%。
5011.TWO,久陽,15.00,28.57,-3.61,13,0.57,持股中,📈 趨勢續強。目前防禦位設於 12.40，與現價緩衝空間為 17.4%。
4417.TWO,金洲,47.95,0.00,-12.08,8,0.68,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 50.50，建議耐心等待突破。
6204.TWO,艾華,64.80,33.33,-27.89,5,2.71,持股中,📈 趨勢續強。目前防禦位設於 57.51，與現價緩衝空間為 11.3%。
4406.TWO,新昕纖,9.98,50.00,-9.58,4,0.13,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 10.10，建議耐心等待突破。
8234.TWO,新漢,61.40,66.67,-16.47,5,2.09,持股中,📈 趨勢續強。目前防禦位設於 56.64，與現價緩衝空間為 7.7%。
7714.TWO,創泓科技,134.00,0.00,-10.97,3,4.68,建議買入,🚀 今日收盤 134.00 突破關鍵高點 133.00，啟動波段漲勢。
1432.TW,大魯閣,17.20,0.00,-7.62,2,0.23,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 17.55，建議耐心等待突破。
3661.TW,世芯-KY,3475.00,25.00,-23.07,7,182.86,持股中,📈 趨勢續強。目前防禦位設於 2794.29，與現價緩衝空間為 19.6%。
3033.TW,威健,34.20,50.00,-11.31,7,0.95,持股中,📈 趨勢續強。目前防禦位設於 32.90，與現價緩衝空間為 3.8%。
00646.TW,元大S&P500,69.70,0.00,-1.65,3,0.87,持股中,📈 趨勢續強。目前防禦位設於 65.24，與現價緩衝空間為 6.4%。
6592.TW,和潤企業,64.80,42.86,-4.70,13,1.20,持股中,📈 趨勢續強。目前防禦位設於 60.56，與現價緩衝空間為 6.5%。
6953.TWO,家碩,229.50,100.00,-9.69,2,10.93,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 229.50，建議耐心等待突破。
2314.TW,台揚,14.05,0.00,-9.22,2,1.20,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 15.30，建議耐心等待突破。
6451.TW,訊芯-KY,494.00,33.33,140.33,5,36.96,持股中,📈 趨勢續強。目前防禦位設於 328.50，與現價緩衝空間為 33.5%。
8084.TWO,巨虹,46.60,100.00,-10.88,3,2.04,持股中,📈 趨勢續強。目前防禦位設於 45.10，與現價緩衝空間為 3.2%。
3308.TW,聯德,21.00,33.33,-12.91,6,0.85,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 21.30，建議耐心等待突破。
00700.TW,富邦�琤肭磪�,17.93,50.00,-3.50,3,0.29,持股中,📈 趨勢續強。目前防禦位設於 16.85，與現價緩衝空間為 6.0%。
6224.TW,聚鼎,59.20,100.00,38.27,1,2.38,持股中,📈 趨勢續強。目前防禦位設於 38.19，與現價緩衝空間為 35.5%。
2038.TW,海光,15.35,100.00,2.75,1,0.46,持股中,📈 趨勢續強。目前防禦位設於 15.30，與現價緩衝空間為 0.3%。
3712.TW,永崴投控,19.20,0.00,-12.34,16,1.12,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 19.30，建議耐心等待突破。
4123.TWO,晟德,41.65,0.00,-3.96,3,1.16,持股中,📈 趨勢續強。目前防禦位設於 39.17，與現價緩衝空間為 6.0%。
4973.TWO,廣穎,76.80,100.00,40.19,5,5.89,持股中,📈 趨勢續強。目前防禦位設於 66.14，與現價緩衝空間為 13.9%。
4728.TWO,雙美,400.00,33.33,3.04,5,5.93,持股中,📈 趨勢續強。目前防禦位設於 375.39，與現價緩衝空間為 6.2%。
4137.TW,麗豐-KY,110.00,0.00,-4.48,5,2.04,持股中,📈 趨勢續強。目前防禦位設於 103.61，與現價緩衝空間為 5.8%。
2739.TW,寒舍,36.80,50.00,2.90,3,0.99,持股中,📈 趨勢續強。目前防禦位設於 33.50，與現價緩衝空間為 9.0%。
00720B.TWO,元大投資級公司債,33.63,33.33,-2.34,5,0.20,持股中,📈 趨勢續強。目前防禦位設於 33.59，與現價緩衝空間為 0.1%。
5225.TW,東科-KY,78.50,66.67,-21.93,6,1.88,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 79.90，建議耐心等待突破。
1438.TW,三地開發,28.70,50.00,-20.73,4,0.95,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 29.90，建議耐心等待突破。
4305.TWO,世坤,45.00,0.00,0.00,0,0.33,觀望中,DMA 趨勢尚在整理階段，目前無明確轉強訊號。
4413.TWO,飛寶企業,17.90,0.00,-8.03,5,0.34,持股中,📈 趨勢續強。目前防禦位設於 17.32，與現價緩衝空間為 3.2%。
4927.TW,泰鼎-KY,47.60,25.00,9.09,7,3.01,持股中,📈 趨勢續強。目前防禦位設於 41.50，與現價緩衝空間為 12.8%。
7704.TWO,明遠精密,61.00,66.67,24.78,5,3.48,持股中,📈 趨勢續強。目前防禦位設於 44.95，與現價緩衝空間為 26.3%。
3221.TWO,台嘉碩,45.70,0.00,0.00,0,2.91,觀望中,DMA 趨勢尚在整理階段，目前無明確轉強訊號。
6441.TWO,廣錠,20.95,50.00,-9.89,3,0.78,建議買入,🚀 今日收盤 20.95 突破關鍵高點 20.60，啟動波段漲勢。
00830.TW,國泰費城半導體,64.55,100.00,6.22,5,1.65,持股中,📈 趨勢續強。目前防禦位設於 55.95，與現價緩衝空間為 13.3%。
8150.TW,南茂,73.70,100.00,19.36,3,3.59,持股中,📈 趨勢續強。目前防禦位設於 56.10，與現價緩衝空間為 23.9%。
6438.TW,迅得,176.50,33.33,-0.00,5,8.93,持股中,📈 趨勢續強。目前防禦位設於 163.50，與現價緩衝空間為 7.4%。
2359.TW,所羅門,115.00,50.00,-10.89,3,4.39,持股中,📈 趨勢續強。目前防禦位設於 106.29，與現價緩衝空間為 7.6%。
2891.TW,中信金,53.40,100.00,-1.15,1,1.48,持股中,📈 趨勢續強。目前防禦位設於 52.50，與現價緩衝空間為 1.7%。
6706.TW,惠特,147.00,0.00,-2.54,3,10.29,持股中,📈 趨勢續強。目前防禦位設於 118.75，與現價緩衝空間為 19.2%。
2455.TW,全新,290.00,0.00,51.72,1,20.00,持股中,📈 趨勢續強。目前防禦位設於 275.00，與現價緩衝空間為 5.2%。
6151.TWO,晉倫,35.50,100.00,16.82,3,1.83,持股中,📈 趨勢續強。目前防禦位設於 30.50，與現價緩衝空間為 14.1%。
5478.TWO,智冠,100.00,75.00,0.47,8,1.79,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 100.50，建議耐心等待突破。
8111.TWO,立��,72.00,50.00,-6.90,3,3.47,持股中,📈 趨勢續強。目前防禦位設於 57.66，與現價緩衝空間為 19.9%。
2492.TW,華新科,148.50,100.00,-3.07,3,8.00,持股中,📈 趨勢續強。目前防禦位設於 113.54，與現價緩衝空間為 23.5%。
2347.TW,聯強,82.20,0.00,0.00,0,2.12,觀望中,DMA 趨勢尚在整理階段，目前無明確轉強訊號。
3531.TWO,先益,22.75,25.00,-4.43,7,0.63,持股中,📈 趨勢續強。目前防禦位設於 21.00，與現價緩衝空間為 7.7%。
00981B.TWO,第一金優選非投債,9.34,33.33,-3.06,5,0.04,持股中,📈 趨勢續強。目前防禦位設於 9.33，與現價緩衝空間為 0.1%。
3252.TWO,海灣,20.00,0.00,-3.01,3,0.44,持股中,📈 趨勢續強。目前防禦位設於 19.80，與現價緩衝空間為 1.0%。
2332.TW,友訊,15.45,16.67,-23.87,11,0.48,持股中,📈 趨勢續強。目前防禦位設於 14.70，與現價緩衝空間為 4.9%。
6789.TW,采鈺,414.00,33.33,33.94,5,21.71,持股中,📈 趨勢續強。目前防禦位設於 314.00，與現價緩衝空間為 24.2%。
2404.TW,漢唐,935.00,66.67,-4.73,5,38.29,持股中,📈 趨勢續強。目前防禦位設於 865.57，與現價緩衝空間為 7.4%。
1722.TW,台肥,45.65,33.33,-10.20,5,0.74,持股中,📈 趨勢續強。目前防禦位設於 44.12，與現價緩衝空間為 3.3%。
4916.TW,事欣科,65.20,50.00,1.11,3,3.00,持股中,📈 趨勢續強。目前防禦位設於 52.86，與現價緩衝空間為 18.9%。
00953B.TW,群益優選非投等債,9.66,50.00,-1.39,3,0.03,持股中,📈 趨勢續強。目前防禦位設於 9.65，與現價緩衝空間為 0.1%。
3093.TWO,港建*,73.20,100.00,183.67,1,5.28,持股中,📈 趨勢續強。目前防禦位設於 39.35，與現價緩衝空間為 46.2%。
7822.TW,倍利科,1645.00,0.00,4.82,1,160.71,持股中,📈 趨勢續強。目前防禦位設於 1510.00，與現價緩衝空間為 8.2%。
8076.TWO,伍豐,23.40,50.00,-11.04,4,0.73,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 24.50，建議耐心等待突破。
6482.TWO,弘煜科,31.35,50.00,-10.29,3,0.91,持股中,📈 趨勢續強。目前防禦位設於 30.18，與現價緩衝空間為 3.7%。
00984A.TW,主動安聯台灣高息,13.90,100.00,4.67,1,0.27,持股中,📈 趨勢續強。目前防禦位設於 12.63，與現價緩衝空間為 9.1%。
00724B.TWO,群益投資級金融債,34.29,33.33,-2.08,5,0.19,持股中,📈 趨勢續強。目前防禦位設於 34.25，與現價緩衝空間為 0.1%。
00969B.TWO,元大零息超長美債,8.44,46.15,-9.79,26,0.08,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 8.45，建議耐心等待突破。
1418.TW,東華,18.75,100.00,-1.91,1,0.47,持股中,📈 趨勢續強。目前防禦位設於 18.19，與現價緩衝空間為 3.0%。
6138.TWO,茂達,223.50,50.00,-5.91,3,5.25,持股中,📈 趨勢續強。目前防禦位設於 211.14，與現價緩衝空間為 5.5%。
00663L.TW,國泰臺灣加權正2,74.45,0.00,-2.36,3,2.98,持股中,📈 趨勢續強。目前防禦位設於 60.43，與現價緩衝空間為 18.8%。
6965.TW,中傑-KY,89.30,50.00,-3.91,3,1.76,持股中,📈 趨勢續強。目前防禦位設於 85.90，與現價緩衝空間為 3.8%。
7812.TWO,稜研科技*,87.00,50.00,-1.41,3,5.14,持股中,📈 趨勢續強。目前防禦位設於 79.00，與現價緩衝空間為 9.2%。
2923.TW,鼎固-KY,27.05,50.00,39.16,3,1.37,持股中,📈 趨勢續強。目前防禦位設於 17.07，與現價緩衝空間為 36.9%。
8477.TWO,創業家,13.35,37.50,-16.88,16,0.40,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 12.15，建議耐心等待突破。
8936.TWO,國統,50.40,33.33,-8.31,6,1.13,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 50.40，建議耐心等待突破。
1453.TW,大將,12.20,33.33,-12.39,6,0.30,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 12.35，建議耐心等待突破。
6508.TWO,惠光,26.35,66.67,10.35,6,0.83,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 27.75，建議耐心等待突破。
8097.TWO,常珵,54.00,33.33,-3.93,6,1.32,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 55.70，建議耐心等待突破。
1538.TW,正峰,12.60,0.00,-1.77,1,0.35,持股中,📈 趨勢續強。目前防禦位設於 11.86，與現價緩衝空間為 5.8%。
4543.TWO,萬在,37.40,0.00,-10.11,5,2.28,持股中,📈 趨勢續強。目前防禦位設於 32.00，與現價緩衝空間為 14.4%。
2466.TW,冠西電,65.00,100.00,24.73,1,3.92,持股中,📈 趨勢續強。目前防禦位設於 45.70，與現價緩衝空間為 29.7%。
2612.TW,中航,59.20,0.00,0.00,0,1.81,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 59.20，建議耐心等待突破。
00740B.TWO,富邦全球投等債,39.09,33.33,-1.97,5,0.24,持股中,📈 趨勢續強。目前防禦位設於 39.05，與現價緩衝空間為 0.1%。
2367.TW,燿華,70.40,0.00,0.00,0,5.09,觀望中,DMA 趨勢尚在整理階段，目前無明確轉強訊號。
00401A.TW,未知,11.24,0.00,0.00,0,nan,觀望中,DMA 趨勢尚在整理階段，目前無明確轉強訊號。
3131.TWO,弘塑,3255.00,100.00,100.49,6,221.07,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 1625.00，建議耐心等待突破。
2230.TWO,泰茂,30.60,100.00,-8.93,1,1.38,持股中,📈 趨勢續強。目前防禦位設於 22.90，與現價緩衝空間為 25.2%。
2426.TW,鼎元,53.20,66.67,96.63,5,4.24,持股中,📈 趨勢續強。目前防禦位設於 33.50，與現價緩衝空間為 37.0%。
1796.TWO,金穎生技,40.00,0.00,-3.26,1,1.95,持股中,📈 趨勢續強。目前防禦位設於 39.00，與現價緩衝空間為 2.5%。
3031.TW,佰鴻,33.00,55.56,42.70,17,1.90,持股中,📈 趨勢續強。目前防禦位設於 23.35，與現價緩衝空間為 29.2%。
3675.TWO,德微,198.00,83.33,8.41,11,9.89,建議買入,🚀 今日收盤 198.00 突破關鍵高點 161.00，啟動波段漲勢。
8431.TWO,匯鑽科,65.40,0.00,-12.58,3,4.29,持股中,📈 趨勢續強。目前防禦位設於 56.64，與現價緩衝空間為 13.4%。
3189.TW,景碩,393.50,0.00,0.00,0,26.46,觀望中,DMA 趨勢尚在整理階段，目前無明確轉強訊號。
2206.TW,三陽工業,58.80,50.00,-3.99,3,0.87,持股中,📈 趨勢續強。目前防禦位設於 58.70，與現價緩衝空間為 0.2%。
3122.TWO,笙泉,26.00,100.00,-12.70,3,0.95,持股中,📈 趨勢續強。目前防禦位設於 23.76，與現價緩衝空間為 8.6%。
8937.TWO,合騏,31.50,12.50,-8.87,16,1.27,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 35.00，建議耐心等待突破。
6486.TWO,互動,88.40,100.00,6.38,1,2.12,持股中,📈 趨勢續強。目前防禦位設於 82.40，與現價緩衝空間為 6.8%。
2030.TW,彰源,16.45,0.00,-1.20,1,0.42,持股中,📈 趨勢續強。目前防禦位設於 15.85，與現價緩衝空間為 3.6%。
2881.TW,富邦金,87.90,33.33,-11.25,5,1.43,持股中,📈 趨勢續強。目前防禦位設於 84.69，與現價緩衝空間為 3.7%。
6928.TW,攸泰科技,48.05,50.00,-12.75,3,1.92,持股中,📈 趨勢續強。目前防禦位設於 43.30，與現價緩衝空間為 9.9%。
3443.TW,創意,3345.00,33.33,8.58,5,178.57,持股中,📈 趨勢續強。目前防禦位設於 2250.00，與現價緩衝空間為 32.7%。
5328.TWO,華容,27.20,54.55,-1.21,21,1.51,持股中,📈 趨勢續強。目前防禦位設於 21.67，與現價緩衝空間為 20.3%。
00952.TW,凱基台灣AI50,15.00,100.00,5.51,5,0.40,持股中,📈 趨勢續強。目前防禦位設於 13.01，與現價緩衝空間為 13.3%。
2329.TW,華泰,60.50,66.67,2.11,5,3.21,持股中,📈 趨勢續強。目前防禦位設於 53.10，與現價緩衝空間為 12.2%。
6163.TWO,華電網,67.20,0.00,6.97,3,4.44,持股中,📈 趨勢續強。目前防禦位設於 57.60，與現價緩衝空間為 14.3%。
2316.TW,楠梓電,114.50,80.00,-15.49,9,7.31,持股中,📈 趨勢續強。目前防禦位設於 102.00，與現價緩衝空間為 10.9%。
7547.TWO,碩網,70.90,50.00,0.92,11,7.11,建議買入,🚀 今日收盤 70.90 突破關鍵高點 57.20，啟動波段漲勢。
6244.TWO,茂迪,28.80,100.00,6.23,1,1.54,持股中,📈 趨勢續強。目前防禦位設於 24.14，與現價緩衝空間為 16.2%。
2834.TW,臺企銀,16.20,100.00,1.23,3,0.23,持股中,📈 趨勢續強。目前防禦位設於 14.80，與現價緩衝空間為 8.6%。
2022.TW,聚亨,8.86,0.00,-3.30,2,0.21,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 9.22，建議耐心等待突破。
8088.TWO,品安,50.40,100.00,-10.18,2,3.02,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 51.40，建議耐心等待突破。
1310.TW,台苯,10.15,0.00,0.00,0,0.71,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 11.55，建議耐心等待突破。
2072.TWO,未知,175.00,0.00,0.00,0,11.11,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 186.50，建議耐心等待突破。
5386.TWO,青雲,355.00,0.00,4.09,1,29.64,持股中,📈 趨勢續強。目前防禦位設於 291.07，與現價緩衝空間為 18.0%。
00703.TW,台新MSCI中國,20.98,100.00,1.48,1,0.43,持股中,📈 趨勢續強。目前防禦位設於 19.48，與現價緩衝空間為 7.2%。
4551.TW,智伸科,142.00,25.00,-3.40,7,5.21,持股中,📈 趨勢續強。目前防禦位設於 128.00，與現價緩衝空間為 9.9%。
5608.TW,四維航,16.40,0.00,-11.41,2,0.40,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 16.60，建議耐心等待突破。
5203.TW,訊連,65.60,0.00,0.32,1,1.70,持股中,📈 趨勢續強。目前防禦位設於 60.53，與現價緩衝空間為 7.7%。
00865B.TW,國泰US短期公債,47.73,40.00,-3.73,10,0.23,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 47.56，建議耐心等待突破。
3438.TWO,類比科,47.35,25.00,-22.16,7,1.39,持股中,📈 趨勢續強。目前防禦位設於 42.41，與現價緩衝空間為 10.4%。
4743.TWO,合一,55.70,0.00,1.40,1,1.73,持股中,📈 趨勢續強。目前防禦位設於 53.40，與現價緩衝空間為 4.1%。
7795.TW,長廣,395.00,55.00,30.76,39,29.96,建議買入,🚀 今日收盤 395.00 突破關鍵高點 273.00，啟動波段漲勢。
6840.TWO,東研信超,69.90,50.00,-8.43,3,2.66,持股中,📈 趨勢續強。目前防禦位設於 58.90，與現價緩衝空間為 15.7%。
4904.TW,遠傳,95.80,25.00,-3.91,7,1.56,持股中,📈 趨勢續強。目前防禦位設於 89.94，與現價緩衝空間為 6.1%。
4946.TWO,辣椒,113.00,25.00,-1.25,16,6.14,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 116.50，建議耐心等待突破。
6695.TW,芯鼎,40.60,50.00,-23.99,7,1.32,建議買入,🚀 今日收盤 40.60 突破關鍵高點 39.45，啟動波段漲勢。
8215.TW,明基材,26.60,66.67,12.31,5,1.35,持股中,📈 趨勢續強。目前防禦位設於 23.00，與現價緩衝空間為 13.5%。
3209.TW,全科,47.00,100.00,13.56,7,1.90,持股中,📈 趨勢續強。目前防禦位設於 42.75，與現價緩衝空間為 9.0%。
1305.TW,華夏,16.10,28.57,20.37,13,1.42,建議買入,🚀 今日收盤 16.10 突破關鍵高點 11.55，啟動波段漲勢。
00900.TW,富邦特選高股息30,15.02,66.67,-6.37,5,0.23,持股中,📈 趨勢續強。目前防禦位設於 13.93，與現價緩衝空間為 7.2%。
3532.TW,台勝科,194.00,66.67,41.39,5,11.89,持股中,📈 趨勢續強。目前防禦位設於 138.50，與現價緩衝空間為 28.6%。
1314.TW,中石化,7.80,62.50,-2.97,16,0.25,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 7.98，建議耐心等待突破。
6885.TW,全福生技,24.75,100.00,1.03,1,0.80,持股中,📈 趨勢續強。目前防禦位設於 22.56，與現價緩衝空間為 8.8%。
1603.TW,華電,32.75,0.00,0.00,0,0.59,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 33.40，建議耐心等待突破。
