====================================================================================================
📊 全市場量子掃描明日盲測大盤觀測總表 (20260821 盤後計算適用)
====================================================================================================
股號          | 名稱          | 收盤       | 今日訊號       |      累積收益 |    次數 |       勝率 | 今日最佳特徵數值理由
----------------------------------------------------------------------------------------------------
00400A.TW    | 主動國泰動能高息   | 14.46      | 🚀 買進           |      +18.80% |     18 |    51.35% | [P:0.52] RSI:71.36|MACD:0.26|KD_Diff:-11.10|BIAS_20:4.92
5271.TWO     | 紘通         | 10.05      | ❄️ 空倉          |     +240.53% |     30 |    52.76% | [P:0.43] MACD:-0.80|D_Value:17.26|BB_Upper:21.86|MA_Bull:0.00
5272.TWO     | 笙科         | 16.90      | 🚀 買進           |      +10.34% |     64 |    50.86% | [P:0.51] RSI:38.46|KD_Diff:-4.00|Vol_Ratio:0.92|MA_Bull:0.00
5274.TWO     | 信驊         | 15350.00   | 💥 賣出           |     +139.28% |     41 |    51.03% | [P:0.43] KD_Diff:-19.10|D_Value:43.10|Vol_Ratio:0.76|BB_Upper:21.50
5276.TWO     | 達輝-KY      | 19.95      | 💥 賣出           |      +46.58% |     41 |    51.52% | [P:0.48] D_Value:72.88|BIAS_20:4.85|MA_Slope:0.20|MA_Bull:10.00
5278.TWO     | 尚凡*        | 24.40      | ❄️ 空倉          |       +2.03% |     44 |    49.68% | [P:0.48] MACD:0.06|D_Value:49.50|Vol_Ratio:1.62|MA_Bull:0.00
5283.TW      | 禾聯碩        | 57.90      | ❄️ 空倉          |       -4.29% |     12 |    49.79% | [P:0.39] [⚠️降級預設] RSI:66.67|MACD:1.04|KD_Diff:1.58|D_Value:65.62
5284.TW      | jpp-KY     | 334.50     | 💥 賣出           |      +20.72% |     51 |    52.16% | [P:0.45] MACD:-0.01|D_Value:60.86|Vol_Ratio:2.97|BB_Upper:-0.10
5285.TW      | 界霖         | 75.50      | 🟢 持股           |      +16.47% |     41 |    52.42% | [P:0.54] D_Value:52.22|Vol_Ratio:0.72|BB_Upper:11.48|MA_Bull:0.00
5288.TW      | 豐祥-KY      | 191.00     | ❄️ 空倉          |      +15.16% |     42 |    52.57% | [P:0.45] MACD:1.44|D_Value:48.09|BIAS_20:1.10|MA_Bull:0.00
5289.TWO     | 宜鼎         | 1560.00    | ❄️ 空倉          |     +169.58% |     46 |    49.21% | [P:0.39] MACD:15.69|D_Value:49.96|Vol_Ratio:1.47|MA_Bull:10.00
5291.TWO     | 邑昇         | 57.20      | 🟢 持股           |     +118.79% |     51 |    53.70% | [P:0.50] KD_Diff:-9.09|Vol_Ratio:0.36|MA_Slope:0.35|BB_Upper:8.03
5292.TW      | 華懋         | 218.00     | 🟢 持股           |      +19.18% |     49 |    54.85% | [P:0.57] KD_Diff:3.13|D_Value:92.11|Vol_Ratio:1.18|BB_Upper:0.60
5297.TWO     | 廣化         | 70.00      | 🟢 持股           |     +459.05% |     25 |    54.19% | [P:0.52] D_Value:43.19|BIAS_20:0.60|BB_Upper:12.56|MA_Bull:0.00
5299.TWO     | 杰力         | 98.50      | ❄️ 空倉          |      +66.08% |     32 |    51.27% | [P:0.50] MACD:-1.59|KD_Diff:-9.02|BB_Upper:10.73|MA_Bull:0.00
5302.TWO     | 太欣         | 10.25      | ❄️ 空倉          |      +87.94% |     46 |    54.28% | [P:0.48] MACD:-0.26|Vol_Ratio:0.73|BIAS_20:-1.81|MA_Bull:0.00
5306.TW      | 桂盟         | 95.70      | ❄️ 空倉          |      +15.44% |     20 |    50.38% | [P:0.48] [⚠️降級預設] RSI:64.80|MACD:1.67|KD_Diff:-5.24|D_Value:51.90
5309.TWO     | 系統電        | 52.40      | ❄️ 空倉          |       -0.06% |     36 |    51.20% | [P:0.43] KD_Diff:-12.23|Vol_Ratio:0.59|BB_Upper:11.22|MA_Bull:0.00
5310.TWO     | 天剛         | 25.65      | 🟢 持股           |       +3.55% |     49 |    56.67% | [P:0.56] RSI:52.54|MACD:0.26|KD_Diff:5.96|MA_Bull:10.00
5312.TWO     | 寶島科        | 91.70      | ❄️ 空倉          |       +2.76% |     14 |    51.21% | [P:0.34] [⚠️降級預設] RSI:69.51|MACD:0.14|KD_Diff:12.92|D_Value:61.08
5314.TWO     | 世紀*        | 26.00      | 🟢 持股           |      -60.43% |     31 |    49.00% | [P:0.67] KD_Diff:24.46|BIAS_20:-28.88|MA_Slope:-3.95|BB_Upper:186.98
5321.TWO     | 美而快        | 72.90      | 🟢 持股           |      +66.49% |     17 |    54.11% | [P:0.57] BIAS_20:22.54|MA_Slope:1.19|BB_Upper:2.47|MA_Bull:10.00
5328.TWO     | 華容         | 61.40      | ❄️ 空倉          |     +132.48% |     38 |    52.62% | [P:0.40] RSI:37.07|D_Value:32.71|BB_Upper:13.62|MA_Bull:0.00
5340.TWO     | 建榮         | 78.60      | ❄️ 空倉          |      +43.84% |     46 |    54.31% | [P:0.45] KD_Diff:-4.33|Vol_Ratio:0.80|MA_Slope:0.74|BB_Upper:9.74
5344.TWO     | 立衛         | 13.40      | 🟢 持股           |      +17.61% |     49 |    49.95% | [P:0.62] D_Value:35.94|Vol_Ratio:1.47|BIAS_20:-3.87|MA_Bull:0.00
5345.TWO     | 馥鴻         | 22.30      | ❄️ 空倉          |       +4.97% |     36 |    55.59% | [P:0.30] D_Value:37.31|Vol_Ratio:1.05|MA_Slope:-1.19|BB_Upper:10.42
5347.TWO     | 世界         | 151.50     | ❄️ 空倉          |      +30.80% |     46 |    50.15% | [P:0.45] MACD:-3.14|Vol_Ratio:0.37|BB_Upper:11.02|MA_Bull:0.00
5348.TWO     | 正能量智能      | 16.40      | 🟢 持股           |      +17.04% |     41 |    52.38% | [P:0.59] RSI:37.50|KD_Diff:-4.10|BIAS_20:-1.88|MA_Bull:0.00
5351.TWO     | 鈺創         | 123.00     | ❄️ 空倉          |     +190.50% |     38 |    51.77% | [P:0.34] MACD:10.24|BIAS_20:18.18|MA_Slope:1.87|BB_Upper:22.32
5353.TWO     | 台林         | 28.00      | ❄️ 空倉          |      +17.66% |     24 |    56.17% | [P:0.38] MACD:-0.22|KD_Diff:-6.47|D_Value:38.02|MA_Slope:-0.04
5355.TWO     | 佳總         | 5.98       | 🟢 持股           |      -20.14% |     47 |    52.38% | [P:0.54] KD_Diff:3.21|D_Value:60.88|Vol_Ratio:0.49|BB_Upper:6.06
5364.TWO     | 力麗店        | 8.58       | ❄️ 空倉          |       +8.08% |     24 |    63.10% | [P:0.38] RSI:38.46|MACD:-0.03|KD_Diff:-5.64|MA_Slope:-0.01
5371.TWO     | 中光電        | 83.50      | ❄️ 空倉          |       +2.31% |     54 |    51.17% | [P:0.45] Vol_Ratio:0.24|MA_Slope:0.10|BB_Upper:14.17|MA_Bull:0.00
5381.TWO     | 光譜         | 24.45      | ❄️ 空倉          |      +24.16% |     26 |    56.13% | [P:0.45] D_Value:46.77|Vol_Ratio:1.11|BB_Upper:4.33|MA_Bull:0.00
5386.TWO     | 青雲         | 236.00     | 💥 賣出           |     +127.42% |     49 |    49.71% | [P:0.50] KD_Diff:-9.99|D_Value:29.63|Vol_Ratio:1.29|MA_Bull:0.00
5388.TW      | 中磊         | 77.60      | 🟢 持股           |       +9.68% |     31 |    53.57% | [P:0.70] RSI:29.24|MACD:-1.95|D_Value:13.95|MA_Bull:0.00
5392.TWO     | 能率         | 46.05      | ❄️ 空倉          |      +13.63% |     42 |    53.30% | [P:0.45] KD_Diff:-11.96|Vol_Ratio:0.72|BIAS_20:6.25|MA_Bull:0.00
5398.TWO     | 慕康生醫       | 14.10      | ❄️ 空倉          |      -18.95% |     36 |    55.63% | [P:0.42] MACD:-0.38|KD_Diff:-0.34|Vol_Ratio:1.09|MA_Bull:0.00
5403.TWO     | 中菲         | 92.30      | ❄️ 空倉          |       -1.23% |     24 |    54.88% | [P:0.43] MACD:-0.36|KD_Diff:4.44|MA_Slope:-0.11|MA_Bull:0.00
5410.TWO     | 國眾         | 36.25      | 🚀 買進           |      -12.50% |     42 |    54.44% | [P:0.51] RSI:54.60|MACD:-0.67|KD_Diff:10.66|MA_Bull:10.00
5425.TWO     | 台半         | 88.20      | 🟢 持股           |     +122.61% |     47 |    50.02% | [P:0.59] Vol_Ratio:0.71|BIAS_20:5.98|MA_Slope:0.31|BB_Upper:10.19
5426.TWO     | 振發         | 27.35      | 🚀 買進           |      -29.47% |     46 |    51.71% | [P:0.54] MACD:-0.00|Vol_Ratio:0.85|BB_Upper:12.71|MA_Bull:0.00
5432.TWO     | 新門         | 151.00     | 🟢 持股           |       +9.86% |     47 |    50.49% | [P:0.60] MACD:6.34|D_Value:84.31|Vol_Ratio:0.48|MA_Bull:10.00
5434.TW      | 崇越         | 513.00     | ❄️ 空倉          |      +16.94% |     30 |    51.30% | [P:0.32] KD_Diff:-13.37|BIAS_20:-0.54|MA_Slope:-0.38|BB_Upper:7.38
5439.TWO     | 高技         | 239.50     | 🟢 持股           |      +52.75% |     27 |    53.84% | [P:0.70] RSI:69.17|D_Value:49.99|BB_Upper:11.81|MA_Bull:0.00
5443.TWO     | 均豪         | 105.00     | 🟢 持股           |      +24.94% |     47 |    50.29% | [P:0.51] MACD:1.28|Vol_Ratio:0.48|BB_Upper:11.85|MA_Bull:0.00
5450.TWO     | 南良         | 15.25      | 💥 賣出           |      +23.95% |     41 |    53.97% | [P:0.49] MACD:0.06|D_Value:60.98|BIAS_20:3.27|MA_Bull:10.00
5452.TWO     | 佶優         | 27.05      | 🟢 持股           |      -49.57% |     41 |    52.96% | [P:0.57] MACD:-0.48|BIAS_20:3.51|MA_Slope:0.19|BB_Upper:5.50
5455.TWO     | 昇益         | 29.35      | 🟢 持股           |       +9.57% |     35 |    56.64% | [P:0.56] MACD:0.50|BIAS_20:2.30|MA_Slope:0.18|MA_Bull:10.00
5457.TWO     | 宣德         | 27.25      | ❄️ 空倉          |      -15.38% |     26 |    51.84% | [P:0.49] MACD:-0.97|KD_Diff:-0.76|D_Value:29.71|MA_Bull:0.00
5460.TWO     | 同協         | 16.15      | 🟢 持股           |      +23.42% |      9 |    52.14% | [P:0.55] [⚠️降級預設] RSI:57.41|MACD:-0.07|KD_Diff:6.16|D_Value:39.05
5464.TWO     | 霖宏         | 68.70      | ❄️ 空倉          |      +38.74% |     20 |    51.71% | [P:0.37] KD_Diff:-4.19|BIAS_20:0.99|MA_Slope:-0.80|BB_Upper:15.42
5465.TWO     | 富驊         | 24.10      | ❄️ 空倉          |       -5.64% |     12 |    48.39% | [P:0.33] [⚠️降級預設] RSI:71.67|MACD:0.40|KD_Diff:1.49|D_Value:77.79
5468.TWO     | 凱鈺         | 27.95      | ❄️ 空倉          |      +23.42% |     36 |    56.64% | [P:0.42] RSI:63.76|MACD:0.78|KD_Diff:-16.62|MA_Bull:0.00
5469.TW      | 瀚宇博        | 70.70      | ❄️ 空倉          |      +32.28% |     44 |    51.40% | [P:0.44] KD_Diff:-21.19|Vol_Ratio:0.98|BB_Upper:12.01|MA_Bull:0.00
5471.TW      | 松翰         | 56.50      | ❄️ 空倉          |      +54.60% |     36 |    52.42% | [P:0.48] RSI:58.77|MACD:0.19|Vol_Ratio:0.65|MA_Slope:0.16
5474.TWO     | 聰泰         | 153.50     | 💥 賣出           |       +3.42% |     37 |    51.23% | [P:0.42] KD_Diff:-14.65|Vol_Ratio:0.54|BB_Upper:9.35|MA_Bull:0.00
5475.TWO     | 德宏         | 174.50     | ❄️ 空倉          |     +319.57% |     28 |    56.03% | [P:0.28] RSI:78.07|MACD:0.68|BB_Upper:11.40|MA_Bull:10.00
5478.TWO     | 智冠         | 99.00      | ❄️ 空倉          |       -8.98% |     50 |    50.66% | [P:0.44] Vol_Ratio:0.51|BIAS_20:-0.29|BB_Upper:1.64|MA_Bull:0.00
5481.TWO     | 新華         | 20.50      | 🟢 持股           |      -12.01% |     27 |    57.59% | [P:0.56] KD_Diff:20.26|BIAS_20:3.12|MA_Slope:-0.16|BB_Upper:2.44
5483.TWO     | 中美晶        | 176.00     | 🟢 持股           |      -17.03% |     55 |    51.13% | [P:0.57] D_Value:48.49|Vol_Ratio:1.18|BB_Upper:14.38|MA_Bull:0.00
5484.TW      | 慧友         | 40.00      | ❄️ 空倉          |       -5.27% |     40 |    54.85% | [P:0.42] D_Value:26.71|Vol_Ratio:0.73|BB_Upper:11.65|MA_Bull:0.00
5487.TWO     | 通泰         | 29.70      | ❄️ 空倉          |       +9.47% |     48 |    53.13% | [P:0.47] D_Value:58.79|BIAS_20:2.38|MA_Slope:0.26|MA_Bull:10.00
5488.TWO     | 松普         | 12.40      | ❄️ 空倉          |      +26.91% |     38 |    53.30% | [P:0.32] D_Value:22.92|BIAS_20:-3.91|MA_Slope:-0.48|BB_Upper:11.64
5489.TWO     | 彩富         | 42.25      | 🟢 持股           |      -15.23% |     13 |    48.10% | [P:0.51] [⚠️降級預設] RSI:54.92|MACD:-1.71|KD_Diff:0.42|D_Value:40.21
5490.TWO     | 同亨         | 29.35      | ❄️ 空倉          |      -15.21% |     42 |    53.53% | [P:0.38] KD_Diff:-4.30|Vol_Ratio:1.24|BIAS_20:-7.12|BB_Upper:18.12
5493.TWO     | 三聯         | 78.50      | ❄️ 空倉          |      -18.68% |     28 |    53.73% | [P:0.45] KD_Diff:-16.20|BIAS_20:0.85|MA_Slope:-0.10|BB_Upper:5.71
5498.TWO     | 凱崴         | 50.40      | 🟢 持股           |      -12.83% |     49 |    52.42% | [P:0.67] Vol_Ratio:2.24|BIAS_20:4.71|BB_Upper:12.80|MA_Bull:0.00
5508.TWO     | 永信建        | 53.80      | ❄️ 空倉          |      -10.61% |     14 |    53.63% | [P:0.42] MACD:0.03|BIAS_20:3.17|BB_Upper:2.70|MA_Bull:0.00
5511.TWO     | 德昌         | 72.90      | 🟢 持股           |       -4.66% |     11 |    53.36% | [P:0.54] KD_Diff:11.77|BIAS_20:2.42|MA_Slope:-0.15|BB_Upper:1.62
5512.TWO     | 力麒         | 7.85       | ❄️ 空倉          |       -3.82% |     26 |    53.70% | [P:0.27] RSI:63.38|D_Value:53.93|Vol_Ratio:2.11|BIAS_20:1.29
5514.TWO     | 三豐         | 14.55      | ❄️ 空倉          |       -3.65% |     38 |    55.36% | [P:0.35] RSI:62.22|KD_Diff:6.90|BIAS_20:4.06|MA_Bull:10.00
5515.TW      | 建國         | 55.70      | 🟢 持股           |       +8.13% |     47 |    51.88% | [P:0.58] Vol_Ratio:0.89|MA_Slope:1.32|BB_Upper:1.62|MA_Bull:10.00
5516.TWO     | 雙喜         | 12.05      | ❄️ 空倉          |      -21.55% |     22 |    56.34% | [P:0.49] MACD:0.29|KD_Diff:-10.54|D_Value:34.82|MA_Slope:0.60
5519.TW      | 隆大         | 27.95      | ❄️ 空倉          |      -11.01% |     28 |    50.96% | [P:0.47] MACD:-0.46|D_Value:40.40|Vol_Ratio:0.74|MA_Bull:0.00
5520.TWO     | 力泰         | 82.80      | 🚀 買進           |       +5.25% |     22 |    51.40% | [P:0.52] MACD:0.19|D_Value:27.98|MA_Slope:0.01|MA_Bull:0.00
5521.TW      | 工信         | 10.95      | 🚀 買進           |       +8.63% |     54 |    53.13% | [P:0.59] Vol_Ratio:1.13|MA_Slope:0.39|BB_Upper:1.40|MA_Bull:10.00
5522.TW      | 遠雄         | 64.20      | 💥 賣出           |       -3.47% |     51 |    50.61% | [P:0.42] Vol_Ratio:0.64|BIAS_20:0.01|BB_Upper:3.97|MA_Bull:0.00
5523.TWO     | 豐謙         | 30.35      | ❄️ 空倉          |       -0.16% |     54 |    57.76% | [P:0.43] MACD:-0.01|Vol_Ratio:1.05|MA_Slope:0.02|BB_Upper:0.19
5525.TW      | 順天         | 22.55      | ❄️ 空倉          |      -15.53% |     62 |    53.73% | [P:0.38] Vol_Ratio:1.92|BIAS_20:1.88|MA_Slope:-0.12|MA_Bull:0.00
5529.TWO     | 鉅陞         | 21.45      | ❄️ 空倉          |      -11.73% |     14 |    57.49% | [P:0.49] MACD:-0.08|D_Value:60.45|BIAS_20:1.06|BB_Upper:1.37
5530.TWO     | 龍巖         | 50.50      | 🟢 持股           |      +16.95% |     33 |    50.46% | [P:0.52] D_Value:71.24|BIAS_20:3.89|MA_Slope:0.19|MA_Bull:0.00
5531.TW      | 鄉林         | 7.56       | 💥 賣出           |       +8.21% |     35 |    53.39% | [P:0.50] RSI:34.74|KD_Diff:14.57|MA_Slope:-0.12|MA_Bull:0.00
5533.TW      | 皇鼎         | 14.00      | 💥 賣出           |       +0.00% |     13 |    54.70% | [P:0.50] [⚠️降級預設] RSI:50.00|MACD:0.02|KD_Diff:16.34|D_Value:50.96
5534.TW      | 長虹         | 80.40      | 🟢 持股           |       +0.48% |     31 |    50.76% | [P:0.60] KD_Diff:3.30|Vol_Ratio:1.90|BB_Upper:0.04|MA_Bull:10.00
5536.TWO     | 聖暉*        | 880.00     | 🟢 持股           |      -11.97% |     37 |    53.26% | [P:0.57] KD_Diff:-0.77|BIAS_20:-8.03|MA_Slope:-1.24|BB_Upper:25.01
5538.TW      | 東明-KY      | 37.30      | ❄️ 空倉          |      +25.57% |     38 |    54.68% | [P:0.32] RSI:69.46|KD_Diff:12.39|MA_Slope:0.48|MA_Bull:10.00
5543.TWO     | 桓鼎-KY      | 24.00      | 🟢 持股           |      +35.64% |     19 |    54.31% | [P:0.54] MACD:-1.19|KD_Diff:-3.13|D_Value:16.64|MA_Bull:0.00
5546.TW      | 永固-KY      | 14.00      | ❄️ 空倉          |      +18.34% |     40 |    57.72% | [P:0.38] D_Value:44.55|Vol_Ratio:1.13|MA_Slope:-0.31|BB_Upper:2.40
5547.TWO     | 久舜         | 19.90      | 🚀 買進           |       -7.63% |     42 |    56.76% | [P:0.58] KD_Diff:0.67|BIAS_20:0.11|MA_Slope:0.00|MA_Bull:10.00
5548.TWO     | 安倉         | 20.85      | 🚀 買進           |       +4.27% |     26 |    53.00% | [P:0.51] RSI:61.54|D_Value:60.94|Vol_Ratio:0.82|BIAS_20:1.67
5603.TWO     | 陸海         | 15.40      | ❄️ 空倉          |      -12.83% |     20 |    49.65% | [P:0.30] RSI:88.24|MACD:0.05|D_Value:72.34|MA_Bull:10.00
5604.TWO     | 中連         | 30.80      | ❄️ 空倉          |       +2.87% |      8 |    58.77% | [P:0.40] MACD:0.04|KD_Diff:-6.98|D_Value:64.01|BIAS_20:1.17
5607.TW      | 遠雄港        | 55.90      | ❄️ 空倉          |       +4.39% |     34 |    53.73% | [P:0.41] MACD:1.34|Vol_Ratio:1.00|MA_Slope:0.79|MA_Bull:10.00
5608.TW      | 四維航        | 18.75      | 🟢 持股           |       -4.56% |     15 |    57.11% | [P:0.61] D_Value:81.91|Vol_Ratio:1.90|BIAS_20:30.96|BB_Upper:-5.86
5701.TWO     | 劍湖山        | 4.12       | ❄️ 空倉          |       +3.42% |     52 |    55.29% | [P:0.45] KD_Diff:7.27|Vol_Ratio:2.89|BIAS_20:-3.37|MA_Bull:0.00
5703.TWO     | 亞都         | 15.15      | ❄️ 空倉          |      +25.33% |     40 |    57.11% | [P:0.47] RSI:89.66|MACD:0.26|KD_Diff:-5.09|MA_Bull:10.00
5706.TW      | 鳳凰         | 45.60      | ❄️ 空倉          |      -23.33% |     10 |    52.79% | [P:0.49] KD_Diff:-3.34|BIAS_20:1.28|MA_Slope:0.02|BB_Upper:1.18
5859.TWO     | 遠壽         | 14.05      | 🚀 買進           |       +7.48% |     38 |    54.88% | [P:0.61] KD_Diff:3.28|BIAS_20:2.03|MA_Slope:0.00|MA_Bull:10.00
5863.TWO     | 瑞興銀        | 11.25      | 🚀 買進           |      +36.44% |     60 |    54.90% | [P:0.51] RSI:60.87|KD_Diff:-7.57|MA_Slope:0.00|MA_Bull:0.00
5864.TWO     | 致和證        | 34.30      | 🟢 持股           |     +213.01% |     33 |    52.62% | [P:0.55] MACD:-0.50|MA_Slope:0.24|BB_Upper:4.27|MA_Bull:10.00
5871.TW      | 中租-KY      | 115.50     | 🚀 買進           |      +16.97% |     42 |    51.50% | [P:0.52] RSI:54.72|D_Value:40.68|MA_Slope:0.16|MA_Bull:0.00
5876.TW      | 上海商銀       | 44.15      | ❄️ 空倉          |       +4.66% |     14 |    52.21% | [P:0.42] RSI:44.44|Vol_Ratio:0.93|BIAS_20:1.06|MA_Slope:0.03
5878.TWO     | 台名         | 38.55      | 🟢 持股           |       +4.01% |     11 |    51.71% | [P:0.51] [⚠️降級預設] RSI:63.64|MACD:-0.07|KD_Diff:-0.76|D_Value:47.72
5880.TW      | 合庫金        | 25.05      | 🟢 持股           |       +8.66% |     33 |    53.57% | [P:0.59] RSI:29.16|MACD:-0.15|BIAS_20:-1.05|MA_Bull:0.00
5902.TWO     | 德記         | 34.70      | ❄️ 空倉          |       +5.92% |     14 |    59.01% | [P:0.49] MACD:0.13|KD_Diff:-8.42|D_Value:67.86|MA_Bull:0.00
5904.TWO     | 寶雅         | 74.50      | ❄️ 空倉          |     -147.46% |     24 |    49.95% | [P:0.45] [⚠️降級預設] RSI:53.89|MACD:-95.26|KD_Diff:-11.98|D_Value:33.52
5905.TWO     | 南仁湖        | 8.01       | ❄️ 空倉          |      -27.66% |     28 |    54.68% | [P:0.44] MACD:-0.13|KD_Diff:6.73|D_Value:20.25|BIAS_20:-1.21
5907.TW      | 大洋-KY      | 4.96       | ❄️ 空倉          |      -23.19% |     22 |    56.84% | [P:0.48] MACD:-0.00|KD_Diff:3.67|MA_Slope:0.09|BB_Upper:2.88
6005.TW      | 群益證        | 30.65      | ❄️ 空倉          |      +55.14% |     16 |    52.92% | [P:0.44] MACD:-1.22|D_Value:46.16|Vol_Ratio:0.79|MA_Slope:-0.65
6015.TWO     | 宏遠證        | 15.90      | 🚀 買進           |      +58.01% |     42 |    52.48% | [P:0.51] RSI:53.85|Vol_Ratio:0.79|BB_Upper:4.05|MA_Bull:0.00
6016.TWO     | 康和證        | 19.60      | ❄️ 空倉          |      +16.71% |     50 |    52.75% | [P:0.47] Vol_Ratio:0.78|BIAS_20:-1.22|BB_Upper:9.11|MA_Bull:0.00
6020.TWO     | 大展證        | 20.70      | 🟢 持股           |       +5.60% |     35 |    52.86% | [P:0.53] RSI:44.83|KD_Diff:-5.43|D_Value:34.24|MA_Bull:0.00
6021.TWO     | 美好證        | 38.45      | ❄️ 空倉          |      +28.17% |     52 |    51.20% | [P:0.40] KD_Diff:0.69|D_Value:54.46|Vol_Ratio:3.09|MA_Bull:10.00
6023.TWO     | 元大期        | 82.80      | 🟢 持股           |       +5.15% |      9 |    51.18% | [P:0.53] [⚠️降級預設] RSI:43.78|MACD:-0.76|KD_Diff:-1.08|D_Value:19.50
6024.TW      | 群益期        | 63.00      | 🚀 買進           |       +8.33% |     32 |    53.94% | [P:0.61] MACD:0.14|Vol_Ratio:2.11|BIAS_20:5.40|MA_Slope:-0.16
6026.TWO     | 福邦證        | 14.80      | ❄️ 空倉          |      +40.83% |     30 |    52.02% | [P:0.42] KD_Diff:5.14|D_Value:72.25|BIAS_20:4.37|MA_Bull:10.00
6027.TWO     | 德信         | 11.65      | 🚀 買進           |      +94.35% |     60 |    48.04% | [P:0.56] RSI:40.48|BIAS_20:-1.75|MA_Slope:-0.11|MA_Bull:0.00
6028.TWO     | 公勝保經       | 98.10      | ❄️ 空倉          |      +16.39% |     32 |    54.26% | [P:0.41] KD_Diff:0.20|D_Value:92.16|BIAS_20:11.89|MA_Bull:10.00
6035.TWO     | 悠遊卡        | 50.30      | 🚀 買進           |      +29.39% |     52 |    60.63% | [P:0.53] KD_Diff:-3.83|BIAS_20:-2.60|MA_Slope:-0.15|MA_Bull:0.00
6101.TWO     | 寬魚國際       | 39.10      | 🟢 持股           |      -23.72% |     29 |    50.76% | [P:0.55] KD_Diff:10.89|BIAS_20:7.65|MA_Slope:0.07|BB_Upper:0.61
6103.TWO     | 合邦         | 29.30      | 💥 賣出           |       -4.25% |     23 |    59.25% | [P:0.46] RSI:55.84|MACD:-0.58|BIAS_20:0.88|MA_Slope:-0.60
6104.TWO     | 創惟         | 95.30      | 🚀 買進           |      +25.98% |     38 |    51.03% | [P:0.54] KD_Diff:9.24|D_Value:50.50|Vol_Ratio:1.62|MA_Bull:0.00
6108.TW      | 競國         | 25.95      | ❄️ 空倉          |      +80.97% |     40 |    53.43% | [P:0.28] RSI:97.38|MACD:1.98|D_Value:89.94|MA_Bull:10.00
6109.TWO     | 亞元         | 10.75      | 🚀 買進           |      +15.97% |     48 |    51.23% | [P:0.52] MACD:-0.27|D_Value:42.68|Vol_Ratio:2.33|MA_Bull:0.00
6111.TWO     | 光聚晶電       | 36.15      | 🟢 持股           |       -9.59% |     33 |    50.59% | [P:0.63] RSI:33.00|KD_Diff:-1.74|D_Value:32.38|MA_Bull:0.00
6112.TW      | 邁達特        | 44.40      | ❄️ 空倉          |      -10.45% |     38 |    50.66% | [P:0.47] KD_Diff:-13.02|D_Value:49.94|BB_Upper:11.63|MA_Bull:0.00
6113.TWO     | 亞矽         | 22.80      | ❄️ 空倉          |      +21.71% |     48 |    51.91% | [P:0.43] MACD:-0.20|Vol_Ratio:0.91|MA_Slope:0.00|MA_Bull:0.00
6114.TWO     | 久威         | 25.40      | 🟢 持股           |       +8.39% |     33 |    51.47% | [P:0.50] RSI:47.01|MACD:-0.73|D_Value:32.21|MA_Bull:0.00
6116.TW      | 彩晶         | 13.80      | 💥 賣出           |      +77.22% |     39 |    52.55% | [P:0.47] MACD:-0.31|Vol_Ratio:0.44|MA_Slope:0.00|BB_Upper:10.08
6117.TW      | 迎廣         | 61.10      | 🟢 持股           |      -14.78% |     23 |    52.72% | [P:0.53] MACD:-2.15|Vol_Ratio:0.56|MA_Slope:-0.50|MA_Bull:0.00
6118.TWO     | 建達         | 15.40      | ❄️ 空倉          |      -25.50% |     50 |    52.35% | [P:0.30] Vol_Ratio:0.50|BIAS_20:-1.04|MA_Slope:-0.29|BB_Upper:4.02
6120.TW      | 達運         | 12.55      | 🟢 持股           |      +54.73% |     49 |    51.88% | [P:0.64] D_Value:22.75|Vol_Ratio:0.73|MA_Slope:-0.18|MA_Bull:0.00
6121.TWO     | 新普         | 388.00     | 🟢 持股           |       +5.45% |     47 |    52.04% | [P:0.58] Vol_Ratio:0.86|BIAS_20:0.31|MA_Slope:0.07|BB_Upper:13.88
6122.TWO     | 擎邦         | 47.90      | 💥 賣出           |       -0.79% |     23 |    52.35% | [P:0.48] KD_Diff:2.81|Vol_Ratio:0.46|BB_Upper:2.78|MA_Bull:10.00
6124.TWO     | 業強         | 27.00      | ❄️ 空倉          |      +10.50% |     34 |    49.53% | [P:0.49] MACD:-0.17|KD_Diff:-13.21|BB_Upper:5.13|MA_Bull:0.00
6125.TWO     | 廣運         | 54.70      | 🚀 買進           |      -36.90% |     46 |    53.57% | [P:0.64] Vol_Ratio:0.84|BIAS_20:11.17|MA_Slope:0.50|BB_Upper:1.76
6126.TWO     | 信音         | 29.30      | 💥 賣出           |      +11.32% |     37 |    52.38% | [P:0.49] MACD:-0.94|Vol_Ratio:0.71|MA_Slope:-0.21|MA_Bull:0.00
6127.TWO     | 九豪         | 48.70      | ❄️ 空倉          |      +58.40% |     50 |    50.22% | [P:0.39] Vol_Ratio:0.51|MA_Slope:-0.34|BB_Upper:11.77|MA_Bull:0.00
6128.TW      | 上福         | 20.50      | ❄️ 空倉          |      +11.12% |     18 |    54.71% | [P:0.44] KD_Diff:-3.64|D_Value:51.00|MA_Slope:0.05|BB_Upper:0.59
6129.TWO     | 普誠         | 13.70      | 🟢 持股           |      +52.50% |     33 |    54.58% | [P:0.58] D_Value:23.91|Vol_Ratio:1.53|BIAS_20:-3.30|MA_Slope:-0.46
6130.TWO     | 上亞科技       | 27.45      | ❄️ 空倉          |       +1.10% |     22 |    57.32% | [P:0.36] D_Value:66.09|BIAS_20:5.90|MA_Slope:0.60|BB_Upper:9.89
