====================================================================================================
📊 全市場量子掃描明日盲測大盤觀測總表 (20260731 盤後計算適用)
====================================================================================================
股號          | 名稱          | 收盤       | 今日訊號       |      累積收益 |    次數 |       勝率 | 今日最佳特徵數值理由
----------------------------------------------------------------------------------------------------
00400A.TW    | 主動國泰動能高息   | 12.94      | 💥 賣出           |      +11.17% |     15 |    54.24% | [P:0.43] RSI:41.39|MACD:-0.50|KD_Diff:-0.40|BIAS_20:-4.39
4115.TWO     | 善德生技       | 7.80       | ❄️ 空倉          |      +36.43% |     64 |    49.89% | [P:0.44] MACD:-0.09|Vol_Ratio:0.87|MA_Slope:-0.05|MA_Bull:0.00
4117.TWO     | 普生         | 10.10      | ❄️ 空倉          |      -26.19% |     12 |    59.86% | [P:0.36] RSI:38.61|MACD:0.21|D_Value:27.07|BB_Upper:12.72
4119.TW      | 旭富         | 47.35      | 🟢 持股           |      +15.13% |     25 |    51.63% | [P:0.57] MACD:1.34|D_Value:58.32|BB_Upper:9.86|MA_Bull:0.00
4120.TWO     | 友華         | 47.35      | ❄️ 空倉          |      +18.84% |     12 |    48.56% | [P:0.49] [⚠️降級預設] RSI:49.07|MACD:0.34|KD_Diff:7.14|D_Value:78.51
4121.TWO     | 優盛         | 12.90      | ❄️ 空倉          |      +17.68% |     10 |    55.26% | [P:0.27] D_Value:22.33|BIAS_20:-2.88|MA_Slope:-0.34|BB_Upper:7.42
4123.TWO     | 晟德         | 37.75      | 🚀 買進           |       -7.28% |     20 |    52.99% | [P:0.50] RSI:47.12|MACD:-0.10|Vol_Ratio:1.34|BB_Upper:5.24
4127.TWO     | 天良         | 73.80      | ❄️ 空倉          |      +68.09% |     34 |    53.26% | [P:0.48] Vol_Ratio:0.97|BIAS_20:-2.79|MA_Slope:0.26|BB_Upper:12.44
4128.TWO     | 中天         | 13.85      | 🟢 持股           |      -13.86% |     33 |    54.65% | [P:0.58] MACD:-0.48|Vol_Ratio:0.98|MA_Slope:-1.04|MA_Bull:0.00
4129.TWO     | 聯合         | 83.50      | ❄️ 空倉          |       -9.50% |     62 |    52.38% | [P:0.45] Vol_Ratio:0.96|BIAS_20:-6.30|MA_Slope:-0.61|MA_Bull:0.00
4131.TWO     | 浩泰         | 33.80      | ❄️ 空倉          |       -6.16% |     20 |    47.35% | [P:0.49] MACD:0.02|KD_Diff:-11.79|BB_Upper:4.74|MA_Bull:0.00
4133.TW      | 亞諾法        | 21.05      | 🟢 持股           |      -13.44% |      7 |    48.56% | [P:0.50] [⚠️降級預設] RSI:53.46|MACD:0.11|KD_Diff:-7.20|D_Value:28.51
4137.TW      | 麗豐-KY      | 96.10      | ❄️ 空倉          |      -11.61% |     20 |    52.73% | [P:0.40] MACD:-1.95|D_Value:36.83|Vol_Ratio:1.12|BB_Upper:1.10
4138.TWO     | 曜亞         | 51.10      | ❄️ 空倉          |      -14.90% |     10 |    52.24% | [P:0.45] KD_Diff:2.31|BIAS_20:0.22|MA_Slope:-0.05|BB_Upper:1.02
4139.TWO     | 馬光-KY      | 38.00      | ❄️ 空倉          |      +19.84% |     26 |    55.84% | [P:0.28] RSI:72.56|D_Value:61.27|BIAS_20:12.77|MA_Slope:2.03
4142.TW      | 國光生        | 16.55      | ❄️ 空倉          |       +4.70% |      4 |    56.82% | [P:0.33] RSI:39.13|MACD:-0.21|BIAS_20:-3.41|BB_Upper:8.60
4147.TWO     | 中裕         | 55.00      | 🟢 持股           |      +26.61% |     43 |    51.49% | [P:0.57] MACD:-1.47|KD_Diff:-1.57|Vol_Ratio:1.07|BB_Upper:34.85
4148.TW      | 全宇生技-KY    | 30.60      | 🚀 買進           |       +0.78% |     20 |    51.23% | [P:0.50] KD_Diff:-9.98|BIAS_20:0.75|MA_Slope:0.13|BB_Upper:2.99
4150.TWO     | 優你康        | 4.06       | 🟢 持股           |       +6.00% |     33 |    52.25% | [P:0.57] MACD:-0.29|BIAS_20:-15.79|MA_Slope:-0.79|BB_Upper:44.13
4153.TWO     | 鈺緯         | 31.70      | 🟢 持股           |      -10.91% |     11 |    49.60% | [P:0.50] [⚠️降級預設] RSI:47.54|MACD:0.33|KD_Diff:10.48|D_Value:50.05
4154.TWO     | 樂威科-KY     | 11.50      | 🟢 持股           |      +10.56% |     37 |    53.67% | [P:0.62] KD_Diff:-12.51|D_Value:56.98|BIAS_20:-4.05|MA_Bull:0.00
4155.TW      | 訊映         | 14.40      | ❄️ 空倉          |       +3.78% |     10 |    56.29% | [P:0.28] RSI:25.49|Vol_Ratio:0.80|MA_Slope:-0.35|BB_Upper:14.90
4157.TWO     | 太景*-KY     | 8.13       | 🟢 持股           |      -12.55% |     21 |    54.08% | [P:0.65] RSI:32.14|KD_Diff:5.55|D_Value:15.74|BIAS_20:-5.61
4160.TWO     | 訊聯基因       | 39.90      | 🟢 持股           |      -21.40% |     17 |    51.53% | [P:0.51] MACD:-0.36|KD_Diff:7.33|BB_Upper:7.27|MA_Bull:0.00
4161.TWO     | 聿新科        | 22.40      | 💥 賣出           |       -3.77% |     21 |    51.70% | [P:0.46] MACD:-0.24|KD_Diff:7.90|BB_Upper:4.53|MA_Bull:0.00
4163.TWO     | 鐿鈦         | 125.50     | ❄️ 空倉          |      +19.06% |     16 |    56.42% | [P:0.40] RSI:48.84|D_Value:37.82|BIAS_20:-0.16|MA_Slope:-0.16
4164.TW      | 承業醫        | 26.05      | 🟢 持股           |       +9.54% |     19 |    54.49% | [P:0.50] MACD:-0.76|D_Value:21.32|BIAS_20:-5.62|BB_Upper:14.50
4166.TWO     | 友霖         | 24.75      | 💥 賣出           |      +26.64% |     37 |    58.76% | [P:0.44] MACD:-0.16|Vol_Ratio:1.96|BIAS_20:-5.23|BB_Upper:12.73
4167.TWO     | 松瑞藥        | 16.90      | 🟢 持股           |      +18.72% |     23 |    54.55% | [P:0.54] KD_Diff:-2.59|D_Value:7.59|MA_Slope:-1.02|BB_Upper:36.42
4168.TWO     | 醣聯         | 22.25      | 🟢 持股           |       +5.13% |     31 |    52.14% | [P:0.51] MACD:-0.80|Vol_Ratio:0.46|MA_Slope:-0.68|MA_Bull:0.00
4169.TW      | 泰宗         | 165.00     | 🟢 持股           |      +24.37% |     11 |    52.31% | [P:0.50] BIAS_20:-31.94|MA_Slope:-1.16|BB_Upper:91.86|MA_Bull:0.00
4170.TWO     | 鑫品生醫       | 11.90      | ❄️ 空倉          |      +22.37% |     28 |    37.52% | [P:0.35] RSI:47.69|Vol_Ratio:0.07|BIAS_20:-6.58|MA_Slope:-0.22
4171.TWO     | 瑞基         | 17.35      | ❄️ 空倉          |       -6.60% |     16 |    53.79% | [P:0.47] RSI:53.76|BIAS_20:-2.45|MA_Slope:0.03|BB_Upper:14.05
4172.TWO     | 因華         | 11.35      | 🟢 持股           |      +17.66% |     45 |    52.83% | [P:0.51] KD_Diff:-2.90|Vol_Ratio:1.08|BIAS_20:-2.80|MA_Bull:0.00
4174.TWO     | 浩鼎         | 25.10      | ❄️ 空倉          |      -18.73% |     28 |    56.08% | [P:0.45] KD_Diff:-0.72|Vol_Ratio:0.73|BIAS_20:-10.52|BB_Upper:24.69
4175.TWO     | 杏一         | 49.80      | 🟢 持股           |       -6.83% |     11 |    46.88% | [P:0.55] [⚠️降級預設] RSI:40.43|MACD:-0.15|KD_Diff:0.04|D_Value:27.53
4178.TW      | 永笙-KY      | 17.30      | ❄️ 空倉          |       +3.27% |     10 |    63.33% | [P:0.43] RSI:43.22|D_Value:22.68|BIAS_20:-6.95|BB_Upper:16.49
4183.TWO     | 福永生技       | 14.30      | 💥 賣出           |       +3.68% |     41 |    52.07% | [P:0.44] RSI:39.13|KD_Diff:-5.53|D_Value:87.60|MA_Bull:0.00
4186.TWO     | 尖端醫        | 8.98       | 🟢 持股           |      +16.55% |     35 |    52.09% | [P:0.53] KD_Diff:-4.13|D_Value:33.32|MA_Slope:-0.58|MA_Bull:0.00
4188.TWO     | 安克         | 9.45       | ❄️ 空倉          |       -8.24% |     24 |    57.95% | [P:0.49] RSI:27.51|MACD:-0.29|KD_Diff:3.89|BB_Upper:17.14
4190.TW      | 佐登-KY      | 25.85      | ❄️ 空倉          |       -2.85% |     22 |    56.73% | [P:0.39] RSI:52.05|KD_Diff:-4.30|D_Value:47.65|Vol_Ratio:0.74
4192.TWO     | 杏國         | 19.50      | ❄️ 空倉          |       -3.82% |     14 |    58.73% | [P:0.36] RSI:40.28|MACD:-0.32|D_Value:30.15|BB_Upper:8.23
4194.TWO     | 禾生技        | 6.24       | ❄️ 空倉          |       +3.25% |     24 |    56.70% | [P:0.39] D_Value:19.26|Vol_Ratio:0.48|BB_Upper:22.18|MA_Bull:0.00
4195.TW      | 基米-創       | 15.30      | 🟢 持股           |      +11.52% |     19 |    54.16% | [P:0.51] MACD:-0.43|KD_Diff:-2.12|D_Value:23.70|MA_Bull:0.00
4197.TWO     | 暐世         | 8.25       | 💥 賣出           |      +76.18% |     51 |    55.69% | [P:0.49] KD_Diff:-3.77|D_Value:15.26|BIAS_20:-6.03|MA_Bull:0.00
4198.TWO     | 欣大健康       | 40.00      | ❄️ 空倉          |      +11.31% |     24 |    60.50% | [P:0.44] KD_Diff:-7.33|D_Value:57.01|BIAS_20:-4.69|MA_Slope:-0.12
4303.TWO     | 信立         | 41.35      | 🟢 持股           |       +7.40% |     21 |    53.53% | [P:0.53] MACD:-1.48|BIAS_20:-5.52|MA_Slope:-0.74|BB_Upper:15.71
4304.TWO     | 勝昱         | 16.45      | 🟢 持股           |      -11.97% |     19 |    53.43% | [P:0.55] KD_Diff:1.31|D_Value:15.57|MA_Slope:-0.66|BB_Upper:26.12
4306.TW      | 炎洲         | 14.35      | 💥 賣出           |       +7.32% |     43 |    54.70% | [P:0.44] KD_Diff:8.38|Vol_Ratio:1.29|BIAS_20:-2.85|MA_Bull:0.00
4401.TWO     | 東隆興        | 13.75      | ❄️ 空倉          |       -2.69% |     16 |    54.28% | [P:0.43] RSI:31.58|MACD:-0.16|BB_Upper:14.37|MA_Bull:0.00
4402.TWO     | 郡都開發       | 15.80      | ❄️ 空倉          |       +5.90% |     18 |    55.71% | [P:0.48] MACD:-0.03|KD_Diff:6.56|Vol_Ratio:2.71|BIAS_20:-1.79
4406.TWO     | 新昕纖        | 10.30      | 💥 賣出           |       +1.39% |     55 |    50.41% | [P:0.47] KD_Diff:4.44|Vol_Ratio:0.09|BIAS_20:3.85|MA_Bull:10.00
4413.TWO     | 飛寶企業       | 13.90      | ❄️ 空倉          |      -11.49% |     22 |    48.60% | [P:0.50] MACD:-0.43|D_Value:40.37|BB_Upper:7.68|MA_Bull:0.00
4414.TW      | 如興         | 8.40       | ❄️ 空倉          |       -5.32% |     12 |    53.04% | [P:0.47] MACD:-0.05|D_Value:34.93|Vol_Ratio:0.65|MA_Slope:-0.56
4416.TWO     | 三圓         | 10.15      | ❄️ 空倉          |       -6.04% |     24 |    61.68% | [P:0.30] RSI:35.09|Vol_Ratio:0.58|MA_Slope:-0.63|BB_Upper:12.18
4417.TWO     | 金洲         | 43.00      | ❄️ 空倉          |       -3.48% |     58 |    50.78% | [P:0.42] Vol_Ratio:0.83|MA_Slope:-0.59|BB_Upper:9.85|MA_Bull:0.00
4419.TWO     | 皇家美食       | 45.20      | 🟢 持股           |      +14.91% |     33 |    54.52% | [P:0.53] MACD:-0.48|D_Value:13.15|MA_Slope:-0.20|MA_Bull:0.00
4420.TWO     | 光明         | 34.90      | ❄️ 空倉          |       +0.53% |      8 |    54.76% | [P:0.42] MACD:-0.75|BIAS_20:-2.14|MA_Slope:-0.36|BB_Upper:7.58
4426.TW      | 利勤         | 8.03       | ❄️ 空倉          |      -19.12% |     12 |    55.98% | [P:0.41] MACD:-0.02|D_Value:28.89|MA_Slope:-0.58|BB_Upper:6.64
4430.TWO     | 耀億         | 17.50      | ❄️ 空倉          |       +5.14% |     38 |    56.79% | [P:0.39] KD_Diff:-1.65|Vol_Ratio:1.01|BIAS_20:3.09|BB_Upper:-0.54
4431.TWO     | 敏成健康       | 17.55      | 🚀 買進           |      +28.78% |     64 |    50.94% | [P:0.59] MACD:0.14|Vol_Ratio:1.40|BB_Upper:2.46|MA_Bull:10.00
4432.TWO     | 銘旺實        | 15.50      | 🟢 持股           |       +9.15% |     19 |    56.18% | [P:0.60] RSI:23.68|MACD:-0.18|D_Value:18.00|BIAS_20:-3.67
4433.TWO     | 興采         | 19.50      | 💥 賣出           |      +21.13% |     27 |    55.03% | [P:0.45] D_Value:15.66|Vol_Ratio:2.33|BIAS_20:-1.94|MA_Slope:-0.28
4438.TW      | 廣越         | 60.70      | ❄️ 空倉          |       +9.61% |     14 |    58.58% | [P:0.46] RSI:47.06|KD_Diff:3.24|MA_Slope:-0.11|BB_Upper:2.77
4439.TW      | 冠星-KY      | 102.00     | ❄️ 空倉          |      +11.65% |     22 |    53.01% | [P:0.40] MACD:1.87|KD_Diff:12.04|D_Value:45.67|MA_Bull:0.00
4440.TW      | 宜新實業       | 17.55      | ❄️ 空倉          |       +0.69% |     22 |    51.18% | [P:0.41] MACD:-0.04|KD_Diff:11.22|D_Value:41.73|MA_Bull:0.00
4441.TW      | 振大環球       | 174.00     | 🟢 持股           |       -4.48% |     15 |    46.09% | [P:0.69] RSI:30.99|MACD:-5.39|MA_Slope:-0.46|MA_Bull:0.00
4442.TWO     | 竣邦-KY      | 72.60      | ❄️ 空倉          |      +15.36% |     32 |    55.20% | [P:0.35] MACD:3.96|KD_Diff:8.72|BIAS_20:34.51|MA_Bull:10.00
4502.TWO     | 健信         | 15.75      | ❄️ 空倉          |       +6.58% |     26 |    58.59% | [P:0.48] RSI:60.00|MACD:-0.02|D_Value:77.60|Vol_Ratio:0.37
4503.TWO     | 金雨         | 32.50      | 💥 賣出           |       +9.01% |     23 |    52.85% | [P:0.45] KD_Diff:-1.03|D_Value:17.29|BIAS_20:-14.45|MA_Bull:0.00
4510.TWO     | 高鋒         | 35.20      | ❄️ 空倉          |       -8.94% |     36 |    55.81% | [P:0.42] RSI:26.43|MACD:-2.41|BB_Upper:29.73|MA_Bull:0.00
4513.TWO     | 福裕         | 16.95      | ❄️ 空倉          |      -15.51% |     34 |    56.42% | [P:0.44] RSI:45.26|D_Value:25.03|Vol_Ratio:0.76|BB_Upper:38.08
4523.TWO     | 永彰         | 25.10      | ❄️ 空倉          |       +4.36% |     16 |    58.46% | [P:0.43] MACD:-0.80|KD_Diff:7.95|D_Value:46.42|Vol_Ratio:0.83
4526.TW      | 東台         | 26.90      | 💥 賣出           |      +17.76% |     39 |    52.91% | [P:0.49] MACD:-3.25|Vol_Ratio:0.67|BB_Upper:56.59|MA_Bull:0.00
4527.TWO     | 方土霖        | 39.00      | 🟢 持股           |       +2.13% |     33 |    52.00% | [P:0.64] RSI:36.59|D_Value:9.41|MA_Slope:-0.11|MA_Bull:0.00
4528.TWO     | 江興鍛        | 15.25      | ❄️ 空倉          |      +12.79% |      6 |    55.98% | [P:0.34] D_Value:23.99|BIAS_20:-1.18|MA_Slope:-0.08|BB_Upper:4.35
4529.TWO     | 淳紳         | 4.11       | 🟢 持股           |      +60.32% |     25 |    57.00% | [P:0.53] MACD:-0.13|KD_Diff:-7.66|MA_Slope:-0.12|BB_Upper:19.43
4530.TWO     | 宏易         | 24.15      | 🟢 持股           |      +24.72% |     31 |    49.22% | [P:0.54] MACD:-0.35|KD_Diff:-3.32|BB_Upper:12.56|MA_Bull:0.00
4532.TW      | 瑞智         | 23.65      | ❄️ 空倉          |      -18.65% |     18 |    52.71% | [P:0.34] RSI:20.69|MA_Slope:-1.07|BB_Upper:19.39|MA_Bull:0.00
4533.TWO     | 協易機        | 23.45      | 💥 賣出           |      +31.61% |     53 |    55.06% | [P:0.45] Vol_Ratio:0.47|BIAS_20:-13.02|MA_Slope:-1.35|BB_Upper:35.42
4534.TWO     | 慶騰         | 30.05      | 🟢 持股           |      +24.40% |     37 |    56.49% | [P:0.53] MACD:-0.24|D_Value:26.53|BIAS_20:-15.79|BB_Upper:46.38
4535.TWO     | 至興         | 28.10      | ❄️ 空倉          |       +4.67% |     14 |    55.54% | [P:0.45] RSI:50.62|D_Value:40.57|BIAS_20:0.55|MA_Slope:0.22
4536.TW      | 拓凱         | 165.50     | ❄️ 空倉          |       +6.15% |     14 |    53.33% | [P:0.49] MACD:0.12|KD_Diff:-3.21|Vol_Ratio:0.86|BB_Upper:5.13
4537.TWO     | 旭東         | 123.50     | ❄️ 空倉          |     +106.73% |     36 |    53.90% | [P:0.45] MACD:-15.60|KD_Diff:6.77|BB_Upper:65.92|MA_Bull:0.00
4538.TWO     | 大詠城        | 17.35      | ❄️ 空倉          |       -1.87% |      2 |    63.32% | [P:0.28] RSI:20.00|MACD:-0.31|Vol_Ratio:0.31|BB_Upper:10.67
4540.TW      | 全球傳動       | 45.35      | ❄️ 空倉          |      +43.75% |     22 |    55.06% | [P:0.38] D_Value:18.00|BIAS_20:-15.15|MA_Slope:-1.71|BB_Upper:43.51
4541.TWO     | 晟田         | 60.00      | 🟢 持股           |      +28.49% |     37 |    48.47% | [P:0.56] RSI:42.43|D_Value:23.29|BIAS_20:-9.61|MA_Bull:0.00
4542.TWO     | 科嶠         | 231.00     | 🚀 買進           |      -92.31% |     44 |    55.30% | [P:0.51] KD_Diff:-5.56|D_Value:14.02|BIAS_20:-30.28|BB_Upper:90.77
4543.TWO     | 萬在         | 30.30      | 🟢 持股           |      +19.20% |     31 |    50.18% | [P:0.61] KD_Diff:10.33|Vol_Ratio:0.66|BB_Upper:23.12|MA_Bull:0.00
4544.TWO     | 春日         | 13.65      | 🚀 買進           |      +28.54% |     44 |    60.52% | [P:0.54] KD_Diff:-4.78|BIAS_20:-3.94|MA_Slope:-0.30|MA_Bull:0.00
4545.TW      | 銘鈺         | 31.95      | ❄️ 空倉          |      +24.33% |     24 |    53.63% | [P:0.43] RSI:29.42|MACD:-1.33|BB_Upper:24.65|MA_Bull:0.00
4546.TWO     | 長亨         | 67.40      | 🟢 持股           |      +26.92% |     29 |    50.84% | [P:0.64] MACD:-13.78|D_Value:32.75|MA_Slope:-3.13|MA_Bull:0.00
4549.TWO     | 桓達         | 91.50      | ❄️ 空倉          |      +15.91% |     24 |    50.78% | [P:0.35] BIAS_20:-4.02|MA_Slope:-0.60|BB_Upper:14.99|MA_Bull:0.00
4550.TWO     | 長佳         | 24.30      | 🟢 持股           |      +12.69% |     15 |    51.01% | [P:0.56] [⚠️降級預設] RSI:33.77|MACD:-0.11|KD_Diff:5.50|D_Value:28.73
4551.TW      | 智伸科        | 163.00     | ❄️ 空倉          |      +79.91% |     32 |    50.59% | [P:0.33] RSI:23.98|Vol_Ratio:0.18|MA_Slope:-2.51|BB_Upper:64.76
4552.TW      | 力達-KY      | 17.60      | ❄️ 空倉          |       -3.93% |     26 |    54.90% | [P:0.42] D_Value:11.45|Vol_Ratio:1.26|BB_Upper:17.20|MA_Bull:0.00
4553.TWO     | 盛復         | 16.10      | 🚀 買進           |      +74.17% |     60 |    43.64% | [P:0.51] Vol_Ratio:2.24|BIAS_20:-3.78|MA_Slope:-0.21|MA_Bull:0.00
4554.TWO     | 橙的         | 30.20      | 🟢 持股           |       +4.41% |     23 |    54.40% | [P:0.53] D_Value:21.16|Vol_Ratio:0.97|BIAS_20:-2.60|MA_Slope:-0.31
4555.TW      | 氣立         | 40.45      | ❄️ 空倉          |      +20.13% |     30 |    51.64% | [P:0.40] D_Value:17.44|Vol_Ratio:0.58|BB_Upper:30.78|MA_Bull:0.00
4556.TWO     | 旭然         | 79.20      | 💥 賣出           |     +413.43% |     31 |    58.25% | [P:0.38] KD_Diff:-18.77|BIAS_20:-26.60|MA_Slope:-0.41|BB_Upper:80.18
4557.TW      | 永新-KY      | 50.50      | 🚀 買進           |       +3.30% |     24 |    54.18% | [P:0.50] MACD:0.62|D_Value:49.63|Vol_Ratio:0.82|BB_Upper:5.19
4558.TWO     | 寶緯         | 16.00      | ❄️ 空倉          |       +3.32% |     40 |    66.57% | [P:0.27] RSI:23.81|Vol_Ratio:0.89|BIAS_20:-8.01|BB_Upper:19.35
4559.TWO     | 久裕興        | 9.20       | ❄️ 空倉          |      +68.51% |     38 |    43.44% | [P:0.47] RSI:54.86|BIAS_20:-2.33|MA_Slope:-0.19|MA_Bull:0.00
4560.TW      | 強信-KY      | 31.50      | 🟢 持股           |      +12.21% |     57 |    54.53% | [P:0.58] Vol_Ratio:1.38|BIAS_20:-2.71|BB_Upper:10.00|MA_Bull:0.00
4561.TWO     | 健椿         | 34.20      | 🟢 持股           |      +25.12% |     37 |    48.86% | [P:0.53] KD_Diff:1.96|D_Value:19.63|Vol_Ratio:0.77|MA_Bull:0.00
4562.TW      | 穎漢         | 29.00      | ❄️ 空倉          |      +20.06% |     24 |    54.06% | [P:0.36] RSI:26.82|D_Value:22.47|BB_Upper:25.70|MA_Bull:0.00
4563.TWO     | 百德         | 37.80      | 🟢 持股           |      -22.30% |     29 |    53.65% | [P:0.55] KD_Diff:-0.63|BIAS_20:-6.48|MA_Slope:-0.69|BB_Upper:17.70
4564.TW      | 元翎         | 16.50      | 🟢 持股           |      +19.13% |     41 |    51.11% | [P:0.71] RSI:24.72|KD_Diff:-3.51|BIAS_20:-11.69|MA_Bull:0.00
4565.TWO     | 宏偉         | 125.00     | ❄️ 空倉          |      +15.36% |     58 |    50.72% | [P:0.45] MACD:1.29|Vol_Ratio:2.52|BB_Upper:2.86|MA_Bull:0.00
4566.TW      | 時碩工業       | 66.40      | ❄️ 空倉          |       -9.73% |     50 |    50.70% | [P:0.49] Vol_Ratio:0.76|BIAS_20:-0.36|BB_Upper:11.08|MA_Bull:0.00
4568.TWO     | 科際精密       | 38.70      | 🚀 買進           |       +6.50% |     56 |    52.75% | [P:0.50] MACD:-0.52|Vol_Ratio:1.18|MA_Slope:-0.31|MA_Bull:0.00
4569.TW      | 六方科-KY     | 157.00     | 🟢 持股           |      +49.34% |     25 |    51.27% | [P:0.53] MACD:-5.05|KD_Diff:9.88|D_Value:29.71|MA_Bull:0.00
4570.TWO     | 傑生         | 70.10      | 🟢 持股           |      +23.76% |     25 |    44.54% | [P:0.60] KD_Diff:12.49|D_Value:13.58|BIAS_20:2.28|MA_Bull:0.00
4571.TW      | 鈞興-KY      | 147.50     | 💥 賣出           |       -1.61% |     49 |    52.49% | [P:0.45] Vol_Ratio:0.59|BIAS_20:-6.02|MA_Slope:-0.84|BB_Upper:19.82
4572.TW      | 駐龍         | 143.50     | 🟢 持股           |      +16.16% |     41 |    50.74% | [P:0.66] D_Value:23.70|BIAS_20:-1.05|MA_Slope:-0.26|MA_Bull:0.00
4573.TWO     | 高明鐵        | 330.00     | 🟢 持股           |     +503.39% |     43 |    55.35% | [P:0.59] KD_Diff:1.80|BIAS_20:-7.67|MA_Slope:-1.03|BB_Upper:31.47
4575.TWO     | 銓寶         | 22.85      | 🟢 持股           |      +97.90% |     35 |    50.43% | [P:0.58] RSI:37.85|KD_Diff:13.42|BIAS_20:-2.69|MA_Bull:0.00
4576.TW      | 大銀微系統      | 180.50     | ❄️ 空倉          |      +17.20% |     38 |    50.08% | [P:0.47] MACD:-10.99|KD_Diff:1.53|BB_Upper:30.92|MA_Bull:0.00
4577.TWO     | 達航科技       | 64.60      | ❄️ 空倉          |      +80.24% |     26 |    52.83% | [P:0.35] MACD:-7.45|MA_Slope:-1.75|BB_Upper:42.26|MA_Bull:0.00
4580.TWO     | 捷流閥業       | 81.20      | 💥 賣出           |      +11.40% |     39 |    53.09% | [P:0.49] KD_Diff:3.27|D_Value:35.61|BIAS_20:-0.03|MA_Bull:0.00
4582.TW      | 聚恆-創       | 27.35      | ❄️ 空倉          |      +49.77% |     34 |    50.34% | [P:0.47] RSI:54.05|KD_Diff:-8.55|MA_Slope:0.01|MA_Bull:0.00
4583.TW      | 台灣精銳       | 445.00     | 🟢 持股           |      +13.31% |     43 |    54.55% | [P:0.67] KD_Diff:-9.26|Vol_Ratio:1.53|MA_Slope:-1.55|MA_Bull:0.00
4584.TWO     | 君帆         | 38.40      | ❄️ 空倉          |       -1.27% |     14 |    61.88% | [P:0.41] RSI:45.64|MACD:-0.64|Vol_Ratio:1.95|MA_Slope:-0.28
4585.TW      | 達明         | 282.50     | 🟢 持股           |      +32.68% |     45 |    53.65% | [P:0.63] RSI:40.17|Vol_Ratio:0.62|MA_Slope:-0.94|MA_Bull:0.00
4587.TWO     | 寶元數控       | 41.10      | ❄️ 空倉          |     +124.95% |     44 |    53.52% | [P:0.39] MACD:-3.91|D_Value:5.40|BB_Upper:31.77|MA_Bull:0.00
4588.TW      | 玖鼎電力       | 50.50      | 🟢 持股           |       +4.25% |     33 |    51.81% | [P:0.70] RSI:29.03|MACD:-2.07|BIAS_20:-4.87|MA_Bull:0.00
4589.TWO     | 碩陽電機       | 32.50      | ❄️ 空倉          |      +48.43% |     50 |    54.62% | [P:0.43] KD_Diff:-1.67|BIAS_20:-9.07|MA_Slope:-1.15|MA_Bull:0.00
4590.TW      | 富田-創       | 80.50      | ❄️ 空倉          |       -3.04% |     22 |    56.93% | [P:0.36] RSI:27.68|BIAS_20:-8.07|MA_Slope:-0.74|BB_Upper:22.29
4609.TWO     | 唐鋒         | 5.31       | 💥 賣出           |      +29.84% |     49 |    56.28% | [P:0.43] RSI:50.88|MACD:-0.04|KD_Diff:15.00|BB_Upper:3.09
4702.TWO     | 中美實        | 9.30       | 💥 賣出           |       +9.16% |     17 |    57.00% | [P:0.49] RSI:33.33|Vol_Ratio:1.16|BIAS_20:-3.35|MA_Slope:-0.23
4706.TWO     | 大恭         | 32.15      | ❄️ 空倉          |      +14.41% |     18 |    51.94% | [P:0.49] [⚠️降級預設] RSI:51.80|MACD:0.25|KD_Diff:-14.65|D_Value:53.67
4707.TWO     | 磐亞         | 23.20      | ❄️ 空倉          |     +143.69% |     32 |    48.57% | [P:0.39] KD_Diff:-7.04|D_Value:11.20|BB_Upper:99.20|MA_Bull:0.00
4711.TWO     | 永純         | 15.75      | 🟢 持股           |      +25.12% |     23 |    54.35% | [P:0.59] D_Value:36.09|Vol_Ratio:0.75|BIAS_20:-3.92|MA_Slope:-0.62
4714.TWO     | 永捷         | 10.00      | 🟢 持股           |       +3.53% |     35 |    52.96% | [P:0.58] MACD:-0.66|Vol_Ratio:0.98|MA_Slope:-1.25|MA_Bull:0.00
4716.TWO     | 大立         | 16.50      | ❄️ 空倉          |       +0.00% |     14 |    57.07% | [P:0.29] D_Value:12.13|Vol_Ratio:0.76|MA_Slope:-1.52|BB_Upper:51.47
4720.TW      | 德淵         | 18.50      | 🟢 持股           |      +59.76% |     31 |    53.29% | [P:0.71] RSI:21.43|Vol_Ratio:0.87|BIAS_20:-12.31|MA_Bull:0.00
4721.TWO     | 美琪瑪        | 67.90      | ❄️ 空倉          |      +43.43% |     36 |    52.04% | [P:0.44] RSI:32.19|KD_Diff:-0.36|BB_Upper:37.80|MA_Bull:0.00
4722.TW      | 國精化        | 170.50     | ❄️ 空倉          |      +36.86% |     56 |    50.92% | [P:0.42] Vol_Ratio:1.00|MA_Slope:-2.30|BB_Upper:74.21|MA_Bull:0.00
4724.TWO     | 宣捷幹細胞      | 9.09       | 🟢 持股           |       +2.59% |     31 |    49.86% | [P:0.60] D_Value:41.45|Vol_Ratio:0.79|MA_Slope:-0.54|MA_Bull:0.00
4726.TWO     | 永昕         | 24.20      | ❄️ 空倉          |       -6.10% |      8 |    55.64% | [P:0.45] MACD:-0.38|D_Value:29.84|Vol_Ratio:0.60|BB_Upper:9.45
4728.TWO     | 雙美         | 383.00     | ❄️ 空倉          |       -2.69% |      4 |    54.76% | [P:0.43] Vol_Ratio:0.26|BIAS_20:0.67|MA_Slope:0.07|BB_Upper:1.14
