====================================================================================================
📊 全市場量子掃描明日盲測大盤觀測總表 (20260811 盤後計算適用)
====================================================================================================
股號          | 名稱          | 收盤       | 今日訊號       |      累積收益 |    次數 |       勝率 | 今日最佳特徵數值理由
----------------------------------------------------------------------------------------------------
00400A.TW    | 主動國泰動能高息   | 14.00      | 🚀 買進           |      +13.47% |     16 |    50.00% | [P:0.52] RSI:51.28|MACD:-0.08|KD_Diff:10.94|BIAS_20:4.94
4580.TWO     | 捷流閥業       | 78.80      | 🟢 持股           |      +12.62% |     41 |    53.16% | [P:0.51] KD_Diff:2.23|D_Value:26.18|BIAS_20:-1.54|MA_Bull:0.00
4582.TW      | 聚恆-創       | 27.20      | 💥 賣出           |      +50.00% |     37 |    50.24% | [P:0.44] RSI:40.77|KD_Diff:-0.42|MA_Slope:0.05|MA_Bull:0.00
4583.TW      | 台灣精銳       | 500.00     | 🟢 持股           |       +5.50% |     45 |    54.56% | [P:0.52] KD_Diff:11.33|Vol_Ratio:1.48|MA_Slope:-0.90|MA_Bull:0.00
4584.TWO     | 君帆         | 39.95      | ❄️ 空倉          |       -1.27% |     14 |    61.85% | [P:0.34] RSI:50.78|MACD:-0.19|Vol_Ratio:2.48|MA_Slope:0.08
4585.TW      | 達明         | 308.50     | 🟢 持股           |      +35.23% |     47 |    53.24% | [P:0.51] RSI:50.74|Vol_Ratio:0.39|MA_Slope:0.13|MA_Bull:0.00
4587.TWO     | 寶元數控       | 44.15      | 🟢 持股           |     +124.95% |     45 |    53.44% | [P:0.53] MACD:-1.96|D_Value:53.57|BB_Upper:9.78|MA_Bull:0.00
4588.TW      | 玖鼎電力       | 52.10      | ❄️ 空倉          |       -1.41% |     34 |    51.86% | [P:0.44] RSI:48.53|MACD:-1.15|BIAS_20:1.24|MA_Bull:0.00
4589.TWO     | 碩陽電機       | 32.55      | ❄️ 空倉          |      +48.43% |     50 |    54.64% | [P:0.38] KD_Diff:16.94|BIAS_20:-3.66|MA_Slope:-0.60|MA_Bull:0.00
4590.TW      | 富田-創       | 89.80      | 🚀 買進           |       -3.04% |     22 |    56.68% | [P:0.61] RSI:54.94|BIAS_20:6.07|MA_Slope:-0.28|BB_Upper:5.64
4609.TWO     | 唐鋒         | 4.76       | 🟢 持股           |      +33.75% |     55 |    56.25% | [P:0.52] RSI:44.34|MACD:-0.07|KD_Diff:-5.50|BB_Upper:12.36
4702.TWO     | 中美實        | 9.67       | 💥 賣出           |      +10.59% |     19 |    56.93% | [P:0.39] RSI:49.36|Vol_Ratio:0.71|BIAS_20:1.46|MA_Slope:0.01
4706.TWO     | 大恭         | 31.75      | 🟢 持股           |      +14.41% |     19 |    51.92% | [P:0.60] [⚠️降級預設] RSI:39.32|MACD:-0.14|KD_Diff:-3.17|D_Value:16.80
4707.TWO     | 磐亞         | 30.00      | 🟢 持股           |     +143.69% |     33 |    48.56% | [P:0.67] KD_Diff:10.16|D_Value:55.34|BB_Upper:46.48|MA_Bull:0.00
4711.TWO     | 永純         | 16.70      | ❄️ 空倉          |      +25.12% |     24 |    54.32% | [P:0.48] D_Value:68.14|Vol_Ratio:2.73|BIAS_20:3.44|MA_Slope:0.06
4714.TWO     | 永捷         | 10.50      | 🟢 持股           |       +3.53% |     35 |    53.00% | [P:0.52] MACD:-0.42|Vol_Ratio:0.93|MA_Slope:-0.38|MA_Bull:0.00
4716.TWO     | 大立         | 18.90      | 🚀 買進           |       +0.00% |     14 |    57.03% | [P:0.51] D_Value:51.78|Vol_Ratio:3.11|MA_Slope:-0.63|BB_Upper:7.63
4720.TW      | 德淵         | 19.90      | ❄️ 空倉          |      +38.08% |     32 |    53.34% | [P:0.43] RSI:45.69|Vol_Ratio:0.96|BIAS_20:0.95|MA_Bull:0.00
4721.TWO     | 美琪瑪        | 73.50      | 💥 賣出           |      +43.43% |     37 |    51.95% | [P:0.49] RSI:47.48|KD_Diff:12.80|BB_Upper:7.31|MA_Bull:0.00
4722.TW      | 國精化        | 215.00     | ❄️ 空倉          |      +51.38% |     58 |    50.93% | [P:0.34] Vol_Ratio:0.50|MA_Slope:-1.07|BB_Upper:24.06|MA_Bull:0.00
4724.TWO     | 宣捷幹細胞      | 8.94       | 🟢 持股           |       +2.59% |     31 |    49.80% | [P:0.61] D_Value:44.38|Vol_Ratio:1.28|MA_Slope:-0.55|MA_Bull:0.00
4726.TWO     | 永昕         | 24.55      | ❄️ 空倉          |       -6.10% |      8 |    55.64% | [P:0.38] MACD:-0.26|D_Value:37.00|Vol_Ratio:0.29|BB_Upper:3.62
4728.TWO     | 雙美         | 387.50     | ❄️ 空倉          |       -2.69% |      4 |    54.76% | [P:0.49] Vol_Ratio:0.84|BIAS_20:1.45|MA_Slope:0.09|BB_Upper:0.98
4729.TWO     | 熒茂         | 19.90      | ❄️ 空倉          |       +7.35% |     38 |    53.51% | [P:0.40] MACD:-0.36|D_Value:75.96|MA_Slope:-0.01|MA_Bull:0.00
4732.TWO     | 彥臣         | 16.35      | ❄️ 空倉          |      +28.01% |     60 |    51.83% | [P:0.39] RSI:48.35|KD_Diff:14.50|BIAS_20:0.20|MA_Bull:0.00
4737.TW      | 華廣         | 56.50      | 🟢 持股           |      +28.36% |     39 |    49.81% | [P:0.52] RSI:50.93|D_Value:26.77|Vol_Ratio:1.04|MA_Bull:0.00
4738.TWO     | 大同精化       | 6.43       | ❄️ 空倉          |     +206.60% |     22 |    55.19% | [P:0.42] MACD:-0.23|KD_Diff:8.54|D_Value:58.76|MA_Bull:0.00
4739.TW      | 康普         | 87.40      | 💥 賣出           |       +8.50% |     33 |    54.08% | [P:0.43] KD_Diff:10.13|Vol_Ratio:0.73|BIAS_20:6.15|MA_Slope:-0.24
4741.TWO     | 泓瀚         | 42.90      | 🟢 持股           |     +156.28% |     29 |    50.97% | [P:0.51] KD_Diff:5.80|BIAS_20:-3.74|BB_Upper:17.91|MA_Bull:0.00
4743.TWO     | 合一         | 47.30      | 🚀 買進           |      +11.50% |     52 |    53.88% | [P:0.60] Vol_Ratio:1.30|BIAS_20:2.30|MA_Slope:-0.18|BB_Upper:8.62
4744.TWO     | 皇將         | 27.50      | 🟢 持股           |      +39.16% |     45 |    51.88% | [P:0.55] KD_Diff:-0.08|Vol_Ratio:0.84|BIAS_20:-7.41|MA_Bull:0.00
4745.TWO     | 合富-KY      | 11.95      | 🚀 買進           |       -0.39% |     22 |    55.10% | [P:0.52] MACD:-0.64|KD_Diff:17.35|D_Value:56.78|Vol_Ratio:1.09
4746.TW      | 台耀         | 55.00      | 🚀 買進           |      +16.22% |     46 |    51.17% | [P:0.60] KD_Diff:11.42|D_Value:76.89|Vol_Ratio:1.01|MA_Bull:10.00
4747.TWO     | 強生         | 56.10      | 💥 賣出           |       -1.83% |     25 |    54.42% | [P:0.46] KD_Diff:4.15|D_Value:78.32|Vol_Ratio:1.00|BB_Upper:-3.80
4749.TWO     | 新應材        | 803.00     | 🚀 買進           |      +12.21% |     46 |    50.42% | [P:0.56] MACD:-23.24|KD_Diff:9.18|Vol_Ratio:0.67|MA_Bull:0.00
4755.TW      | 三福化        | 119.00     | 🟢 持股           |      +55.41% |     37 |    50.80% | [P:0.61] RSI:45.78|KD_Diff:12.60|MA_Slope:-0.51|MA_Bull:0.00
4760.TWO     | 勤凱         | 256.00     | 🚀 買進           |      +80.52% |     50 |    51.84% | [P:0.59] Vol_Ratio:1.14|BIAS_20:6.74|BB_Upper:10.54|MA_Bull:0.00
4763.TW      | 材料*-KY     | 51.60      | 🟢 持股           |      +10.06% |     35 |    52.27% | [P:0.52] MACD:0.84|D_Value:60.36|Vol_Ratio:1.65|MA_Bull:10.00
4764.TW      | 雙鍵         | 240.50     | 🚀 買進           |      +67.47% |     40 |    53.65% | [P:0.51] KD_Diff:-1.86|D_Value:25.84|MA_Slope:-1.63|BB_Upper:41.59
4765.TWO     | 磐采         | 16.60      | ❄️ 空倉          |      +17.71% |     12 |    60.56% | [P:0.48] MACD:-0.50|KD_Diff:18.69|MA_Slope:0.40|BB_Upper:6.90
4766.TW      | 南寶         | 343.00     | ❄️ 空倉          |      +13.80% |     54 |    52.43% | [P:0.39] RSI:57.81|KD_Diff:17.94|Vol_Ratio:0.91|MA_Bull:0.00
4767.TWO     | 誠泰科技       | 26.50      | ❄️ 空倉          |       +6.89% |     36 |    57.93% | [P:0.40] MACD:-0.15|Vol_Ratio:1.09|BIAS_20:-0.09|MA_Slope:-0.17
4768.TWO     | 晶呈科技       | 314.50     | 💥 賣出           |      -10.50% |     59 |    56.34% | [P:0.49] Vol_Ratio:0.66|BIAS_20:4.34|MA_Slope:-0.22|BB_Upper:9.02
4770.TW      | 上品         | 218.00     | 🚀 買進           |      +57.35% |     50 |    52.32% | [P:0.51] RSI:38.55|KD_Diff:8.77|D_Value:39.78|MA_Bull:0.00
4771.TW      | 望隼         | 201.50     | 💥 賣出           |       +3.75% |     53 |    53.03% | [P:0.44] Vol_Ratio:1.39|MA_Slope:-0.09|BB_Upper:3.65|MA_Bull:10.00
4772.TWO     | 台特化        | 251.50     | 🟢 持股           |       +8.07% |     25 |    52.07% | [P:0.52] MACD:-6.16|Vol_Ratio:2.11|MA_Slope:-0.25|MA_Bull:0.00
4806.TWO     | 桂田文創       | 10.20      | ❄️ 空倉          |      +24.85% |     40 |    53.58% | [P:0.33] D_Value:84.11|Vol_Ratio:1.38|BIAS_20:1.56|MA_Slope:0.10
4807.TW      | 日成-KY      | 31.20      | 🚀 買進           |      +43.15% |     50 |    52.63% | [P:0.54] Vol_Ratio:1.49|MA_Slope:-1.37|BB_Upper:38.16|MA_Bull:0.00
4903.TWO     | 聯光通        | 37.65      | 🟢 持股           |      +21.87% |     37 |    48.09% | [P:0.56] MACD:-0.05|KD_Diff:2.15|BB_Upper:12.24|MA_Bull:0.00
4904.TW      | 遠傳         | 101.00     | 🚀 買進           |       -2.47% |     36 |    52.08% | [P:0.55] RSI:44.12|KD_Diff:-6.86|D_Value:30.07|MA_Bull:0.00
4905.TWO     | 台聯電        | 69.30      | 🚀 買進           |      +36.82% |     62 |    52.05% | [P:0.57] RSI:58.26|KD_Diff:14.60|Vol_Ratio:1.74|MA_Bull:0.00
4906.TW      | 正文         | 36.00      | ❄️ 空倉          |      +31.37% |     34 |    51.44% | [P:0.48] RSI:49.88|Vol_Ratio:0.87|MA_Slope:-0.23|MA_Bull:0.00
4907.TWO     | 富宇         | 44.95      | ❄️ 空倉          |       -8.02% |     12 |    49.95% | [P:0.45] [⚠️降級預設] RSI:65.38|MACD:1.33|KD_Diff:-7.66|D_Value:77.38
4908.TWO     | 前鼎         | 151.00     | 🚀 買進           |     +158.47% |     22 |    51.17% | [P:0.51] MACD:-5.48|D_Value:61.93|BB_Upper:9.64|MA_Bull:10.00
4909.TWO     | 新復興        | 38.35      | ❄️ 空倉          |       -0.00% |     48 |    52.90% | [P:0.37] Vol_Ratio:0.62|BIAS_20:1.11|MA_Slope:-0.37|BB_Upper:8.78
4911.TWO     | 德英         | 28.25      | 🟢 持股           |      -16.79% |     57 |    52.08% | [P:0.69] RSI:24.04|MACD:-1.17|Vol_Ratio:0.16|MA_Bull:0.00
4912.TW      | 聯德控股-KY    | 89.20      | 💥 賣出           |      +20.96% |     37 |    52.36% | [P:0.46] MACD:0.47|KD_Diff:3.40|Vol_Ratio:0.40|BB_Upper:3.92
4915.TW      | 致伸         | 60.00      | 🟢 持股           |       -6.56% |     41 |    51.41% | [P:0.53] KD_Diff:-7.42|D_Value:24.14|BIAS_20:-6.42|MA_Bull:0.00
4916.TW      | 事欣科        | 104.50     | 🟢 持股           |      +48.78% |     47 |    52.08% | [P:0.50] RSI:47.62|KD_Diff:7.27|MA_Slope:-0.27|MA_Bull:0.00
4919.TW      | 新唐         | 125.00     | ❄️ 空倉          |     +194.92% |     42 |    50.73% | [P:0.49] KD_Diff:8.63|D_Value:57.06|BIAS_20:-4.89|MA_Bull:0.00
4923.TWO     | 力士         | 50.00      | 🟢 持股           |      +58.35% |     31 |    60.14% | [P:0.51] KD_Diff:13.59|D_Value:67.76|MA_Slope:-0.83|BB_Upper:10.60
4924.TWO     | 欣厚-KY      | 9.98       | ❄️ 空倉          |      -27.89% |     26 |    54.69% | [P:0.41] MACD:-0.48|KD_Diff:3.43|D_Value:50.20|MA_Bull:0.00
4925.TWO     | 智微         | 108.50     | 💥 賣出           |     +325.12% |     33 |    54.75% | [P:0.46] D_Value:55.06|BIAS_20:0.01|MA_Slope:-1.18|BB_Upper:22.97
4927.TW      | 泰鼎-KY      | 33.85      | 💥 賣出           |      +46.07% |     43 |    50.36% | [P:0.48] Vol_Ratio:0.46|BIAS_20:0.98|BB_Upper:19.42|MA_Bull:0.00
4931.TWO     | 新盛力        | 255.00     | ❄️ 空倉          |      +68.81% |     36 |    66.21% | [P:0.45] MACD:-0.19|D_Value:71.41|Vol_Ratio:2.17|MA_Slope:0.84
4933.TWO     | 友輝         | 55.40      | 🟢 持股           |       +3.73% |     43 |    50.32% | [P:0.53] KD_Diff:0.65|D_Value:66.09|MA_Slope:-0.41|MA_Bull:0.00
4934.TW      | 太極         | 14.20      | 🟢 持股           |      +23.66% |     31 |    49.58% | [P:0.58] MACD:-0.64|KD_Diff:6.46|BB_Upper:16.42|MA_Bull:0.00
4935.TW      | 茂林-KY      | 34.90      | ❄️ 空倉          |      +10.73% |     38 |    51.24% | [P:0.49] MACD:-0.52|Vol_Ratio:0.42|BB_Upper:4.32|MA_Bull:0.00
4938.TW      | 和碩         | 89.00      | 💥 賣出           |       +4.06% |     51 |    51.78% | [P:0.41] Vol_Ratio:1.33|BIAS_20:4.31|MA_Slope:0.41|MA_Bull:10.00
4939.TWO     | 亞電         | 61.70      | ❄️ 空倉          |      +44.63% |     30 |    51.64% | [P:0.41] RSI:38.70|D_Value:54.09|BIAS_20:1.99|MA_Bull:0.00
4942.TW      | 嘉彰         | 34.10      | 💥 賣出           |       +5.95% |     41 |    50.61% | [P:0.49] KD_Diff:4.25|Vol_Ratio:0.66|MA_Slope:-0.45|BB_Upper:10.90
4943.TW      | 康控-KY      | 8.60       | ❄️ 空倉          |      -19.61% |     22 |    54.61% | [P:0.45] BIAS_20:-0.87|MA_Slope:0.06|BB_Upper:5.88|MA_Bull:0.00
4946.TWO     | 辣椒         | 82.50      | 🚀 買進           |      +18.18% |     26 |    54.22% | [P:0.57] D_Value:56.52|Vol_Ratio:0.63|BB_Upper:19.56|MA_Bull:0.00
4949.TW      | 有成精密       | 74.40      | 💥 賣出           |      +69.99% |     45 |    33.21% | [P:0.48] MACD:-2.46|Vol_Ratio:1.87|BB_Upper:6.39|MA_Bull:0.00
4950.TWO     | 金耘國際       | 15.60      | ❄️ 空倉          |       +2.84% |     12 |    55.00% | [P:0.36] RSI:42.65|D_Value:48.75|MA_Slope:-0.28|BB_Upper:6.53
4951.TWO     | 精拓科        | 80.40      | 💥 賣出           |     +126.06% |     27 |    51.30% | [P:0.48] RSI:50.42|D_Value:59.19|BB_Upper:5.22|MA_Bull:0.00
4952.TW      | 凌通         | 49.00      | 🟢 持股           |      +83.73% |     39 |    52.93% | [P:0.55] MACD:-1.16|Vol_Ratio:0.89|MA_Slope:-0.52|MA_Bull:0.00
4953.TWO     | 緯軟         | 125.00     | ❄️ 空倉          |      +13.05% |     16 |    50.46% | [P:0.50] [⚠️降級預設] RSI:47.54|MACD:0.57|KD_Diff:0.46|D_Value:62.76
4956.TW      | 光鋐         | 30.70      | ❄️ 空倉          |      +77.99% |     46 |    52.90% | [P:0.36] Vol_Ratio:0.40|BIAS_20:4.27|MA_Slope:-0.46|BB_Upper:11.74
4958.TW      | 臻鼎-KY      | 490.00     | ❄️ 空倉          |     +256.58% |     18 |    52.83% | [P:0.47] RSI:39.61|MACD:-21.62|KD_Diff:14.36|BIAS_20:1.95
4960.TW      | 誠美材        | 20.70      | 🟢 持股           |     +157.30% |     25 |    50.53% | [P:0.53] KD_Diff:10.14|MA_Slope:-0.55|BB_Upper:13.57|MA_Bull:0.00
4961.TW      | 天鈺         | 173.00     | 🟢 持股           |      +49.98% |     43 |    50.73% | [P:0.57] RSI:57.94|KD_Diff:13.40|D_Value:73.14|MA_Bull:0.00
4966.TWO     | 譜瑞-KY      | 595.00     | ❄️ 空倉          |      +39.52% |     32 |    54.39% | [P:0.45] KD_Diff:5.34|BIAS_20:0.33|MA_Slope:-0.28|MA_Bull:0.00
4967.TW      | 十銓         | 274.50     | 🟢 持股           |      +52.45% |     35 |    50.25% | [P:0.52] KD_Diff:1.01|BIAS_20:16.40|MA_Slope:1.07|BB_Upper:5.27
4968.TW      | 立積         | 96.70      | ❄️ 空倉          |      +40.89% |     40 |    49.14% | [P:0.43] MACD:-3.14|D_Value:64.89|Vol_Ratio:0.73|MA_Bull:0.00
4971.TWO     | IET-KY     | 465.00     | 🟢 持股           |     +127.49% |     41 |    50.66% | [P:0.61] Vol_Ratio:0.41|BIAS_20:13.01|MA_Slope:0.82|BB_Upper:8.99
4973.TWO     | 廣穎         | 156.00     | 💥 賣出           |     +261.16% |     33 |    51.47% | [P:0.41] RSI:56.22|D_Value:72.73|BB_Upper:7.93|MA_Bull:10.00
4976.TW      | 佳凌         | 35.55      | 🟢 持股           |      -14.80% |     31 |    50.15% | [P:0.54] MACD:0.21|D_Value:48.07|BB_Upper:10.77|MA_Bull:0.00
4977.TW      | 眾達-KY      | 146.50     | ❄️ 空倉          |      +25.27% |     30 |    51.14% | [P:0.44] MACD:-5.15|Vol_Ratio:1.39|BB_Upper:5.49|MA_Bull:0.00
4979.TWO     | 華星光        | 510.00     | 💥 賣出           |      +85.02% |     43 |    50.15% | [P:0.49] KD_Diff:5.71|Vol_Ratio:2.46|BB_Upper:5.27|MA_Bull:10.00
4980.TWO     | 佐臻         | 43.30      | 💥 賣出           |      +92.42% |     37 |    56.50% | [P:0.49] KD_Diff:0.14|D_Value:63.71|Vol_Ratio:0.21|MA_Slope:-0.20
4989.TW      | 榮科         | 68.00      | ❄️ 空倉          |     +149.39% |     30 |    62.14% | [P:0.49] KD_Diff:11.73|BIAS_20:2.91|MA_Slope:-0.90|BB_Upper:18.05
4991.TWO     | 環宇-KY      | 481.00     | 🟢 持股           |     +212.58% |     27 |    51.71% | [P:0.57] MACD:-5.62|MA_Slope:0.78|BB_Upper:6.16|MA_Bull:10.00
4994.TW      | 傳奇         | 87.10      | ❄️ 空倉          |       +9.17% |     52 |    52.59% | [P:0.42] Vol_Ratio:0.24|MA_Slope:-0.12|BB_Upper:10.04|MA_Bull:0.00
4995.TWO     | 晶達         | 50.80      | 🚀 買進           |      -10.51% |     34 |    48.32% | [P:0.55] KD_Diff:16.01|D_Value:60.02|BB_Upper:1.01|MA_Bull:10.00
4999.TW      | 鑫禾         | 18.95      | ❄️ 空倉          |      +12.61% |     36 |    54.49% | [P:0.49] RSI:43.28|KD_Diff:18.76|Vol_Ratio:0.57|BB_Upper:5.80
5009.TWO     | 榮剛         | 33.25      | ❄️ 空倉          |      +10.66% |     30 |    54.19% | [P:0.44] RSI:45.26|KD_Diff:11.19|BB_Upper:5.25|MA_Bull:0.00
5011.TWO     | 久陽         | 18.40      | 🟢 持股           |      +73.10% |     37 |    51.81% | [P:0.64] KD_Diff:16.77|Vol_Ratio:0.56|BB_Upper:17.70|MA_Bull:0.00
5013.TWO     | 強新         | 26.15      | ❄️ 空倉          |      +23.24% |     36 |    55.24% | [P:0.44] RSI:68.67|MACD:-0.23|MA_Slope:0.06|MA_Bull:10.00
5014.TWO     | 建錩         | 11.25      | ❄️ 空倉          |       +9.36% |      8 |    54.46% | [P:0.39] KD_Diff:21.60|D_Value:45.15|MA_Slope:0.00|BB_Upper:2.67
5015.TWO     | 華祺         | 22.10      | ❄️ 空倉          |       -1.33% |     26 |    52.76% | [P:0.46] MACD:-0.16|KD_Diff:8.54|BIAS_20:3.16|MA_Slope:0.23
5016.TWO     | 松和         | 24.15      | ❄️ 空倉          |      +25.90% |     10 |    55.57% | [P:0.47] KD_Diff:10.89|D_Value:63.72|BIAS_20:0.65|BB_Upper:1.22
5201.TWO     | 凱衛         | 26.00      | 🟢 持股           |       -2.34% |     23 |    52.59% | [P:0.59] D_Value:38.18|BIAS_20:-2.73|MA_Slope:-0.25|MA_Bull:0.00
5202.TWO     | 力新         | 12.30      | ❄️ 空倉          |       +1.85% |     30 |    56.73% | [P:0.42] KD_Diff:8.54|D_Value:49.50|Vol_Ratio:0.54|MA_Slope:-0.54
5203.TW      | 訊連         | 65.80      | ❄️ 空倉          |      -11.98% |     32 |    51.17% | [P:0.41] RSI:48.50|KD_Diff:8.01|MA_Slope:-0.07|MA_Bull:0.00
5205.TWO     | 中茂         | 21.75      | ❄️ 空倉          |      -33.50% |     38 |    65.13% | [P:0.45] KD_Diff:2.10|D_Value:81.49|BIAS_20:-0.89|MA_Slope:-0.31
5206.TWO     | 坤悅         | 22.00      | 🟢 持股           |      -17.73% |     25 |    54.32% | [P:0.58] RSI:72.86|D_Value:73.74|BB_Upper:0.47|MA_Bull:10.00
5210.TWO     | 寶碩         | 28.55      | 💥 賣出           |      +20.58% |     37 |    54.19% | [P:0.50] KD_Diff:8.97|D_Value:27.53|MA_Slope:-0.22|BB_Upper:8.81
5211.TWO     | 蒙恬         | 20.05      | 🟢 持股           |       -5.31% |     29 |    54.08% | [P:0.52] MACD:-0.11|D_Value:60.69|Vol_Ratio:0.59|BIAS_20:2.26
5215.TW      | 科嘉-KY      | 38.50      | 💥 賣出           |       +2.36% |     59 |    49.34% | [P:0.44] RSI:41.67|MACD:-1.03|Vol_Ratio:1.20|MA_Bull:0.00
5220.TWO     | 萬達光電       | 20.65      | ❄️ 空倉          |       +8.63% |     34 |    51.59% | [P:0.40] MACD:-0.14|D_Value:61.60|MA_Slope:-0.04|MA_Bull:0.00
5222.TW      | 全訊         | 115.00     | 🟢 持股           |      +18.51% |     29 |    47.48% | [P:0.62] KD_Diff:13.93|Vol_Ratio:0.73|BB_Upper:8.50|MA_Bull:0.00
5223.TWO     | 安力-KY      | 23.80      | ❄️ 空倉          |       +6.07% |     36 |    52.38% | [P:0.42] KD_Diff:12.06|BIAS_20:2.41|MA_Slope:0.05|MA_Bull:0.00
5225.TW      | 東科-KY      | 63.00      | ❄️ 空倉          |      -19.37% |     32 |    51.88% | [P:0.45] KD_Diff:-19.70|D_Value:48.56|BB_Upper:23.00|MA_Bull:0.00
5227.TWO     | 立凱-KY      | 34.45      | 🟢 持股           |      +60.93% |     29 |    54.76% | [P:0.56] RSI:34.16|MACD:0.22|D_Value:23.10|BIAS_20:-3.54
5228.TWO     | 鈺鎧         | 41.85      | ❄️ 空倉          |      +57.07% |     36 |    45.14% | [P:0.45] RSI:46.28|MACD:-3.79|D_Value:61.15|MA_Bull:0.00
5230.TWO     | 雷笛克光學      | 17.70      | ❄️ 空倉          |      -12.53% |     56 |    51.17% | [P:0.39] Vol_Ratio:0.55|MA_Slope:-0.57|BB_Upper:9.55|MA_Bull:0.00
5234.TW      | 達興材料       | 335.00     | ❄️ 空倉          |       +8.88% |     38 |    53.41% | [P:0.45] MACD:-11.56|D_Value:70.41|Vol_Ratio:0.66|BIAS_20:1.25
5240.TWO     | 建騰         | 19.50      | 🚀 買進           |      +35.21% |     48 |    59.52% | [P:0.66] MACD:-0.67|Vol_Ratio:3.87|BIAS_20:15.74|BB_Upper:-3.45
5243.TW      | 乙盛-KY      | 88.30      | ❄️ 空倉          |      +25.35% |     50 |    51.78% | [P:0.49] Vol_Ratio:0.84|BIAS_20:2.75|MA_Slope:-0.27|BB_Upper:12.40
5244.TW      | 弘凱         | 33.25      | 🟢 持股           |       -0.73% |     35 |    51.16% | [P:0.67] D_Value:75.70|Vol_Ratio:0.48|BIAS_20:4.64|MA_Bull:0.00
5245.TWO     | 智晶         | 23.70      | 🟢 持股           |       +2.14% |     27 |    56.08% | [P:0.51] KD_Diff:13.41|D_Value:40.98|MA_Slope:-0.34|BB_Upper:7.02
5246.TWO     | 勵威         | 93.00      | ❄️ 空倉          |     +314.95% |     48 |    50.22% | [P:0.45] MACD:-11.80|D_Value:61.51|Vol_Ratio:0.87|MA_Bull:0.00
5248.TWO     | 景傳         | 36.00      | 🟢 持股           |     +165.31% |     55 |    56.07% | [P:0.59] Vol_Ratio:0.31|BIAS_20:-7.78|MA_Slope:0.37|BB_Upper:27.38
5251.TWO     | 天鉞電        | 25.80      | ❄️ 空倉          |      +21.45% |     22 |    58.29% | [P:0.43] RSI:33.82|MACD:-0.99|KD_Diff:9.50|MA_Slope:-0.45
5254.TWO     | 欣訊科技       | 37.60      | ❄️ 空倉          |      +66.50% |     30 |    66.08% | [P:0.48] RSI:57.11|MACD:-0.81|D_Value:46.77|BB_Upper:4.49
5258.TW      | 虹堡         | 51.40      | 🟢 持股           |       -1.89% |     43 |    54.25% | [P:0.56] RSI:41.76|D_Value:59.07|Vol_Ratio:1.01|BB_Upper:8.32
5262.TWO     | 立達         | 45.25      | 💥 賣出           |      +38.54% |     23 |    48.27% | [P:0.49] MACD:0.29|KD_Diff:3.32|BB_Upper:6.28|MA_Bull:10.00
5263.TWO     | 智崴         | 94.70      | 🟢 持股           |       -9.87% |     41 |    54.05% | [P:0.54] RSI:39.98|KD_Diff:14.88|Vol_Ratio:1.01|BB_Upper:5.12
5267.TWO     | 龍翩         | 49.50      | 🟢 持股           |     +183.28% |     35 |    56.86% | [P:0.58] RSI:53.56|KD_Diff:13.87|BB_Upper:8.76|MA_Bull:0.00
5269.TW      | 祥碩         | 1435.00    | 🟢 持股           |     +104.80% |     37 |    50.69% | [P:0.62] MACD:-12.09|Vol_Ratio:1.02|MA_Slope:-0.32|MA_Bull:0.00
5271.TWO     | 紘通         | 11.05      | 💥 賣出           |     +242.13% |     29 |    52.70% | [P:0.50] MACD:-0.85|D_Value:36.58|BB_Upper:18.60|MA_Bull:0.00
5272.TWO     | 笙科         | 18.10      | 🟢 持股           |      +13.22% |     59 |    50.90% | [P:0.61] RSI:38.30|KD_Diff:6.17|Vol_Ratio:0.23|MA_Bull:0.00
5274.TWO     | 信驊         | 16440.00   | 🟢 持股           |     +139.28% |     41 |    51.03% | [P:0.61] KD_Diff:3.55|D_Value:79.04|Vol_Ratio:0.81|BB_Upper:6.22
5276.TWO     | 達輝-KY      | 18.85      | 🚀 買進           |      +39.75% |     36 |    51.49% | [P:0.56] D_Value:73.56|BIAS_20:0.34|MA_Slope:-0.12|MA_Bull:10.00
5278.TWO     | 尚凡*        | 24.70      | ❄️ 空倉          |       +2.19% |     40 |    49.68% | [P:0.45] MACD:0.12|D_Value:75.15|Vol_Ratio:0.48|MA_Bull:0.00
5283.TW      | 禾聯碩        | 54.00      | ❄️ 空倉          |       -4.29% |     12 |    49.90% | [P:0.49] [⚠️降級預設] RSI:57.81|MACD:0.14|KD_Diff:-1.93|D_Value:56.04
5284.TW      | jpp-KY     | 300.50     | 💥 賣出           |      +20.89% |     47 |    52.10% | [P:0.47] MACD:-9.65|D_Value:69.48|Vol_Ratio:0.57|BB_Upper:6.59
5285.TW      | 界霖         | 79.00      | 🟢 持股           |      +11.51% |     39 |    52.46% | [P:0.68] D_Value:68.03|Vol_Ratio:0.93|BB_Upper:16.87|MA_Bull:0.00
5288.TW      | 豐祥-KY      | 193.50     | 💥 賣出           |      +20.60% |     39 |    52.58% | [P:0.48] MACD:2.23|D_Value:59.91|BIAS_20:2.29|MA_Bull:0.00
5289.TWO     | 宜鼎         | 1470.00    | 💥 賣出           |     +177.98% |     41 |    49.24% | [P:0.50] MACD:-16.76|D_Value:70.12|Vol_Ratio:0.66|MA_Bull:10.00
5291.TWO     | 邑昇         | 56.60      | ❄️ 空倉          |     +121.99% |     48 |    53.71% | [P:0.30] KD_Diff:15.29|Vol_Ratio:0.57|MA_Slope:0.29|BB_Upper:4.83
