date,rev_yoy,gm,price,advice,prev_year,eps,symbol,expansion,prev_eps,est_price,name,eps_yoy,status,pe,prev_rev_yoy,prev_eps_yoy,om
2026-03,330.21,24.39%,54.5,⚪ 中性觀察,2025,0.9,2453.TW,-329.09,3.12,115.50000000000001,凌群,1.12,⚠️ 獲利稀釋,7.077922077922077,7.21,1.96,4.56%
2026-03,397.14,N/A,75.8000030518,⚪ 中性觀察,2025,1.07,6967.TWO,-330.46999999999997,4.02,140.85000000000002,汎瑋材料,66.67,⚠️ 獲利稀釋,8.072417790394036,5.45,26.43,N/A
2026-03,1078.36,14.91%,94.9000015259,❌ 暫避觀望,2025,1.51,4739.TW,-330.52999999999986,1.56,51.45,康普,747.83,⚠️ 獲利稀釋,27.667638928833817,51.17,9.15,8.56%
2026-03,447.51,N/A,62.5,❌ 暫避觀望,2025,0.52,8074.TWO,-330.84,1.35,45.3,鉅橡,116.67,⚠️ 獲利稀釋,20.695364238410598,4.4,15.38,N/A
2026-03,506.19,31.94%,62.2999992371,❌ 暫避觀望,2025,0.44,3530.TW,-331.19,1.74,35.550000000000004,晶相光,175.0,⚠️ 獲利稀釋,26.286919509324896,6.6,230.83,14.09%
2026-03,125.31,N/A,28.5,⚪ 數據不足,2025,-0.49,8291.TWO,-331.56,-1.95,-75.75,尚茂,-206.25,📉 獲利侵蝕,0.0,-71.56,-78.9,N/A
2026-03,324.12,N/A,92.4000015259,⚪ 中性觀察,2025,0.85,6261.TWO,-331.65,4.23,136.35,久元,-7.53,📉 獲利侵蝕,10.165016669515952,5.64,4.19,N/A
2026-03,339.67,26.27%,237.0,❌ 暫避觀望,2025,1.48,4931.TWO,-332.42,3.13,104.99999999999999,新盛力,7.25,⚠️ 獲利稀釋,33.85714285714286,22.86,26.02,15.45%
2026-03,389.13,22.79%,25.7999992371,⚪ 中性觀察,2025,0.39,1409.TW,-333.13,1.19,40.95,新纖,56.0,⚠️ 獲利稀釋,9.450549171098901,-14.65,13.33,8.66%
2026-03,133.35,34.00%,28.1499996185,❌ 暫避觀望,2025,-0.09,4130.TWO,-333.35,0.1,4.500000000000001,健亞,-200.0,📉 獲利侵蝕,93.83333206166665,-3.61,-56.52,-5.47%
2026-03,418.94,N/A,41.6500015259,⚪ 中性觀察,2025,0.87,5215.TW,-333.83,2.04,62.85000000000001,科嘉-KY,85.11,⚠️ 獲利稀釋,9.940334493054893,-4.56,-45.45,N/A
2026-03,390.31,N/A,342.5,❌ 暫避觀望,2025,3.67,6435.TWO,-334.14,9.52,342.3,大中,56.17,⚠️ 獲利稀釋,15.008764241893076,25.24,56.88,N/A
2026-03,458.27,N/A,67.0,⚪ 數據不足,2025,0.17,6425.TWO,-334.65999999999997,-1.61,-90.45,易發,123.61,🔄 轉虧為盈,0.0,-16.91,-348.39,N/A
2026-03,320.5,22.74%,22.8999996185,⚪ 數據不足,2025,0.33,3531.TWO,-335.88,0.3,-10.5,先益,-15.38,📉 獲利侵蝕,0.0,-18.09,-77.78,4.80%
2026-03,321.35,N/A,37.0,⚪ 中性觀察,2025,0.52,4942.TW,-336.1,3.06,94.19999999999999,嘉彰,-14.75,📉 獲利侵蝕,5.891719745222931,7.48,-26.62,N/A
2026-03,158.96,N/A,71.0999984741,❌ 暫避觀望,2025,-0.44,8234.TWO,-336.15,0.39,10.2,新漢,-177.19,📉 獲利侵蝕,104.5588212854412,5.19,-35.0,N/A
2026-03,378.91,N/A,17.5499992371,⚪ 數據不足,2025,-0.23,5348.TWO,-336.41,-1.49,-53.4,正能量智能,42.5,⚠️ 獲利稀釋,0.0,-3.8,-109.86,N/A
2026-03,319.83,N/A,55.7999992371,⚪ 中性觀察,2025,1.37,8433.TWO,-337.78999999999996,3.17,59.1,弘帆,-17.96,📉 獲利侵蝕,14.16243635459391,-3.48,-67.55,N/A
2026-03,443.87,N/A,263.0,❌ 暫避觀望,2025,2.12,6861.TW,-338.04,3.84,154.20000000000002,睿生光電,105.83,⚠️ 獲利稀釋,25.583657587548636,15.29,4.08,N/A
2026-03,440.91,19.66%,49.0499992371,⚪ 數據不足,2025,0.18,1583.TW,-338.47,-4.83,-285.45000000000005,程泰,102.44,🔄 轉虧為盈,0.0,-12.11,-142.57,-2.95%
2026-03,423.64,N/A,36.9500007629,⚪ 數據不足,2025,0.37,6560.TWO,-338.64,-0.16,-28.5,欣普羅,85.0,🔄 轉虧為盈,0.0,123.75,50.0,N/A
2026-03,353.67,N/A,192.5,⚪ 中性觀察,2025,1.62,6525.TW,-339.59000000000003,5.88,216.14999999999998,捷敏-KY,14.08,⚠️ 獲利稀釋,13.3587786259542,14.03,14.17,N/A
2026-03,332.58,23.29%,66.5,⚪ 中性觀察,2025,0.51,1504.TW,-339.99,2.42,92.10000000000001,東元,-7.41,📉 獲利侵蝕,10.830618892508141,6.99,-18.15,6.47%
2026-03,305.41,N/A,21.2000007629,⚪ 中性觀察,2025,0.11,2477.TW,-340.70000000000005,1.68,65.1,美隆電,-35.29,📉 獲利侵蝕,4.884792802511521,-5.34,12.0,N/A
2026-03,350.73,1.76%,24.75,⚪ 數據不足,2025,-0.56,4726.TWO,-341.05,-2.17,-88.94999999999999,永昕,9.68,⚠️ 獲利稀釋,0.0,8.23,4.42,-18.26%
2026-03,312.59,N/A,7.8400001526,❌ 暫避觀望,2025,0.05,5512.TWO,-341.15999999999997,0.16,4.65,力麒,-28.57,📉 獲利侵蝕,25.29032307290322,17.58,-11.76,N/A
2026-03,304.12,N/A,24.25,⚪ 中性觀察,2025,0.76,9904.TW,-341.82,4.1,144.6,寶成,-37.7,📉 獲利侵蝕,2.515560165975104,-4.71,-24.63,N/A
2026-03,-9.15,N/A,440.5,⚪ 數據不足,2025,-1.18,6643.TWO,-341.91,1.69,-10.35,M31,-351.06,🌑 雙重衰退,0.0,20.34,-44.41,N/A
2026-03,381.09,22.90%,40.75,⚪ 中性觀察,2025,1.53,2618.TW,-342.0,4.84,182.10000000000002,長榮航,39.09,⚠️ 獲利稀釋,3.35667215815486,-0.31,-9.87,16.53%
2026-03,343.52,N/A,101.5,❌ 暫避觀望,2025,0.74,6175.TWO,-342.15,2.68,99.14999999999999,立敦,1.37,⚠️ 獲利稀釋,15.35552193645991,-1.38,-14.74,N/A
2026-03,349.82,32.99%,0.0,⚪ 數據不足,2025,1.14,2476.TW,-342.27,4.36,0.0,鉅祥,7.55,⚠️ 獲利稀釋,0.0,12.66,-15.98,19.39%
2026-03,402.3,23.42%,10.9499998093,⚪ 中性觀察,2025,-0.41,2323.TW,-342.89,1.58,16.200000000000003,中環,59.41,⚠️ 獲利稀釋,10.138888712314813,-3.39,685.19,-5.65%
2026-03,372.19,17.63%,41.9000015259,⚪ 數據不足,2025,0.09,1711.TW,-343.62,-0.21,-5.3999999999999995,永光,28.57,🔄 轉虧為盈,0.0,-7.34,-147.73,-5.18%
2026-03,340.36,N/A,124.0,⚪ 中性觀察,2025,2.25,9939.TW,-343.79,9.1,354.0,宏全,-3.43,📉 獲利侵蝕,5.2542372881355925,1.65,-5.01,N/A
2026-03,337.45,30.92%,119.5,⚪ 中性觀察,2025,2.04,3689.TWO,-345.14,7.55,284.7,湧德,-7.69,📉 獲利侵蝕,6.2961011591148575,20.51,19.61,12.50%
2026-03,409.09,N/A,18.0,⚪ 數據不足,2025,-0.17,6129.TWO,-345.26,-1.09,-44.85,普誠,63.83,⚠️ 獲利稀釋,0.0,-2.06,-9.0,N/A
2026-03,338.45,22.24%,137.5,❌ 暫避觀望,2025,1.01,4755.TW,-346.63,3.7,128.1,三福化,-8.18,📉 獲利侵蝕,16.100702576112415,-9.17,-9.76,10.72%
2026-03,293.55,N/A,73.5999984741,❌ 暫避觀望,2025,0.37,7709.TWO,-346.71000000000004,2.48,63.0,榮田,-53.16,📉 獲利侵蝕,17.5238091605,-31.16,-52.99,N/A
2026-03,325.07,N/A,75.4000015259,⚪ 中性觀察,2025,1.09,9914.TW,-347.21,4.01,189.45000000000002,美利達,-22.14,📉 獲利侵蝕,5.969913026595407,-9.71,271.37,N/A
2026-03,345.63,27.43%,107.2506408691,⚪ 中性觀察,2025,1.65,2755.TWO,-347.43,6.44,243.15,揚秦,-1.8,📉 獲利侵蝕,6.616325778476249,20.09,8.73,9.66%
2026-03,423.28,N/A,59.2999992371,⚪ 中性觀察,2025,0.79,8099.TWO,-347.71999999999997,2.53,86.39999999999999,大世科,75.56,⚠️ 獲利稀釋,10.295138756440974,27.49,9.52,N/A
2026-03,312.37,23.17%,35.3499984741,⚪ 中性觀察,2025,0.52,2520.TW,-347.81,2.61,91.79999999999998,冠德,-35.44,📉 獲利侵蝕,5.776143541519608,-20.24,-74.55,15.06%
2026-03,367.88,N/A,153.5,⚪ 中性觀察,2025,1.76,6438.TW,-348.15,5.24,216.75,迅得,19.73,⚠️ 獲利稀釋,10.622837370242214,26.29,-29.85,N/A
2026-03,379.26,23.25%,214.0,❌ 暫避觀望,2025,2.7,4551.TW,-348.83,6.04,205.05,智伸科,30.43,⚠️ 獲利稀釋,15.654718361375272,1.71,-27.14,11.86%
2026-03,366.95,24.08%,163.5,⚪ 中性觀察,2025,2.63,2480.TW,-349.53999999999996,8.0,310.95,敦陽科,17.41,⚠️ 獲利稀釋,7.88712011577424,11.38,6.67,10.67%
2026-03,426.15,25.55%,38.0,⚪ 中性觀察,2025,1.17,2027.TW,-349.59,2.88,108.3,大成鋼,76.56,⚠️ 獲利稀釋,5.2631578947368425,12.63,77.93,14.07%
2026-03,340.82,N/A,12.8500003815,⚪ 數據不足,2025,-0.11,8201.TW,-350.82,-0.35,-16.950000000000003,無敵,-10.0,📉 獲利侵蝕,0.0,1.42,60.23,N/A
2026-03,349.07,N/A,27.1000003815,⚪ 中性觀察,2025,0.41,1104.TW,-351.45,2.56,86.25,環泥,-2.38,📉 獲利侵蝕,4.713043544608696,-0.42,18.52,N/A
2026-03,318.51,N/A,62.0999984741,❌ 暫避觀望,2025,0.09,5309.TWO,-351.84,0.27,8.100000000000001,系統電,-33.33,📉 獲利侵蝕,114.99999717425925,9.13,-57.38,N/A
2026-03,1180.75,N/A,17.25,⚪ 中性觀察,2025,0.51,4440.TW,-352.17999999999995,1.14,38.1,宜新實業,828.57,⚠️ 獲利稀釋,6.791338582677165,-4.85,-35.23,N/A
2026-03,293.96,N/A,41.5,⚪ 中性觀察,2025,0.12,6754.TW,-352.58,3.41,99.3,匯僑設計,-58.62,📉 獲利侵蝕,6.268882175226586,-30.87,-46.72,N/A
2026-03,401.75,28.58%,5125.0,❌ 暫避觀望,2025,14.9,2383.TW,-352.75,41.67,1617.45,台光電,49.0,⚠️ 獲利稀釋,47.52851711026616,46.42,47.96,19.80%
2026-03,155.69,N/A,21.75,❌ 暫避觀望,2025,-0.9,6276.TWO,-353.52,0.92,16.35,安鈦克,-197.83,📉 獲利侵蝕,19.954128440366972,20.19,142.59,N/A
2026-03,286.97,N/A,33.2999992371,⚪ 中性觀察,2025,0.63,6807.TW,-353.81000000000006,4.69,174.14999999999998,峰源-KY,-66.84,📉 獲利侵蝕,2.868216988552972,-14.72,-47.18,N/A
2026-03,318.21,23.90%,334.0,⚪ 中性觀察,2025,4.28,3413.TW,-354.47999999999996,21.44,780.75,京鼎,-36.27,📉 獲利侵蝕,6.416906820365034,26.66,-12.83,11.87%
2026-03,306.21,N/A,42.2999992371,⚪ 中性觀察,2025,0.38,8931.TWO,-354.85999999999996,1.87,82.94999999999999,大汽電,-48.65,📉 獲利侵蝕,7.649186118824595,-1.74,-19.4,N/A
2026-03,296.16,30.58%,49.8499984741,❌ 暫避觀望,2025,0.29,3704.TW,-354.98,1.56,41.1,合勤控,-58.82,📉 獲利侵蝕,18.193430100036494,-2.6,10.87,1.57%
2026-03,237.64,26.86%,67.0,⚪ 數據不足,2025,-0.74,1595.TWO,-355.28999999999996,-1.95,-88.5,川寶,-117.65,📉 獲利侵蝕,0.0,-21.77,-3800.0,-13.38%
2026-03,572.52,N/A,109.942855835,❌ 暫避觀望,2025,1.14,6215.TW,-355.85,2.08,77.10000000000001,和椿,216.67,⚠️ 獲利稀釋,21.389660668287934,50.12,-1.42,N/A
2026-03,428.07,20.30%,17.5,❌ 暫避觀望,2025,0.12,2106.TW,-356.64,0.13,4.35,建大,71.43,⚠️ 獲利稀釋,60.344827586206904,-0.7,-90.0,1.48%
2026-03,376.47,17.20%,220.0,⚪ 中性觀察,2025,2.79,1503.TW,-357.75,6.27,278.55,士電,18.72,⚠️ 獲利稀釋,11.847065158858374,6.01,7.92,7.03%
2026-03,529.33,N/A,38.3499984741,❌ 暫避觀望,2025,0.05,6624.TWO,-357.90000000000003,0.36,2.5500000000000003,萬年清,171.43,⚠️ 獲利稀釋,225.58822631823526,-10.21,-52.17,N/A
2026-03,242.37,N/A,53.7999992371,⚪ 數據不足,2025,-0.04,6928.TW,-359.76,-0.73,-11.1,攸泰科技,-117.39,📉 獲利侵蝕,0.0,-2.54,6.41,N/A
2026-03,395.54,N/A,19.6499996185,❌ 暫避觀望,2025,-0.42,8426.TWO,-360.16,1.85,3.300000000000003,紅木-KY,35.38,⚠️ 獲利稀釋,89.31818008409083,-5.62,-63.22,N/A
2026-03,271.35,18.84%,40.4500007629,⚪ 中性觀察,2025,0.15,3501.TW,-360.24,3.0,115.95,維熹,-88.89,📉 獲利侵蝕,5.232859089637774,-6.46,-50.98,5.60%
2026-03,346.01,18.72%,126.5,⚪ 中性觀察,2025,2.11,1537.TW,-360.24,7.95,292.8,廣隆,-14.23,📉 獲利侵蝕,6.480532786885246,-18.5,-32.28,9.93%
2026-03,356.78,24.39%,154.5,⚪ 中性觀察,2025,1.92,3004.TW,-360.29999999999995,5.85,229.8,豐達科,-3.52,📉 獲利侵蝕,10.08485639686684,15.8,-24.15,9.60%
2026-03,315.63,13.69%,20.1499996185,⚪ 中性觀察,2025,0.69,1473.TW,-360.43,0.57,44.1,台南,-44.8,📉 獲利侵蝕,6.8537413668367355,-10.32,-81.13,-4.13%
2026-03,384.64,23.03%,120.5,❌ 暫避觀望,2025,1.45,3430.TWO,-360.71,3.15,119.25,奇鈦科,23.93,⚠️ 獲利稀釋,15.157232704402515,16.19,-34.24,7.70%
2026-03,408.08,N/A,95.3000030518,⚪ 中性觀察,2025,1.47,5243.TW,-361.08,4.4,171.0,乙盛-KY,47.0,⚠️ 獲利稀釋,8.359649390508771,-7.74,30.95,N/A
2026-03,172.23,27.89%,12.1000003815,⚪ 數據不足,2025,-0.07,3050.TW,-361.12,0.04,-2.7,鈺德,-188.89,📉 獲利侵蝕,0.0,0.72,-92.73,-1.07%
2026-03,315.93,37.66%,307.0,⚪ 中性觀察,2025,1.87,2449.TW,-362.65,9.01,350.09999999999997,京元電子,-46.72,📉 獲利侵蝕,13.153384747215084,30.08,41.67,28.21%
2026-03,303.38,N/A,72.5,❌ 暫避觀望,2025,0.12,8162.TW,-363.38,1.57,61.49999999999999,微矽電子-創,-60.0,📉 獲利侵蝕,17.682926829268293,19.79,23.62,N/A
2026-03,572.88,42.12%,826.0,❌ 暫避觀望,2025,3.19,3167.TW,-364.06,8.13,296.70000000000005,大量,208.82,⚠️ 獲利稀釋,41.75935288169868,95.35,474.47,18.24%
2026-03,280.38,N/A,20.0,⚪ 數據不足,2025,0.05,3027.TW,-364.25,-1.06,-12.75,盛達,-83.87,🔄 轉虧為盈,0.0,4.18,-342.86,N/A
2026-03,390.24,25.47%,439.0,⚪ 中性觀察,2025,5.61,3044.TW,-365.02,19.45,734.1,健鼎,25.22,⚠️ 獲利稀釋,8.970167552104616,11.54,21.94,17.08%
2026-03,409.13,N/A,19.0499992371,⚪ 數據不足,2025,-0.56,6153.TW,-365.13,-4.38,-148.64999999999998,嘉聯益,44.0,⚠️ 獲利稀釋,0.0,-25.69,0.46,N/A
2026-03,396.55,24.27%,163.5,❌ 暫避觀望,2025,1.14,2478.TW,-368.14,3.45,129.14999999999998,大毅,28.41,⚠️ 獲利稀釋,18.989547038327526,7.81,8.95,12.13%
2026-03,311.46,N/A,70.1999969482,❌ 暫避觀望,2025,0.18,6155.TW,-368.59999999999997,0.74,16.2,鈞寶,-57.14,📉 獲利侵蝕,64.99999717425926,10.87,-23.71,N/A
2026-03,378.36,25.29%,28.4500007629,⚪ 中性觀察,2025,0.34,2108.TW,-368.68,0.83,31.049999999999997,南帝,9.68,⚠️ 獲利稀釋,13.74396172120773,-16.0,-27.19,9.12%
2026-03,474.55,N/A,29.0499992371,⚪ 數據不足,2025,0.18,1530.TW,-369.19,-2.45,-137.25,亞崴,105.36,🔄 轉虧為盈,0.0,0.45,-152.78,N/A
2026-03,403.64,N/A,55.0999984741,⚪ 中性觀察,2025,0.99,8936.TWO,-369.86,4.08,144.45,國統,33.78,⚠️ 獲利稀釋,5.721702852969886,20.29,21.07,N/A
2026-03,273.28,29.42%,17.2000007629,⚪ 數據不足,2025,0.02,3057.TW,-370.95,-0.88,-14.55,喬鼎,-97.67,🔄 轉虧為盈,0.0,1.86,46.34,-21.05%
2026-03,341.24,N/A,29.5,❌ 暫避觀望,2025,0.28,5426.TWO,-371.24,0.52,22.05,振發,-30.0,📉 獲利侵蝕,20.068027210884352,17.01,-47.47,N/A
2026-03,442.71,N/A,125.0,⚪ 中性觀察,2025,2.26,6924.TW,-371.5,5.68,193.2,榮惠-KY創,71.21,⚠️ 獲利稀釋,9.70496894409938,-3.92,-16.96,N/A
2026-03,305.92,N/A,29.519109726,⚪ 中性觀察,2025,0.33,6194.TWO,-372.25,2.19,82.05000000000001,育富,-66.33,📉 獲利侵蝕,5.396546567824497,-2.95,-47.23,N/A
2026-03,336.21,17.29%,24.0,⚪ 中性觀察,2025,0.33,2063.TWO,-372.75,1.72,60.75,世鎧,-36.54,📉 獲利侵蝕,5.9259259259259265,-13.1,-10.88,2.75%
2026-03,507.12,21.67%,75.5,⚪ 中性觀察,2025,0.73,2374.TW,-373.78999999999996,2.44,80.99999999999999,佳能,133.33,⚠️ 獲利稀釋,13.981481481481483,60.25,28.57,8.17%
2026-03,315.88,21.42%,37.5499992371,⚪ 中性觀察,2025,0.26,3206.TWO,-373.94,2.02,73.20000000000002,志豐,-58.06,📉 獲利侵蝕,7.694671974815574,-13.21,-50.73,4.13%
2026-03,352.87,N/A,38.4500007629,⚪ 中性觀察,2025,0.9,6474.TWO,-374.61,3.49,138.6,華豫寧,-21.74,📉 獲利侵蝕,4.161255493820346,-5.94,19.85,N/A
2026-03,398.73,21.29%,72.5999984741,❌ 暫避觀望,2025,0.37,1717.TW,-375.40000000000003,1.41,52.050000000000004,長興,23.33,⚠️ 獲利稀釋,20.922189761988474,-7.93,-9.62,3.94%
2026-03,412.92,21.81%,84.3000030518,❌ 暫避觀望,2025,0.33,2484.TW,-375.42,0.65,20.55,希華,37.5,⚠️ 獲利稀釋,61.532848942919706,10.07,-34.34,6.31%
2026-03,478.88,N/A,169.0,❌ 暫避觀望,2025,0.65,8039.TW,-375.75,2.07,67.5,台虹,103.13,⚠️ 獲利稀釋,37.55555555555556,6.75,-11.69,N/A
2026-03,446.0,17.62%,905.0,❌ 暫避觀望,2025,2.86,3026.TW,-375.76,6.58,258.9,禾伸堂,70.24,⚠️ 獲利稀釋,52.43337195828506,5.01,12.1,5.81%
2026-03,559.82,18.01%,85.5,⚪ 中性觀察,2025,0.17,3483.TWO,-376.49,3.74,127.95000000000002,力致,183.33,⚠️ 獲利稀釋,10.023446658851112,0.02,-53.89,2.40%
2026-03,283.66,N/A,33.75,⚪ 中性觀察,2025,0.05,6835.TW,-378.04,0.97,35.550000000000004,圓裕,-94.38,📉 獲利侵蝕,14.240506329113924,-2.38,-76.35,N/A
2026-03,374.33,N/A,185.5,⚪ 中性觀察,2025,3.59,5288.TW,-379.13,12.25,446.99999999999994,豐祥-KY,-4.8,📉 獲利侵蝕,6.224832214765101,-6.57,-27.39,N/A
2026-03,612.53,N/A,40.0,❌ 暫避觀望,2025,0.24,8038.TWO,-379.19999999999993,0.92,31.350000000000005,長園科,233.33,⚠️ 獲利稀釋,19.13875598086124,237.84,160.13,N/A
2026-03,316.24,N/A,47.0999984741,⚪ 中性觀察,2025,0.37,8249.TW,-379.2,4.03,154.2,菱光,-62.96,📉 獲利侵蝕,4.581711913822957,-11.42,15.99,N/A
2026-03,461.95,N/A,159.5,⚪ 中性觀察,2025,2.7,6753.TW,-379.52,5.98,215.85000000000002,龍德造船,82.43,⚠️ 獲利稀釋,11.08408617095205,2.49,-6.72,N/A
2026-03,368.25,18.31%,63.7000007629,⚪ 中性觀察,2025,1.37,2206.TW,-380.01,5.78,222.15,三陽工業,-11.76,📉 獲利侵蝕,4.301147924571235,-4.56,-3.34,4.93%
2026-03,326.78,18.21%,21.75,⚪ 中性觀察,2025,0.27,2115.TW,-380.22999999999996,1.58,68.55000000000001,六暉-KY,-53.45,📉 獲利侵蝕,4.759299781181619,-4.72,-22.93,6.19%
2026-03,382.05,N/A,39.7999992371,⚪ 中性觀察,2025,0.61,8349.TWO,-380.58,1.93,65.7,�矬�,1.47,⚠️ 獲利稀釋,9.086757816689499,-12.83,-53.88,N/A
2026-03,339.61,N/A,67.4000015259,⚪ 中性觀察,2025,0.68,9910.TW,-380.99,5.1,169.8,豐泰,-41.38,📉 獲利侵蝕,5.954063739037102,-4.54,-14.14,N/A
2026-03,335.22,18.10%,85.3000030518,❌ 暫避觀望,2025,0.41,3444.TWO,-383.32000000000005,2.15,81.15,利機,-48.1,📉 獲利侵蝕,15.767098530831793,10.54,-10.04,4.42%
2026-03,344.48,23.02%,22.8999996185,⚪ 中性觀察,2025,0.2,4720.TW,-383.87,0.74,27.0,德淵,-39.39,📉 獲利侵蝕,12.722222010277777,-2.31,-47.52,3.03%
2026-03,734.16,N/A,21.5,❌ 暫避觀望,2025,0.18,8927.TWO,-384.15999999999997,0.35,10.799999999999999,北基,350.0,⚠️ 獲利稀釋,29.86111111111111,-14.5,-72.09,N/A
2026-03,62.97,N/A,39.9000015259,❌ 暫避觀望,2025,-0.2,6708.TWO,-385.19000000000005,0.25,2.0999999999999996,天擎,-322.22,📉 獲利侵蝕,285.00001089928577,42.33,180.65,N/A
2026-03,304.43,5.67%,48.0999984741,⚪ 中性觀察,2025,0.41,2609.TW,-386.04,4.9,180.9,陽明,-81.61,📉 獲利侵蝕,3.988391249925373,-26.56,-73.34,-1.94%
2026-03,471.2,17.44%,63.2000007629,❌ 暫避觀望,2025,0.37,3015.TW,-386.2,1.86,63.15,全漢,85.0,⚠️ 獲利稀釋,15.01187666577197,12.58,-13.89,-0.45%
2026-03,559.52,43.42%,35.0999984741,❌ 暫避觀望,2025,0.85,2491.TW,-386.24,1.43,32.699999999999996,吉祥全,173.28,⚠️ 獲利稀釋,16.100916731238534,-10.43,457.5,-66.51%
2026-03,299.04,N/A,52.5,❌ 暫避觀望,2025,0.1,6982.TWO,-386.54,0.06,24.45,大井泵浦,-87.5,📉 獲利侵蝕,32.20858895705522,0.3,-97.61,N/A
2026-03,371.35,8.05%,28.2999992371,⚪ 中性觀察,2025,-1.05,3609.TWO,-389.33000000000004,6.42,161.1,三一東林,-17.98,📉 獲利侵蝕,2.635009239953445,70.72,248.27,-11.23%
2026-03,540.0,18.44%,33.1386032104,⚪ 數據不足,2025,0.1,3380.TW,-390.0,-0.36,-15.3,明泰,150.0,🔄 轉虧為盈,0.0,4.75,-190.0,1.17%
2026-03,403.57,19.71%,109.5,⚪ 中性觀察,2025,1.37,3045.TW,-390.3,4.77,178.95,台灣大,13.27,⚠️ 獲利稀釋,9.178541492036882,-0.31,4.58,10.58%
2026-03,404.06,N/A,32.5,❌ 暫避觀望,2025,0.92,2065.TWO,-390.48,1.12,29.85,世豐,13.58,⚠️ 獲利稀釋,16.331658291457284,-10.76,-67.92,N/A
2026-03,332.87,N/A,20.6000003815,❌ 暫避觀望,2025,0.05,7743.TWO,-391.2,0.57,18.45,金利食安,-58.33,📉 獲利侵蝕,16.747967789837396,6.19,-69.73,N/A
2026-03,327.76,N/A,20.2999992371,❌ 暫避觀望,2025,0.04,4729.TWO,-391.4,0.16,5.7,熒茂,-63.64,📉 獲利侵蝕,53.421050623947366,8.46,-60.0,N/A
2026-03,381.69,N/A,148.0,⚪ 中性觀察,2025,1.56,3402.TWO,-391.52,7.5,285.15000000000003,漢科,-9.83,📉 獲利侵蝕,7.785376117832719,-4.4,10.62,N/A
2026-03,398.1,N/A,416.8466491699,❌ 暫避觀望,2025,1.62,4979.TWO,-392.18,5.43,194.54999999999998,華星光,5.92,⚠️ 獲利稀釋,32.1392944618273,27.06,43.01,N/A
2026-03,389.42,21.21%,27.6499996185,⚪ 數據不足,2025,-0.34,2457.TW,-392.45,-1.48,-58.35,飛宏,-3.03,📉 獲利侵蝕,0.0,-10.11,-410.42,-6.90%
2026-03,342.65,N/A,28.0499992371,⚪ 中性觀察,2025,0.29,4535.TWO,-392.65,1.3,44.550000000000004,至興,-50.0,📉 獲利侵蝕,9.444444187575757,-13.43,-46.94,N/A
2026-03,337.41,25.04%,26.75,❌ 暫避觀望,2025,0.08,3597.TWO,-392.97,0.34,6.450000000000001,映興,-55.56,📉 獲利侵蝕,62.20930232558139,16.57,-74.05,8.41%
2026-03,343.32,26.65%,89.6999969482,⚪ 中性觀察,2025,0.67,3605.TW,-393.32,4.35,158.55,宏致,-50.0,📉 獲利侵蝕,8.486281641267738,11.14,74.89,5.06%
2026-03,408.48,8.14%,18.8999996185,⚪ 數據不足,2025,-0.3,2939.TW,-394.19,-3.68,-148.5,永邑-KY,14.29,⚠️ 獲利稀釋,0.0,-0.82,-24.32,-46.94%
2026-03,394.41,N/A,16.8500003815,⚪ 數據不足,2025,-0.55,8024.TWO,-394.41,-2.55,-97.19999999999999,佑華,0.0,📉 獲利侵蝕,0.0,-31.37,-121.74,N/A
2026-03,-71.35,37.85%,14.8999996185,⚪ 數據不足,2025,-0.22,4113.TWO,-395.32000000000005,-0.43,-12.0,聯上,-466.67,🌑 雙重衰退,0.0,-89.32,-112.91,-47.25%
2026-03,340.44,N/A,71.0,⚪ 中性觀察,2025,1.2,6768.TW,-395.65999999999997,6.77,266.25,志強-KY,-55.22,📉 獲利侵蝕,4.0,10.46,-17.06,N/A
2026-03,208.18,N/A,27.6000003815,⚪ 中性觀察,2025,-0.07,6294.TWO,-395.68,2.78,114.60000000000001,智基,-187.5,📉 獲利侵蝕,3.6125654949607324,-7.81,55.31,N/A
2026-03,316.5,N/A,181.5,⚪ 中性觀察,2025,0.75,6890.TW,-396.01,13.02,450.75,來億-KY,-79.51,📉 獲利侵蝕,6.039933444259567,5.05,-14.96,N/A
2026-03,344.45,N/A,42.25,⚪ 中性觀察,2025,0.3,6235.TW,-396.06,2.9,108.60000000000001,華孚,-51.61,📉 獲利侵蝕,5.835635359116022,13.71,-2.36,N/A
2026-03,374.82,N/A,17.0,⚪ 數據不足,2025,0.24,4430.TWO,-397.4,-0.19,-9.9,耀億,-22.58,🔄 轉虧為盈,0.0,-2.42,67.24,N/A
2026-03,657.4,N/A,135.0,❌ 暫避觀望,2025,1.51,8086.TWO,-397.88,3.36,117.30000000000001,宏捷科,259.52,⚠️ 獲利稀釋,17.263427109974423,-7.61,26.79,N/A
2026-03,471.97,22.14%,819.0,❌ 暫避觀望,2025,1.17,3189.TW,-398.64000000000004,3.51,121.94999999999999,景碩,73.33,⚠️ 獲利稀釋,100.73800738007381,28.87,3072.73,8.52%
2026-03,438.93,17.58%,0.0,⚪ 數據不足,2025,0.55,1709.TW,-398.93,1.23,0.0,和益,40.0,⚠️ 獲利稀釋,0.0,-12.57,-20.13,8.28%
2026-03,492.63,N/A,1135.0,❌ 暫避觀望,2025,10.73,8210.TW,-399.15999999999997,29.06,1089.6,勤誠,93.47,⚠️ 獲利稀釋,15.625,51.55,77.66,N/A
