rev_yoy,date,name,pe,prev_year,price,prev_eps_yoy,expansion,prev_eps,eps_yoy,prev_rev_yoy,status,est_price,advice,symbol,om,eps,gm
345.63,2026-03,揚秦,6.2924120913016655,2025,102.0,8.73,-347.43,6.44,-1.8,20.09,📉 獲利侵蝕,243.15,⚪ 中性觀察,2755.TWO,9.66%,1.65,27.43%
423.28,2026-03,大世科,10.22569470935764,2025,58.9000015259,9.52,-347.71999999999997,2.53,75.56,27.49,⚠️ 獲利稀釋,86.39999999999999,⚪ 中性觀察,8099.TWO,N/A,0.79,N/A
312.37,2026-03,冠德,5.972222097565361,2025,36.5499992371,-74.55,-347.81,2.61,-35.44,-20.24,📉 獲利侵蝕,91.79999999999998,⚪ 中性觀察,2520.TW,15.06%,0.52,23.17%
367.88,2026-03,迅得,9.930795847750865,2025,143.5,-29.85,-348.15,5.24,19.73,26.29,⚠️ 獲利稀釋,216.75,⚪ 中性觀察,6438.TW,N/A,1.76,N/A
379.26,2026-03,智伸科,11.85076810534016,2025,162.0,-27.14,-348.83,6.04,30.43,1.71,⚠️ 獲利稀釋,205.05,⚪ 中性觀察,4551.TW,11.86%,2.7,23.25%
366.95,2026-03,敦陽科,7.718282682103232,2025,160.0,6.67,-349.53999999999996,8.0,17.41,11.38,⚠️ 獲利稀釋,310.95,⚪ 中性觀察,2480.TW,10.67%,2.63,24.08%
426.15,2026-03,大成鋼,6.994459833795014,2025,50.5,77.93,-349.59,2.88,76.56,12.63,⚠️ 獲利稀釋,108.3,⚪ 中性觀察,2027.TW,14.07%,1.17,25.55%
340.82,2026-03,無敵,0.0,2025,12.0,60.23,-350.82,-0.35,-10.0,1.42,📉 獲利侵蝕,-16.950000000000003,⚪ 數據不足,8201.TW,N/A,-0.11,N/A
349.07,2026-03,環泥,4.660869432539131,2025,26.7999992371,18.52,-351.45,2.56,-2.38,-0.42,📉 獲利侵蝕,86.25,⚪ 中性觀察,1104.TW,N/A,0.41,N/A
318.51,2026-03,系統電,97.22222222222221,2025,52.5,-57.38,-351.84,0.27,-33.33,9.13,📉 獲利侵蝕,8.100000000000001,❌ 暫避觀望,5309.TWO,N/A,0.09,N/A
1180.75,2026-03,宜新實業,6.889763779527559,2025,17.5,-35.23,-352.17999999999995,1.14,828.57,-4.85,⚠️ 獲利稀釋,38.1,⚪ 中性觀察,4440.TW,N/A,0.51,N/A
293.96,2026-03,匯僑設計,6.306646525679758,2025,41.75,-46.72,-352.58,3.41,-58.62,-30.87,📉 獲利侵蝕,99.3,⚪ 中性觀察,6754.TW,N/A,0.12,N/A
401.75,2026-03,台光電,55.50403412779375,2025,5985.0,47.96,-352.75,41.67,49.0,46.42,⚠️ 獲利稀釋,1617.45,❌ 暫避觀望,2383.TW,19.80%,14.9,28.58%
155.69,2026-03,安鈦克,17.981651726146787,2025,19.6000003815,142.59,-353.52,0.92,-197.83,20.19,📉 獲利侵蝕,16.35,❌ 暫避觀望,6276.TWO,N/A,-0.9,N/A
286.97,2026-03,峰源-KY,3.290267076907838,2025,38.2000007629,-47.18,-353.81000000000006,4.69,-66.84,-14.72,📉 獲利侵蝕,174.14999999999998,⚪ 中性觀察,6807.TW,N/A,0.63,N/A
318.21,2026-03,京鼎,5.513928914505284,2025,287.0,-12.83,-354.47999999999996,21.44,-36.27,26.66,📉 獲利侵蝕,780.75,⚪ 中性觀察,3413.TW,11.87%,4.28,23.90%
306.21,2026-03,大汽電,7.341771875967451,2025,40.5999984741,-19.4,-354.85999999999996,1.87,-48.65,-1.74,📉 獲利侵蝕,82.94999999999999,⚪ 中性觀察,8931.TWO,N/A,0.38,N/A
296.16,2026-03,合勤控,15.437955925948906,2025,42.2999992371,10.87,-354.98,1.56,-58.82,-2.6,📉 獲利侵蝕,41.1,❌ 暫避觀望,3704.TW,1.57%,0.29,30.58%
237.64,2026-03,川寶,0.0,2025,62.2000007629,-3800.0,-355.28999999999996,-1.95,-117.65,-21.77,📉 獲利侵蝕,-88.5,⚪ 數據不足,1595.TWO,-13.38%,-0.74,26.86%
572.52,2026-03,和椿,19.299610301206222,2025,99.1999969482,-1.42,-355.85,2.08,216.67,50.12,⚠️ 獲利稀釋,77.10000000000001,❌ 暫避觀望,6215.TW,N/A,1.14,N/A
428.07,2026-03,建大,60.51723874862069,2025,17.5499992371,-90.0,-356.64,0.13,71.43,-0.7,⚠️ 獲利稀釋,4.35,❌ 暫避觀望,2106.TW,1.48%,0.12,20.30%
376.47,2026-03,士電,10.850834679590738,2025,201.5,7.92,-357.75,6.27,18.72,6.01,⚠️ 獲利稀釋,278.55,⚪ 中性觀察,1503.TW,7.03%,2.79,17.20%
529.33,2026-03,萬年清,241.47058374764705,2025,41.0499992371,-52.17,-357.90000000000003,0.36,171.43,-10.21,⚠️ 獲利稀釋,2.5500000000000003,❌ 暫避觀望,6624.TWO,N/A,0.05,N/A
242.37,2026-03,攸泰科技,0.0,2025,48.0,6.41,-359.76,-0.73,-117.39,-2.54,📉 獲利侵蝕,-11.1,⚪ 數據不足,6928.TW,N/A,-0.04,N/A
395.54,2026-03,紅木-KY,96.36363983136356,2025,21.2000007629,-63.22,-360.16,1.85,35.38,-5.62,⚠️ 獲利稀釋,3.300000000000003,❌ 暫避觀望,8426.TWO,N/A,-0.42,N/A
271.35,2026-03,維熹,5.16170783,2025,39.9000015259,-50.98,-360.24,3.0,-88.89,-6.46,📉 獲利侵蝕,115.95,⚪ 中性觀察,3501.TW,5.60%,0.15,18.84%
346.01,2026-03,廣隆,6.147540983606557,2025,120.0,-32.28,-360.24,7.95,-14.23,-18.5,📉 獲利侵蝕,292.8,⚪ 中性觀察,1537.TW,9.93%,2.11,18.72%
356.78,2026-03,豐達科,7.930809399477806,2025,121.5,-24.15,-360.29999999999995,5.85,-3.52,15.8,📉 獲利侵蝕,229.8,⚪ 中性觀察,3004.TW,9.60%,1.92,24.39%
315.63,2026-03,台南,6.802721088435375,2025,20.0,-81.13,-360.43,0.57,-44.8,-10.32,📉 獲利侵蝕,44.1,⚪ 中性觀察,1473.TW,-4.13%,0.69,13.69%
384.64,2026-03,奇鈦科,15.031446540880502,2025,119.5,-34.24,-360.71,3.15,23.93,16.19,⚠️ 獲利稀釋,119.25,❌ 暫避觀望,3430.TWO,7.70%,1.45,23.03%
408.08,2026-03,乙盛-KY,7.745614302789474,2025,88.3000030518,30.95,-361.08,4.4,47.0,-7.74,⚠️ 獲利稀釋,171.0,⚪ 中性觀察,5243.TW,N/A,1.47,N/A
172.23,2026-03,鈺德,0.0,2025,11.5500001907,-92.73,-361.12,0.04,-188.89,0.72,📉 獲利侵蝕,-2.7,⚪ 數據不足,3050.TW,-1.07%,-0.07,27.89%
315.93,2026-03,京元電子,10.068551842330765,2025,235.0,41.67,-362.65,9.01,-46.72,30.08,📉 獲利侵蝕,350.09999999999997,⚪ 中性觀察,2449.TW,28.21%,1.87,37.66%
303.38,2026-03,微矽電子-創,14.341463228560977,2025,58.7999992371,23.62,-363.38,1.57,-60.0,19.79,📉 獲利侵蝕,61.49999999999999,⚪ 中性觀察,8162.TW,N/A,0.12,N/A
572.88,2026-03,大量,38.52376137512639,2025,762.0,474.47,-364.06,8.13,208.82,95.35,⚠️ 獲利稀釋,296.70000000000005,❌ 暫避觀望,3167.TW,18.24%,3.19,42.12%
280.38,2026-03,盛達,0.0,2025,18.2000007629,-342.86,-364.25,-1.06,-83.87,4.18,🔄 轉虧為盈,-12.75,⚪ 數據不足,3027.TW,N/A,0.05,N/A
390.24,2026-03,健鼎,9.920310584389046,2025,485.5,21.94,-365.02,19.45,25.22,11.54,⚠️ 獲利稀釋,734.1,⚪ 中性觀察,3044.TW,17.08%,5.61,25.47%
409.13,2026-03,嘉聯益,0.0,2025,16.6499996185,0.46,-365.13,-4.38,44.0,-25.69,⚠️ 獲利稀釋,-148.64999999999998,⚪ 數據不足,6153.TW,N/A,-0.56,N/A
396.55,2026-03,大毅,14.924506387921022,2025,128.5,8.95,-368.14,3.45,28.41,7.81,⚠️ 獲利稀釋,129.14999999999998,⚪ 中性觀察,2478.TW,12.13%,1.14,24.27%
311.46,2026-03,鈞寶,52.500000706388896,2025,56.7000007629,-23.71,-368.59999999999997,0.74,-57.14,10.87,📉 獲利侵蝕,16.2,❌ 暫避觀望,6155.TW,N/A,0.18,N/A
378.36,2026-03,南帝,14.2512077294686,2025,29.5,-27.19,-368.68,0.83,9.68,-16.0,⚠️ 獲利稀釋,31.049999999999997,⚪ 中性觀察,2108.TW,9.12%,0.34,25.29%
474.55,2026-03,亞崴,0.0,2025,30.0,-152.78,-369.19,-2.45,105.36,0.45,🔄 轉虧為盈,-137.25,⚪ 數據不足,1530.TW,N/A,0.18,N/A
403.64,2026-03,國統,5.29595015576324,2025,51.0,21.07,-369.86,4.08,33.78,20.29,⚠️ 獲利稀釋,144.45,⚪ 中性觀察,8936.TWO,N/A,0.99,N/A
273.28,2026-03,喬鼎,0.0,2025,17.0,46.34,-370.95,-0.88,-97.67,1.86,🔄 轉虧為盈,-14.55,⚪ 數據不足,3057.TW,-21.05%,0.02,29.42%
341.24,2026-03,振發,18.50340187952381,2025,27.2000007629,-47.47,-371.24,0.52,-30.0,17.01,📉 獲利侵蝕,22.05,❌ 暫避觀望,5426.TWO,N/A,0.28,N/A
442.71,2026-03,榮惠-KY創,9.277950310559007,2025,119.5,-16.96,-371.5,5.68,71.21,-3.92,⚠️ 獲利稀釋,193.2,⚪ 中性觀察,6924.TW,N/A,2.26,N/A
305.92,2026-03,育富,5.38391238809872,2025,29.4500007629,-47.23,-372.25,2.19,-66.33,-2.95,📉 獲利侵蝕,82.05000000000001,⚪ 中性觀察,6194.TWO,N/A,0.33,N/A
336.21,2026-03,世鎧,5.99999981162963,2025,24.2999992371,-10.88,-372.75,1.72,-36.54,-13.1,📉 獲利侵蝕,60.75,⚪ 中性觀察,2063.TWO,2.75%,0.33,17.29%
507.12,2026-03,佳能,12.425925643351855,2025,67.0999984741,28.57,-373.78999999999996,2.44,133.33,60.25,⚠️ 獲利稀釋,80.99999999999999,⚪ 中性觀察,2374.TW,8.17%,0.73,21.67%
315.88,2026-03,志豐,7.018442622950818,2025,34.25,-50.73,-373.94,2.02,-58.06,-13.21,📉 獲利侵蝕,73.20000000000002,⚪ 中性觀察,3206.TWO,4.13%,0.26,21.42%
352.87,2026-03,華豫寧,4.2965368791017315,2025,39.7000007629,19.85,-374.61,3.49,-21.74,-5.94,📉 獲利侵蝕,138.6,⚪ 中性觀察,6474.TWO,N/A,0.9,N/A
398.73,2026-03,長興,20.230546670951007,2025,70.1999969482,-9.62,-375.40000000000003,1.41,23.33,-7.93,⚠️ 獲利稀釋,52.050000000000004,❌ 暫避觀望,1717.TW,3.94%,0.37,21.29%
412.92,2026-03,希華,51.89780910518248,2025,71.0999984741,-34.34,-375.42,0.65,37.5,10.07,⚠️ 獲利稀釋,20.55,❌ 暫避觀望,2484.TW,6.31%,0.33,21.81%
478.88,2026-03,台虹,62.888888888888886,2025,283.0,-11.69,-375.75,2.07,103.13,6.75,⚠️ 獲利稀釋,67.5,❌ 暫避觀望,8039.TW,N/A,0.65,N/A
446.0,2026-03,禾伸堂,41.13557358053303,2025,710.0,12.1,-375.76,6.58,70.24,5.01,⚠️ 獲利稀釋,258.9,❌ 暫避觀望,3026.TW,5.81%,2.86,17.62%
559.82,2026-03,力致,8.382180539273152,2025,71.5,-53.89,-376.49,3.74,183.33,0.02,⚠️ 獲利稀釋,127.95000000000002,⚪ 中性觀察,3483.TWO,2.40%,0.17,18.01%
283.66,2026-03,圓裕,13.080168776371307,2025,31.0,-76.35,-378.04,0.97,-94.38,-2.38,📉 獲利侵蝕,35.550000000000004,⚪ 中性觀察,6835.TW,N/A,0.05,N/A
374.33,2026-03,豐祥-KY,6.359060402684564,2025,189.5,-27.39,-379.13,12.25,-4.8,-6.57,📉 獲利侵蝕,446.99999999999994,⚪ 中性觀察,5288.TW,N/A,3.59,N/A
612.53,2026-03,長園科,14.641148507894734,2025,30.6000003815,160.13,-379.19999999999993,0.92,233.33,237.84,⚠️ 獲利稀釋,31.350000000000005,⚪ 中性觀察,8038.TWO,N/A,0.24,N/A
316.24,2026-03,菱光,3.9396887159533076,2025,40.5,15.99,-379.2,4.03,-62.96,-11.42,📉 獲利侵蝕,154.2,⚪ 中性觀察,8249.TW,N/A,0.37,N/A
461.95,2026-03,龍德造船,10.006949270326615,2025,144.0,-6.72,-379.52,5.98,82.43,2.49,⚠️ 獲利稀釋,215.85000000000002,⚪ 中性觀察,6753.TW,N/A,2.7,N/A
368.25,2026-03,三陽工業,4.287643484132343,2025,63.5,-3.34,-380.01,5.78,-11.76,-4.56,📉 獲利侵蝕,222.15,⚪ 中性觀察,2206.TW,4.93%,1.37,18.31%
326.78,2026-03,六暉-KY,5.153172699584244,2025,23.5499992371,-22.93,-380.22999999999996,1.58,-53.45,-4.72,📉 獲利侵蝕,68.55000000000001,⚪ 中性觀察,2115.TW,6.19%,0.27,18.21%
382.05,2026-03,�矬�,8.995434138333334,2025,39.4000015259,-53.88,-380.58,1.93,1.47,-12.83,⚠️ 獲利稀釋,65.7,⚪ 中性觀察,8349.TWO,N/A,0.61,N/A
339.61,2026-03,豐泰,6.2190814068816245,2025,70.4000015259,-14.14,-380.99,5.1,-41.38,-4.54,📉 獲利侵蝕,169.8,⚪ 中性觀察,9910.TW,N/A,0.68,N/A
335.22,2026-03,利機,14.750462671312384,2025,79.8000030518,-10.04,-383.32000000000005,2.15,-48.1,10.54,📉 獲利侵蝕,81.15,⚪ 中性觀察,3444.TWO,4.42%,0.41,18.10%
344.48,2026-03,德淵,9.9444442325,2025,17.8999996185,-47.52,-383.87,0.74,-39.39,-2.31,📉 獲利侵蝕,27.0,⚪ 中性觀察,4720.TW,3.03%,0.2,23.02%
734.16,2026-03,北基,27.77777777777778,2025,20.0,-72.09,-384.15999999999997,0.35,350.0,-14.5,⚠️ 獲利稀釋,10.799999999999999,❌ 暫避觀望,8927.TWO,N/A,0.18,N/A
62.97,2026-03,天擎,276.0714394707143,2025,38.6500015259,180.65,-385.19000000000005,0.25,-322.22,42.33,📉 獲利侵蝕,2.0999999999999996,❌ 暫避觀望,6708.TWO,N/A,-0.2,N/A
304.43,2026-03,陽明,4.999999936741293,2025,60.2999992371,-73.34,-386.04,4.9,-81.61,-26.56,📉 獲利侵蝕,180.9,⚪ 中性觀察,2609.TW,-1.94%,0.41,5.67%
471.2,2026-03,全漢,12.755344599263656,2025,53.7000007629,-13.89,-386.2,1.86,85.0,12.58,⚠️ 獲利稀釋,63.15,⚪ 中性觀察,3015.TW,-0.45%,0.37,17.44%
559.52,2026-03,吉祥全,16.788990125733946,2025,36.5999984741,457.5,-386.24,1.43,173.28,-10.43,⚠️ 獲利稀釋,32.699999999999996,❌ 暫避觀望,2491.TW,-66.51%,0.85,43.42%
299.04,2026-03,大井泵浦,29.417178382147238,2025,47.9500007629,-97.61,-386.54,0.06,-87.5,0.3,📉 獲利侵蝕,24.45,❌ 暫避觀望,6982.TWO,N/A,0.1,N/A
371.35,2026-03,三一東林,2.1415270018621975,2025,23.0,248.27,-389.33000000000004,6.42,-17.98,70.72,📉 獲利侵蝕,161.1,⚪ 中性觀察,3609.TWO,-11.23%,-1.05,8.05%
540.0,2026-03,明泰,0.0,2025,27.2999992371,-190.0,-390.0,-0.36,150.0,4.75,🔄 轉虧為盈,-15.3,⚪ 數據不足,3380.TW,1.17%,0.1,18.44%
403.57,2026-03,台灣大,9.639564124057,2025,115.0,4.58,-390.3,4.77,13.27,-0.31,⚠️ 獲利稀釋,178.95,⚪ 中性觀察,3045.TW,10.58%,1.37,19.71%
404.06,2026-03,世豐,18.21608040201005,2025,36.25,-67.92,-390.48,1.12,13.58,-10.76,⚠️ 獲利稀釋,29.85,❌ 暫避觀望,2065.TWO,N/A,0.92,N/A
332.87,2026-03,金利食安,17.276422764227643,2025,21.25,-69.73,-391.2,0.57,-58.33,6.19,📉 獲利侵蝕,18.45,❌ 暫避觀望,7743.TWO,N/A,0.05,N/A
327.76,2026-03,熒茂,50.0,2025,19.0,-60.0,-391.4,0.16,-63.64,8.46,📉 獲利侵蝕,5.7,❌ 暫避觀望,4729.TWO,N/A,0.04,N/A
381.69,2026-03,漢科,6.391372961599158,2025,121.5,10.62,-391.52,7.5,-9.83,-4.4,📉 獲利侵蝕,285.15000000000003,⚪ 中性觀察,3402.TWO,N/A,1.56,N/A
398.1,2026-03,華星光,43.947571318427144,2025,570.0,43.01,-392.18,5.43,5.92,27.06,⚠️ 獲利稀釋,194.54999999999998,❌ 暫避觀望,4979.TWO,N/A,1.62,N/A
389.42,2026-03,飛宏,0.0,2025,22.8500003815,-410.42,-392.45,-1.48,-3.03,-10.11,📉 獲利侵蝕,-58.35,⚪ 數據不足,2457.TW,-6.90%,-0.34,21.21%
342.65,2026-03,至興,9.595959595959595,2025,28.5,-46.94,-392.65,1.3,-50.0,-13.43,📉 獲利侵蝕,44.550000000000004,⚪ 中性觀察,4535.TWO,N/A,0.29,N/A
337.41,2026-03,映興,63.02325670116278,2025,27.1000003815,-74.05,-392.97,0.34,-55.56,16.57,📉 獲利侵蝕,6.450000000000001,❌ 暫避觀望,3597.TWO,8.41%,0.08,25.04%
343.32,2026-03,宏致,10.406811731315042,2025,110.0,74.89,-393.32,4.35,-50.0,11.14,📉 獲利侵蝕,158.55,⚪ 中性觀察,3605.TW,5.06%,0.67,26.65%
408.48,2026-03,永邑-KY,0.0,2025,19.6000003815,-24.32,-394.19,-3.68,14.29,-0.82,⚠️ 獲利稀釋,-148.5,⚪ 數據不足,2939.TW,-46.94%,-0.3,8.14%
394.41,2026-03,佑華,0.0,2025,13.1999998093,-121.74,-394.41,-2.55,0.0,-31.37,📉 獲利侵蝕,-97.19999999999999,⚪ 數據不足,8024.TWO,N/A,-0.55,N/A
-71.35,2026-03,聯上,0.0,2025,14.6999998093,-112.91,-395.32000000000005,-0.43,-466.67,-89.32,🌑 雙重衰退,-12.0,⚪ 數據不足,4113.TWO,-47.25%,-0.22,37.85%
340.44,2026-03,志強-KY,3.6732392646873238,2025,65.1999969482,-17.06,-395.65999999999997,6.77,-55.22,10.46,📉 獲利侵蝕,266.25,⚪ 中性觀察,6768.TW,N/A,1.2,N/A
208.18,2026-03,智基,3.756544602473822,2025,28.7000007629,55.31,-395.68,2.78,-187.5,-7.81,📉 獲利侵蝕,114.60000000000001,⚪ 中性觀察,6294.TWO,N/A,-0.07,N/A
316.5,2026-03,來億-KY,5.457570715474209,2025,164.0,-14.96,-396.01,13.02,-79.51,5.05,📉 獲利侵蝕,450.75,⚪ 中性觀察,6890.TW,N/A,0.75,N/A
344.45,2026-03,華孚,5.227900341726519,2025,37.8499984741,-2.36,-396.06,2.9,-51.61,13.71,📉 獲利侵蝕,108.60000000000001,⚪ 中性觀察,6235.TW,N/A,0.3,N/A
374.82,2026-03,耀億,0.0,2025,19.0,67.24,-397.4,-0.19,-22.58,-2.42,🔄 轉虧為盈,-9.9,⚪ 數據不足,4430.TWO,N/A,0.24,N/A
657.4,2026-03,宏捷科,14.641943734015344,2025,114.5,26.79,-397.88,3.36,259.52,-7.61,⚠️ 獲利稀釋,117.30000000000001,⚪ 中性觀察,8086.TWO,N/A,1.51,N/A
471.97,2026-03,景碩,104.67404674046742,2025,851.0,3072.73,-398.64000000000004,3.51,73.33,28.87,⚠️ 獲利稀釋,121.94999999999999,❌ 暫避觀望,3189.TW,8.52%,1.17,22.14%
438.93,2026-03,和益,0.0,2025,0.0,-20.13,-398.93,1.23,40.0,-12.57,⚠️ 獲利稀釋,0.0,⚪ 數據不足,1709.TW,8.28%,0.55,17.58%
492.63,2026-03,勤誠,13.270925110132158,2025,964.0,77.66,-399.15999999999997,29.06,93.47,51.55,⚠️ 獲利稀釋,1089.6,⚪ 中性觀察,8210.TW,N/A,10.73,N/A
586.98,2026-03,金耘國際,0.0,2025,15.8500003815,23.4,-400.02,-0.36,186.96,191.86,🔄 轉虧為盈,-11.850000000000001,⚪ 數據不足,4950.TWO,N/A,0.2,N/A
14.56,2026-03,錼創科技-KY創,0.0,2025,92.4000015259,-276.79,-400.92,-1.02,-386.36,-23.56,📉 獲利侵蝕,-149.25000000000003,⚪ 數據不足,6854.TW,N/A,-2.14,N/A
334.65,2026-03,郡都開發,0.0,2025,14.8000001907,-44.44,-401.32,-0.13,-66.67,28.81,📉 獲利侵蝕,-5.3999999999999995,⚪ 數據不足,4402.TWO,-80.56%,-0.05,15.04%
830.09,2026-03,欣興,110.2514506769826,2025,1140.0,18.07,-401.76000000000005,4.38,428.33,13.75,⚠️ 獲利稀釋,155.1,❌ 暫避觀望,3037.TW,6.82%,3.28,15.77%
474.91,2026-03,達輝-KY,6.100628810849058,2025,19.3999996185,54.05,-402.18,1.14,72.73,3.13,⚠️ 獲利稀釋,47.699999999999996,⚪ 中性觀察,5276.TWO,N/A,0.57,N/A
557.65,2026-03,志信,19.047619047619047,2025,16.0,-68.29,-402.75,0.52,154.9,-2.19,⚠️ 獲利稀釋,12.6,❌ 暫避觀望,2611.TW,5.53%,0.28,37.12%
752.81,2026-03,松普,28.18181731477273,2025,12.3999996185,1000.0,-402.80999999999995,0.11,350.0,-8.11,⚠️ 獲利稀釋,6.6,❌ 暫避觀望,5488.TWO,N/A,0.09,N/A
407.81,2026-03,健和興,33.333333333333336,2025,64.0,-74.48,-403.37,0.99,4.44,-3.28,⚠️ 獲利稀釋,28.799999999999997,❌ 暫避觀望,3003.TW,6.05%,0.47,21.28%
349.69,2026-03,時碩工業,29.69565350078261,2025,68.3000030518,-41.88,-403.44,1.36,-53.75,3.73,📉 獲利侵蝕,34.50000000000001,❌ 暫避觀望,4566.TW,3.55%,0.37,22.67%
403.93,2026-03,崑鼎,0.0,2025,0.0,5.99,-403.49,18.44,0.44,13.2,⚠️ 獲利稀釋,0.0,⚪ 數據不足,6803.TWO,N/A,4.54,N/A
412.13,2026-03,金橋,16.78030274128788,2025,22.1499996185,10.77,-403.8,0.72,8.33,17.93,⚠️ 獲利稀釋,19.799999999999997,❌ 暫避觀望,6133.TW,N/A,0.13,N/A
404.41,2026-03,海柏特,6.512605042016807,2025,31.0,-10.78,-404.41,2.05,0.0,1.55,📉 獲利侵蝕,71.39999999999999,⚪ 中性觀察,6884.TWO,N/A,0.42,N/A
1224.69,2026-03,富宇,7.9595279532715,2025,47.2000007629,-79.5,-404.69000000000005,1.23,820.0,-72.18,⚠️ 獲利稀釋,88.94999999999999,⚪ 中性觀察,4907.TWO,N/A,2.76,N/A
423.58,2026-03,日勝化,17.288135269915255,2025,20.3999996185,-19.59,-405.93,0.78,17.65,-12.95,⚠️ 獲利稀釋,17.7,❌ 暫避觀望,1735.TW,1.24%,0.2,19.87%
414.73,2026-03,信紘科,6.535756154747949,2025,223.0,39.39,-406.05,13.77,8.68,75.17,⚠️ 獲利稀釋,511.79999999999995,⚪ 中性觀察,6667.TWO,N/A,3.63,N/A
414.88,2026-03,合一,0.0,2025,48.2999992371,10.29,-406.06,-2.18,8.82,9.49,⚠️ 獲利稀釋,-100.49999999999999,⚪ 數據不足,4743.TWO,-478.52%,-0.31,41.13%
404.8,2026-03,瑞儀,4.668389385267011,2025,108.4000015259,-40.24,-407.8,9.4,-3.0,-5.52,📉 獲利侵蝕,348.3,⚪ 中性觀察,6176.TW,N/A,2.29,N/A
286.39,2026-03,萬國通,0.0,2025,10.25,-126.47,-407.82,-0.27,-121.43,-17.71,📉 獲利侵蝕,-15.9,⚪ 數據不足,9950.TWO,N/A,-0.03,N/A
558.67,2026-03,展宇,24.01408343253521,2025,17.0499992371,-64.1,-408.66999999999996,0.28,150.0,-15.76,⚠️ 獲利稀釋,10.65,❌ 暫避觀望,1776.TW,10.88%,0.35,22.50%
360.59,2026-03,謚源,14.603174805026454,2025,27.6000003815,-64.42,-408.66999999999996,0.95,-48.08,-6.01,📉 獲利侵蝕,28.35,⚪ 中性觀察,2235.TWO,1.41%,0.27,16.15%
410.79,2026-03,振大環球,0.0,2025,0.0,-11.39,-408.67,14.79,2.12,28.28,⚠️ 獲利稀釋,0.0,⚪ 數據不足,4441.TW,9.90%,4.81,24.81%
480.34,2026-03,創意,77.22908093278463,2025,5630.0,9.24,-409.07,28.13,71.27,36.32,⚠️ 獲利稀釋,1093.5,❌ 暫避觀望,3443.TW,10.13%,12.28,19.04%
520.84,2026-03,台船,0.0,2025,19.25,18.81,-410.07000000000005,-1.77,110.77,50.27,🔄 轉虧為盈,-84.29999999999998,⚪ 數據不足,2208.TW,7.19%,0.07,11.98%
421.47,2026-03,長科*,18.481674993219897,2025,70.5999984741,-20.6,-410.11,1.63,11.36,12.02,⚠️ 獲利稀釋,57.3,❌ 暫避觀望,6548.TWO,N/A,0.51,N/A
471.19,2026-03,友鋮,5.767835642430471,2025,47.7000007629,-40.13,-410.32,3.75,60.87,1.44,⚠️ 獲利稀釋,124.05,⚪ 中性觀察,7718.TWO,N/A,1.5,N/A
426.7,2026-03,聯德控股-KY,11.760925449871465,2025,91.5,-70.28,-410.77,1.98,15.93,10.44,⚠️ 獲利稀釋,116.7,⚪ 中性觀察,4912.TW,9.53%,1.35,22.10%
374.73,2026-03,旭富,24.952381679,2025,52.4000015259,-79.87,-411.77000000000004,0.9,-37.04,-11.81,📉 獲利侵蝕,31.5,❌ 暫避觀望,4119.TW,12.04%,0.17,28.02%
413.58,2026-03,中釉,86.25000173386364,2025,37.9500007629,-42.42,-413.58,0.19,0.0,3.41,📉 獲利侵蝕,6.6,❌ 暫避觀望,1809.TW,1.74%,0.05,21.38%
400.46,2026-03,樺漢,7.243116789634695,2025,402.5,10.59,-414.90999999999997,23.26,-14.45,-2.8,📉 獲利侵蝕,833.55,⚪ 中性觀察,6414.TW,N/A,5.15,N/A
368.77,2026-03,三商電,5.888594366816976,2025,22.2000007629,6.99,-415.94,1.53,-47.17,33.95,📉 獲利侵蝕,56.55,⚪ 中性觀察,2427.TW,3.22%,0.28,16.95%
406.89,2026-03,欣高,5.6105610561056105,2025,34.0,-14.34,-416.09999999999997,2.45,-9.21,-19.51,📉 獲利侵蝕,90.9,⚪ 中性觀察,9931.TW,N/A,0.69,N/A
427.96,2026-03,光寶科,16.553006819590827,2025,267.0,28.09,-417.82,6.64,10.14,21.11,⚠️ 獲利稀釋,241.95,❌ 暫避觀望,2301.TW,10.49%,1.66,21.72%
617.94,2026-03,邁科,64.11075612353567,2025,602.0,151.41,-417.94000000000005,4.94,200.0,84.7,⚠️ 獲利稀釋,140.85000000000002,❌ 暫避觀望,6831.TW,N/A,0.66,N/A
361.34,2026-03,泰碩,13.391304016108693,2025,61.5999984741,-40.47,-418.01,1.8,-56.67,-3.54,📉 獲利侵蝕,69.00000000000001,⚪ 中性觀察,3338.TW,4.40%,0.27,21.43%
311.42,2026-03,廣錠,0.0,2025,21.7000007629,-94.72,-420.65000000000003,-5.16,-109.23,-56.46,📉 獲利侵蝕,-198.90000000000003,⚪ 數據不足,6441.TWO,N/A,-1.36,N/A
527.37,2026-03,力士,0.0,2025,53.4000015259,-124.23,-421.78,-5.26,105.59,10.31,🔄 轉虧為盈,-207.6,⚪ 數據不足,4923.TWO,-11.28%,0.1,25.62%
387.41,2026-03,頎邦,19.44114149821641,2025,163.5,-32.79,-421.85,3.74,-34.44,5.49,📉 獲利侵蝕,126.15,❌ 暫避觀望,6147.TWO,N/A,0.59,N/A
589.15,2026-03,中鼎,28.716216216216214,2025,42.5,-20.92,-423.15,1.91,166.0,-23.41,⚠️ 獲利稀釋,22.200000000000003,❌ 暫避觀望,9933.TW,N/A,1.0,N/A
328.63,2026-03,神準,8.831908831908832,2025,124.0,27.76,-424.75,5.2,-96.12,25.46,📉 獲利侵蝕,210.6,⚪ 中性觀察,3558.TWO,0.40%,0.1,14.36%
