Quantum AI Pro 分析報告 (20260317)
==============================================================================================================
        ID                            Name  Score    Price  Status WinRate                             Reason
  4973.TWO                              廣穎    5.5    81.20 🚀 極強勢攻擊   70.0%    趨勢強勁 / 【EPS連2成長 | 營收爆發(42.53%)】
   4770.TW                              上品    5.5   243.50 🚀 極強勢攻擊   36.4%    趨勢強勁 / 【EPS連2成長 | 營收爆發(51.15%)】
  4744.TWO                              皇將    5.5    35.80 🚀 極強勢攻擊   55.0%   趨勢強勁 / 【EPS連2成長 | 營收爆發(112.88%)】
   2353.TW                             宏��    5.5    27.45 🚀 極強勢攻擊   35.7%    趨勢強勁 / 【EPS連2成長 | 營收爆發(39.83%)】
  3663.TWO                              鑫科    5.5    71.80 🚀 極強勢攻擊   38.5%   趨勢強勁 / 【EPS連2成長 | 營收爆發(157.91%)】
   3036.TW                              文曄    5.0   249.50 🚀 極強勢攻擊   89.5%    趨勢強勁 / 【營收爆發(151.67%) | 董監持股增加】
  3093.TWO                             港建*    5.0    45.50 🚀 極強勢攻擊   63.2%      趨勢強勁 / 【營收爆發(90.8%) | 董監持股增加】
  8299.TWO                              群聯    4.5  1945.00 🚀 極強勢攻擊   36.8% 【EPS連2成長 | 營收爆發(169.43%) | 董監持股增加】
  5536.TWO                             聖暉*    4.5   667.00 🚀 極強勢攻擊   45.0%  【EPS連2成長 | 營收爆發(38.79%) | 董監持股增加】
  5386.TWO                              青雲    4.0   379.50 🚀 極強勢攻擊   80.0%            趨勢強勁 / 【營收爆發(1025.37%)】
  3066.TWO                              李洲    4.0    21.50 🚀 極強勢攻擊   50.0%              趨勢強勁 / 【營收爆發(42.57%)】
  3555.TWO                             博士旺    4.0   186.00 🚀 極強勢攻擊   66.7%            趨勢強勁 / 【營收爆發(3727.37%)】
   2543.TW                              皇昌    4.0    71.60 🚀 極強勢攻擊   36.4%              趨勢強勁 / 【營收爆發(34.97%)】
  1294.TWO                            漢田生技    4.0    87.30 🚀 極強勢攻擊   21.4%             趨勢強勁 / 【營收爆發(117.94%)】
  6727.TWO                            亞泰金屬    4.0   293.00 🚀 極強勢攻擊   63.6%              趨勢強勁 / 【營收爆發(265.8%)】
   2425.TW                              承啟    4.0    31.10 🚀 極強勢攻擊   50.0%              趨勢強勁 / 【營收爆發(43.93%)】
   1529.TW                            樂事綠能    4.0    29.15 🚀 極強勢攻擊   70.0%             趨勢強勁 / 【營收爆發(277.22%)】
  8472.TWO                             夠麻吉    4.0    82.10 🚀 極強勢攻擊   66.7%              趨勢強勁 / 【營收爆發(30.76%)】
   2010.TW                              春源    4.0    24.15 🚀 極強勢攻擊   53.3%              趨勢強勁 / 【營收爆發(30.29%)】
   2451.TW                              創見    4.0   285.00 🚀 極強勢攻擊   40.0%             趨勢強勁 / 【營收爆發(246.28%)】
  6637.TWO                              醫影    4.0    74.40 🚀 極強勢攻擊   55.6%             趨勢強勁 / 【營收爆發(196.31%)】
   2414.TW                              精技    4.0    44.10 🚀 極強勢攻擊   53.8%              趨勢強勁 / 【營收爆發(54.11%)】
   1256.TW                         鮮活果汁-KY    4.0   156.00 🚀 極強勢攻擊   27.3%              趨勢強勁 / 【營收爆發(87.61%)】
  7781.TWO                            昕力資*    4.0    22.15 🚀 極強勢攻擊   33.3%              趨勢強勁 / 【營收爆發(42.08%)】
  4721.TWO                             美琪瑪    4.0    71.00 🚀 極強勢攻擊    0.0%               趨勢強勁 / 【營收爆發(31.1%)】
  5351.TWO                              鈺創    4.0    77.10 🚀 極強勢攻擊   60.0%             趨勢強勁 / 【營收爆發(310.99%)】
  5205.TWO                              中茂    4.0    27.30 🚀 極強勢攻擊   50.0%             趨勢強勁 / 【營收爆發(204.44%)】
  5345.TWO                              馥鴻    4.0    22.50 🚀 極強勢攻擊    0.0%             趨勢強勁 / 【營收爆發(214.64%)】
   3706.TW                              神達    4.0    83.70 🚀 極強勢攻擊   50.0%              趨勢強勁 / 【營收爆發(34.35%)】
  6788.TWO                             華景電    4.0   350.00 🚀 極強勢攻擊   71.4%              趨勢強勁 / 【營收爆發(35.54%)】
   3702.TW                             大聯大    4.0    90.00 🚀 極強勢攻擊   68.8%              趨勢強勁 / 【營收爆發(44.57%)】
   6024.TW                             群益期    4.0    55.50 🚀 極強勢攻擊   57.1%             趨勢強勁 / 【營收爆發(152.89%)】
   8271.TW                              宇瞻    4.0   186.00 🚀 極強勢攻擊   68.8%             趨勢強勁 / 【營收爆發(193.82%)】
   8112.TW                              至上    4.0    91.50 🚀 極強勢攻擊   50.0%             趨勢強勁 / 【營收爆發(136.81%)】
   3029.TW                              零壹    0.0   117.00 ☁️ 區間整理   50.0%                      【營收爆發(31.5%)】
   1535.TW                              中宇    0.0    52.70 ☁️ 區間整理   56.2%                            【無財報資料】
  3498.TWO                              陽程    0.0    73.80 ☁️ 區間整理   33.3%                                   
   3447.TW                              展達    0.0    42.45 ☁️ 區間整理   47.4%                            【無財報資料】
   3583.TW                              辛耘    0.0   408.00 ☁️ 區間整理    9.1%                                   
  3310.TWO                              佳穎    0.0    75.30 ☁️ 區間整理   50.0%                            【無財報資料】
   2474.TW                              可成    0.0   188.50 ☁️ 區間整理   50.0%                            【無財報資料】
   2308.TW                             台達電    0.0  1440.00 ☁️ 區間整理   63.6%                     【營收爆發(32.87%)】
00764B.TWO                         群益25年美債    0.0    28.37 ☁️ 區間整理   40.0%                                   
   6108.TW                              競國    0.0    16.45 ☁️ 區間整理   50.0%                                   
   5292.TW                              華懋    0.0   187.00 ☁️ 區間整理   50.0%                                   
  3317.TWO                             尼克森    0.0    48.15 ☁️ 區間整理   50.0%                                   
   6969.TW                         成信實業*-創    0.0    28.55 ☁️ 區間整理   50.0%                            【無財報資料】
  5314.TWO                             世紀*    0.0    79.60 ☁️ 區間整理  100.0%                    【營收爆發(265.41%)】
  3709.TWO                           鑫聯大投控    0.0    70.00 ☁️ 區間整理   50.0%                    【營收爆發(132.66%)】
  3558.TWO                              神準    0.0   129.50 ☁️ 區間整理   66.7%                                   
  00713.TW                        元大台灣高息低波    0.0    52.75 ☁️ 區間整理   75.0%                                   
   1623.TW                             大東電    0.0   203.00 ☁️ 區間整理   88.9%                                   
   6794.TW                            向榮生技    0.0    80.00 ☁️ 區間整理   80.0%                                   
   1589.TW                           永冠-KY    0.0     7.90 ☁️ 區間整理   50.0%                     【營收爆發(33.94%)】
  1584.TWO                              精剛    0.0    22.80 ☁️ 區間整理   62.5%                            【無財報資料】
  6708.TWO                              天擎    0.0    40.75 ☁️ 區間整理   55.6%                                   
  3625.TWO                              西勝    0.0    17.25 ☁️ 區間整理   68.8%                                   
   2929.TW                           淘帝-KY    0.0     6.65 ☁️ 區間整理   68.8%                            【無財報資料】
  3379.TWO                              彬台    0.0    40.60 ☁️ 區間整理   76.5%                                   
   6645.TW                           金萬林-創    0.0    14.50 ☁️ 區間整理   13.3%                     【營收爆發(35.79%)】
  7402.TWO                              邑錡    0.0   117.50 ☁️ 區間整理   40.0%                                   
  3540.TWO                              曜越    0.0    29.40 ☁️ 區間整理   57.1%                            【無財報資料】
  7810.TWO                            捷創科技    0.0   206.00 ☁️ 區間整理   63.6%                                   
  6175.TWO                              立敦    0.0    50.70 ☁️ 區間整理   53.3%                            【無財報資料】
  7717.TWO                         萊德光電-KY    0.0   681.00 ☁️ 區間整理   50.0%                                   
  00963.TW                         中信全球高股息    0.0    12.29 ☁️ 區間整理   50.0%                            【無財報資料】
   3008.TW                             大立光    0.0  2400.00 ☁️ 區間整理   42.9%                                   
   6128.TW                              上福    0.0    22.95 ☁️ 區間整理   50.0%                                   
  8091.TWO                              翔名    0.0   132.00 ☁️ 區間整理   37.5%                                   
   2013.TW                             中鋼構    0.0    44.10 ☁️ 區間整理   33.3%                                   
  4138.TWO                              曜亞    0.0    62.20 ☁️ 區間整理   40.0%                                   
   1808.TW                              潤隆    0.0    32.00 ☁️ 區間整理  100.0%                            【無財報資料】
   2023.TW                              燁輝    0.0    14.55 ☁️ 區間整理   78.9%                                   
   6472.TW                              保瑞    0.0   481.50 ☁️ 區間整理   58.3%                                   
   6526.TW                              達發    0.0   526.00 ☁️ 區間整理   45.5%                                   
 00664R.TW                        國泰臺灣加權反1    0.0     2.27 ☁️ 區間整理  100.0%                                   
   6657.TW                              華安    0.0    46.90 ☁️ 區間整理   35.3%                                   
   2207.TW                             和泰車    0.0   528.00 ☁️ 區間整理    0.0%                            【無財報資料】
   6799.TW                              來頡    0.0    83.90 ☁️ 區間整理   53.3%                                   
   2504.TW                              國產    0.0    37.75 ☁️ 區間整理   15.4%                            【無財報資料】
   1616.TW                              億泰    0.0    25.25 ☁️ 區間整理   80.0%                            【無財報資料】
  4442.TWO                           竣邦-KY    0.0    60.00 ☁️ 區間整理   46.2%                            【無財報資料】
 009803.TW                       保德信市值動能50    0.0    15.51 ☁️ 區間整理   50.0%                                   
  7584.TWO                              樂意    0.0    34.95 ☁️ 區間整理   36.4%                                   
 00635U.TW                        期元大S&P黃金    0.0    53.45 ☁️ 區間整理   20.0%                                   
   2408.TW                             南亞科    0.0   271.50 ☁️ 區間整理   46.7%                    【營收爆發(586.71%)】
  3455.TWO                              由田    0.0   126.00 ☁️ 區間整理   60.0%                                   
 02001L.TW                FUBON SECURITIES    0.0    67.45 ☁️ 區間整理   50.0%                                   
   2880.TW                             華南金    0.0    33.40 ☁️ 區間整理   70.0%                                   
   6585.TW                              鼎基    0.0    85.10 ☁️ 區間整理   75.0%                            【無財報資料】
  8064.TWO                              東捷    0.0    65.80 ☁️ 區間整理   38.9%                            【無財報資料】
   6909.TW                              創控    0.0    44.80 ☁️ 區間整理   61.5%                            【無財報資料】
00959B.TWO                      大華投等美債15Y+    0.0     9.38 ☁️ 區間整理   57.1%                                   
   8476.TW                             台境*    0.0    19.70 ☁️ 區間整理   37.5%                    【營收爆發(126.49%)】
   6776.TW                           展�眥篕�    0.0    63.50 ☁️ 區間整理   57.9%                  外資買885張 / 【無財報資料】
  6530.TWO                              創威    0.0    76.10 ☁️ 區間整理   80.0%                                   
00984B.TWO                       大華優利美A債15    0.0    16.30 ☁️ 區間整理   36.4%                                   
  2755.TWO                              揚秦    0.0   147.00 ☁️ 區間整理   50.0%                                   
  00712.TW                         復華富時不動產    0.0     8.99 ☁️ 區間整理   66.7%                                   
   1522.TW                             堤維西    0.0    34.90 ☁️ 區間整理   60.0%                     【營收爆發(37.02%)】
   3703.TW                              欣陸    0.0    22.50 ☁️ 區間整理   50.0%                                   
   4977.TW                           眾達-KY    0.0   179.00 ☁️ 區間整理   44.4%                                   
   6958.TW                            日盛台駿    0.0    17.25 ☁️ 區間整理   45.5%                            【無財報資料】
  9949.TWO                              琉園    0.0    27.70 ☁️ 區間整理   50.0%                            【無財報資料】
   2812.TW                             台中銀    0.0    20.55 ☁️ 區間整理   35.7%                                   
   1802.TW                              台玻    0.0    62.00 ☁️ 區間整理   53.8%                                   
   1605.TW                              華新    0.0    33.80 ☁️ 區間整理   45.5%                                   
  6996.TWO                            力領科技    0.0   171.00 ☁️ 區間整理   55.6%                                   
  3465.TWO                            進泰電子    0.0    42.20 ☁️ 區間整理   73.3%                                   
   8011.TW                              台通    0.0    20.75 ☁️ 區間整理   16.7%                            【無財報資料】
   8261.TW                              富鼎    0.0   112.50 ☁️ 區間整理   50.0%                                   
   9136.TW                           巨騰-DR    0.0     9.56 ☁️ 區間整理   45.5%                                   
 020030.TW                        統一智慧電動車N    0.0    11.54 ☁️ 區間整理   50.0%                                   
  6865.TWO                            偉康科技    0.0    34.75 ☁️ 區間整理  100.0%                                   
   1513.TW                             中興電    0.0   162.00 ☁️ 區間整理   33.3%                                   
  3171.TWO                            炎洲流通    0.0    61.20 ☁️ 區間整理   80.0%                            【無財報資料】
   6924.TW                          榮惠-KY創    0.0    78.70 ☁️ 區間整理   55.6%                                   
  3078.TWO                              僑威    0.0    61.00 ☁️ 區間整理   25.0%                                   
   4961.TW                              天鈺    0.0   142.00 ☁️ 區間整理   46.2%                                   
  3629.TWO                            地心引力    0.0    17.45 ☁️ 區間整理   50.0%                 【營收爆發(123766.67%)】
  1784.TWO                              訊聯    0.0    86.70 ☁️ 區間整理   45.5%                                   
  6103.TWO                              合邦    0.0    52.00 ☁️ 區間整理   50.0%                            【無財報資料】
   4560.TW                           強信-KY    0.0    32.80 ☁️ 區間整理    0.0%                                   
   2012.TW                              春雨    0.0    15.20 ☁️ 區間整理   50.0%                                   
   8114.TW                             振樺電    0.0   180.50 ☁️ 區間整理   50.0%                                   
   2002.TW                              中鋼    0.0    19.25 ☁️ 區間整理   33.3%                                   
   4906.TW                              正文    0.0    31.60 ☁️ 區間整理   12.5%                                   
   6525.TW                           捷敏-KY    0.0    83.70 ☁️ 區間整理   50.0%                                   
   2867.TW                             三商壽    0.0     7.68 ☁️ 區間整理   50.0%                                   
00933B.TWO                       國泰10Y+金融債    0.0    16.00 ☁️ 區間整理   53.3%                                   
  6877.TWO                             鏵友益    0.0   115.00 ☁️ 區間整理   26.7%                                   
   7823.TW                        奧義賽博-KY創    0.0    83.00 ☁️ 區間整理   50.0%                                   
  4510.TWO                              高鋒    0.0    44.50 ☁️ 區間整理   42.9%                     【營收爆發(38.66%)】
   4912.TW                         聯德控股-KY    0.0    90.40 ☁️ 區間整理   50.0%                                   
   2401.TW                              凌陽    0.0    21.20 ☁️ 區間整理   33.3%                                   
   2303.TW                              聯電    0.0    60.70 ☁️ 區間整理   43.8%                                   
  5230.TWO                           雷笛克光學    0.0    16.90 ☁️ 區間整理   61.5%                                   
  3169.TWO                              亞信    0.0   101.50 ☁️ 區間整理   42.1%                                   
   2201.TW                              裕隆    0.0    28.00 ☁️ 區間整理   44.4%                                   
  6904.TWO                              伯鑫    0.0   125.00 ☁️ 區間整理   62.5%                     【營收爆發(76.93%)】
  3071.TWO                              協禧    0.0    25.80 ☁️ 區間整理   35.7%                                   
00931B.TWO                         統一美債20年    0.0    13.81 ☁️ 區間整理   33.3%                                   
   4562.TW                              穎漢    0.0    34.00 ☁️ 區間整理   66.7%                                   
  3499.TWO                             環天科    0.0    17.65 ☁️ 區間整理   85.7%                                   
  6261.TWO                              久元    0.0    67.60 ☁️ 區間整理   50.0%                            【無財報資料】
   6658.TW                              聯策    0.0    67.20 ☁️ 區間整理   33.3%                            【無財報資料】
   2419.TW                              仲琦    0.0    31.90 ☁️ 區間整理   50.0%                                   
  4741.TWO                              泓瀚    0.0    24.50 ☁️ 區間整理   27.8%                            【無財報資料】
   8422.TW                            可寧衛*    0.0    30.70 ☁️ 區間整理   61.5%                                   
   6191.TW                             精成科    0.0   101.00 ☁️ 區間整理   64.3%                     【營收爆發(93.36%)】
  7744.TWO                              崴寶    0.0   497.00 ☁️ 區間整理   62.5%                                   
00749B.TWO                        凱基新興債10+    0.0    32.01 ☁️ 區間整理   40.0%                            【無財報資料】
  6186.TWO                              新潤    0.0    42.90 ☁️ 區間整理  100.0%                                   
   5880.TW                             合庫金    0.0    23.20 ☁️ 區間整理   50.0%                                   
  7782.TWO                            光速火箭    0.0    27.95 ☁️ 區間整理   35.0%                                   
   3045.TW                             台灣大    0.0   109.50 ☁️ 區間整理   31.2%                                   
  3219.TWO                             倚強科    0.0    64.60 ☁️ 區間整理   27.8%                            【無財報資料】
  5228.TWO                              鈺鎧    0.0    23.75 ☁️ 區間整理   50.0%                                   
   6698.TW                            旭暉應材    0.0    31.95 ☁️ 區間整理   50.0%                                   
  3664.TWO                           安瑞-KY    0.0    13.65 ☁️ 區間整理   50.0%                     【營收爆發(43.94%)】
   1711.TW                              永光    0.0    39.05 ☁️ 區間整理   40.0%                                   
  6418.TWO                              詠昇    0.0    31.45 ☁️ 區間整理  100.0%                                   
   2905.TW                              三商    0.0    14.75 ☁️ 區間整理   28.6%                            【無財報資料】
00981D.TWO                        主動中信非投等債    0.0    10.35 ☁️ 區間整理   76.5%                                   
  3105.TWO                              穩懋    0.0   293.50 ☁️ 區間整理   80.0%                                   
 00685L.TW                        群益臺灣加權正2    0.0   171.05 ☁️ 區間整理   25.0%                                   
  6509.TWO                              聚和    0.0    45.75 ☁️ 區間整理  100.0%                                   
   2489.TW                              瑞軒    0.0    39.90 ☁️ 區間整理   58.3%                                   
   3376.TW                             新日興    0.0   224.00 ☁️ 區間整理   33.3%                            【無財報資料】
  8489.TWO                             三貝德    0.0    25.90 ☁️ 區間整理    0.0%                      【營收爆發(53.1%)】
  6624.TWO                             萬年清    0.0    58.10 ☁️ 區間整理   46.2%                     【營收爆發(46.35%)】
   8045.TW                            達運光電    0.0    79.50 ☁️ 區間整理   53.8%                    【營收爆發(134.92%)】
   2254.TW                          巨鎧精密-創    0.0    69.20 ☁️ 區間整理   33.3%                                   
  1295.TWO                              生合    0.0    71.30 ☁️ 區間整理   63.6%                            【無財報資料】
   8039.TW                              台虹    0.0   117.50 ☁️ 區間整理   50.0%                                   
   1773.TW                              勝一    0.0   145.50 ☁️ 區間整理   26.7%                                   
   6446.TW                             藥華藥    0.0   657.00 ☁️ 區間整理   50.0%                     【營收爆發(56.65%)】
   2388.TW                              威盛    0.0    50.60 ☁️ 區間整理   25.0%                                   
   3550.TW                              聯穎    0.0    20.00 ☁️ 區間整理   50.0%                                   
  6279.TWO                              胡連    0.0   116.00 ☁️ 區間整理   50.0%                                   
   3432.TW                              台端    0.0    16.70 ☁️ 區間整理   50.0%                    【營收爆發(451.09%)】
   5243.TW                           乙盛-KY    0.0    73.00 ☁️ 區間整理   45.5%                                   
   9937.TW                              全國   -0.5    56.90 ☁️ 區間整理   20.0%                          【EPS連2成長】
   2606.TW                              裕民   -0.5    61.60 ☁️ 區間整理   37.5%                          【EPS連2成長】
  6884.TWO                             海柏特   -0.5    34.60 ☁️ 區間整理   50.0%                          【EPS連2成長】
   3004.TW                             豐達科   -0.5   107.50 ☁️ 區間整理   33.3%                          【EPS連2成長】
   6830.TW                              汎銓   -0.5   371.50 ☁️ 區間整理   68.8%                          【EPS連2成長】
   3035.TW                              智原   -0.5   159.00 ☁️ 區間整理   33.3%                          【EPS連2成長】
   4583.TW                            台灣精銳   -0.5   629.00 ☁️ 區間整理   50.0%                          【EPS連2成長】
   5521.TW                              工信   -0.5    14.00 ☁️ 區間整理   22.2%                          【EPS連2成長】
  6642.TWO                              富致   -0.5    55.70 ☁️ 區間整理   28.6%                          【EPS連2成長】
   8162.TW                          微矽電子-創   -0.5    38.00 ☁️ 區間整理   12.5%                          【EPS連2成長】
  5432.TWO                              新門   -0.5   149.50 ☁️ 區間整理   50.0%                          【EPS連2成長】
  4950.TWO                            金耘國際   -0.5    14.95 ☁️ 區間整理   50.0%                          【EPS連2成長】
  4192.TWO                              杏國   -0.5    20.45 ☁️ 區間整理   50.0%                          【EPS連2成長】
   8046.TW                              南電   -0.5   544.00 ☁️ 區間整理   50.0%                          【EPS連2成長】
  4580.TWO                            捷流閥業   -0.5    80.90 ☁️ 區間整理   50.0%                          【EPS連2成長】
   8131.TW                             福懋科   -0.5    69.20 ☁️ 區間整理   20.0%                          【EPS連2成長】
   6579.TW                              研揚   -0.5   114.00 ☁️ 區間整理   25.0%                          【EPS連2成長】
   1323.TW                              永裕   -0.5    18.75 ☁️ 區間整理   50.0%                          【EPS連2成長】
   6931.TW                            青松健康   -0.5    50.90 ☁️ 區間整理   50.0%                          【EPS連2成長】
   6202.TW                              盛群   -0.5    53.50 ☁️ 區間整理   50.0%                          【EPS連2成長】
  6844.TWO                             諾貝兒   -0.5    64.60 ☁️ 區間整理   50.0%                          【EPS連2成長】
  8436.TWO                              大江   -0.5   123.00 ☁️ 區間整理   50.0%                          【EPS連2成長】
   1504.TW                              東元   -0.5    70.30 ☁️ 區間整理   50.0%                          【EPS連2成長】
  3264.TWO                              欣銓   -0.5   157.00 ☁️ 區間整理   50.0%                          【EPS連2成長】
   1220.TW                              台榮   -0.5    12.80 ☁️ 區間整理   50.0%                          【EPS連2成長】
  8099.TWO                             大世科   -0.5    59.10 ☁️ 區間整理   50.0%                          【EPS連2成長】
   8028.TW                           昇陽半導體   -0.5   189.00 ☁️ 區間整理   20.0%                          【EPS連2成長】
  8069.TWO                              元太   -0.5   150.00 ☁️ 區間整理   50.0%                          【EPS連2成長】
  5223.TWO                           安力-KY   -0.5    29.15 ☁️ 區間整理   50.0%                          【EPS連2成長】
  5474.TWO                              聰泰   -0.5   144.00 ☁️ 區間整理   50.0%                          【EPS連2成長】
   4551.TW                             智伸科   -0.5   122.00 ☁️ 區間整理   50.0%                          【EPS連2成長】
   3037.TW                              欣興   -0.5   543.00 ☁️ 區間整理   55.6%                          【EPS連2成長】
   3092.TW                              鴻碩   -0.5    35.30 ☁️ 區間整理   66.7%                          【EPS連2成長】
   2332.TW                              友訊   -0.5    15.65 ☁️ 區間整理   60.0%                          【EPS連2成長】
   2455.TW                              全新   -0.5   216.00 ☁️ 區間整理   55.6%                          【EPS連2成長】
  4979.TWO                             華星光   -0.5   395.00 ☁️ 區間整理   57.1%                          【EPS連2成長】
   1102.TW                              亞泥   -0.5    34.60 ☁️ 區間整理   80.0%                          【EPS連2成長】
   1101.TW                              台泥   -1.0    24.45 ☁️ 區間整理   33.3%                           【董監持股增加】
  3521.TWO                            台鋼建設   -1.0    13.90 ☁️ 區間整理   50.0%           【營收爆發(301.67%) | ⚠️毛利負值】
   3543.TW                              州巧   -1.0    51.20 ☁️ 區間整理   28.6%                           【董監持股增加】
   3149.TW                              正達   -1.0    46.40 ☁️ 區間整理   50.0%            【營收爆發(72.58%) | ⚠️毛利負值】
  6461.TWO                              益得   -1.0    19.50 ☁️ 區間整理   60.0%           【營收爆發(394.18%) | ⚠️毛利負值】
  6187.TWO                              萬潤   -1.0   681.00 ☁️ 區間整理   73.3%                           【董監持股增加】
  6612.TWO                            奈米醫材   -1.0    70.80 ☁️ 區間整理   50.0%                           【董監持股增加】
   6282.TW                              康舒   -1.0    50.30 ☁️ 區間整理   71.4%                           【董監持股增加】
  8349.TWO                             �矬�   -1.0    43.05 ☁️ 區間整理   50.0%                           【董監持股增加】
   1568.TW                              倉佑   -1.0    22.35 ☁️ 區間整理   50.0%                           【董監持股增加】
  8937.TWO                              合騏   -1.0   160.50 ☁️ 區間整理   25.0%          【營收爆發(1258.71%) | ⚠️毛利負值】
   2612.TW                              中航   -1.0    58.80 ☁️ 區間整理   22.2%                           【董監持股增加】
   6965.TW                           中傑-KY   -1.0    83.70 ☁️ 區間整理    0.0%                           【董監持股增加】
   1225.TW                             福懋油   -1.0    31.00 ☁️ 區間整理   53.8%                           【董監持股增加】
   1418.TW                              東華   -1.0    19.00 ☁️ 區間整理   50.0%                           【董監持股增加】
  5309.TWO                             系統電   -1.0    61.30 ☁️ 區間整理   33.3%                           【董監持股增加】
   1710.TW                              東聯   -1.0    13.40 ☁️ 區間整理   56.2%                    趨勢強勁 / 【⚠️毛利負值】
  4966.TWO                           譜瑞-KY   -1.0   512.00 ☁️ 區間整理   50.0%                           【董監持股增加】
   2316.TW                             楠梓電   -1.0   102.50 ☁️ 區間整理    0.0%            【營收爆發(37.15%) | ⚠️毛利負值】
  3221.TWO                             台嘉碩   -1.0    28.85 ☁️ 區間整理   50.0%                           【董監持股增加】
   1337.TW                           再生-KY   -1.0     6.08 ☁️ 區間整理   62.5%                    趨勢強勁 / 【⚠️毛利負值】
   2027.TW                             大成鋼   -1.0    37.40 ☁️ 區間整理   50.0%                           【董監持股增加】
  6125.TWO                              廣運   -1.0    64.30 ☁️ 區間整理  100.0%                           【董監持股增加】
   2460.TW                              建通   -1.0    25.65 ☁️ 區間整理   50.0%           【營收爆發(138.55%) | ⚠️毛利負值】
   4989.TW                              榮科   -1.0    68.70 ☁️ 區間整理   54.5%           【營收爆發(170.32%) | ⚠️毛利負值】
  6588.TWO                            東典光電   -1.0    95.10 ☁️ 區間整理   50.0%           【營收爆發(634.31%) | ⚠️毛利負值】
   1736.TW                              喬山   -1.0   132.00 ☁️ 區間整理   50.0%                           【董監持股增加】
  5426.TWO                              振發   -1.0    20.60 ☁️ 區間整理   16.7%                           【董監持股增加】
   4960.TW                             誠美材   -1.0    26.15 ☁️ 區間整理   50.0%                    趨勢強勁 / 【⚠️毛利負值】
   6796.TW                              晉弘   -1.0    76.00 ☁️ 區間整理   50.0%                           【董監持股增加】
   2208.TW                              台船   -1.0    21.95 ☁️ 區間整理    0.0%            【營收爆發(74.86%) | ⚠️毛利負值】
  8291.TWO                              尚茂   -1.5    13.95  📉 弱勢回測   50.0% 【EPS連2成長 | 營收爆發(213.51%) | ⚠️毛利負值】
   6541.TW                           泰福-KY   -1.5    42.10  📉 弱勢回測    0.0% 【EPS連2成長 | 營收爆發(428.89%) | ⚠️毛利負值】
  4161.TWO                             聿新科   -2.0    24.90  📉 弱勢回測   43.8%                                   
   6757.TW                            台灣虎航   -2.0    53.90  📉 弱勢回測   73.7%                                   
  5455.TWO                              昇益   -2.0    23.40  📉 弱勢回測   71.4%                                   
   3019.TW                              亞光   -2.0   135.50  📉 弱勢回測   46.7%                                   
  3577.TWO                              泓格   -2.0    62.50  📉 弱勢回測   50.0%                                   
   3545.TW                              敦泰   -2.0    44.35  📉 弱勢回測   60.0%                                   
   2069.TW                              運錩   -2.0    18.90  📉 弱勢回測   55.0%                                   
  00918.TW                       大華優利高填息30   -2.0    23.57  📉 弱勢回測   27.3%                                   
   1443.TW                            立益物流   -2.0    24.45  📉 弱勢回測   54.5%                                   
  00878.TW                         國泰永續高股息   -2.0    22.62  📉 弱勢回測   11.1%                                   
 00680L.TW                        元大美債20正2   -2.0     7.18  📉 弱勢回測   50.0%                                   
   3030.TW                              德律   -2.0   254.50  📉 弱勢回測   50.0%                                   
   4968.TW                              立積   -2.0   106.00  📉 弱勢回測   65.0%                                   
 00991A.TW                        主動復華未來50   -2.0    12.88  📉 弱勢回測   50.0%                                   
   3563.TW                              牧德   -2.0   731.00  📉 弱勢回測   63.2%                                   
  4534.TWO                              慶騰   -2.0    28.05  📉 弱勢回測   60.0%                                   
   3011.TW                              今皓   -2.0    12.55  📉 弱勢回測   60.0%                                   
  6913.TWO                              鴻呈   -2.0   113.50  📉 弱勢回測   38.5%                            【無財報資料】
   6215.TW                              和椿   -2.0   111.50  📉 弱勢回測   35.0%                            【無財報資料】
  00752.TW                          中信中國50   -2.0    25.35  📉 弱勢回測   44.4%                                   
   3591.TW                             艾笛森   -2.0    20.20  📉 弱勢回測   37.5%                            【無財報資料】
   2405.TW                              輔信   -2.0    15.20  📉 弱勢回測   73.3%                                   
   2351.TW                              順德   -2.0    93.80  📉 弱勢回測   52.6%                                   
   6205.TW                              詮欣   -2.0    59.00  📉 弱勢回測   55.0%                                   
  4923.TWO                              力士   -2.0    37.55  📉 弱勢回測   55.6%                            【無財報資料】
  5543.TWO                           桓鼎-KY   -2.0    26.90  📉 弱勢回測   71.4%                                   
   1789.TW                              神隆   -2.0    22.50  📉 弱勢回測   70.0%                                   
   2420.TW                              新巨   -2.0    52.50  📉 弱勢回測   50.0%                                   
  5452.TWO                              佶優   -2.0    34.65  📉 弱勢回測   38.5%                            【無財報資料】
 911622.TW                          泰聚亨-DR   -2.0     3.98  📉 弱勢回測   55.0%                                   
   6722.TW                              輝創   -2.0    40.05  📉 弱勢回測   85.0%                                   
   2349.TW                              錸德   -2.0    13.40  📉 弱勢回測   56.2%                                   
   6988.TW                           威力暘-創   -2.0    14.60  📉 弱勢回測   70.0%                                   
  5403.TWO                              中菲   -2.0   111.00  📉 弱勢回測   70.0%                                   
  6616.TWO                           特昇-KY   -2.0    10.00  📉 弱勢回測   70.0%                                   
 00650L.TW                          復華香港正2   -2.0    17.89  📉 弱勢回測   66.7%                                   
   2845.TW                             遠東銀   -2.0    12.45  📉 弱勢回測   28.6%                                   
  6811.TWO                           宏�硌穈T   -2.0   197.50  📉 弱勢回測   73.3%                                   
