Quantum AI Pro 分析報告 (20260324)
==============================================================================================================
        ID                            Name  Score    Price  Status WinRate                                    Reason
  5351.TWO                              鈺創    6.5    70.00 🚀 極強勢攻擊   55.6% 趨勢強勁 / 【EPS連2成長 | 營收爆發(310.99%) | 董監持股增加】
  1815.TWO                              富喬    5.5    98.80 🚀 極強勢攻擊   52.6%           趨勢強勁 / 【EPS連2成長 | 營收爆發(60.76%)】
  3546.TWO                              宇峻    5.5    70.20 🚀 極強勢攻擊   36.8%          趨勢強勁 / 【EPS連2成長 | 營收爆發(127.43%)】
  6026.TWO                             福邦證    5.5    14.60 🚀 極強勢攻擊   14.3%          趨勢強勁 / 【EPS連2成長 | 營收爆發(191.85%)】
   3209.TW                              全科    5.5    42.90 🚀 極強勢攻擊   45.0%           趨勢強勁 / 【EPS連2成長 | 營收爆發(35.04%)】
  8059.TWO                              凱碩    5.5    18.80 🚀 極強勢攻擊  100.0%          趨勢強勁 / 【EPS連2成長 | 營收爆發(604.49%)】
  4923.TWO                              力士    5.5    36.35 🚀 極強勢攻擊   22.2%           趨勢強勁 / 【EPS連2成長 | 營收爆發(39.63%)】
   8996.TW                              高力    5.5   772.00 🚀 極強勢攻擊   41.2%          趨勢強勁 / 【EPS連2成長 | 營收爆發(205.73%)】
  6683.TWO                            雍智科技    5.5  1100.00 🚀 極強勢攻擊   65.0%           趨勢強勁 / 【EPS連2成長 | 營收爆發(46.93%)】
  6584.TWO                            南俊國際    5.5   540.00 🚀 極強勢攻擊   12.5%           趨勢強勁 / 【EPS連2成長 | 營收爆發(47.92%)】
  6574.TWO                              霈方    5.5   122.50 🚀 極強勢攻擊   40.0%           趨勢強勁 / 【EPS連2成長 | 營收爆發(56.66%)】
  8923.TWO                              時報    5.5    20.20 🚀 極強勢攻擊   35.0%            趨勢強勁 / 【EPS連2成長 | 營收爆發(32.9%)】
  6265.TWO                             方土昶    5.5    40.70 🚀 極強勢攻擊   50.0%          趨勢強勁 / 【EPS連2成長 | 營收爆發(309.86%)】
  3663.TWO                              鑫科    5.5    71.00 🚀 極強勢攻擊   30.8%          趨勢強勁 / 【EPS連2成長 | 營收爆發(133.68%)】
  6223.TWO                              旺矽    5.5  3670.00 🚀 極強勢攻擊   62.5%           趨勢強勁 / 【EPS連2成長 | 營收爆發(45.54%)】
  6727.TWO                            亞泰金屬    5.5   253.50 🚀 極強勢攻擊   56.2%          趨勢強勁 / 【EPS連2成長 | 營收爆發(482.36%)】
   2425.TW                              承啟    5.5    29.45 🚀 極強勢攻擊    0.0%          趨勢強勁 / 【EPS連2成長 | 營收爆發(113.51%)】
  6693.TWO                             廣閎科    5.5   102.50 🚀 極強勢攻擊   50.0%           趨勢強勁 / 【EPS連2成長 | 營收爆發(42.95%)】
  6163.TWO                             華電網    5.5    59.50 🚀 極強勢攻擊   40.0%          趨勢強勁 / 【EPS連2成長 | 營收爆發(136.48%)】
  6419.TWO                             京晨科    5.5    80.90 🚀 極強勢攻擊   33.3%           趨勢強勁 / 【EPS連2成長 | 營收爆發(37.58%)】
  5498.TWO                              凱崴    5.5    54.50 🚀 極強勢攻擊   42.9%           趨勢強勁 / 【EPS連2成長 | 營收爆發(43.83%)】
  4973.TWO                              廣穎    5.5    71.70 🚀 極強勢攻擊   50.0%           趨勢強勁 / 【EPS連2成長 | 營收爆發(42.53%)】
   2305.TW                              全友    5.5    14.45 🚀 極強勢攻擊   50.0%           趨勢強勁 / 【EPS連2成長 | 營收爆發(34.16%)】
   8021.TW                              尖點    5.0   231.00 🚀 極強勢攻擊   46.2%            趨勢強勁 / 【營收爆發(42.47%) | 董監持股增加】
  7718.TWO                              友鋮    5.0    47.10 🚀 極強勢攻擊   57.1%            趨勢強勁 / 【營收爆發(40.26%) | 董監持股增加】
  8299.TWO                              群聯    4.5  1685.00 🚀 極強勢攻擊   31.6%        【EPS連2成長 | 營收爆發(169.43%) | 董監持股增加】
   2481.TW                              強茂    4.5    97.10 🚀 極強勢攻擊   53.3%                 趨勢強勁 / 【EPS連2成長 | 董監持股增加】
   4956.TW                              光鋐    4.5    35.45 🚀 極強勢攻擊   50.0%                 趨勢強勁 / 【EPS連2成長 | 董監持股增加】
   6120.TW                              達運    4.5    12.95 🚀 極強勢攻擊   53.3%                 趨勢強勁 / 【EPS連2成長 | 董監持股增加】
  6874.TWO                              倍力    4.0    90.60 🚀 極強勢攻擊   80.0%                      趨勢強勁 / 【營收爆發(89.2%)】
  6199.TWO                              天品    4.0   100.50 🚀 極強勢攻擊   33.3%                    趨勢強勁 / 【營收爆發(587.51%)】
   2449.TW                            京元電子    4.0   278.50 🚀 極強勢攻擊   50.0%                     趨勢強勁 / 【營收爆發(41.05%)】
  5514.TWO                              三豐    4.0    16.05 🚀 極強勢攻擊   44.4%                  趨勢強勁 / 【營收爆發(21437.63%)】
   2451.TW                              創見    4.0   253.00 🚀 極強勢攻擊   25.0%                    趨勢強勁 / 【營收爆發(246.28%)】
   2308.TW                             台達電    4.0  1415.00 🚀 極強勢攻擊   38.5%                      趨勢強勁 / 【營收爆發(31.0%)】
  1799.TWO                              易威    4.0    36.80 🚀 極強勢攻擊   12.5%                     趨勢強勁 / 【營收爆發(38.58%)】
  7751.TWO                              竑騰    4.0  1515.00 🚀 極強勢攻擊   63.2%                     趨勢強勁 / 【營收爆發(73.86%)】
   2406.TW                              國碩    4.0    34.00 🚀 極強勢攻擊   47.4%                    趨勢強勁 / 【營收爆發(159.77%)】
  7738.TWO                            東聯互動    4.0   187.50 🚀 極強勢攻擊   61.5%                     趨勢強勁 / 【營收爆發(30.63%)】
   8926.TW                             台汽電    4.0    45.35 🚀 極強勢攻擊   23.1%                    趨勢強勁 / 【營收爆發(300.39%)】
   1512.TW                              瑞利    4.0     7.71 🚀 極強勢攻擊   33.3%                     趨勢強勁 / 【營收爆發(77.18%)】
   6531.TW                             愛普*    4.0   501.00 🚀 極強勢攻擊   54.5%                    趨勢強勁 / 【營收爆發(146.68%)】
  3490.TWO                              單井    4.0    25.35 🚀 極強勢攻擊   37.5%                     趨勢強勁 / 【營收爆發(58.94%)】
   3416.TW                             融程電    4.0   150.00 🚀 極強勢攻擊   57.1%                     趨勢強勁 / 【營收爆發(37.85%)】
   5706.TW                              鳳凰    4.0    51.40 🚀 極強勢攻擊   33.3%                     趨勢強勁 / 【營收爆發(74.55%)】
  8472.TWO                             夠麻吉    4.0    78.30 🚀 極強勢攻擊   50.0%                    趨勢強勁 / 【營收爆發(202.29%)】
  6640.TWO                              均華    4.0  1075.00 🚀 極強勢攻擊   75.0%                      趨勢強勁 / 【營收爆發(52.0%)】
  3555.TWO                             博士旺    4.0   166.00 🚀 極強勢攻擊   33.3%                   趨勢強勁 / 【營收爆發(4102.23%)】
   4949.TW                            有成精密    4.0    61.00 🚀 極強勢攻擊   58.8%                     趨勢強勁 / 【營收爆發(38.12%)】
  7781.TWO                            昕力資*    4.0    31.95 🚀 極強勢攻擊   50.0%                     趨勢強勁 / 【營收爆發(42.08%)】
  6870.TWO                              騰雲    4.0   185.50 🚀 極強勢攻擊   40.0%                     趨勢強勁 / 【營收爆發(48.54%)】
   2442.TW                             新美齊    4.0    20.45 🚀 極強勢攻擊   42.9%                   趨勢強勁 / 【營收爆發(9886.17%)】
   8112.TW                              至上    4.0    79.30 🚀 極強勢攻擊   40.0%                    趨勢強勁 / 【營收爆發(136.81%)】
  3339.TWO                              泰谷    4.0    37.25 🚀 極強勢攻擊   63.2%                     趨勢強勁 / 【營收爆發(31.83%)】
  3489.TWO                              森寶    4.0    22.65 🚀 極強勢攻擊   20.0%                   趨勢強勁 / 【營收爆發(7783.71%)】
  3466.TWO                              德晉    4.0    35.60 🚀 極強勢攻擊   50.0%                    趨勢強勁 / 【營收爆發(140.62%)】
   2348.TW                              海悅    4.0    78.70 🚀 極強勢攻擊   33.3%                    趨勢強勁 / 【營收爆發(239.77%)】
   2243.TW                           宏旭-KY    4.0    19.35 🚀 極強勢攻擊   52.6%                    趨勢強勁 / 【營收爆發(739.37%)】
   8476.TW                             台境*    4.0    19.35 🚀 極強勢攻擊   44.4%                     趨勢強勁 / 【營收爆發(43.43%)】
   2855.TW                             統一證    4.0    31.00 🚀 極強勢攻擊   35.3%                    趨勢強勁 / 【營收爆發(221.36%)】
  4442.TWO                           竣邦-KY    4.0    61.80 🚀 極強勢攻擊   50.0%                      趨勢強勁 / 【營收爆發(77.4%)】
  7547.TWO                              碩網    4.0    69.40 🚀 極強勢攻擊   50.0%                     趨勢強勁 / 【營收爆發(49.76%)】
  6194.TWO                              育富   -2.0    32.65  📉 弱勢回測   41.7%                                          
   2482.TW                              連宇   -2.0    17.20  📉 弱勢回測   66.7%                                          
   1718.TW                              中纖   -2.0     7.57  📉 弱勢回測   62.5%                                          
  00941.TW                         中信上游半導體   -2.0    21.34  📉 弱勢回測   22.2%                                   【無財報資料】
   3168.TW                             眾福科   -2.0    41.00  📉 弱勢回測   40.0%                                          
  00949.TW                          復華日本龍頭   -2.0    18.91  📉 弱勢回測   57.9%                                   【無財報資料】
   2236.TW                           百達-KY   -2.0   105.50  📉 弱勢回測   60.0%                                          
  6811.TWO                           宏�硌穈T   -2.0   185.50  📉 弱勢回測   76.5%                                          
   6235.TW                              華孚   -2.0    46.95  📉 弱勢回測   60.0%                                          
   4439.TW                           冠星-KY   -2.0    83.20  📉 弱勢回測   85.7%                                          
   6176.TW                              瑞儀   -2.0    91.70  📉 弱勢回測   90.9%                                          
  3228.TWO                             金麗科   -2.0   124.00  📉 弱勢回測   75.0%                                          
00780B.TWO                         國泰A級金融債   -2.0    37.69  📉 弱勢回測   55.0%                                   【無財報資料】
  7783.TWO                              佳運   -2.0    85.00  📉 弱勢回測   94.1%                                          
  8437.TWO                           大地-KY   -2.0    12.80  📉 弱勢回測   93.8%                                          
   2101.TW                              南港   -2.0    34.95  📉 弱勢回測   53.8%                                          
   6655.TW                              科定   -2.0   128.00  📉 弱勢回測   80.0%                                          
   3056.TW                             富華新   -2.0    14.80  📉 弱勢回測   80.0%                                          
 00708L.TW                      期元大S&P黃金正2   -2.0    85.20  📉 弱勢回測   33.3%                                   【無財報資料】
   4555.TW                              氣立   -2.0    35.60  📉 弱勢回測   69.2%                                          
  3354.TWO                              律勝   -2.0    26.15  📉 弱勢回測   50.0%                                          
   2890.TW                             永豐金   -2.0    31.30  📉 弱勢回測   54.5%                                          
  7455.TWO                            樺緯物聯   -2.0    62.00  📉 弱勢回測   80.0%                                          
  3078.TWO                              僑威   -2.0    57.50  📉 弱勢回測   62.5%                                          
  4924.TWO                           欣厚-KY   -2.0    10.50  📉 弱勢回測   55.0%                                          
  6565.TWO                              物聯   -2.0    14.55  📉 弱勢回測   77.8%                                          
  00757.TW                         統一FANG+   -2.0   107.85  📉 弱勢回測   36.8%                                   【無財報資料】
   1313.TW                              聯成   -2.0    12.65  📉 弱勢回測   69.2%                                          
   1338.TW                           廣華-KY   -2.0    14.35  📉 弱勢回測   75.0%                                          
  00875.TW                          國泰網路資安   -2.0    38.81  📉 弱勢回測   50.0%                                   【無財報資料】
 00955.TWO                          中信日本商社   -2.0    15.26  📉 弱勢回測   50.0%                                   【無財報資料】
   1905.TW                              華紙   -2.0    12.30  📉 弱勢回測   58.8%                                          
 009813.TW                       貝萊德標普卓越50   -2.0     9.94  📉 弱勢回測   73.3%                                   【無財報資料】
   6414.TW                              樺漢   -2.0   265.00  📉 弱勢回測   65.0%                                          
   1563.TW                              巧新   -2.0    40.05  📉 弱勢回測   80.0%                                          
  7702.TWO                            前端風電   -2.0    25.00  📉 弱勢回測   50.0%                                          
00984B.TWO                       大華優利美A債15   -2.0    16.37  📉 弱勢回測   50.0%                                   【無財報資料】
   2912.TW                             統一超   -2.0   216.00  📉 弱勢回測   60.0%                                          
   6409.TW                              旭隼   -2.0   740.00  📉 弱勢回測   66.7%                                          
   9914.TW                             美利達   -2.0    67.90  📉 弱勢回測   70.0%                                          
   9908.TW                             大台北   -2.0    29.90  📉 弱勢回測   60.0%                                          
     ^TWII                         Unknown   -2.0 32612.24  📉 弱勢回測  100.0%                                   【無財報資料】
  4563.TWO                              百德   -2.0    40.90  📉 弱勢回測   85.0%                                          
   6155.TW                              鈞寶   -2.0    43.25  📉 弱勢回測   55.0%                                          
   3058.TW                              立德   -2.0     9.80  📉 弱勢回測   60.0%                                          
   2402.TW                              毅嘉   -2.0    51.10  📉 弱勢回測   56.2%                                          
   3032.TW                              偉訓   -2.0    63.50  📉 弱勢回測   63.6%                                          
   3592.TW                              瑞鼎   -2.0   209.50  📉 弱勢回測   70.0%                                          
 00634R.TW                          富邦上証反1   -2.0     3.40  📉 弱勢回測   25.0%                                   【無財報資料】
   6505.TW                             台塑化   -2.0    55.10  📉 弱勢回測   61.1%                                          
   2645.TW                            長榮航太   -2.0   147.00  📉 弱勢回測   31.6%                                          
 911622.TW                          泰聚亨-DR   -2.0     4.04  📉 弱勢回測   50.0%                                          
   2405.TW                              輔信   -2.0    16.85  📉 弱勢回測   57.1%                                          
   6668.TW                             中揚光   -2.0    32.55  📉 弱勢回測  100.0%                                          
  00752.TW                          中信中國50   -2.0    23.62  📉 弱勢回測   64.3%                                   【無財報資料】
 00635U.TW                        期元大S&P黃金   -2.0    45.99  📉 弱勢回測   33.3%                                   【無財報資料】
   6792.TW                              詠業   -2.0    56.50  📉 弱勢回測   25.0%                                          
   4968.TW                              立積   -2.0   105.00  📉 弱勢回測   65.0%                                          
   4164.TW                             承業醫   -2.0    30.55  📉 弱勢回測   75.0%                                          
   5546.TW                           永固-KY   -2.0    16.70  📉 弱勢回測   70.0%                                          
   1443.TW                            立益物流   -2.0    24.15  📉 弱勢回測   66.7%                                          
   3617.TW                              碩天   -2.0   171.50  📉 弱勢回測   52.6%                                          
  8277.TWO                              商丞   -2.0     8.07  📉 弱勢回測   75.0%                                          
 00656R.TW                       國泰中國A50反1   -2.0     6.47  📉 弱勢回測   30.0%                                   【無財報資料】
  5536.TWO                             聖暉*   -2.0   750.00  📉 弱勢回測   70.0%                                          
  3597.TWO                              映興   -2.0    22.70  📉 弱勢回測   50.0%                                          
   2613.TW                              中櫃   -2.0    23.05  📉 弱勢回測   57.9%                                          
   4590.TW                            富田-創   -2.0    72.40  📉 弱勢回測   65.0%                                          
   2915.TW                             潤泰全   -2.0    46.65  📉 弱勢回測   50.0%                                          
  4584.TWO                              君帆   -2.0    43.30  📉 弱勢回測   80.0%                                          
   6573.TW                           虹揚-KY   -2.0    13.60  📉 弱勢回測   63.2%                                          
  5601.TWO                             台聯櫃   -2.0    36.75  📉 弱勢回測   65.0%                                          
  6785.TWO                            昱展新藥   -2.0   170.50  📉 弱勢回測   70.0%                                          
   2303.TW                              聯電   -2.0    56.50  📉 弱勢回測   42.9%                                          
   6933.TW                         AMAX-KY   -2.0   124.50  📉 弱勢回測   66.7%                                          
   2597.TW                              潤弘   -2.0   151.50  📉 弱勢回測   57.1%                                          
 00738U.TW                         期元大道瓊白銀   -2.0    54.25  📉 弱勢回測   73.7%                                   【無財報資料】
   5607.TW                             遠雄港   -2.0    46.30  📉 弱勢回測   66.7%                                          
00720B.TWO                        元大投資級公司債   -2.0    33.09  📉 弱勢回測   57.1%                                   【無財報資料】
   4536.TW                              拓凱   -2.0   149.50  📉 弱勢回測   76.5%                                          
  6212.TWO                              理銘   -2.0    30.50  📉 弱勢回測   70.0%                                          
   3034.TW                              聯詠   -2.0   370.00  📉 弱勢回測   75.0%                                          
   6715.TW                              嘉基   -2.0   277.00  📉 弱勢回測   57.1%                                          
  8279.TWO                              生展   -2.0   107.00  📉 弱勢回測   70.0%                                          
   1608.TW                              華榮   -2.0    31.90  📉 弱勢回測   54.5%                                          
   5880.TW                             合庫金   -2.0    22.90  📉 弱勢回測   58.3%                                          
   4588.TW                            玖鼎電力   -2.0    58.50  📉 弱勢回測   68.8%                                          
  6684.TWO                              安格   -2.0    43.70  📉 弱勢回測   83.3%                                          
  00882.TW                         中信中國高股息   -2.0    15.54  📉 弱勢回測   61.5%                                   【無財報資料】
  6512.TWO                             啟發電   -2.0    19.90  📉 弱勢回測   60.0%                                          
  8077.TWO                             洛��   -2.0    41.50  📉 弱勢回測   90.0%                                          
   0056.TW                           元大高股息   -2.0    38.04  📉 弱勢回測   33.3%                                   【無財報資料】
 00642U.TW                        期元大S&P石油   -2.0    24.98  📉 弱勢回測   76.9%                                   【無財報資料】
  8921.TWO                              沈氏   -2.0    17.00  📉 弱勢回測   80.0%                                          
  1742.TWO                              台蠟   -2.0    17.25  📉 弱勢回測   57.1%                                          
   3036.TW                              文曄   -2.0   232.00  📉 弱勢回測   76.5%                                          
   4569.TW                          六方科-KY   -2.0   141.50  📉 弱勢回測   35.0%                                          
  5474.TWO                              聰泰   -2.0   132.00  📉 弱勢回測   65.0%                                          
   9103.TW                         美德醫療-DR   -2.0     5.06  📉 弱勢回測   60.0%                                          
  6982.TWO                            大井泵浦   -2.0    52.70  📉 弱勢回測   60.0%                                          
 00638R.TW                       元大滬深300反1   -2.0     7.30  📉 弱勢回測   35.0%                                   【無財報資料】
00773B.TWO                         中信優先金融債   -2.0    35.75  📉 弱勢回測   66.7%                                   【無財報資料】
   1216.TW                              統一   -2.0    70.10  📉 弱勢回測   57.1%                                          
   9910.TW                              豐泰   -2.0    81.20  📉 弱勢回測   75.0%                                          
  8432.TWO                             東生華   -2.0    51.30  📉 弱勢回測   66.7%                                          
 00640L.TW                          富邦日本正2   -2.0    81.45  📉 弱勢回測   70.0%                                   【無財報資料】
   2498.TW                             宏達電   -2.0    40.35  📉 弱勢回測   66.7%                                          
   4994.TW                              傳奇   -2.0    91.00  📉 弱勢回測   55.0%                                          
  6730.TWO                              常廣   -2.0    35.95  📉 弱勢回測   65.0%                                          
  3664.TWO                           安瑞-KY   -2.0    12.30  📉 弱勢回測   75.0%                                          
  3357.TWO                             臺慶科   -2.0   150.00  📉 弱勢回測   47.1%                                          
   2615.TW                              萬海   -2.0    74.00  📉 弱勢回測   50.0%                                          
  3672.TWO                             康聯訊   -2.0    11.20  📉 弱勢回測   63.2%                                          
 00651R.TW                          復華香港反1   -2.0     5.52  📉 弱勢回測   30.0%                                   【無財報資料】
  6535.TWO                              順藥   -2.0   142.50  📉 弱勢回測   65.0%                                          
00768B.TWO                         復華20年美債   -2.0    51.15  📉 弱勢回測   45.0%                                   【無財報資料】
   3029.TW                              零壹   -2.0   100.00  📉 弱勢回測   54.5%                                          
   4912.TW                         聯德控股-KY   -2.0    89.90  📉 弱勢回測   50.0%                                          
   3015.TW                              全漢   -2.0    50.70  📉 弱勢回測   50.0%                                          
   1522.TW                             堤維西   -2.0    32.20  📉 弱勢回測   90.0%                                          
  00924.TW                      復華S&P500成長   -2.0    27.52  📉 弱勢回測   73.7%                                   【無財報資料】
   3059.TW                             華晶科   -2.0    36.85  📉 弱勢回測   68.4%                                          
  4609.TWO                              唐鋒   -2.0     4.81  📉 弱勢回測   45.5%                                          
  5321.TWO                             美而快   -2.0    23.95  📉 弱勢回測   65.0%                                          
 00852L.TW CATHAY SECS INV TRUST CO LTD CA   -2.0    27.56  📉 弱勢回測   60.0%                                   【無財報資料】
   4552.TW                           力達-KY   -2.0    20.85  📉 弱勢回測   64.3%                                          
   1760.TW                            寶齡富錦   -2.0    63.90  📉 弱勢回測   14.3%                                          
 00673R.TW                      期元大S&P原油反1   -2.0    18.60  📉 弱勢回測   75.0%                                   【無財報資料】
  5009.TWO                              榮剛   -2.0    32.50  📉 弱勢回測   53.3%                                          
  6423.TWO                             億而得   -2.0    86.10  📉 弱勢回測   52.9%                                          
   1220.TW                              台榮   -2.0    12.40  📉 弱勢回測  100.0%                                          
   1307.TW                              三芳   -2.0    34.00  📉 弱勢回測   38.5%                                          
   2321.TW                              東訊   -2.0    14.65  📉 弱勢回測  100.0%                                          
009815.TWO                       大華美國MAG7+   -2.0     9.31  📉 弱勢回測   61.5%                                   【無財報資料】
   2637.TW                           慧洋-KY   -2.0    69.30  📉 弱勢回測   50.0%                                          
   1326.TW                              台化   -2.0    43.00  📉 弱勢回測   55.6%                                          
  6620.TWO                              漢達   -2.0    69.30  📉 弱勢回測   73.3%                                          
   3665.TW                           貿聯-KY   -2.0  1730.00  📉 弱勢回測   77.8%                                          
  6542.TWO                              隆中   -2.0    56.80  📉 弱勢回測   55.6%                                          
   5519.TW                              隆大   -2.0    33.55  📉 弱勢回測   28.6%                                          
   1722.TW                              台肥   -2.0    45.00  📉 弱勢回測   25.0%                                          
   2206.TW                            三陽工業   -2.0    58.00  📉 弱勢回測   64.3%                                          
  4401.TWO                             東隆興   -2.0    15.00  📉 弱勢回測   66.7%                                          
00740B.TWO                         富邦全球投等債   -2.0    38.56  📉 弱勢回測   58.3%                                   【無財報資料】
   2466.TW                             冠西電   -2.0    53.10  📉 弱勢回測   62.5%                                          
   1538.TW                              正峰   -2.0    15.00  📉 弱勢回測   89.5%                                          
  6508.TWO                              惠光   -2.0    28.20  📉 弱勢回測   65.0%                                          
   1453.TW                              大將   -2.0    12.40  📉 弱勢回測   58.3%                                          
   2923.TW                           鼎固-KY   -2.0    17.70  📉 弱勢回測  100.0%                                          
  6138.TWO                              茂達   -2.0   222.00  📉 弱勢回測   64.7%                                          
00969B.TWO YUANTA SECURITIES INV TRUST CO    -2.0     8.47  📉 弱勢回測   33.3%                                   【無財報資料】
  4417.TWO                              金洲   -2.0    51.00  📉 弱勢回測   45.0%                                          
   4952.TW                              凌通   -2.0    40.70  📉 弱勢回測   58.3%                                          
  7714.TWO                            創泓科技   -2.0   130.00  📉 弱勢回測   70.0%                                          
  3323.TWO                             加百裕   -2.0    35.50  📉 弱勢回測   47.4%                                          
   2332.TW                              友訊   -2.0    14.70  📉 弱勢回測   60.0%                                          
  3252.TWO                              海灣   -2.0    20.10  📉 弱勢回測   55.6%                                          
   1623.TW                             大東電   -2.0   191.50  📉 弱勢回測   90.9%                                          
  00646.TW                        元大S&P500   -2.0    65.80  📉 弱勢回測   61.1%                                   【無財報資料】
   2314.TW                              台揚   -2.0    17.50  📉 弱勢回測   80.0%                                          
   2034.TW                              允強   -2.0    20.20  📉 弱勢回測   55.0%                                          
   2891.TW                             中信金   -2.0    52.00  📉 弱勢回測   46.2%                                          
   2359.TW                             所羅門   -2.0   112.00  📉 弱勢回測   66.7%                                          
  00700.TW                         富邦�琤肭磪�   -2.0    17.06  📉 弱勢回測   72.2%                                   【無財報資料】
  00830.TW                         國泰費城半導體   -2.0    54.25  📉 弱勢回測   45.5%                                   【無財報資料】
   8249.TW                              菱光   -2.0    49.55  📉 弱勢回測   60.0%                                          
  4305.TWO                              世坤   -2.0    43.80  📉 弱勢回測   31.2%                                          
  6486.TWO                              互動   -2.0    83.70  📉 弱勢回測   33.3%                                          
  8032.TWO                              光菱   -2.0    34.45  📉 弱勢回測   75.0%                                          
  8080.TWO                              泰霖   -2.0    29.30  📉 弱勢回測   70.0%                                          
  7777.TWO                            能率亞洲   -2.0    26.50  📉 弱勢回測   75.0%                                          
  6716.TWO                              應廣   -2.0    70.00  📉 弱勢回測   50.0%                                          
   1503.TW                              士電   -2.0   191.50  📉 弱勢回測   58.3%                                          
   2427.TW                             三商電   -2.0    23.50  📉 弱勢回測   57.1%                                          
  5223.TWO                           安力-KY   -2.0    27.05  📉 弱勢回測   60.0%                                          
  00885.TW                            富邦越南   -2.0    16.61  📉 弱勢回測   53.8%                                   【無財報資料】
  5347.TWO                              世界   -2.0   113.00  📉 弱勢回測   75.0%                                          
   4438.TW                              廣越   -2.0    56.60  📉 弱勢回測   90.0%                                          
   2340.TW                              台亞   -2.0    28.10  📉 弱勢回測   46.2%                         【⚠️毛利負值 | 董監持股增加】
  8069.TWO                              元太   -2.0   142.00  📉 弱勢回測   64.3%                                          
  2752.TWO                              豆府   -2.0   207.50  📉 弱勢回測   37.5%                                          
   6873.TW                            泓德能源   -2.0    91.20  📉 弱勢回測   70.0%                                          
  00923.TW                      群益台ESG低碳50   -2.0    28.30  📉 弱勢回測   50.0%                                   【無財報資料】
   1603.TW                              華電   -2.0    33.25  📉 弱勢回測   72.2%                                          
   6962.TW                           奕力-KY   -2.0    30.55  📉 弱勢回測   78.9%                                          
  00900.TW                       富邦特選高股息30   -2.0    14.10  📉 弱勢回測   40.0%                                   【無財報資料】
   6269.TW                              台郡   -2.0    59.80  📉 弱勢回測   23.1%                                          
 009811.TW                          統一美國50   -2.0    11.08  📉 弱勢回測   77.8%                                   【無財報資料】
  5205.TWO                              中茂   -2.0    29.80  📉 弱勢回測   55.0%                                          
  5015.TWO                              華祺   -2.0    26.75  📉 弱勢回測   83.3%                                          
   5203.TW                              訊連   -2.0    62.20  📉 弱勢回測   60.0%                                          
   5608.TW                             四維航   -2.0    16.65  📉 弱勢回測   53.3%                                          
  00703.TW                        台新MSCI中國   -2.0    20.00  📉 弱勢回測   72.7%                                   【無財報資料】
   6887.TW                          寶綠特-KY   -2.0    42.85  📉 弱勢回測   80.0%                                          
  2726.TWO                           雅茗-KY   -2.0    10.20  📉 弱勢回測   70.6%                                          
  7752.TWO                            世紀樺欣   -2.0    50.20  📉 弱勢回測   64.3%                                          
   2103.TW                              台橡   -2.0    19.65  📉 弱勢回測   53.3%                                          
   2606.TW                              裕民   -2.0    59.20  📉 弱勢回測   46.2%                                          
   3002.TW                              歐格   -2.0    19.20  📉 弱勢回測   60.0%                                          
   6768.TW                           志強-KY   -2.0    90.90  📉 弱勢回測   69.2%                                          
  8455.TWO                           大拓-KY   -2.0    20.80  📉 弱勢回測   80.0%                                          
  6884.TWO                             海柏特   -2.0    34.00  📉 弱勢回測   85.0%                                          
   1110.TW                              東泥   -2.0    14.90  📉 弱勢回測   75.0%                                          
  4911.TWO                              德英   -2.0    35.90  📉 弱勢回測   65.0%                                          
   3481.TW                              群創   -2.0    24.50  📉 弱勢回測   62.5%                                          
  6125.TWO                              廣運   -2.0    58.00  📉 弱勢回測   55.0%                                          
00937B.TWO                     群益ESG投等債20+   -2.0    14.77  📉 弱勢回測   50.0%                                   【無財報資料】
  3609.TWO                            三一東林   -2.0    28.20  📉 弱勢回測   75.0%                                          
   2371.TW                              大同   -2.0    30.50  📉 弱勢回測   64.3%                                          
   5876.TW                            上海商銀   -2.0    39.25  📉 弱勢回測   33.3%                                          
  6841.TWO                            長佳智能   -2.0    63.50  📉 弱勢回測   62.5%                                          
  3205.TWO                              佰研   -2.0    52.30  📉 弱勢回測   55.0%                                          
  2067.TWO                              嘉鋼   -2.0     7.97  📉 弱勢回測   72.7%                                          
   2409.TW                              友達   -2.0    14.65  📉 弱勢回測   45.5%                                          
  8935.TWO                              邦泰   -2.0    18.10  📉 弱勢回測   75.0%                                          
  5291.TWO                              邑昇   -2.0    67.00  📉 弱勢回測   46.2%                                          
00722B.TWO                        群益投資級電信債   -2.0    36.30  📉 弱勢回測   53.3%                                   【無財報資料】
   5225.TW                           東科-KY   -2.0    90.60  📉 弱勢回測   75.0%                                          
   3596.TW                              智易   -2.0   179.00  📉 弱勢回測   75.0%                                          
  4168.TWO                              醣聯   -2.0    24.30  📉 弱勢回測   75.0%                                          
   2105.TW                              正新   -2.0    30.40  📉 弱勢回測   35.3%                                          
  8908.TWO                              欣雄   -2.0    42.15  📉 弱勢回測   38.5%                                          
  3684.TWO                              榮昌   -2.0    63.60  📉 弱勢回測   33.3%                                          
   6666.TW                          羅麗芬-KY   -2.0    41.65  📉 弱勢回測   70.0%                                          
009814.TWO                         富邦標普500   -2.0     9.76  📉 弱勢回測   68.8%                                   【無財報資料】
   2301.TW                             光寶科   -2.0   153.00  📉 弱勢回測   46.2%                                          
00679B.TWO                         元大美債20年   -2.0    27.12  📉 弱勢回測   52.9%                                   【無財報資料】
  7737.TWO                              凱鈿   -2.0    37.85  📉 弱勢回測  100.0%                                          
