Quantum AI Pro 分析報告 (20260325)
==============================================================================================================
        ID                            Name  Score    Price  Status WinRate                             Reason
   2305.TW                              全友    5.5    14.70 🚀 極強勢攻擊   53.3%    趨勢強勁 / 【EPS連2成長 | 營收爆發(34.16%)】
  4923.TWO                              力士    5.5    36.45 🚀 極強勢攻擊   22.2%    趨勢強勁 / 【EPS連2成長 | 營收爆發(39.63%)】
  6223.TWO                              旺矽    5.5  3750.00 🚀 極強勢攻擊   66.7%    趨勢強勁 / 【EPS連2成長 | 營收爆發(45.54%)】
  8923.TWO                              時報    5.5    20.25 🚀 極強勢攻擊   40.0%     趨勢強勁 / 【EPS連2成長 | 營收爆發(32.9%)】
  6584.TWO                            南俊國際    5.5   568.00 🚀 極強勢攻擊   25.0%    趨勢強勁 / 【EPS連2成長 | 營收爆發(47.92%)】
  6265.TWO                             方土昶    5.5    41.45 🚀 極強勢攻擊   42.9%   趨勢強勁 / 【EPS連2成長 | 營收爆發(309.86%)】
  3546.TWO                              宇峻    5.5    70.60 🚀 極強勢攻擊   40.0%   趨勢強勁 / 【EPS連2成長 | 營收爆發(127.43%)】
   3209.TW                              全科    5.5    43.45 🚀 極強勢攻擊   50.0%    趨勢強勁 / 【EPS連2成長 | 營收爆發(35.04%)】
  6026.TWO                             福邦證    5.5    14.90 🚀 極強勢攻擊   25.0%   趨勢強勁 / 【EPS連2成長 | 營收爆發(191.85%)】
  6163.TWO                             華電網    5.5    65.40 🚀 極強勢攻擊   50.0%   趨勢強勁 / 【EPS連2成長 | 營收爆發(136.48%)】
  4973.TWO                              廣穎    5.5    70.90 🚀 極強勢攻擊   50.0%    趨勢強勁 / 【EPS連2成長 | 營收爆發(42.53%)】
  6574.TWO                              霈方    5.5   126.50 🚀 極強勢攻擊   40.0%    趨勢強勁 / 【EPS連2成長 | 營收爆發(56.66%)】
  8059.TWO                              凱碩    5.5    18.65 🚀 極強勢攻擊    0.0%   趨勢強勁 / 【EPS連2成長 | 營收爆發(604.49%)】
   8996.TW                              高力    5.5   820.00 🚀 極強勢攻擊   35.3%   趨勢強勁 / 【EPS連2成長 | 營收爆發(205.73%)】
  6727.TWO                            亞泰金屬    5.5   278.50 🚀 極強勢攻擊   56.2%   趨勢強勁 / 【EPS連2成長 | 營收爆發(482.36%)】
   3530.TW                             晶相光    5.5    58.20 🚀 極強勢攻擊   45.0%    趨勢強勁 / 【EPS連2成長 | 營收爆發(33.12%)】
  3663.TWO                              鑫科    5.5    74.00 🚀 極強勢攻擊   30.8%   趨勢強勁 / 【EPS連2成長 | 營收爆發(133.68%)】
  5498.TWO                              凱崴    5.5    57.50 🚀 極強勢攻擊   35.7%    趨勢強勁 / 【EPS連2成長 | 營收爆發(43.83%)】
  6693.TWO                             廣閎科    5.5   105.50 🚀 極強勢攻擊   53.3%    趨勢強勁 / 【EPS連2成長 | 營收爆發(42.95%)】
   2425.TW                              承啟    5.5    29.15 🚀 極強勢攻擊    0.0%   趨勢強勁 / 【EPS連2成長 | 營收爆發(113.51%)】
  6419.TWO                             京晨科    5.5    84.40 🚀 極強勢攻擊   38.5%    趨勢強勁 / 【EPS連2成長 | 營收爆發(37.58%)】
  7718.TWO                              友鋮    5.0    48.20 🚀 極強勢攻擊   50.0%     趨勢強勁 / 【營收爆發(40.26%) | 董監持股增加】
   8021.TW                              尖點    5.0   247.50 🚀 極強勢攻擊   46.2%     趨勢強勁 / 【營收爆發(42.47%) | 董監持股增加】
   6120.TW                              達運    4.5    13.25 🚀 極強勢攻擊   46.7%          趨勢強勁 / 【EPS連2成長 | 董監持股增加】
  5351.TWO                              鈺創    4.5    74.10 🚀 極強勢攻擊   50.0% 【EPS連2成長 | 營收爆發(310.99%) | 董監持股增加】
   2481.TW                              強茂    4.5   100.00 🚀 極強勢攻擊   53.3%          趨勢強勁 / 【EPS連2成長 | 董監持股增加】
  8299.TWO                              群聯    4.5  1725.00 🚀 極強勢攻擊   31.6% 【EPS連2成長 | 營收爆發(169.43%) | 董監持股增加】
   4956.TW                              光鋐    4.5    37.20 🚀 極強勢攻擊   56.2%          趨勢強勁 / 【EPS連2成長 | 董監持股增加】
  8472.TWO                             夠麻吉    4.0    77.70 🚀 極強勢攻擊   44.4%             趨勢強勁 / 【營收爆發(202.29%)】
  7738.TWO                            東聯互動    4.0   186.50 🚀 極強勢攻擊   57.1%              趨勢強勁 / 【營收爆發(30.63%)】
   1512.TW                              瑞利    4.0     7.71 🚀 極強勢攻擊   50.0%              趨勢強勁 / 【營收爆發(77.18%)】
  7781.TWO                            昕力資*    4.0    31.65 🚀 極強勢攻擊   55.6%              趨勢強勁 / 【營收爆發(42.08%)】
   3416.TW                             融程電    4.0   152.00 🚀 極強勢攻擊   60.0%              趨勢強勁 / 【營收爆發(37.85%)】
   2308.TW                             台達電    4.0  1550.00 🚀 極強勢攻擊   38.5%               趨勢強勁 / 【營收爆發(31.0%)】
  1799.TWO                              易威    4.0    37.60 🚀 極強勢攻擊   12.5%              趨勢強勁 / 【營收爆發(38.58%)】
  3555.TWO                             博士旺    4.0   174.00 🚀 極強勢攻擊   16.7%            趨勢強勁 / 【營收爆發(4102.23%)】
   5706.TW                              鳳凰    4.0    51.90 🚀 極強勢攻擊   33.3%              趨勢強勁 / 【營收爆發(74.55%)】
   2449.TW                            京元電子    4.0   288.50 🚀 極強勢攻擊   45.5%              趨勢強勁 / 【營收爆發(41.05%)】
  7734.TWO                            印能科技    4.0  1825.00 🚀 極強勢攻擊   50.0%              趨勢強勁 / 【營收爆發(55.59%)】
  5514.TWO                              三豐    4.0    16.15 🚀 極強勢攻擊   50.0%           趨勢強勁 / 【營收爆發(21437.63%)】
  5302.TWO                              太欣    4.0    11.50 🚀 極強勢攻擊   37.5%              趨勢強勁 / 【營收爆發(69.18%)】
   2243.TW                           宏旭-KY    4.0    20.75 🚀 極強勢攻擊   57.9%             趨勢強勁 / 【營收爆發(739.37%)】
  3489.TWO                              森寶    4.0    23.00 🚀 極強勢攻擊   33.3%            趨勢強勁 / 【營收爆發(7783.71%)】
   2348.TW                              海悅    4.0    79.80 🚀 極強勢攻擊   40.0%             趨勢強勁 / 【營收爆發(239.77%)】
   8112.TW                              至上    4.0    82.90 🚀 極強勢攻擊   45.0%             趨勢強勁 / 【營收爆發(136.81%)】
  3490.TWO                              單井    4.0    26.30 🚀 極強勢攻擊   44.4%              趨勢強勁 / 【營收爆發(58.94%)】
  3339.TWO                              泰谷    4.0    40.95 🚀 極強勢攻擊   63.2%              趨勢強勁 / 【營收爆發(31.83%)】
  6874.TWO                              倍力    4.0    91.20 🚀 極強勢攻擊   80.0%               趨勢強勁 / 【營收爆發(89.2%)】
   4949.TW                            有成精密    4.0    65.50 🚀 極強勢攻擊   58.8%              趨勢強勁 / 【營收爆發(38.12%)】
  6199.TWO                              天品    4.0   108.50 🚀 極強勢攻擊   42.9%             趨勢強勁 / 【營收爆發(587.51%)】
  6640.TWO                              均華    4.0  1180.00 🚀 極強勢攻擊   75.0%               趨勢強勁 / 【營收爆發(52.0%)】
   2406.TW                              國碩    4.0    36.60 🚀 極強勢攻擊   47.4%             趨勢強勁 / 【營收爆發(159.77%)】
   6531.TW                             愛普*    4.0   511.00 🚀 極強勢攻擊   50.0%             趨勢強勁 / 【營收爆發(146.68%)】
  7751.TWO                              竑騰    4.0  1570.00 🚀 極強勢攻擊   65.0%              趨勢強勁 / 【營收爆發(73.86%)】
  7547.TWO                              碩網    4.0    76.30 🚀 極強勢攻擊   60.0%              趨勢強勁 / 【營收爆發(49.76%)】
  3466.TWO                              德晉    4.0    35.40 🚀 極強勢攻擊   50.0%             趨勢強勁 / 【營收爆發(140.62%)】
   8476.TW                             台境*    4.0    20.25 🚀 極強勢攻擊   50.0%              趨勢強勁 / 【營收爆發(43.43%)】
   2855.TW                             統一證    4.0    32.20 🚀 極強勢攻擊   35.3%             趨勢強勁 / 【營收爆發(221.36%)】
   2442.TW                             新美齊    4.0    20.65 🚀 極強勢攻擊   46.7%            趨勢強勁 / 【營收爆發(9886.17%)】
   6155.TW                              鈞寶   -2.0    44.25  📉 弱勢回測   60.0%                                   
   2002.TW                              中鋼   -2.0    19.30  📉 弱勢回測   28.6%                                   
   2478.TW                              大毅   -2.0    62.60  📉 弱勢回測   62.5%                                   
   1563.TW                              巧新   -2.0    40.35  📉 弱勢回測   75.0%                                   
   1504.TW                              東元   -2.0    66.30  📉 弱勢回測   63.6%                                   
   1413.TW                              宏洲   -2.0     9.68  📉 弱勢回測   50.0%                                   
00746B.TWO                         富邦A級公司債   -2.0    35.90  📉 弱勢回測   50.0%                            【無財報資料】
   2385.TW                              群光   -2.0   123.00  📉 弱勢回測   46.7%                                   
   2330.TW                             台積電   -2.0  1845.00  📉 弱勢回測   55.6%                                   
   6192.TW                              巨路   -2.0   119.00  📉 弱勢回測   30.0%                                   
   2633.TW                            台灣高鐵   -2.0    26.45  📉 弱勢回測   61.1%                                   
   9937.TW                              全國   -2.0    56.60  📉 弱勢回測   69.2%                                   
 00650L.TW                          復華香港正2   -2.0    16.70  📉 弱勢回測   65.0%                            【無財報資料】
   7786.TW                            東方風能   -2.0   137.00  📉 弱勢回測   50.0%                                   
   2480.TW                             敦陽科   -2.0   141.50  📉 弱勢回測   50.0%                                   
 00715L.TW                        期街口布蘭特正2   -2.0    49.83  📉 弱勢回測   80.0%                            【無財報資料】
  00893.TW                         國泰智能電動車   -2.0    33.86  📉 弱勢回測   50.0%                            【無財報資料】
   2883.TW                             凱基金   -2.0    20.35  📉 弱勢回測   53.3%                                   
   2891.TW                             中信金   -2.0    52.80  📉 弱勢回測   46.2%                                   
   7749.TW                           意騰-KY   -2.0   395.50  📉 弱勢回測   50.0%                                   
   6235.TW                              華孚   -2.0    47.50  📉 弱勢回測   54.5%                                   
   4961.TW                              天鈺   -2.0   141.50  📉 弱勢回測   54.5%                                   
   2314.TW                              台揚   -2.0    17.45  📉 弱勢回測   85.0%                                   
     ^TWII                         Unknown   -2.0 33439.11  📉 弱勢回測   80.0%                            【無財報資料】
  00949.TW                          復華日本龍頭   -2.0    19.29  📉 弱勢回測   57.9%                            【無財報資料】
  8437.TWO                           大地-KY   -2.0    12.80  📉 弱勢回測   94.1%                                   
00969B.TWO YUANTA SECURITIES INV TRUST CO    -2.0     8.52  📉 弱勢回測   33.3%                            【無財報資料】
  00875.TW                          國泰網路資安   -2.0    38.45  📉 弱勢回測   42.9%                            【無財報資料】
   6431.TW                           光麗-KY   -2.0    20.60  📉 弱勢回測  100.0%                                   
   6792.TW                              詠業   -2.0    56.90  📉 弱勢回測   20.0%                                   
  00757.TW                         統一FANG+   -2.0   107.60  📉 弱勢回測   31.6%                            【無財報資料】
   9908.TW                             大台北   -2.0    29.90  📉 弱勢回測   60.0%                                   
   1722.TW                              台肥   -2.0    45.20  📉 弱勢回測   33.3%                                   
  3078.TWO                              僑威   -2.0    57.70  📉 弱勢回測   62.5%                                   
   2890.TW                             永豐金   -2.0    31.85  📉 弱勢回測   45.5%                                   
  6186.TWO                              新潤   -2.0    41.00  📉 弱勢回測  100.0%                                   
  3354.TWO                              律勝   -2.0    27.55  📉 弱勢回測   55.0%                                   
  00770.TW                          國泰北美科技   -2.0    51.20  📉 弱勢回測   60.0%                            【無財報資料】
   2101.TW                              南港   -2.0    35.20  📉 弱勢回測   53.8%                                   
  4924.TWO                           欣厚-KY   -2.0    10.70  📉 弱勢回測   55.0%                                   
   3032.TW                              偉訓   -2.0    65.20  📉 弱勢回測   63.6%                                   
  7455.TWO                            樺緯物聯   -2.0    62.00  📉 弱勢回測   80.0%                                   
   6414.TW                              樺漢   -2.0   269.00  📉 弱勢回測   65.0%                                   
   5546.TW                           永固-KY   -2.0    17.15  📉 弱勢回測   65.0%                                   
   1338.TW                           廣華-KY   -2.0    14.40  📉 弱勢回測   75.0%                                   
  5536.TWO                             聖暉*   -2.0   800.00  📉 弱勢回測   72.7%                                   
   1718.TW                              中纖   -2.0     7.38  📉 弱勢回測   64.7%                                   
   4164.TW                             承業醫   -2.0    31.50  📉 弱勢回測   70.0%                                   
00984B.TWO                       大華優利美A債15   -2.0    16.49  📉 弱勢回測   45.5%                            【無財報資料】
   4590.TW                            富田-創   -2.0    74.40  📉 弱勢回測   65.0%                                   
  6811.TWO                           宏�硌穈T   -2.0   189.50  📉 弱勢回測   70.6%                                   
   6573.TW                           虹揚-KY   -2.0    13.65  📉 弱勢回測   65.0%                                   
 00955.TWO                          中信日本商社   -2.0    15.63  📉 弱勢回測   50.0%                            【無財報資料】
  3597.TWO                              映興   -2.0    23.00  📉 弱勢回測  100.0%                                   
  4417.TWO                              金洲   -2.0    51.00  📉 弱勢回測   45.0%                                   
   4439.TW                           冠星-KY   -2.0    85.00  📉 弱勢回測   75.0%                                   
   2236.TW                           百達-KY   -2.0   111.00  📉 弱勢回測   60.0%                                   
   3168.TW                             眾福科   -2.0    41.60  📉 弱勢回測   35.0%                                   
   2597.TW                              潤弘   -2.0   154.00  📉 弱勢回測   50.0%                                   
   4952.TW                              凌通   -2.0    42.25  📉 弱勢回測   58.3%                                   
   2395.TW                              研華   -2.0   333.50  📉 弱勢回測   50.0%                                   
   2482.TW                              連宇   -2.0    17.50  📉 弱勢回測   60.0%                                   
   2034.TW                              允強   -2.0    20.40  📉 弱勢回測   55.0%                                   
   2211.TW                             長榮鋼   -2.0   102.00  📉 弱勢回測   66.7%                                   
   5607.TW                             遠雄港   -2.0    46.75  📉 弱勢回測   75.0%                                   
   2923.TW                           鼎固-KY   -2.0    18.55  📉 弱勢回測   66.7%                                   
   6505.TW                             台塑化   -2.0    54.50  📉 弱勢回測   58.8%                                   
   6668.TW                             中揚光   -2.0    33.65  📉 弱勢回測   50.0%                                   
  00646.TW                        元大S&P500   -2.0    66.40  📉 弱勢回測   55.6%                            【無財報資料】
00780B.TWO                         國泰A級金融債   -2.0    37.73  📉 弱勢回測   55.0%                            【無財報資料】
 00693U.TW                        期街口S&P黃豆   -2.0    21.74  📉 弱勢回測   65.0%                            【無財報資料】
   2012.TW                              春雨   -2.0    15.85  📉 弱勢回測   50.0%                                   
   7780.TW                           大研生醫*   -2.0    18.20  📉 弱勢回測   87.5%                                   
  5381.TWO                              合正   -2.0    24.00  📉 弱勢回測   75.0%                                   
  4745.TWO                           合富-KY   -2.0    19.00  📉 弱勢回測   80.0%                                   
   2466.TW                             冠西電   -2.0    52.30  📉 弱勢回測   56.2%                                   
  00915.TW                       凱基優選高股息30   -2.0    23.45  📉 弱勢回測   47.1%                            【無財報資料】
   1476.TW                              儒鴻   -2.0   346.00  📉 弱勢回測  100.0%                                   
  7783.TWO                              佳運   -2.0    85.50  📉 弱勢回測   88.2%                                   
  00941.TW                         中信上游半導體   -2.0    22.25  📉 弱勢回測   22.2%                            【無財報資料】
   3014.TW                              聯陽   -2.0   117.00  📉 弱勢回測   47.4%                                   
00740B.TWO                         富邦全球投等債   -2.0    38.74  📉 弱勢回測   58.3%                            【無財報資料】
  3558.TWO                              神準   -2.0   119.50  📉 弱勢回測   80.0%                                   
   2367.TW                              燿華   -2.0    75.10  📉 弱勢回測   81.8%                                   
   6176.TW                              瑞儀   -2.0    92.00  📉 弱勢回測   91.7%                                   
  3228.TWO                             金麗科   -2.0   123.00  📉 弱勢回測   70.0%                                   
  4128.TWO                              中天   -2.0    17.20  📉 弱勢回測   75.0%                                   
 009813.TW                       貝萊德標普卓越50   -2.0     9.97  📉 弱勢回測   66.7%                            【無財報資料】
  6565.TWO                              物聯   -2.0    19.30  📉 弱勢回測   70.0%                                   
  3252.TWO                              海灣   -2.0    20.05  📉 弱勢回測   55.6%                                   
   3592.TW                              瑞鼎   -2.0   214.50  📉 弱勢回測   70.0%                                   
   3056.TW                             富華新   -2.0    14.90  📉 弱勢回測   83.3%                                   
   1453.TW                              大將   -2.0    12.40  📉 弱勢回測   66.7%                                   
   4555.TW                              氣立   -2.0    36.40  📉 弱勢回測   69.2%                                   
  6508.TWO                              惠光   -2.0    26.95  📉 弱勢回測   70.0%                                   
  00752.TW                          中信中國50   -2.0    24.03  📉 弱勢回測   60.0%                            【無財報資料】
 00635U.TW                        期元大S&P黃金   -2.0    48.26  📉 弱勢回測   40.0%                            【無財報資料】
  7714.TWO                            創泓科技   -2.0   130.50  📉 弱勢回測   70.0%                                   
   1538.TW                              正峰   -2.0    14.20  📉 弱勢回測   90.0%                                   
 00708L.TW                      期元大S&P黃金正2   -2.0    93.95  📉 弱勢回測   33.3%                            【無財報資料】
   2332.TW                              友訊   -2.0    15.30  📉 弱勢回測   60.0%                                   
   1313.TW                              聯成   -2.0    12.25  📉 弱勢回測   69.2%                                   
   1229.TW                              聯華   -2.0    44.75  📉 弱勢回測   52.6%                                   
  00878.TW                         國泰永續高股息   -2.0    22.44  📉 弱勢回測   30.0%                            【無財報資料】
   1905.TW                              華紙   -2.0    12.75  📉 弱勢回測   55.6%                                   
  6180.TWO                              橘子   -2.0    43.50  📉 弱勢回測   50.0%                                   
  00662.TW                        富邦NASDAQ   -2.0    99.25  📉 弱勢回測   52.9%                            【無財報資料】
   2905.TW                              三商   -2.0    14.55  📉 弱勢回測   57.1%                                   
00720B.TWO                        元大投資級公司債   -2.0    33.33  📉 弱勢回測   57.1%                            【無財報資料】
   2474.TW                              可成   -2.0   187.50  📉 弱勢回測   50.0%                                   
  6535.TWO                              順藥   -2.0   146.50  📉 弱勢回測   65.0%                                   
   2702.TW                              華園   -2.0    12.20  📉 弱勢回測   50.0%                                   
  1599.TWO                             宏佳騰   -2.0    25.90  📉 弱勢回測   43.8%                                   
   2013.TW                             中鋼構   -2.0    45.15  📉 弱勢回測  100.0%                                   
  00902.TW                         中信電池及儲能   -2.0    14.28  📉 弱勢回測   27.3%                            【無財報資料】
00948B.TWO                        中信優息投資級債   -2.0     9.49  📉 弱勢回測   60.0%                            【無財報資料】
   2258.TW                          鴻華先進-創   -2.0    30.50  📉 弱勢回測   41.7%                                   
   1714.TW                              和桐   -2.0     9.64  📉 弱勢回測   41.7%                                   
   6921.TW                           嘉雨思-創   -2.0    71.30  📉 弱勢回測   55.0%                                   
  3709.TWO                           鑫聯大投控   -2.0    69.20  📉 弱勢回測   47.1%                                   
   1726.TW                              永記   -2.0    75.70  📉 弱勢回測   50.0%                                   
   9910.TW                              豐泰   -2.0    82.00  📉 弱勢回測   75.0%                                   
   2352.TW                             佳世達   -2.0    23.80  📉 弱勢回測   61.5%                                   
 00985B.TW                     群益ESG投等債0-5   -2.0    10.32  📉 弱勢回測   21.4%                            【無財報資料】
  8080.TWO                              泰霖   -2.0    29.30  📉 弱勢回測   75.0%                                   
  6542.TWO                              隆中   -2.0    56.80  📉 弱勢回測   50.0%                                   
   4770.TW                              上品   -2.0   228.50  📉 弱勢回測   44.4%                                   
  6720.TWO                              久昌   -2.0   165.00  📉 弱勢回測   60.0%                                   
   3596.TW                              智易   -2.0   177.50  📉 弱勢回測   83.3%                                   
   6768.TW                           志強-KY   -2.0    91.50  📉 弱勢回測   71.4%                                   
   2838.TW                             聯邦銀   -2.0    20.55  📉 弱勢回測   46.2%                                   
   5519.TW                              隆大   -2.0    33.85  📉 弱勢回測   50.0%                                   
   2606.TW                              裕民   -2.0    60.40  📉 弱勢回測   42.9%                                   
   3501.TW                              維熹   -2.0    47.80  📉 弱勢回測   72.2%                                   
   2615.TW                              萬海   -2.0    75.50  📉 弱勢回測   44.4%                                   
  3672.TWO                             康聯訊   -2.0    11.20  📉 弱勢回測   65.0%                                   
   2616.TW                              山隆   -2.0    16.65  📉 弱勢回測   43.8%                                   
  8044.TWO                              網家   -2.0    23.60  📉 弱勢回測   80.0%                                   
  7556.TWO                             意德士   -2.0   182.50  📉 弱勢回測   45.0%                                   
  3357.TWO                             臺慶科   -2.0   154.00  📉 弱勢回測   47.1%                                   
   2301.TW                             光寶科   -2.0   157.50  📉 弱勢回測   38.5%                                   
   2115.TW                           六暉-KY   -2.0    21.50  📉 弱勢回測   80.0%                                   
   2885.TW                             元大金   -2.0    45.85  📉 弱勢回測   42.9%                                   
  8069.TWO                              元太   -2.0   147.00  📉 弱勢回測   60.0%                                   
00679B.TWO                         元大美債20年   -2.0    27.21  📉 弱勢回測   56.2%                            【無財報資料】
   4571.TW                           鈞興-KY   -2.0   162.50  📉 弱勢回測   65.0%                                   
   2340.TW                              台亞   -2.0    28.30  📉 弱勢回測   53.8%                  【⚠️毛利負值 | 董監持股增加】
  4609.TWO                              唐鋒   -2.0     5.11  📉 弱勢回測   45.5%                                   
   1102.TW                              亞泥   -2.0    34.50  📉 弱勢回測   66.7%                                   
   3138.TW                              耀登   -2.0   175.50  📉 弱勢回測   50.0%                                   
   6645.TW                           金萬林-創   -2.0    13.80  📉 弱勢回測   72.7%                                   
  4171.TWO                              瑞基   -2.0    18.95  📉 弱勢回測   60.0%                                   
  00885.TW                            富邦越南   -2.0    16.86  📉 弱勢回測   50.0%                            【無財報資料】
00761B.TWO                         國泰A級公司債   -2.0    34.77  📉 弱勢回測   54.5%                            【無財報資料】
 00666R.TW                        富邦恒生國企反1   -2.0     9.28  📉 弱勢回測   38.5%                            【無財報資料】
  00881.TW                        國泰台灣科技龍頭   -2.0    37.38  📉 弱勢回測   18.2%                            【無財報資料】
   8442.TW                           威宏-KY   -2.0    52.10  📉 弱勢回測   83.3%                                   
  5523.TWO                              豐謙   -2.0    29.50  📉 弱勢回測   71.4%                                   
   2498.TW                             宏達電   -2.0    41.05  📉 弱勢回測   61.5%                                   
   2427.TW                             三商電   -2.0    23.85  📉 弱勢回測   53.3%                                   
   1717.TW                              長興   -2.0    62.50  📉 弱勢回測   50.0%                                   
  1294.TWO                            漢田生技   -2.0    81.60  📉 弱勢回測   26.3%                                   
   2892.TW                             第一金   -2.0    28.70  📉 弱勢回測   53.3%                                   
  4129.TWO                              聯合   -2.0   102.00  📉 弱勢回測   46.2%                                   
 00651R.TW                          復華香港反1   -2.0     5.41  📉 弱勢回測   30.0%                            【無財報資料】
  3685.TWO                            元創精密   -2.0    28.30  📉 弱勢回測   69.2%                                   
  4147.TWO                              中裕   -2.0    55.40  📉 弱勢回測   50.0%                                   
  6982.TWO                            大井泵浦   -2.0    52.90  📉 弱勢回測   65.0%                                   
  6620.TWO                              漢達   -2.0    69.80  📉 弱勢回測   73.3%                                   
   5880.TW                             合庫金   -2.0    23.35  📉 弱勢回測   53.8%                                   
 00852L.TW CATHAY SECS INV TRUST CO LTD CA   -2.0    28.21  📉 弱勢回測   60.0%                            【無財報資料】
 00638R.TW                       元大滬深300反1   -2.0     7.15  📉 弱勢回測   35.0%                            【無財報資料】
   4588.TW                            玖鼎電力   -2.0    60.00  📉 弱勢回測   64.7%                                   
009815.TWO                       大華美國MAG7+   -2.0     9.36  📉 弱勢回測   53.8%                            【無財報資料】
  3664.TWO                           安瑞-KY   -2.0    12.30  📉 弱勢回測   75.0%                                   
   4994.TW                              傳奇   -2.0    92.50  📉 弱勢回測   50.0%                                   
   3034.TW                              聯詠   -2.0   377.50  📉 弱勢回測   75.0%                                   
  6730.TWO                              常廣   -2.0    36.50  📉 弱勢回測   60.0%                                   
   6715.TW                              嘉基   -2.0   304.50  📉 弱勢回測   62.5%                                   
  1742.TWO                              台蠟   -2.0    17.10  📉 弱勢回測   62.5%                                   
  8279.TWO                              生展   -2.0   110.00  📉 弱勢回測   65.0%                                   
   1608.TW                              華榮   -2.0    32.30  📉 弱勢回測   45.5%                                   
   9103.TW                         美德醫療-DR   -2.0     5.14  📉 弱勢回測   65.0%                                   
   3665.TW                           貿聯-KY   -2.0  1805.00  📉 弱勢回測   77.8%                                   
  6684.TWO                              安格   -2.0    44.45  📉 弱勢回測   85.7%                                   
  00882.TW                         中信中國高股息   -2.0    15.72  📉 弱勢回測   61.5%                            【無財報資料】
  6512.TWO                             啟發電   -2.0    19.85  📉 弱勢回測   60.0%                                   
  8077.TWO                             洛��   -2.0    41.50  📉 弱勢回測   90.0%                                   
   0056.TW                           元大高股息   -2.0    38.58  📉 弱勢回測   30.0%                            【無財報資料】
   1466.TW                              聚隆   -2.0    17.10  📉 弱勢回測    0.0%                                   
 00642U.TW                        期元大S&P石油   -2.0    24.07  📉 弱勢回測   84.6%                            【無財報資料】
   4569.TW                          六方科-KY   -2.0   143.00  📉 弱勢回測   40.0%                                   
  8921.TWO                              沈氏   -2.0    17.90  📉 弱勢回測   75.0%                                   
   1326.TW                              台化   -2.0    42.85  📉 弱勢回測   55.6%                                   
   1307.TW                              三芳   -2.0    33.95  📉 弱勢回測   38.5%                                   
 00669R.TW                        國泰美國道瓊反1   -2.0     5.93  📉 弱勢回測   60.0%                            【無財報資料】
   4552.TW                           力達-KY   -2.0    21.30  📉 弱勢回測   57.1%                                   
  6716.TWO                              應廣   -2.0    70.50  📉 弱勢回測   55.0%                                   
   3029.TW                              零壹   -2.0    98.70  📉 弱勢回測   58.3%                                   
00768B.TWO                         復華20年美債   -2.0    51.40  📉 弱勢回測   45.0%                            【無財報資料】
 00640L.TW                          富邦日本正2   -2.0    86.55  📉 弱勢回測   65.0%                            【無財報資料】
   9924.TW                              福興   -2.0    49.80  📉 弱勢回測   57.1%                                   
   3059.TW                             華晶科   -2.0    37.40  📉 弱勢回測   65.0%                                   
   4912.TW                         聯德控股-KY   -2.0    90.10  📉 弱勢回測  100.0%                                   
   3015.TW                              全漢   -2.0    51.10  📉 弱勢回測   45.5%                                   
  8432.TWO                             東生華   -2.0    51.20  📉 弱勢回測   68.4%                                   
   1522.TW                             堤維西   -2.0    33.00  📉 弱勢回測   85.0%                                   
  00924.TW                      復華S&P500成長   -2.0    27.66  📉 弱勢回測   68.4%                            【無財報資料】
   1216.TW                              統一   -2.0    70.70  📉 弱勢回測   53.3%                                   
00773B.TWO                         中信優先金融債   -2.0    35.91  📉 弱勢回測   66.7%                            【無財報資料】
   6196.TW                              帆宣   -2.0   300.00  📉 弱勢回測   40.0%                                   
  5474.TWO                              聰泰   -2.0   134.50  📉 弱勢回測   60.0%                                   
   3706.TW                              神達   -2.0    80.00  📉 弱勢回測   35.7%                                   
   3002.TW                              歐格   -2.0    19.65  📉 弱勢回測   55.0%                                   
  6423.TWO                             億而得   -2.0    89.80  📉 弱勢回測   50.0%                                   
 00673R.TW                      期元大S&P原油反1   -2.0    18.90  📉 弱勢回測   70.0%                            【無財報資料】
  5009.TWO                              榮剛   -2.0    33.25  📉 弱勢回測   50.0%                                   
  6212.TWO                              理銘   -2.0    29.95  📉 弱勢回測   66.7%                                   
00933B.TWO                       國泰10Y+金融債   -2.0    16.07  📉 弱勢回測   46.7%                            【無財報資料】
   2321.TW                              東訊   -2.0    14.75  📉 弱勢回測   66.7%                                   
   1220.TW                              台榮   -2.0    12.45  📉 弱勢回測   85.7%                                   
  1591.TWO                           駿吉-KY   -2.0    41.20  📉 弱勢回測   60.0%  【營收爆發(416.74%) | ⚠️毛利負值 | 董監持股增加】
    TXF.TW      TAIWAN FUTURES EXCHANGE TX   -2.0 33638.00  📉 弱勢回測   40.0%                            【無財報資料】
  3191.TWO                             雲嘉南   -2.0    13.45  📉 弱勢回測   75.0%                                   
  3207.TWO                              耀勝   -2.0    68.30  📉 弱勢回測   40.0%                                   
   1525.TW                              江申   -2.0    60.70  📉 弱勢回測   46.2%                                   
 01004T.TW FUBON NO.2 REIT NO.2 REAL ESTAT   -2.0    11.00  📉 弱勢回測   54.5%                            【無財報資料】
  5321.TWO                             美而快   -2.0    24.00  📉 弱勢回測   65.0%                                   
   2723.TW                           美食-KY   -2.0    70.40  📉 弱勢回測   54.5%                                   
  3625.TWO                              西勝   -2.0    18.00  📉 弱勢回測   69.2%                                   
   5521.TW                              工信   -2.0    13.75  📉 弱勢回測   56.2%                                   
   5203.TW                              訊連   -2.0    63.30  📉 弱勢回測   60.0%                                   
