eps_yoy,date,rev_yoy,gm,status,prev_year,name,pe,prev_eps_yoy,symbol,prev_rev_yoy,expansion,price,advice,est_price,eps,om,prev_eps
56.0,2026-03,389.13,22.79%,⚠️ 獲利稀釋,2025,新纖,9.377289517032967,13.33,1409.TW,-14.65,-333.13,25.6000003815,⚪ 中性觀察,40.95,0.39,8.66%,1.19
-200.0,2026-03,133.35,34.00%,📉 獲利侵蝕,2025,健亞,85.66666920966665,-56.52,4130.TWO,-3.61,-333.35,25.7000007629,❌ 暫避觀望,4.500000000000001,-0.09,-5.47%,0.1
85.11,2026-03,418.94,N/A,⚠️ 獲利稀釋,2025,科嘉-KY,10.8233886573031,-45.45,5215.TW,-4.56,-333.83,45.3499984741,⚪ 中性觀察,62.85000000000001,0.87,N/A,2.04
56.17,2026-03,390.31,N/A,⚠️ 獲利稀釋,2025,大中,13.913234005258545,56.88,6435.TWO,25.24,-334.14,317.5,⚪ 中性觀察,342.3,3.67,N/A,9.52
123.61,2026-03,458.27,N/A,🔄 轉虧為盈,2025,易發,0.0,-348.39,6425.TWO,-16.91,-334.65999999999997,79.5999984741,⚪ 數據不足,-90.45,0.17,N/A,-1.61
-15.38,2026-03,320.5,22.74%,📉 獲利侵蝕,2025,先益,0.0,-77.78,3531.TWO,-18.09,-335.88,22.6499996185,⚪ 數據不足,-10.5,0.33,4.80%,0.3
-14.75,2026-03,321.35,N/A,📉 獲利侵蝕,2025,嘉彰,6.019108158773887,-26.62,4942.TW,7.48,-336.1,37.7999992371,⚪ 中性觀察,94.19999999999999,0.52,N/A,3.06
-177.19,2026-03,158.96,N/A,📉 獲利侵蝕,2025,新漢,93.5294095207353,-35.0,8234.TWO,5.19,-336.15,63.5999984741,❌ 暫避觀望,10.2,-0.44,N/A,0.39
42.5,2026-03,378.91,N/A,⚠️ 獲利稀釋,2025,正能量智能,0.0,-109.86,5348.TWO,-3.8,-336.41,15.9499998093,⚪ 數據不足,-53.4,-0.23,N/A,-1.49
-17.96,2026-03,319.83,N/A,📉 獲利侵蝕,2025,弘帆,13.705583756345177,-67.55,8433.TWO,-3.48,-337.78999999999996,54.0,⚪ 中性觀察,59.1,1.37,N/A,3.17
105.83,2026-03,443.87,N/A,⚠️ 獲利稀釋,2025,睿生光電,36.08949416342412,4.08,6861.TW,15.29,-338.04,371.0,❌ 暫避觀望,154.20000000000002,2.12,N/A,3.84
102.44,2026-03,440.91,19.66%,🔄 轉虧為盈,2025,程泰,0.0,-142.57,1583.TW,-12.11,-338.47,50.2999992371,⚪ 數據不足,-285.45000000000005,0.18,-2.95%,-4.83
85.0,2026-03,423.64,N/A,🔄 轉虧為盈,2025,欣普羅,0.0,50.0,6560.TWO,123.75,-338.64,38.0,⚪ 數據不足,-28.5,0.37,N/A,-0.16
14.08,2026-03,353.67,N/A,⚠️ 獲利稀釋,2025,捷敏-KY,9.923664122137406,14.17,6525.TW,14.03,-339.59000000000003,143.0,⚪ 中性觀察,216.14999999999998,1.62,N/A,5.88
-7.41,2026-03,332.58,23.29%,📉 獲利侵蝕,2025,東元,11.400651465798045,-18.15,1504.TW,6.99,-339.99,70.0,⚪ 中性觀察,92.10000000000001,0.51,6.47%,2.42
-35.29,2026-03,305.41,N/A,📉 獲利侵蝕,2025,美隆電,5.04608286140553,12.0,2477.TW,-5.34,-340.70000000000005,21.8999996185,⚪ 中性觀察,65.1,0.11,N/A,1.68
9.68,2026-03,350.73,1.76%,⚠️ 獲利稀釋,2025,永昕,0.0,4.42,4726.TWO,8.23,-341.05,25.2000007629,⚪ 數據不足,-88.94999999999999,-0.56,-18.26%,-2.17
-28.57,2026-03,312.59,N/A,📉 獲利侵蝕,2025,力麒,25.645160675161286,-11.76,5512.TWO,17.58,-341.15999999999997,7.9499998093,❌ 暫避觀望,4.65,0.05,N/A,0.16
-37.7,2026-03,304.12,N/A,📉 獲利侵蝕,2025,寶成,2.7126555620850628,-24.63,9904.TW,-4.71,-341.82,26.1499996185,⚪ 中性觀察,144.6,0.76,N/A,4.1
-351.06,2026-03,-9.15,N/A,🌑 雙重衰退,2025,M31,0.0,-44.41,6643.TWO,20.34,-341.91,494.0,⚪ 數據不足,-10.35,-1.18,N/A,1.69
39.09,2026-03,381.09,22.90%,⚠️ 獲利稀釋,2025,長榮航,3.5049422765321254,-9.87,2618.TW,-0.31,-342.0,42.5499992371,⚪ 中性觀察,182.10000000000002,1.53,16.53%,4.84
1.37,2026-03,343.52,N/A,⚠️ 獲利稀釋,2025,立敦,17.24659606656581,-14.74,6175.TWO,-1.38,-342.15,114.0,❌ 暫避觀望,99.14999999999999,0.74,N/A,2.68
7.55,2026-03,349.82,32.99%,⚠️ 獲利稀釋,2025,鉅祥,0.0,-15.98,2476.TW,12.66,-342.27,0.0,⚪ 數據不足,0.0,1.14,19.39%,4.36
59.41,2026-03,402.3,23.42%,⚠️ 獲利稀釋,2025,中環,10.87962962962963,685.19,2323.TW,-3.39,-342.89,11.75,⚪ 中性觀察,16.200000000000003,-0.41,-5.65%,1.58
28.57,2026-03,372.19,17.63%,🔄 轉虧為盈,2025,永光,0.0,-147.73,1711.TW,-7.34,-343.62,45.2999992371,⚪ 數據不足,-5.3999999999999995,0.09,-5.18%,-0.21
-3.43,2026-03,340.36,N/A,📉 獲利侵蝕,2025,宏全,5.677966101694915,-5.01,9939.TW,1.65,-343.79,134.0,⚪ 中性觀察,354.0,2.25,N/A,9.1
-7.69,2026-03,337.45,30.92%,📉 獲利侵蝕,2025,湧德,6.375131717597471,19.61,3689.TWO,20.51,-345.14,121.0,⚪ 中性觀察,284.7,2.04,12.50%,7.55
63.83,2026-03,409.09,N/A,⚠️ 獲利稀釋,2025,普誠,0.0,-9.0,6129.TWO,-2.06,-345.26,15.8999996185,⚪ 數據不足,-44.85,-0.17,N/A,-1.09
-8.18,2026-03,338.45,22.24%,📉 獲利侵蝕,2025,三福化,17.037470725995316,-9.76,4755.TW,-9.17,-346.63,145.5,❌ 暫避觀望,128.1,1.01,10.72%,3.7
-53.16,2026-03,293.55,N/A,📉 獲利侵蝕,2025,榮田,24.88095238095238,-52.99,7709.TWO,-31.16,-346.71000000000004,104.5,❌ 暫避觀望,63.0,0.37,N/A,2.48
-22.14,2026-03,325.07,N/A,📉 獲利侵蝕,2025,美利達,5.708630124631829,271.37,9914.TW,-9.71,-347.21,72.0999984741,⚪ 中性觀察,189.45000000000002,1.09,N/A,4.01
-1.8,2026-03,345.63,27.43%,📉 獲利侵蝕,2025,揚秦,8.544108574953732,8.73,2755.TWO,20.09,-347.43,138.5,⚪ 中性觀察,243.15,1.65,9.66%,6.44
75.56,2026-03,423.28,N/A,⚠️ 獲利稀釋,2025,大世科,10.451389021336805,9.52,8099.TWO,27.49,-347.71999999999997,60.2000007629,⚪ 中性觀察,86.39999999999999,0.79,N/A,2.53
-35.44,2026-03,312.37,23.17%,📉 獲利侵蝕,2025,冠德,5.94771266763072,-74.55,2520.TW,-20.24,-347.81,36.4000015259,⚪ 中性觀察,91.79999999999998,0.52,15.06%,2.61
19.73,2026-03,367.88,N/A,⚠️ 獲利稀釋,2025,迅得,11.003460207612457,-29.85,6438.TW,26.29,-348.15,159.0,⚪ 中性觀察,216.75,1.76,N/A,5.24
30.43,2026-03,379.26,23.25%,⚠️ 獲利稀釋,2025,智伸科,16.2033650329188,-27.14,4551.TW,1.71,-348.83,221.5,❌ 暫避觀望,205.05,2.7,11.86%,6.04
17.41,2026-03,366.95,24.08%,⚠️ 獲利稀釋,2025,敦陽科,7.404727448142788,6.67,2480.TW,11.38,-349.53999999999996,153.5,⚪ 中性觀察,310.95,2.63,10.67%,8.0
76.56,2026-03,426.15,25.55%,⚠️ 獲利稀釋,2025,大成鋼,5.678670360110804,77.93,2027.TW,12.63,-349.59,41.0,⚪ 中性觀察,108.3,1.17,14.07%,2.88
-10.0,2026-03,340.82,N/A,📉 獲利侵蝕,2025,無敵,0.0,60.23,8201.TW,1.42,-350.82,13.5,⚪ 數據不足,-16.950000000000003,-0.11,N/A,-0.35
-33.33,2026-03,318.51,N/A,📉 獲利侵蝕,2025,系統電,127.77777777777777,-57.38,5309.TWO,9.13,-351.84,69.0,❌ 暫避觀望,8.100000000000001,0.09,N/A,0.27
828.57,2026-03,1180.75,N/A,⚠️ 獲利稀釋,2025,宜新實業,6.732283614763779,-35.23,4440.TW,-4.85,-352.17999999999995,17.1000003815,⚪ 中性觀察,38.1,0.51,N/A,1.14
-58.62,2026-03,293.96,N/A,📉 獲利侵蝕,2025,匯僑設計,6.873111782477341,-46.72,6754.TW,-30.87,-352.58,45.5,⚪ 中性觀察,99.3,0.12,N/A,3.41
49.0,2026-03,401.75,28.58%,⚠️ 獲利稀釋,2025,台光電,51.93359918390058,47.96,2383.TW,46.42,-352.75,5600.0,❌ 暫避觀望,1617.45,14.9,19.80%,41.67
-197.83,2026-03,155.69,N/A,📉 獲利侵蝕,2025,安鈦克,22.935779816513758,142.59,6276.TWO,20.19,-353.52,25.0,❌ 暫避觀望,16.35,-0.9,N/A,0.92
-66.84,2026-03,286.97,N/A,📉 獲利侵蝕,2025,峰源-KY,2.8983636111886306,-47.18,6807.TW,-14.72,-353.81000000000006,33.6500015259,⚪ 中性觀察,174.14999999999998,0.63,N/A,4.69
-36.27,2026-03,318.21,23.90%,📉 獲利侵蝕,2025,京鼎,6.234390009606148,-12.83,3413.TW,26.66,-354.47999999999996,324.5,⚪ 中性觀察,780.75,4.28,11.87%,21.44
-48.65,2026-03,306.21,N/A,📉 獲利侵蝕,2025,大汽電,7.631103212097649,-19.4,8931.TWO,-1.74,-354.85999999999996,42.2000007629,⚪ 中性觀察,82.94999999999999,0.38,N/A,1.87
-58.82,2026-03,296.16,30.58%,📉 獲利侵蝕,2025,合勤控,17.60948905109489,10.87,3704.TW,-2.6,-354.98,48.25,❌ 暫避觀望,41.1,0.29,1.57%,1.56
-117.65,2026-03,237.64,26.86%,📉 獲利侵蝕,2025,川寶,0.0,-3800.0,1595.TWO,-21.77,-355.28999999999996,77.0,⚪ 數據不足,-88.5,-0.74,-13.38%,-1.95
216.67,2026-03,572.52,N/A,⚠️ 獲利稀釋,2025,和椿,21.10894941634241,-1.42,6215.TW,50.12,-355.85,108.5,❌ 暫避觀望,77.10000000000001,1.14,N/A,2.08
71.43,2026-03,428.07,20.30%,⚠️ 獲利稀釋,2025,建大,61.55172545344828,-90.0,2106.TW,-0.7,-356.64,17.8500003815,❌ 暫避觀望,4.35,0.12,1.48%,0.13
18.72,2026-03,376.47,17.20%,⚠️ 獲利稀釋,2025,士電,13.004846526655896,7.92,1503.TW,6.01,-357.75,241.5,⚪ 中性觀察,278.55,2.79,7.03%,6.27
171.43,2026-03,529.33,N/A,⚠️ 獲利稀釋,2025,萬年清,249.99999999999997,-52.17,6624.TWO,-10.21,-357.90000000000003,42.5,❌ 暫避觀望,2.5500000000000003,0.05,N/A,0.36
-117.39,2026-03,242.37,N/A,📉 獲利侵蝕,2025,攸泰科技,0.0,6.41,6928.TW,-2.54,-359.76,47.9500007629,⚪ 數據不足,-11.1,-0.04,N/A,-0.73
35.38,2026-03,395.54,N/A,⚠️ 獲利稀釋,2025,紅木-KY,92.50000173409083,-63.22,8426.TWO,-5.62,-360.16,20.3500003815,❌ 暫避觀望,3.300000000000003,-0.42,N/A,1.85
-88.89,2026-03,271.35,18.84%,📉 獲利侵蝕,2025,維熹,5.40750313545925,-50.98,3501.TW,-6.46,-360.24,41.7999992371,⚪ 中性觀察,115.95,0.15,5.60%,3.0
-14.23,2026-03,346.01,18.72%,📉 獲利侵蝕,2025,廣隆,6.531762295081967,-32.28,1537.TW,-18.5,-360.24,127.5,⚪ 中性觀察,292.8,2.11,9.93%,7.95
-3.52,2026-03,356.78,24.39%,📉 獲利侵蝕,2025,豐達科,8.779373368146214,-24.15,3004.TW,15.8,-360.29999999999995,134.5,⚪ 中性觀察,229.8,1.92,9.60%,5.85
-44.8,2026-03,315.63,13.69%,📉 獲利侵蝕,2025,台南,6.870748558809524,-81.13,1473.TW,-10.32,-360.43,20.2000007629,⚪ 中性觀察,44.1,0.69,-4.13%,0.57
23.93,2026-03,384.64,23.03%,⚠️ 獲利稀釋,2025,奇鈦科,17.92452830188679,-34.24,3430.TWO,16.19,-360.71,142.5,❌ 暫避觀望,119.25,1.45,7.70%,3.15
47.0,2026-03,408.08,N/A,⚠️ 獲利稀釋,2025,乙盛-KY,9.605263157894736,30.95,5243.TW,-7.74,-361.08,109.5,⚪ 中性觀察,171.0,1.47,N/A,4.4
-188.89,2026-03,172.23,27.89%,📉 獲利侵蝕,2025,鈺德,0.0,-92.73,3050.TW,0.72,-361.12,13.0,⚪ 數據不足,-2.7,-0.07,-1.07%,0.04
-46.72,2026-03,315.93,37.66%,📉 獲利侵蝕,2025,京元電子,13.217652099400173,41.67,2449.TW,30.08,-362.65,308.5,⚪ 中性觀察,350.09999999999997,1.87,28.21%,9.01
-60.0,2026-03,303.38,N/A,📉 獲利侵蝕,2025,微矽電子-創,19.121951591682926,23.62,8162.TW,19.79,-363.38,78.4000015259,❌ 暫避觀望,61.49999999999999,0.12,N/A,1.57
208.82,2026-03,572.88,42.12%,⚠️ 獲利稀釋,2025,大量,41.45601617795753,474.47,3167.TW,95.35,-364.06,820.0,❌ 暫避觀望,296.70000000000005,3.19,18.24%,8.13
-83.87,2026-03,280.38,N/A,🔄 轉虧為盈,2025,盛達,0.0,-342.86,3027.TW,4.18,-364.25,21.0,⚪ 數據不足,-12.75,0.05,N/A,-1.06
25.22,2026-03,390.24,25.47%,⚠️ 獲利稀釋,2025,健鼎,11.708214139762974,21.94,3044.TW,11.54,-365.02,573.0,⚪ 中性觀察,734.1,5.61,17.08%,19.45
44.0,2026-03,409.13,N/A,⚠️ 獲利稀釋,2025,嘉聯益,0.0,0.46,6153.TW,-25.69,-365.13,24.4500007629,⚪ 數據不足,-148.64999999999998,-0.56,N/A,-4.38
28.41,2026-03,396.55,24.27%,⚠️ 獲利稀釋,2025,大毅,27.177700348432058,8.95,2478.TW,7.81,-368.14,234.0,❌ 暫避觀望,129.14999999999998,1.14,12.13%,3.45
-57.14,2026-03,311.46,N/A,📉 獲利侵蝕,2025,鈞寶,91.20370370370371,-23.71,6155.TW,10.87,-368.59999999999997,98.5,❌ 暫避觀望,16.2,0.18,N/A,0.74
9.68,2026-03,378.36,25.29%,⚠️ 獲利稀釋,2025,南帝,13.864734668067634,-27.19,2108.TW,-16.0,-368.68,28.7000007629,⚪ 中性觀察,31.049999999999997,0.34,9.12%,0.83
105.36,2026-03,474.55,N/A,🔄 轉虧為盈,2025,亞崴,0.0,-152.78,1530.TW,0.45,-369.19,30.5499992371,⚪ 數據不足,-137.25,0.18,N/A,-2.45
33.78,2026-03,403.64,N/A,⚠️ 獲利稀釋,2025,國統,6.033229332720665,21.07,8936.TWO,20.29,-369.86,58.0999984741,⚪ 中性觀察,144.45,0.99,N/A,4.08
-97.67,2026-03,273.28,29.42%,🔄 轉虧為盈,2025,喬鼎,0.0,46.34,3057.TW,1.86,-370.95,19.7000007629,⚪ 數據不足,-14.55,0.02,-21.05%,-0.88
-30.0,2026-03,341.24,N/A,📉 獲利侵蝕,2025,振發,25.782313963197282,-47.47,5426.TWO,17.01,-371.24,37.9000015259,❌ 暫避觀望,22.05,0.28,N/A,0.52
71.21,2026-03,442.71,N/A,⚠️ 獲利稀釋,2025,榮惠-KY創,9.70496894409938,-16.96,6924.TW,-3.92,-371.5,125.0,⚪ 中性觀察,193.2,2.26,N/A,5.68
-66.33,2026-03,305.92,N/A,📉 獲利侵蝕,2025,育富,5.9232178292321755,-47.23,6194.TWO,-2.95,-372.25,32.4000015259,⚪ 中性觀察,82.05000000000001,0.33,N/A,2.19
-36.54,2026-03,336.21,17.29%,📉 獲利侵蝕,2025,世鎧,6.1604940155308645,-10.88,2063.TWO,-13.1,-372.75,24.9500007629,⚪ 中性觀察,60.75,0.33,2.75%,1.72
133.33,2026-03,507.12,21.67%,⚠️ 獲利稀釋,2025,佳能,13.944445009592595,28.57,2374.TW,60.25,-373.78999999999996,75.3000030518,⚪ 中性觀察,80.99999999999999,0.73,8.17%,2.44
-58.06,2026-03,315.88,21.42%,📉 獲利侵蝕,2025,志豐,7.889344262295081,-50.73,3206.TWO,-13.21,-373.94,38.5,⚪ 中性觀察,73.20000000000002,0.26,4.13%,2.02
-21.74,2026-03,352.87,N/A,📉 獲利侵蝕,2025,華豫寧,4.101731766872295,19.85,6474.TWO,-5.94,-374.61,37.9000015259,⚪ 中性觀察,138.6,0.9,N/A,3.49
23.33,2026-03,398.73,21.29%,⚠️ 獲利稀釋,2025,長興,20.864553753861667,-9.62,1717.TW,-7.93,-375.40000000000003,72.4000015259,❌ 暫避觀望,52.050000000000004,0.37,3.94%,1.41
37.5,2026-03,412.92,21.81%,⚠️ 獲利稀釋,2025,希華,51.97080069211678,-34.34,2484.TW,10.07,-375.42,71.1999969482,❌ 暫避觀望,20.55,0.33,6.31%,0.65
103.13,2026-03,478.88,N/A,⚠️ 獲利稀釋,2025,台虹,32.333333333333336,-11.69,8039.TW,6.75,-375.75,145.5,❌ 暫避觀望,67.5,0.65,N/A,2.07
70.24,2026-03,446.0,17.62%,⚠️ 獲利稀釋,2025,禾伸堂,52.25955967555041,12.1,3026.TW,5.01,-375.76,902.0,❌ 暫避觀望,258.9,2.86,5.81%,6.58
183.33,2026-03,559.82,18.01%,⚠️ 獲利稀釋,2025,力致,10.9964833589449,-53.89,3483.TWO,0.02,-376.49,93.8000030518,⚪ 中性觀察,127.95000000000002,0.17,2.40%,3.74
-94.38,2026-03,283.66,N/A,📉 獲利侵蝕,2025,圓裕,15.421940606371308,-76.35,6835.TW,-2.38,-378.04,36.5499992371,❌ 暫避觀望,35.550000000000004,0.05,N/A,0.97
-4.8,2026-03,374.33,N/A,📉 獲利侵蝕,2025,豐祥-KY,6.342281879194632,-27.39,5288.TW,-6.57,-379.13,189.0,⚪ 中性觀察,446.99999999999994,3.59,N/A,12.25
233.33,2026-03,612.53,N/A,⚠️ 獲利稀釋,2025,長園科,19.521530735454544,160.13,8038.TWO,237.84,-379.19999999999993,40.7999992371,❌ 暫避觀望,31.350000000000005,0.24,N/A,0.92
-62.96,2026-03,316.24,N/A,📉 獲利侵蝕,2025,菱光,5.068093236780156,15.99,8249.TW,-11.42,-379.2,52.0999984741,⚪ 中性觀察,154.2,0.37,N/A,4.03
82.43,2026-03,461.95,N/A,⚠️ 獲利稀釋,2025,龍德造船,8.443363446838081,-6.72,6753.TW,2.49,-379.52,121.5,⚪ 中性觀察,215.85000000000002,2.7,N/A,5.98
-11.76,2026-03,368.25,18.31%,📉 獲利侵蝕,2025,三陽工業,4.1593516862997975,-3.34,2206.TW,-4.56,-380.01,61.5999984741,⚪ 中性觀察,222.15,1.37,4.93%,5.78
-53.45,2026-03,326.78,18.21%,📉 獲利侵蝕,2025,六暉-KY,4.507658726805251,-22.93,2115.TW,-4.72,-380.22999999999996,20.6000003815,⚪ 中性觀察,68.55000000000001,0.27,6.19%,1.58
1.47,2026-03,382.05,N/A,⚠️ 獲利稀釋,2025,�矬�,9.349315242671233,-53.88,8349.TWO,-12.83,-380.58,40.9500007629,⚪ 中性觀察,65.7,0.61,N/A,1.93
-41.38,2026-03,339.61,N/A,📉 獲利侵蝕,2025,豐泰,6.413427427040636,-14.14,9910.TW,-4.54,-380.99,72.5999984741,⚪ 中性觀察,169.8,0.68,N/A,5.1
-48.1,2026-03,335.22,18.10%,📉 獲利侵蝕,2025,利機,18.096118581497226,-10.04,3444.TWO,10.54,-383.32000000000005,97.9000015259,❌ 暫避觀望,81.15,0.41,4.42%,2.15
-39.39,2026-03,344.48,23.02%,📉 獲利侵蝕,2025,德淵,13.444444868277778,-47.52,4720.TW,-2.31,-383.87,24.2000007629,⚪ 中性觀察,27.0,0.2,3.03%,0.74
350.0,2026-03,734.16,N/A,⚠️ 獲利稀釋,2025,北基,28.472222222222225,-72.09,8927.TWO,-14.5,-384.15999999999997,20.5,❌ 暫避觀望,10.799999999999999,0.18,N/A,0.35
-322.22,2026-03,62.97,N/A,📉 獲利侵蝕,2025,天擎,284.2857088364286,180.65,6708.TWO,42.33,-385.19000000000005,39.7999992371,❌ 暫避觀望,2.0999999999999996,-0.2,N/A,0.25
-81.61,2026-03,304.43,5.67%,📉 獲利侵蝕,2025,陽明,4.253731280024875,-73.34,2609.TW,-26.56,-386.04,51.2999992371,⚪ 中性觀察,180.9,0.41,-1.94%,4.9
85.0,2026-03,471.2,17.44%,⚠️ 獲利稀釋,2025,全漢,14.465558557220904,-13.89,3015.TW,12.58,-386.2,60.9000015259,⚪ 中性觀察,63.15,0.37,-0.45%,1.86
173.28,2026-03,559.52,43.42%,⚠️ 獲利稀釋,2025,吉祥全,18.80733944954129,457.5,2491.TW,-10.43,-386.24,41.0,❌ 暫避觀望,32.699999999999996,0.85,-66.51%,1.43
-87.5,2026-03,299.04,N/A,📉 獲利侵蝕,2025,大井泵浦,35.88957055214724,-97.61,6982.TWO,0.3,-386.54,58.5,❌ 暫避觀望,24.45,0.1,N/A,0.06
-17.98,2026-03,371.35,8.05%,📉 獲利侵蝕,2025,三一東林,2.60707635009311,248.27,3609.TWO,70.72,-389.33000000000004,28.0,⚪ 中性觀察,161.1,-1.05,-11.23%,6.42
150.0,2026-03,540.0,18.44%,🔄 轉虧為盈,2025,明泰,0.0,-190.0,3380.TW,4.75,-390.0,34.9500007629,⚪ 數據不足,-15.3,0.1,1.17%,-0.36
13.27,2026-03,403.57,19.71%,⚠️ 獲利稀釋,2025,台灣大,9.974853310980722,4.58,3045.TW,-0.31,-390.3,119.0,⚪ 中性觀察,178.95,1.37,10.58%,4.77
13.58,2026-03,404.06,N/A,⚠️ 獲利稀釋,2025,世豐,17.336683417085425,-67.92,2065.TWO,-10.76,-390.48,34.5,❌ 暫避觀望,29.85,0.92,N/A,1.12
-58.33,2026-03,332.87,N/A,📉 獲利侵蝕,2025,金利食安,15.934959659756098,-69.73,7743.TWO,6.19,-391.2,19.6000003815,❌ 暫避觀望,18.45,0.05,N/A,0.57
-63.64,2026-03,327.76,N/A,📉 獲利侵蝕,2025,熒茂,57.89473684210526,-60.0,4729.TWO,8.46,-391.4,22.0,❌ 暫避觀望,5.7,0.04,N/A,0.16
-9.83,2026-03,381.69,N/A,📉 獲利侵蝕,2025,漢科,7.390846922672277,10.62,3402.TWO,-4.4,-391.52,140.5,⚪ 中性觀察,285.15000000000003,1.56,N/A,7.5
5.92,2026-03,398.1,N/A,⚠️ 獲利稀釋,2025,華星光,43.71626831148805,43.01,4979.TWO,27.06,-392.18,567.0,❌ 暫避觀望,194.54999999999998,1.62,N/A,5.43
-3.03,2026-03,389.42,21.21%,📉 獲利侵蝕,2025,飛宏,0.0,-410.42,2457.TW,-10.11,-392.45,28.7999992371,⚪ 數據不足,-58.35,-0.34,-6.90%,-1.48
-50.0,2026-03,342.65,N/A,📉 獲利侵蝕,2025,至興,9.25925925925926,-46.94,4535.TWO,-13.43,-392.65,27.5,⚪ 中性觀察,44.550000000000004,0.29,N/A,1.3
-55.56,2026-03,337.41,25.04%,📉 獲利侵蝕,2025,映興,62.790697674418595,-74.05,3597.TWO,16.57,-392.97,27.0,❌ 暫避觀望,6.450000000000001,0.08,8.41%,0.34
-50.0,2026-03,343.32,26.65%,📉 獲利侵蝕,2025,宏致,7.615894039735099,74.89,3605.TW,11.14,-393.32,80.5,⚪ 中性觀察,158.55,0.67,5.06%,4.35
14.29,2026-03,408.48,8.14%,⚠️ 獲利稀釋,2025,永邑-KY,0.0,-24.32,2939.TW,-0.82,-394.19,21.8999996185,⚪ 數據不足,-148.5,-0.3,-46.94%,-3.68
0.0,2026-03,394.41,N/A,📉 獲利侵蝕,2025,佑華,0.0,-121.74,8024.TWO,-31.37,-394.41,12.25,⚪ 數據不足,-97.19999999999999,-0.55,N/A,-2.55
-466.67,2026-03,-71.35,37.85%,🌑 雙重衰退,2025,聯上,0.0,-112.91,4113.TWO,-89.32,-395.32000000000005,17.3500003815,⚪ 數據不足,-12.0,-0.22,-47.25%,-0.43
-55.22,2026-03,340.44,N/A,📉 獲利侵蝕,2025,志強-KY,4.828168842152112,-17.06,6768.TW,10.46,-395.65999999999997,85.6999969482,⚪ 中性觀察,266.25,1.2,N/A,6.77
-187.5,2026-03,208.18,N/A,📉 獲利侵蝕,2025,智基,3.7369108949083767,55.31,6294.TWO,-7.81,-395.68,28.5499992371,⚪ 中性觀察,114.60000000000001,-0.07,N/A,2.78
-79.51,2026-03,316.5,N/A,📉 獲利侵蝕,2025,來億-KY,7.920133111480865,-14.96,6890.TW,5.05,-396.01,238.0,⚪ 中性觀察,450.75,0.75,N/A,13.02
-51.61,2026-03,344.45,N/A,📉 獲利侵蝕,2025,華孚,5.60082862390884,-2.36,6235.TW,13.71,-396.06,40.5499992371,⚪ 中性觀察,108.60000000000001,0.3,N/A,2.9
-22.58,2026-03,374.82,N/A,🔄 轉虧為盈,2025,耀億,0.0,67.24,4430.TWO,-2.42,-397.4,17.6000003815,⚪ 數據不足,-9.9,0.24,N/A,-0.19
259.52,2026-03,657.4,N/A,⚠️ 獲利稀釋,2025,宏捷科,21.22762148337596,26.79,8086.TWO,-7.61,-397.88,166.0,❌ 暫避觀望,117.30000000000001,1.51,N/A,3.36
73.33,2026-03,471.97,22.14%,⚠️ 獲利稀釋,2025,景碩,89.0528905289053,3072.73,3189.TW,28.87,-398.64000000000004,724.0,❌ 暫避觀望,121.94999999999999,1.17,8.52%,3.51
40.0,2026-03,438.93,17.58%,⚠️ 獲利稀釋,2025,和益,0.0,-20.13,1709.TW,-12.57,-398.93,0.0,⚪ 數據不足,0.0,0.55,8.28%,1.23
93.47,2026-03,492.63,N/A,⚠️ 獲利稀釋,2025,勤誠,18.791299559471366,77.66,8210.TW,51.55,-399.15999999999997,1365.0,❌ 暫避觀望,1089.6,10.73,N/A,29.06
186.96,2026-03,586.98,N/A,🔄 轉虧為盈,2025,金耘國際,0.0,23.4,4950.TWO,191.86,-400.02,16.2000007629,⚪ 數據不足,-11.850000000000001,0.2,N/A,-0.36
-386.36,2026-03,14.56,N/A,📉 獲利侵蝕,2025,錼創科技-KY創,0.0,-276.79,6854.TW,-23.56,-400.92,130.0,⚪ 數據不足,-149.25000000000003,-2.14,N/A,-1.02
-66.67,2026-03,334.65,15.04%,📉 獲利侵蝕,2025,郡都開發,0.0,-44.44,4402.TWO,28.81,-401.32,16.7999992371,⚪ 數據不足,-5.3999999999999995,-0.05,-80.56%,-0.13
428.33,2026-03,830.09,15.77%,⚠️ 獲利稀釋,2025,欣興,93.61702127659575,18.07,3037.TW,13.75,-401.76000000000005,968.0,❌ 暫避觀望,155.1,3.28,6.82%,4.38
72.73,2026-03,474.91,N/A,⚠️ 獲利稀釋,2025,達輝-KY,5.8647797542452835,54.05,5276.TWO,3.13,-402.18,18.6499996185,⚪ 中性觀察,47.699999999999996,0.57,N/A,1.14
154.9,2026-03,557.65,37.12%,⚠️ 獲利稀釋,2025,志信,16.666666666666668,-68.29,2611.TW,-2.19,-402.75,14.0,❌ 暫避觀望,12.6,0.28,5.53%,0.52
350.0,2026-03,752.81,N/A,⚠️ 獲利稀釋,2025,松普,28.295454112045455,1000.0,5488.TWO,-8.11,-402.80999999999995,12.4499998093,❌ 暫避觀望,6.6,0.09,N/A,0.11
4.44,2026-03,407.81,21.28%,⚠️ 獲利稀釋,2025,健和興,36.406250794739584,-74.48,3003.TW,-3.28,-403.37,69.9000015259,❌ 暫避觀望,28.799999999999997,0.47,6.05%,0.99
