date,eps,price,pe,est_price,gm,eps_yoy,expansion,symbol,advice,rev_yoy,prev_year,prev_eps,prev_rev_yoy,om,prev_eps_yoy,name,status
2026-03,-0.43,22.0499992371,0.0,-60.44999999999999,N/A,-22.86,-293.47,6240.TWO,⚪ 數據不足,270.61,2025,-1.15,-1.12,N/A,-428.57,松崗,📉 獲利侵蝕
2026-03,1.36,44.6500015259,13.017493156239068,51.45,N/A,-14.47,-294.70000000000005,8941.TWO,⚪ 中性觀察,280.23,2025,1.16,-5.35,N/A,-77.08,關中,📉 獲利侵蝕
2026-03,0.37,28.6000003815,2.8094302928781927,152.7,N/A,-52.56,-294.88,5314.TWO,⚪ 中性觀察,242.32,2025,5.56,373.32,N/A,-69.48,世紀*,📉 獲利侵蝕
2026-03,0.37,38.7000007629,35.504587855871556,16.35,N/A,19.35,-295.02,8222.TW,❌ 暫避觀望,314.37,2025,0.55,16.61,N/A,-63.09,寶一,⚠️ 獲利稀釋
2026-03,0.51,74.8000030518,7.9659215177635785,140.85000000000002,N/A,-70.52,-295.08,6284.TWO,⚪ 中性觀察,224.56,2025,4.36,3.44,N/A,-34.8,佳邦,📉 獲利侵蝕
2026-03,-1.43,31.0499992371,0.0,-4.199999999999994,N/A,-175.0,-295.26,5227.TWO,⚪ 數據不足,120.26,2025,0.17,-32.24,N/A,104.91,立凱-KY,📉 獲利侵蝕
2026-03,1.57,39.4000015259,3.489814129840567,169.35,N/A,27.64,-295.66,1618.TW,⚪ 中性觀察,323.3,2025,4.21,3.01,N/A,13.48,合機,⚠️ 獲利稀釋
2026-03,0.04,24.0,33.333333333333336,10.799999999999999,18.05%,300.0,-296.05999999999995,1587.TW,❌ 暫避觀望,596.06,2025,0.37,23.11,2.96%,188.1,吉茂,⚠️ 獲利稀釋
2026-03,1.58,138.5,12.388193202146692,167.7,N/A,40.18,-296.59999999999997,6913.TWO,⚪ 中性觀察,336.78,2025,4.34,21.66,N/A,-2.92,鴻呈,⚠️ 獲利稀釋
2026-03,0.92,48.9000015259,4.482126629321724,163.65,19.83%,9.52,-297.86,2488.TW,⚪ 中性觀察,307.38,2025,4.56,-9.29,7.42%,-12.98,漢平,⚠️ 獲利稀釋
2026-03,-0.45,72.4000015259,17.965260924540946,60.44999999999999,N/A,-136.07,-299.69,6597.TWO,❌ 暫避觀望,163.62,2025,2.51,-11.79,N/A,-48.7,立誠,📉 獲利侵蝕
2026-03,1.62,59.5999984741,6.492374561448802,137.7,23.43%,29.6,-299.92999999999995,1341.TW,⚪ 中性觀察,329.53,2025,3.71,-7.95,12.74%,-30.65,富林-KY,⚠️ 獲利稀釋
2026-03,0.63,49.9000015259,4.816602463889962,155.39999999999998,N/A,-34.37,-300.07,3484.TWO,⚪ 中性觀察,265.7,2025,4.27,6.42,N/A,3.41,崧騰,📉 獲利侵蝕
2026-03,0.07,15.0,55.55555555555555,4.050000000000001,N/A,-22.22,-300.11,5450.TWO,❌ 暫避觀望,277.89,2025,0.22,-8.96,N/A,-80.53,南良,📉 獲利侵蝕
2026-03,0.54,38.7999992371,5.9146340300457325,98.39999999999999,N/A,-49.06,-300.19,9924.TW,⚪ 中性觀察,251.13,2025,3.08,-8.15,N/A,-26.71,福興,📉 獲利侵蝕
2026-03,0.46,34.7999992371,6.115992836045694,85.35000000000001,N/A,-14.81,-300.4,5902.TWO,⚪ 中性觀察,285.59,2025,2.24,2.91,N/A,6.16,德記,📉 獲利侵蝕
2026-03,-0.51,12.5500001907,0.0,-57.15,23.89%,-59.38,-300.77,3499.TWO,⚪ 數據不足,241.39,2025,-1.3,-18.27,-8.96%,-6600.0,環天科,📉 獲利侵蝕
2026-03,2.58,174.0,12.074947952810549,216.15,14.11%,73.15,-301.15,2645.TW,⚪ 中性觀察,374.3,2025,5.46,11.63,9.96%,11.43,長榮航太,⚠️ 獲利稀釋
2026-03,-0.45,14.6499996185,0.0,-36.75,N/A,-9.76,-301.24,2509.TW,⚪ 數據不足,291.48,2025,-0.8,-81.41,N/A,-480.95,全坤建,📉 獲利侵蝕
2026-03,0.83,69.1999969482,6.731517212859922,154.2,N/A,-31.4,-301.33,6469.TWO,⚪ 中性觀察,269.93,2025,4.01,9.39,N/A,-22.33,大樹,📉 獲利侵蝕
2026-03,0.27,147.0,35.679611650485434,61.800000000000004,N/A,68.75,-302.19,5432.TWO,❌ 暫避觀望,370.94,2025,2.3,6.1,N/A,69.12,新門,⚠️ 獲利稀釋
2026-03,5.66,487.0,11.57594485381507,631.05,N/A,41.75,-302.93,7744.TWO,⚪ 中性觀察,344.68,2025,16.28,59.94,N/A,41.2,崴寶,⚠️ 獲利稀釋
2026-03,-0.4,105.5,0.0,-6.15,N/A,-195.24,-303.34000000000003,7402.TWO,⚪ 數據不足,108.1,2025,0.1,2.56,N/A,-93.2,邑錡,📉 獲利侵蝕
2026-03,6.96,265.5,4.8246411048518985,825.45,N/A,-20.46,-303.46999999999997,6670.TW,⚪ 中性觀察,283.01,2025,22.45,5.01,N/A,-18.94,復盛應用,📉 獲利侵蝕
2026-03,1.42,302.5,27.5,165.0,32.82%,12.7,-303.88,3374.TWO,❌ 暫避觀望,316.58,2025,4.99,2.53,27.31%,-18.86,精材,⚠️ 獲利稀釋
2026-03,0.75,86.0999984741,19.838709325829495,65.1,23.30%,38.89,-303.89,3624.TWO,❌ 暫避觀望,342.78,2025,1.86,3.65,7.20%,-9.71,光頡,⚠️ 獲利稀釋
2026-03,-0.05,11.75,0.0,-24.15,N/A,-150.0,-303.95,6988.TW,⚪ 數據不足,153.95,2025,-1.13,-10.48,N/A,-337.5,威力暘-創,📉 獲利侵蝕
2026-03,0.6,63.0,13.207547169811319,71.55000000000001,18.31%,-61.07,-304.39,1563.TW,⚪ 中性觀察,243.32,2025,1.42,-6.64,3.31%,-56.6,巧新,📉 獲利侵蝕
2026-03,0.02,50.2000007629,0.0,-28.650000000000006,20.78%,-97.44,-304.86,3545.TW,⚪ 數據不足,207.42,2025,-4.64,-17.79,-7.17%,-270.99,敦泰,🔄 轉虧為盈
2026-03,-0.62,0.0,0.0,0.0,N/A,-141.61,-305.17,6887.TW,⚪ 數據不足,163.56,2025,4.58,-12.03,N/A,-40.21,寶綠特-KY,📉 獲利侵蝕
2026-03,1.76,166.0,12.6044039483675,197.55,25.97%,14.29,-305.45,3265.TWO,⚪ 中性觀察,319.74,2025,5.48,11.55,19.26%,-12.04,台星科,⚠️ 獲利稀釋
2026-03,0.14,19.0,0.0,-13.649999999999997,22.41%,-53.33,-306.64,4433.TWO,⚪ 數據不足,253.31,2025,1.06,12.09,9.68%,46.48,興采,📉 獲利侵蝕
2026-03,2.48,83.4000015259,3.2527301687168486,384.6,N/A,3.33,-307.01,5520.TWO,⚪ 中性觀察,310.34,2025,9.97,2.6,N/A,10.9,力泰,⚠️ 獲利稀釋
2026-03,3.9,551.0,12.483008608971454,662.1,37.30%,-63.79,-308.06,2327.TW,⚪ 中性觀察,244.27,2025,11.51,9.26,24.28%,-69.45,國巨*,📉 獲利侵蝕
2026-03,0.26,39.2000007629,12.686084389288025,46.349999999999994,23.91%,0.0,-308.22,3059.TW,⚪ 中性觀察,308.22,2025,1.24,20.59,2.92%,18.27,華晶科,📉 獲利侵蝕
2026-03,2.64,179.5,9.295701708959088,289.65000000000003,N/A,164.0,-309.15,6214.TW,⚪ 中性觀察,473.15,2025,7.91,12.89,N/A,9.74,精誠,⚠️ 獲利稀釋
2026-03,0.6,41.2999992371,6.54516628163233,94.65,25.14%,7.14,-310.42,3168.TW,⚪ 中性觀察,317.56,2025,2.61,0.46,8.89%,-6.99,眾福科,⚠️ 獲利稀釋
2026-03,0.35,22.7999992371,3.683360135234249,92.85,N/A,-55.13,-310.99,6221.TWO,⚪ 中性觀察,255.86,2025,2.35,2.45,N/A,-33.33,晉泰,📉 獲利侵蝕
2026-03,0.52,29.0499992371,8.776434814833836,49.65,23.19%,33.33,-311.83000000000004,1227.TW,⚪ 中性觀察,345.16,2025,1.33,-3.8,4.10%,-30.16,佳格,⚠️ 獲利稀釋
2026-03,1.19,203.0,27.030625832223702,112.64999999999999,N/A,70.0,-311.92,6173.TWO,❌ 暫避觀望,381.92,2025,3.26,8.9,N/A,11.72,信昌電,⚠️ 獲利稀釋
2026-03,-0.48,34.0999984741,38.31460502707865,13.35,N/A,-211.63,-312.87,5244.TW,❌ 暫避觀望,101.24,2025,0.51,-1.9,N/A,-79.59,弘凱,📉 獲利侵蝕
2026-03,-0.19,11.3000001907,0.0,-30.449999999999996,30.65%,41.38,-315.06,1316.TW,⚪ 數據不足,356.44,2025,-0.52,195.34,-1.86%,35.21,上曜,⚠️ 獲利稀釋
2026-03,3.22,160.5,14.190981432360742,169.65,15.14%,29.03,-315.13,4569.TW,⚪ 中性觀察,344.16,2025,4.13,25.19,0.74%,-47.66,六方科-KY,⚠️ 獲利稀釋
2026-03,0.36,25.8999996185,25.145630697572816,15.450000000000001,N/A,-12.2,-315.78,6508.TWO,❌ 暫避觀望,303.58,2025,0.27,-4.08,N/A,-74.77,惠光,📉 獲利侵蝕
2026-03,0.57,31.4500007629,7.8039704126302745,60.44999999999999,22.84%,26.67,-316.37,2105.TW,⚪ 中性觀察,343.04,2025,1.5,-5.68,6.75%,-39.27,正新,⚠️ 獲利稀釋
2026-03,0.12,0.0,0.0,0.0,21.48%,22.22,-316.44000000000005,3591.TW,⚪ 數據不足,338.66,2025,-0.34,-9.81,-2.51%,-132.32,艾笛森,🔄 轉虧為盈
2026-03,0.5,34.1500015259,6.8300003051800005,75.0,N/A,-24.19,-318.08,5009.TWO,⚪ 中性觀察,293.89,2025,2.2,-10.14,N/A,-50.0,榮剛,📉 獲利侵蝕
2026-03,0.61,109.5,12.658959537572255,129.75,N/A,-75.79,-318.43,6863.TW,⚪ 中性觀察,242.64,2025,3.0,-14.3,N/A,-73.47,永道-KY,📉 獲利侵蝕
2026-03,-0.4,19.7000007629,0.0,-73.94999999999999,N/A,-5.26,-318.53999999999996,6431.TW,⚪ 數據不足,313.28,2025,-2.07,-1.12,N/A,17.15,光麗-KY,📉 獲利侵蝕
2026-03,-0.05,34.2999992371,0.0,-9.3,N/A,-150.0,-318.9,6969.TW,⚪ 數據不足,168.9,2025,-0.09,79.86,N/A,95.65,成信實業*-創,📉 獲利侵蝕
2026-03,-0.32,111.0,0.0,-30.450000000000003,N/A,-244.44,-318.90999999999997,6617.TWO,⚪ 數據不足,74.47,2025,-0.92,13.75,N/A,-38.46,共信-KY,📉 獲利侵蝕
2026-03,-0.28,17.5,0.0,-60.6,N/A,44.9,-319.8,5230.TWO,⚪ 數據不足,364.7,2025,-1.35,-14.66,N/A,-338.6,雷笛克光學,⚠️ 獲利稀釋
2026-03,0.25,21.6000003815,0.0,-13.799999999999999,N/A,-48.98,-320.69,5015.TWO,⚪ 數據不足,271.71,2025,0.06,-4.99,N/A,-97.61,華祺,📉 獲利侵蝕
2026-03,3.6,318.0,9.439002671415851,505.34999999999997,23.64%,-6.49,-321.18,3023.TW,⚪ 中性觀察,314.69,2025,13.02,-6.24,9.15%,-11.43,信邦,📉 獲利侵蝕
2026-03,2.51,210.0,8.101851851851853,388.79999999999995,28.44%,13.18,-321.40999999999997,3357.TWO,⚪ 中性觀察,334.59,2025,10.26,20.3,14.20%,30.29,臺慶科,⚠️ 獲利稀釋
2026-03,6.87,948.0,20.157346374654477,705.45,33.66%,89.33,-322.13,2368.TW,❌ 暫避觀望,411.46,2025,19.47,54.05,24.30%,64.8,金像電,⚠️ 獲利稀釋
2026-03,0.37,20.6000003815,8.01556435077821,38.550000000000004,20.87%,-30.61,-323.06,3038.TW,⚪ 中性觀察,292.45,2025,1.1,-16.5,0.16%,-50.0,全台,📉 獲利侵蝕
2026-03,0.25,44.2999992371,33.81679331076336,19.650000000000002,19.95%,-7.41,-323.71000000000004,4561.TWO,❌ 暫避觀望,316.3,2025,0.66,-22.51,4.03%,-79.88,健椿,📉 獲利侵蝕
2026-03,0.35,73.0,8.419838523644753,130.05,21.08%,-66.67,-324.37,1582.TW,⚪ 中性觀察,257.7,2025,3.45,-7.71,5.11%,-51.27,信錦,📉 獲利侵蝕
2026-03,0.35,30.1499996185,7.110848966627358,63.6,25.38%,41.67,-324.52,2415.TW,⚪ 中性觀察,366.19,2025,1.81,3.4,12.75%,58.77,錩新,⚠️ 獲利稀釋
2026-03,0.33,29.1499996185,6.7633409787703025,64.64999999999999,N/A,18.52,-327.45000000000005,9908.TW,⚪ 中性觀察,345.97,2025,1.72,1.69,N/A,0.6,大台北,⚠️ 獲利稀釋
2026-03,2.19,150.5,9.324659231722428,242.10000000000002,N/A,5.8,-327.51,6732.TWO,⚪ 中性觀察,333.31,2025,6.22,-7.67,N/A,-43.71,昇佳電子,⚠️ 獲利稀釋
2026-03,0.76,62.7000007629,8.304635862635761,113.25000000000001,25.36%,-18.28,-328.4,2397.TW,⚪ 中性觀察,310.12,2025,2.49,14.61,-1.87%,-28.03,友通,📉 獲利侵蝕
2026-03,0.8,45.2999992371,8.628571283257143,78.75,25.76%,2.67,-328.71999999999997,2497.TW,⚪ 中性觀察,331.39,2025,2.37,-3.38,10.08%,-21.36,怡利電,⚠️ 獲利稀釋
2026-03,0.9,52.0999984741,6.7662335680649335,115.50000000000001,24.39%,1.12,-329.09,2453.TW,⚪ 中性觀察,330.21,2025,3.12,7.21,4.56%,1.96,凌群,⚠️ 獲利稀釋
2026-03,1.07,72.9000015259,7.763578437263045,140.85000000000002,N/A,66.67,-330.46999999999997,6967.TWO,⚪ 中性觀察,397.14,2025,4.02,5.45,N/A,26.43,汎瑋材料,⚠️ 獲利稀釋
2026-03,1.51,84.0999984741,24.51894999244898,51.45,14.91%,747.83,-330.52999999999986,4739.TW,❌ 暫避觀望,1078.36,2025,1.56,51.17,8.56%,9.15,康普,⚠️ 獲利稀釋
2026-03,0.52,53.5999984741,17.748343865596027,45.3,N/A,116.67,-330.84,8074.TWO,❌ 暫避觀望,447.51,2025,1.35,4.4,N/A,15.38,鉅橡,⚠️ 獲利稀釋
2026-03,0.44,56.2000007629,23.713080490675104,35.550000000000004,31.94%,175.0,-331.19,3530.TW,❌ 暫避觀望,506.19,2025,1.74,6.6,14.09%,230.83,晶相光,⚠️ 獲利稀釋
2026-03,-0.49,33.2000007629,0.0,-75.75,N/A,-206.25,-331.56,8291.TWO,⚪ 數據不足,125.31,2025,-1.95,-71.56,N/A,-78.9,尚茂,📉 獲利侵蝕
2026-03,0.85,78.5999984741,8.646864518602861,136.35,N/A,-7.53,-331.65,6261.TWO,⚪ 中性觀察,324.12,2025,4.23,5.64,N/A,4.19,久元,📉 獲利侵蝕
2026-03,1.48,252.0,36.00000000000001,104.99999999999999,26.27%,7.25,-332.42,4931.TWO,❌ 暫避觀望,339.67,2025,3.13,22.86,15.45%,26.02,新盛力,⚠️ 獲利稀釋
2026-03,0.39,24.2999992371,8.901098621648352,40.95,22.79%,56.0,-333.13,1409.TW,⚪ 中性觀察,389.13,2025,1.19,-14.65,8.66%,13.33,新纖,⚠️ 獲利稀釋
2026-03,-0.09,26.7000007629,89.000002543,4.500000000000001,34.00%,-200.0,-333.35,4130.TWO,❌ 暫避觀望,133.35,2025,0.1,-3.61,-5.47%,-56.52,健亞,📉 獲利侵蝕
2026-03,0.87,40.0,9.54653937947494,62.85000000000001,N/A,85.11,-333.83,5215.TW,⚪ 中性觀察,418.94,2025,2.04,-4.56,N/A,-45.45,科嘉-KY,⚠️ 獲利稀釋
2026-03,3.67,254.5,11.152497808939527,342.3,N/A,56.17,-334.14,6435.TWO,⚪ 中性觀察,390.31,2025,9.52,25.24,N/A,56.88,大中,⚠️ 獲利稀釋
2026-03,0.17,57.5,0.0,-90.45,N/A,123.61,-334.65999999999997,6425.TWO,⚪ 數據不足,458.27,2025,-1.61,-16.91,N/A,-348.39,易發,🔄 轉虧為盈
2026-03,0.33,21.8999996185,0.0,-10.5,22.74%,-15.38,-335.88,3531.TWO,⚪ 數據不足,320.5,2025,0.3,-18.09,4.80%,-77.78,先益,📉 獲利侵蝕
2026-03,0.52,33.25,5.294585987261147,94.19999999999999,N/A,-14.75,-336.1,4942.TW,⚪ 中性觀察,321.35,2025,3.06,7.48,N/A,-26.62,嘉彰,📉 獲利侵蝕
2026-03,-0.44,67.0999984741,98.67646834426472,10.2,N/A,-177.19,-336.15,8234.TWO,❌ 暫避觀望,158.96,2025,0.39,5.19,N/A,-35.0,新漢,📉 獲利侵蝕
2026-03,-0.23,16.8999996185,0.0,-53.4,N/A,42.5,-336.41,5348.TWO,⚪ 數據不足,378.91,2025,-1.49,-3.8,N/A,-109.86,正能量智能,⚠️ 獲利稀釋
2026-03,1.37,56.2999992371,14.289339907893401,59.1,N/A,-17.96,-337.78999999999996,8433.TWO,⚪ 中性觀察,319.83,2025,3.17,-3.48,N/A,-67.55,弘帆,📉 獲利侵蝕
2026-03,2.12,187.5,18.23929961089494,154.20000000000002,N/A,105.83,-338.04,6861.TW,❌ 暫避觀望,443.87,2025,3.84,15.29,N/A,4.08,睿生光電,⚠️ 獲利稀釋
2026-03,0.18,51.5,0.0,-285.45000000000005,19.66%,102.44,-338.47,1583.TW,⚪ 數據不足,440.91,2025,-4.83,-12.11,-2.95%,-142.57,程泰,🔄 轉虧為盈
2026-03,0.37,31.6000003815,0.0,-28.5,N/A,85.0,-338.64,6560.TWO,⚪ 數據不足,423.64,2025,-0.16,123.75,N/A,50.0,欣普羅,🔄 轉虧為盈
2026-03,1.62,137.0,9.507286606523248,216.14999999999998,N/A,14.08,-339.59000000000003,6525.TW,⚪ 中性觀察,353.67,2025,5.88,14.03,N/A,14.17,捷敏-KY,⚠️ 獲利稀釋
2026-03,0.51,71.5,11.644951140065146,92.10000000000001,23.29%,-7.41,-339.99,1504.TW,⚪ 中性觀察,332.58,2025,2.42,6.99,6.47%,-18.15,東元,📉 獲利侵蝕
2026-03,0.11,20.7000007629,4.769585429239632,65.1,N/A,-35.29,-340.70000000000005,2477.TW,⚪ 中性觀察,305.41,2025,1.68,-5.34,N/A,12.0,美隆電,📉 獲利侵蝕
2026-03,-0.56,24.5499992371,0.0,-88.94999999999999,1.76%,9.68,-341.05,4726.TWO,⚪ 數據不足,350.73,2025,-2.17,8.23,-18.26%,4.42,永昕,⚠️ 獲利稀釋
2026-03,0.05,7.7699999809,25.06451606741935,4.65,N/A,-28.57,-341.15999999999997,5512.TWO,❌ 暫避觀望,312.59,2025,0.16,17.58,N/A,-11.76,力麒,📉 獲利侵蝕
2026-03,0.76,25.0499992371,2.59854763870332,144.6,N/A,-37.7,-341.82,9904.TW,⚪ 中性觀察,304.12,2025,4.1,-4.71,N/A,-24.63,寶成,📉 獲利侵蝕
2026-03,-1.18,406.0,0.0,-10.35,N/A,-351.06,-341.91,6643.TWO,⚪ 數據不足,-9.15,2025,1.69,20.34,N/A,-44.41,M31,🌑 雙重衰退
2026-03,1.53,42.6500015259,3.5131796973558487,182.10000000000002,22.90%,39.09,-342.0,2618.TW,⚪ 中性觀察,381.09,2025,4.84,-0.31,16.53%,-9.87,長榮航,⚠️ 獲利稀釋
2026-03,0.74,73.1999969482,11.07412964420575,99.14999999999999,N/A,1.37,-342.15,6175.TWO,⚪ 中性觀察,343.52,2025,2.68,-1.38,N/A,-14.74,立敦,⚠️ 獲利稀釋
2026-03,1.14,0.0,0.0,0.0,32.99%,7.55,-342.27,2476.TW,⚪ 數據不足,349.82,2025,4.36,12.66,19.39%,-15.98,鉅祥,⚠️ 獲利稀釋
2026-03,-0.41,10.6999998093,9.907407230833332,16.200000000000003,23.42%,59.41,-342.89,2323.TW,⚪ 中性觀察,402.3,2025,1.58,-3.39,-5.65%,685.19,中環,⚠️ 獲利稀釋
2026-03,0.09,41.4000015259,0.0,-5.3999999999999995,17.63%,28.57,-343.62,1711.TW,⚪ 數據不足,372.19,2025,-0.21,-7.34,-5.18%,-147.73,永光,🔄 轉虧為盈
2026-03,2.25,134.5,5.699152542372881,354.0,N/A,-3.43,-343.79,9939.TW,⚪ 中性觀察,340.36,2025,9.1,1.65,N/A,-5.01,宏全,📉 獲利侵蝕
2026-03,2.04,107.5,5.663856691253951,284.7,30.92%,-7.69,-345.14,3689.TWO,⚪ 中性觀察,337.45,2025,7.55,20.51,12.50%,19.61,湧德,📉 獲利侵蝕
2026-03,-0.17,13.3999996185,0.0,-44.85,N/A,63.83,-345.26,6129.TWO,⚪ 數據不足,409.09,2025,-1.09,-2.06,N/A,-9.0,普誠,⚠️ 獲利稀釋
2026-03,1.01,116.5,13.64168618266979,128.1,22.24%,-8.18,-346.63,4755.TW,⚪ 中性觀察,338.45,2025,3.7,-9.17,10.72%,-9.76,三福化,📉 獲利侵蝕
2026-03,0.37,71.0,16.904761904761905,63.0,N/A,-53.16,-346.71000000000004,7709.TWO,❌ 暫避觀望,293.55,2025,2.48,-31.16,N/A,-52.99,榮田,📉 獲利侵蝕
2026-03,1.09,84.5,6.690419635787807,189.45000000000002,N/A,-22.14,-347.21,9914.TW,⚪ 中性觀察,325.07,2025,4.01,-9.71,N/A,271.37,美利達,📉 獲利侵蝕
2026-03,1.65,101.5,6.261566933991363,243.15,27.43%,-1.8,-347.43,2755.TWO,⚪ 中性觀察,345.63,2025,6.44,20.09,9.66%,8.73,揚秦,📉 獲利侵蝕
2026-03,0.79,58.0,10.069444444444445,86.39999999999999,N/A,75.56,-347.71999999999997,8099.TWO,⚪ 中性觀察,423.28,2025,2.53,27.49,N/A,9.52,大世科,⚠️ 獲利稀釋
2026-03,0.52,36.4500007629,5.955882477598039,91.79999999999998,23.17%,-35.44,-347.81,2520.TW,⚪ 中性觀察,312.37,2025,2.61,-20.24,15.06%,-74.55,冠德,📉 獲利侵蝕
2026-03,1.76,143.5,9.930795847750865,216.75,N/A,19.73,-348.15,6438.TW,⚪ 中性觀察,367.88,2025,5.24,26.29,N/A,-29.85,迅得,⚠️ 獲利稀釋
2026-03,2.7,154.0,11.265544989027065,205.05,23.25%,30.43,-348.83,4551.TW,⚪ 中性觀察,379.26,2025,6.04,1.71,11.86%,-27.14,智伸科,⚠️ 獲利稀釋
2026-03,2.63,160.5,7.742402315484805,310.95,24.08%,17.41,-349.53999999999996,2480.TW,⚪ 中性觀察,366.95,2025,8.0,11.38,10.67%,6.67,敦陽科,⚠️ 獲利稀釋
2026-03,1.17,51.0,7.063711911357341,108.3,25.55%,76.56,-349.59,2027.TW,⚪ 中性觀察,426.15,2025,2.88,12.63,14.07%,77.93,大成鋼,⚠️ 獲利稀釋
2026-03,-0.11,11.8000001907,0.0,-16.950000000000003,N/A,-10.0,-350.82,8201.TW,⚪ 數據不足,340.82,2025,-0.35,1.42,N/A,60.23,無敵,📉 獲利侵蝕
2026-03,0.41,26.7999992371,4.660869432539131,86.25,N/A,-2.38,-351.45,1104.TW,⚪ 中性觀察,349.07,2025,2.56,-0.42,N/A,18.52,環泥,📉 獲利侵蝕
2026-03,0.09,52.2999992371,96.85185043907407,8.100000000000001,N/A,-33.33,-351.84,5309.TWO,❌ 暫避觀望,318.51,2025,0.27,9.13,N/A,-57.38,系統電,📉 獲利侵蝕
2026-03,0.51,17.5,6.889763779527559,38.1,N/A,828.57,-352.17999999999995,4440.TW,⚪ 中性觀察,1180.75,2025,1.14,-4.85,N/A,-35.23,宜新實業,⚠️ 獲利稀釋
2026-03,0.12,42.4000015259,6.404834067356496,99.3,N/A,-58.62,-352.58,6754.TW,⚪ 中性觀察,293.96,2025,3.41,-30.87,N/A,-46.72,匯僑設計,📉 獲利侵蝕
2026-03,14.9,5430.0,50.357043494389316,1617.45,28.58%,49.0,-352.75,2383.TW,❌ 暫避觀望,401.75,2025,41.67,46.42,19.80%,47.96,台光電,⚠️ 獲利稀釋
2026-03,-0.9,19.8500003815,18.211009524311926,16.35,N/A,-197.83,-353.52,6276.TWO,❌ 暫避觀望,155.69,2025,0.92,20.19,N/A,142.59,安鈦克,📉 獲利侵蝕
2026-03,0.63,35.1500015259,3.0275625775968997,174.14999999999998,N/A,-66.84,-353.81000000000006,6807.TW,⚪ 中性觀察,286.97,2025,4.69,-14.72,N/A,-47.18,峰源-KY,📉 獲利侵蝕
2026-03,4.28,284.5,5.465898174831893,780.75,23.90%,-36.27,-354.47999999999996,3413.TW,⚪ 中性觀察,318.21,2025,21.44,26.66,11.87%,-12.83,京鼎,📉 獲利侵蝕
2026-03,0.38,40.9500007629,7.405063429095841,82.94999999999999,N/A,-48.65,-354.85999999999996,8931.TWO,⚪ 中性觀察,306.21,2025,1.87,-1.74,N/A,-19.4,大汽電,📉 獲利侵蝕
2026-03,0.29,41.9000015259,15.291971359817518,41.1,30.58%,-58.82,-354.98,3704.TW,❌ 暫避觀望,296.16,2025,1.56,-2.6,1.57%,10.87,合勤控,📉 獲利侵蝕
2026-03,-0.74,62.0,0.0,-88.5,26.86%,-117.65,-355.28999999999996,1595.TWO,⚪ 數據不足,237.64,2025,-1.95,-21.77,-13.38%,-3800.0,川寶,📉 獲利侵蝕
2026-03,1.14,96.0999984741,18.696497757607002,77.10000000000001,N/A,216.67,-355.85,6215.TW,❌ 暫避觀望,572.52,2025,2.08,50.12,N/A,-1.42,和椿,⚠️ 獲利稀釋
2026-03,0.12,17.4500007629,60.17241642379311,4.35,20.30%,71.43,-356.64,2106.TW,❌ 暫避觀望,428.07,2025,0.13,-0.7,1.48%,-90.0,建大,⚠️ 獲利稀釋
2026-03,2.79,199.5,10.743134087237479,278.55,17.20%,18.72,-357.75,1503.TW,⚪ 中性觀察,376.47,2025,6.27,6.01,7.03%,7.92,士電,⚠️ 獲利稀釋
2026-03,0.05,42.2999992371,248.82352492411763,2.5500000000000003,N/A,171.43,-357.90000000000003,6624.TWO,❌ 暫避觀望,529.33,2025,0.36,-10.21,N/A,-52.17,萬年清,⚠️ 獲利稀釋
2026-03,-0.04,47.75,0.0,-11.1,N/A,-117.39,-359.76,6928.TW,⚪ 數據不足,242.37,2025,-0.73,-2.54,N/A,6.41,攸泰科技,📉 獲利侵蝕
2026-03,-0.42,20.75,94.31818181818173,3.300000000000003,N/A,35.38,-360.16,8426.TWO,❌ 暫避觀望,395.54,2025,1.85,-5.62,N/A,-63.22,紅木-KY,⚠️ 獲利稀釋
2026-03,0.15,39.9000015259,5.16170783,115.95,18.84%,-88.89,-360.24,3501.TW,⚪ 中性觀察,271.35,2025,3.0,-6.46,5.60%,-50.98,維熹,📉 獲利侵蝕
2026-03,2.11,120.0,6.147540983606557,292.8,18.72%,-14.23,-360.24,1537.TW,⚪ 中性觀察,346.01,2025,7.95,-18.5,9.93%,-32.28,廣隆,📉 獲利侵蝕
2026-03,1.92,120.0,7.83289817232376,229.8,24.39%,-3.52,-360.29999999999995,3004.TW,⚪ 中性觀察,356.78,2025,5.85,15.8,9.60%,-24.15,豐達科,📉 獲利侵蝕
2026-03,0.69,20.0,6.802721088435375,44.1,13.69%,-44.8,-360.43,1473.TW,⚪ 中性觀察,315.63,2025,0.57,-10.32,-4.13%,-81.13,台南,📉 獲利侵蝕
2026-03,1.45,114.0,14.339622641509434,119.25,23.03%,23.93,-360.71,3430.TWO,⚪ 中性觀察,384.64,2025,3.15,16.19,7.70%,-34.24,奇鈦科,⚠️ 獲利稀釋
2026-03,1.47,89.3000030518,7.833333601035088,171.0,N/A,47.0,-361.08,5243.TW,⚪ 中性觀察,408.08,2025,4.4,-7.74,N/A,30.95,乙盛-KY,⚠️ 獲利稀釋
2026-03,-0.07,11.6000003815,0.0,-2.7,27.89%,-188.89,-361.12,3050.TW,⚪ 數據不足,172.23,2025,0.04,0.72,-1.07%,-92.73,鈺德,📉 獲利侵蝕
